Exceedance,Flow,Power,Energy,GrossHead,CanalFlow,NetHead,TotalEfficiency,TotalHeadloss,EFlowProportion,GenerationProportion,BypassProportion,SpecificEnergy,ShutoffProportion
0,4290,191,140000,25.6,1100,25.4,0.938,1.87,0.73,0.88,1,50.3,1
0.01,3490,185,136000,25.6,1100,25.4,0.936,1.87,0.583,0.87,0.744,49.9,1
0.02,3170,184,136000,25.6,1100,25.4,0.936,1.87,0.508,0.87,0.69,49.8,0.594
0.03,2910,182,134000,25.6,1100,25.4,0.936,1.87,0.47,0.87,0.665,49.7,0.362
0.04,2730,180,133000,25.6,1100,25.4,0.935,1.87,0.46,0.86,0.653,49.5,0.311
0.05,2620,178,130000,25.6,1100,25.4,0.935,1.87,0.45,0.86,0.621,49.1,0.234
0.06,2510,177,128000,25.5,1100,25.4,0.935,1.87,0.45,0.855,0.595,48.9,0.133
0.07,2430,174,127000,25.5,1100,25.4,0.935,1.87,0.45,0.85,0.579,48.6,0.0957
0.08,2290,172,125000,25.5,1100,25.4,0.935,1.87,0.443,0.85,0.56,48.2,0.0651
0.09,2200,171,124000,25.5,1100,25.4,0.935,1.87,0.44,0.84,0.547,48,0
0.1,2100,170,123000,25.5,1100,25.4,0.934,1.87,0.44,0.831,0.53,48,0
0.11,1910,169,123000,25.5,1100,25.4,0.934,1.86,0.43,0.83,0.51,47.8,0
0.12,1770,168,122000,25.5,1100,25.3,0.934,1.83,0.43,0.829,0.489,47.6,0
0.13,1690,166,120000,25.5,1090,25.3,0.934,1.8,0.43,0.82,0.47,47.4,0
0.14,1600,165,120000,25.5,1080,25.3,0.933,1.76,0.427,0.82,0.46,47.3,0
0.15,1510,164,120000,25.5,1070,25.3,0.933,1.73,0.42,0.81,0.45,47.1,0
0.16,1480,163,118000,25.5,1050,25.3,0.933,1.66,0.416,0.806,0.45,46.9,0
0.17,1460,161,118000,25.5,1030,25.3,0.933,1.61,0.41,0.8,0.45,46.8,0
0.18,1400,161,116000,25.5,1020,25.2,0.933,1.56,0.41,0.8,0.45,46.6,0
0.19,1310,159,115000,25.5,993,25.2,0.933,1.53,0.41,0.79,0.44,46.4,0
0.2,1240,158,115000,25.4,941,25.2,0.933,1.4,0.41,0.79,0.44,46,0
0.21,1220,156,112000,25.4,930,25.2,0.933,1.36,0.4,0.78,0.44,45.9,0
0.22,1170,154,111000,25.4,915,25.2,0.932,1.32,0.4,0.77,0.43,45.7,0
0.23,1110,151,110000,25.4,894,25.2,0.932,1.28,0.39,0.77,0.43,45.4,0
0.24,1060,148,107000,25.4,873,25.1,0.932,1.23,0.39,0.77,0.43,45.2,0
0.25,1010,144,106000,25.4,852,25.1,0.931,1.14,0.383,0.76,0.422,44.9,0
0.26,972,142,103000,25.3,826,25.1,0.931,1.08,0.38,0.76,0.42,44.7,0
0.27,946,139,100000,25.3,808,25.1,0.931,1.06,0.37,0.76,0.42,44.7,0
0.28,868,137,97600,25.3,731,25,0.93,0.941,0.37,0.75,0.415,44.4,0
0.29,841,134,96500,25.3,693,25,0.93,0.888,0.37,0.75,0.41,44.3,0
0.3,819,131,95100,25.3,679,25,0.929,0.843,0.363,0.75,0.41,44,0
0.31,795,127,91800,25.3,656,25,0.928,0.809,0.357,0.74,0.41,43.4,0
0.32,783,123,90800,25.2,616,24.9,0.928,0.769,0.35,0.74,0.4,42.9,0
0.33,746,118,85800,25.2,591,24.9,0.927,0.729,0.35,0.74,0.4,42.7,0
0.34,715,116,82600,25.2,571,24.9,0.927,0.691,0.34,0.73,0.4,42.5,0
0.35,694,115,79900,25.1,553,24.8,0.926,0.67,0.33,0.73,0.39,41.9,0
0.36,682,108,77300,25.1,520,24.8,0.926,0.633,0.328,0.72,0.39,41.5,0
0.37,657,104,75400,25.1,503,24.7,0.925,0.61,0.32,0.72,0.382,41.3,0
0.38,643,102,73200,25,490,24.7,0.925,0.595,0.32,0.72,0.38,41,0
0.39,621,98.7,70600,25,473,24.7,0.925,0.582,0.31,0.71,0.38,40.4,0
0.4,591,97.2,68700,25,466,24.7,0.924,0.555,0.31,0.704,0.37,40.3,0
0.41,569,90.9,67000,25,431,24.6,0.924,0.523,0.31,0.7,0.37,40.1,0
0.42,554,89,65300,24.9,422,24.6,0.924,0.505,0.31,0.7,0.37,40,0
0.43,538,86.1,61900,24.9,407,24.5,0.923,0.487,0.3,0.69,0.366,39.8,0
0.44,516,82.1,58400,24.8,383,24.5,0.922,0.456,0.3,0.69,0.36,39.6,0
0.45,495,78.3,57500,24.7,368,24.4,0.922,0.451,0.28,0.69,0.35,39.5,0
0.46,482,75.8,55100,24.7,351,24.3,0.922,0.428,0.28,0.689,0.35,39.4,0
0.47,471,73.5,54600,24.6,343,24.2,0.921,0.42,0.27,0.68,0.34,39.2,0
0.48,464,73,54000,24.5,339,24.2,0.921,0.409,0.27,0.68,0.33,39.1,0
0.49,453,70,51900,24.5,328,24.1,0.921,0.394,0.26,0.68,0.33,38.9,0
0.5,451,67.2,48900,24.4,311,24,0.921,0.376,0.26,0.67,0.33,38.8,0
0.51,433,63,46900,24.4,292,23.9,0.921,0.363,0.25,0.67,0.32,38.6,0
0.52,418,60.5,45000,24.3,280,23.9,0.92,0.355,0.25,0.67,0.32,38.4,0
0.53,412,57.7,42900,24.3,268,23.9,0.92,0.349,0.24,0.66,0.32,38.1,0
0.54,389,56.4,42000,24.2,260,23.8,0.92,0.344,0.24,0.65,0.311,37.8,0
0.55,369,55.5,41300,24.2,253,23.7,0.92,0.335,0.23,0.65,0.31,37.6,0
0.56,360,52.4,39000,24.1,239,23.7,0.92,0.332,0.23,0.64,0.31,37.4,0
0.57,347,51,38000,24,233,23.5,0.919,0.327,0.22,0.634,0.31,37.3,0
0.58,339,49.5,36600,23.9,227,23.4,0.919,0.324,0.21,0.63,0.3,37,0
0.59,328,48.7,36000,23.8,221,23.3,0.919,0.321,0.21,0.63,0.3,36.7,0
0.6,324,47.6,35300,23.8,215,23.2,0.919,0.319,0.2,0.63,0.296,36.5,0
0.61,316,45.8,34100,23.6,207,23.1,0.918,0.316,0.2,0.62,0.29,36.4,0
0.62,312,45.4,33600,23.5,205,22.9,0.918,0.315,0.19,0.62,0.28,36.1,0
0.63,307,45,33100,23.5,203,22.8,0.918,0.313,0.188,0.618,0.28,35.8,0
0.64,303,44.1,32700,23.4,196,22.8,0.917,0.311,0.18,0.61,0.28,35.6,0
0.65,291,42.7,31700,23.3,191,22.7,0.916,0.308,0.18,0.61,0.27,35.5,0
0.66,286,42.1,30800,23.2,187,22.6,0.915,0.302,0.171,0.6,0.27,35.3,0
0.67,277,41.3,30300,23.1,184,22.4,0.915,0.298,0.17,0.6,0.26,35.1,0
0.68,269,39.8,29600,23,180,22.2,0.914,0.296,0.17,0.6,0.26,35.1,0
0.69,263,38.4,28400,22.9,172,22.1,0.913,0.292,0.163,0.59,0.26,34.8,0
0.7,259,37.9,27800,22.9,168,22,0.912,0.288,0.16,0.59,0.25,34.6,0
0.71,255,37.2,27000,22.7,165,21.9,0.912,0.282,0.16,0.59,0.25,34.5,0
0.72,251,36.3,26700,22.7,163,21.7,0.911,0.275,0.15,0.585,0.25,34.2,0
0.73,246,35.4,26200,22.4,157,21.3,0.91,0.27,0.15,0.58,0.24,34.1,0
0.74,244,34.6,25500,22.2,154,21.2,0.909,0.262,0.15,0.58,0.24,33.8,0
0.75,241,34,24600,22.1,151,21,0.908,0.257,0.14,0.577,0.24,33.8,0
0.76,237,33.1,23800,22,147,20.7,0.907,0.251,0.14,0.57,0.23,33.6,0
0.77,234,32.5,23200,21.8,145,20.5,0.907,0.246,0.13,0.57,0.23,33.3,0
0.78,233,31.6,22900,21.6,141,20.3,0.906,0.241,0.13,0.57,0.23,33,0
0.79,227,31.4,22700,21.4,140,20.1,0.905,0.239,0.13,0.56,0.22,32.1,0
0.8,226,30.8,22500,21.4,139,20,0.904,0.236,0.13,0.56,0.21,31.7,0
0.81,224,30.2,22200,21.1,137,19.5,0.903,0.234,0.13,0.56,0.21,31,0
0.82,222,29.9,21800,20.9,135,19.3,0.903,0.231,0.12,0.55,0.2,28.7,0
0.83,219,29.6,21600,20.6,134,19,0.902,0.228,0.12,0.55,0.2,27.7,0
0.84,215,29.1,21200,20.5,133,18.9,0.901,0.226,0.12,0.55,0.194,26.5,0
0.85,209,28.4,20700,20.5,132,18.7,0.898,0.223,0.119,0.55,0.19,25.1,0
0.86,205,27.8,20400,20.2,129,18.5,0.895,0.219,0.11,0.54,0.18,23.5,0
0.87,201,27.1,19700,20,126,18.2,0.893,0.212,0.11,0.53,0.18,22.4,0
0.88,195,25.8,18700,19.7,122,17.9,0.89,0.204,0.11,0.511,0.171,22,0
0.89,187,24.9,18300,19.2,116,17.4,0.889,0.196,0.105,0.49,0.17,20.5,0
0.9,184,24.5,17700,18.9,113,17,0.888,0.188,0.0988,0.47,0.169,19.2,0
0.91,182,23.3,17200,18.5,111,16.6,0.886,0.185,0.096,0.453,0.16,18.2,0
0.92,178,22.1,16400,18.2,107,16.3,0.846,0.179,0.095,0.44,0.15,17.3,0
0.93,170,20.6,15100,17.9,105,16,0.817,0.176,0.0921,0.421,0.15,16.2,0
0.94,162,20,14700,17.7,99.7,15.8,0.78,0.165,0.0881,0.405,0.145,15.2,0
0.95,158,19,13700,17.4,93.9,15.5,0.68,0.152,0.083,0.379,0.14,13.1,0
0.96,146,16.6,12300,17.2,90,15.3,0.616,0.147,0.0804,0.347,0.14,12.2,0
0.97,139,13.9,10000,16.7,78.1,14.8,0.573,0.125,0.0788,0.335,0.13,10.6,0
0.98,130,6.57,4770,16.2,67.6,14.3,0.359,0.107,0.0772,0.31,0.13,7.81,0
0.99,113,0,0,15.4,29,13.5,0,0.0812,0.0756,0.256,0.13,0,0
1,77.5,0,0,13.8,0,11.9,0,0.0708,0.063,0,0.12,0,0
