Exceedance,Energy,RiverVolume,CapFactor,EFlowProportion,SpecificEnergy,ShutoffDaysProportion
0,893.5,35,0.567,0.42,44,0.329
0.01,887.6,34.3,0.563,0.387,43.9,0.321
0.02,881.7,33.6,0.559,0.354,43.7,0.312
0.03,875.8,32.9,0.555,0.321,43.5,0.304
0.04,866.5,32.7,0.549,0.308,43.4,0.27
0.05,855.5,32.6,0.542,0.305,43.4,0.223
0.06,844.5,32.5,0.536,0.302,43.3,0.176
0.07,836.7,32.5,0.531,0.297,43.2,0.145
0.08,835.3,32.5,0.53,0.288,43.1,0.143
0.09,833.8,32.4,0.529,0.279,43.1,0.141
0.1,832.4,32.4,0.528,0.27,43,0.14
0.11,830.5,32.2,0.527,0.267,42.9,0.136
0.12,828.6,32,0.526,0.264,42.8,0.132
0.13,826.6,31.9,0.524,0.261,42.6,0.127
0.14,825.3,31.7,0.524,0.258,42.5,0.123
0.15,824.4,31.6,0.523,0.255,42.4,0.119
0.16,823.4,31.4,0.522,0.252,42.3,0.115
0.17,822.7,31.3,0.522,0.246,42.2,0.109
0.18,822.7,31.3,0.522,0.234,42.1,0.1
0.19,822.7,31.2,0.522,0.222,42.1,0.0912
0.2,822.7,31.2,0.522,0.21,42,0.0822
0.21,821.9,30.8,0.521,0.21,41.9,0.0797
0.22,821.1,30.4,0.521,0.21,41.8,0.0773
0.23,820.3,29.9,0.52,0.21,41.6,0.0748
0.24,812.3,29.8,0.515,0.208,41.6,0.0696
0.25,800.7,29.7,0.508,0.205,41.5,0.063
0.26,789.1,29.6,0.501,0.202,41.4,0.0564
0.27,781.2,29.3,0.496,0.2,41.3,0.0504
0.28,780.7,28.4,0.495,0.2,41,0.0455
0.29,780.1,27.5,0.495,0.2,40.8,0.0405
0.3,779.6,26.6,0.494,0.2,40.5,0.0356
0.31,779,25.9,0.494,0.197,39.8,0.0332
0.32,778.4,25.2,0.493,0.194,39.1,0.0307
0.33,777.8,24.5,0.493,0.191,38.3,0.0282
0.34,777.3,24.2,0.493,0.19,37.9,0.0274
0.35,776.9,24.1,0.492,0.19,37.7,0.0274
0.36,776.5,24,0.492,0.19,37.4,0.0274
0.37,773.5,23.9,0.49,0.189,37.1,0.0271
0.38,765.4,23.9,0.485,0.186,36.9,0.0263
0.39,757.4,23.8,0.48,0.183,36.6,0.0255
0.4,749.3,23.8,0.475,0.18,36.4,0.0247
0.41,748.8,23.5,0.475,0.18,36.2,0.0238
0.42,748.3,23.1,0.474,0.18,36,0.023
0.43,747.9,22.8,0.474,0.18,35.8,0.0222
0.44,747.5,22.7,0.474,0.18,35.4,0.0219
0.45,747.2,22.7,0.474,0.18,35,0.0219
0.46,746.9,22.7,0.474,0.18,34.7,0.0219
0.47,746.5,22.6,0.474,0.179,34.4,0.0216
0.48,745.8,22.4,0.473,0.176,34.4,0.0208
0.49,745.1,22.2,0.473,0.173,34.3,0.02
0.5,744.4,22,0.472,0.17,34.3,0.0192
0.51,740.8,21.9,0.47,0.17,34,0.0184
0.52,737.3,21.9,0.468,0.17,33.7,0.0175
0.53,733.7,21.8,0.466,0.17,33.4,0.0167
0.54,730.5,21.6,0.464,0.17,33.2,0.0148
0.55,727.5,21.2,0.462,0.17,33,0.0123
0.56,724.5,20.8,0.459,0.17,32.9,0.00986
0.57,721.7,20.4,0.458,0.17,32.7,0.00795
0.58,719.4,19.8,0.456,0.17,32.5,0.00712
0.59,717,19.3,0.455,0.17,32.3,0.0063
0.6,714.7,18.7,0.453,0.17,32.1,0.00548
0.61,714.1,18.3,0.453,0.167,32,0.00384
0.62,713.4,17.9,0.452,0.164,31.9,0.00219
0.63,712.8,17.4,0.452,0.161,31.8,0.000548
0.64,708.1,17.1,0.449,0.16,31.6,0
0.65,701.3,16.9,0.445,0.16,31.4,0
0.66,694.4,16.7,0.441,0.16,31.1,0
0.67,688.8,16.5,0.437,0.16,30.8,0
0.68,685.5,16.4,0.435,0.16,30.6,0
0.69,682.1,16.3,0.433,0.16,30.4,0
0.7,678.8,16.2,0.431,0.16,30.2,0
0.71,678.3,16.2,0.43,0.16,30.1,0
0.72,677.8,16.1,0.43,0.16,30,0
0.73,677.3,16.1,0.429,0.16,29.9,0
0.74,675.2,16,0.428,0.16,29.5,0
0.75,672.3,15.8,0.426,0.16,29,0
0.76,669.4,15.5,0.424,0.16,28.5,0
0.77,664.5,15.4,0.421,0.159,28,0
0.78,655.6,15.4,0.416,0.156,27.6,0
0.79,646.7,15.4,0.41,0.153,27.3,0
0.8,637.8,15.4,0.405,0.15,26.9,0
0.81,611.1,14.6,0.388,0.15,26.6,0
0.82,584.4,13.8,0.371,0.15,26.3,0
0.83,557.7,13,0.354,0.15,26,0
0.84,537.2,12.5,0.341,0.15,25.8,0
0.85,519.9,12.2,0.33,0.15,25.6,0
0.86,502.6,11.9,0.318,0.15,25.4,0
0.87,489.7,11.7,0.31,0.15,25.3,0
0.88,485.9,11.6,0.308,0.15,25.1,0
0.89,482,11.6,0.305,0.15,24.9,0
0.9,478.2,11.5,0.303,0.15,24.8,0
0.91,436.6,10.8,0.277,0.15,24.5,0
0.92,395.1,10.1,0.25,0.15,24.3,0
0.93,353.5,9.36,0.224,0.15,24,0
0.94,315.9,8.67,0.2,0.15,23.8,0
0.95,280.3,8,0.178,0.15,23.6,0
0.96,244.6,7.33,0.155,0.15,23.5,0
0.97,206.4,6.37,0.131,0.149,23.4,0
0.98,163.3,4.84,0.104,0.146,23.3,0
0.99,120.2,3.3,0.0762,0.143,23.2,0
1,77.02,1.77,0.0488,0.14,23.1,0
