Exceedance,Flow,Power,Energy,GrossHead,CanalFlow,NetHead,TotalEfficiency,TotalHeadloss,EFlowProportion,GenerationProportion,BypassProportion,SpecificEnergy,ShutoffProportion
0,4100,193,142000,25.6,1100,25.4,0.937,1.87,0.81,0.88,1,50.2,1
0.01,3300,187,137000,25.6,1100,25.4,0.936,1.87,0.617,0.87,0.804,49.6,1
0.02,2810,183,136000,25.6,1100,25.4,0.936,1.87,0.54,0.87,0.75,49.5,0.955
0.03,2570,181,134000,25.6,1100,25.4,0.936,1.87,0.512,0.86,0.682,49.2,0.767
0.04,2520,180,133000,25.6,1100,25.4,0.935,1.87,0.48,0.86,0.623,49.1,0.5
0.05,2410,179,132000,25.6,1100,25.4,0.935,1.87,0.47,0.86,0.59,48.9,0.356
0.06,2290,177,129000,25.5,1100,25.4,0.935,1.87,0.455,0.85,0.57,48.7,0.328
0.07,2140,174,128000,25.5,1100,25.4,0.935,1.87,0.45,0.84,0.56,48.6,0.266
0.08,1990,172,127000,25.5,1100,25.4,0.935,1.87,0.45,0.84,0.543,48.4,0.203
0.09,1930,171,124000,25.5,1100,25.4,0.935,1.86,0.44,0.84,0.53,48.2,0.132
0.1,1810,170,123000,25.5,1100,25.4,0.934,1.85,0.44,0.83,0.52,47.9,0.0968
0.11,1700,168,122000,25.5,1100,25.4,0.934,1.8,0.44,0.83,0.5,47.6,0.0329
0.12,1600,167,121000,25.5,1080,25.4,0.934,1.75,0.43,0.829,0.47,47.4,0
0.13,1490,166,120000,25.5,1070,25.4,0.934,1.72,0.43,0.82,0.47,47.3,0
0.14,1430,164,119000,25.5,1060,25.4,0.934,1.66,0.42,0.82,0.46,47,0
0.15,1380,162,118000,25.5,1030,25.3,0.933,1.6,0.42,0.81,0.45,46.9,0
0.16,1280,160,116000,25.5,991,25.3,0.933,1.5,0.42,0.81,0.45,46.7,0
0.17,1230,159,115000,25.5,956,25.3,0.933,1.43,0.42,0.81,0.45,46.5,0
0.18,1190,157,114000,25.5,937,25.3,0.933,1.39,0.41,0.8,0.44,46.3,0
0.19,1170,156,113000,25.5,909,25.3,0.933,1.33,0.41,0.8,0.44,46,0
0.2,1100,156,112000,25.5,878,25.3,0.932,1.22,0.41,0.79,0.44,45.6,0
0.21,1050,155,112000,25.5,856,25.3,0.932,1.19,0.4,0.79,0.43,45.4,0
0.22,1000,153,110000,25.5,835,25.3,0.932,1.12,0.4,0.78,0.43,45.4,0
0.23,982,151,107000,25.5,817,25.3,0.932,1.08,0.394,0.78,0.42,45.1,0
0.24,958,148,104000,25.5,803,25.2,0.931,1.05,0.39,0.778,0.42,44.9,0
0.25,913,139,99600,25.5,785,25.2,0.931,0.998,0.39,0.77,0.42,44.8,0
0.26,892,135,97400,25.4,744,25.2,0.93,0.944,0.39,0.77,0.42,44.7,0
0.27,832,132,96200,25.4,678,25.2,0.93,0.844,0.38,0.76,0.42,44.6,0
0.28,774,130,93100,25.4,650,25.1,0.929,0.803,0.38,0.76,0.41,44.5,0
0.29,748,126,90300,25.4,623,25.1,0.929,0.765,0.37,0.759,0.41,44.4,0
0.3,720,119,85000,25.4,592,25.1,0.928,0.724,0.363,0.75,0.4,44.2,0
0.31,694,116,83300,25.4,561,25.1,0.928,0.686,0.36,0.75,0.4,43.7,0
0.32,681,114,82100,25.3,553,25.1,0.928,0.675,0.35,0.74,0.4,43.3,0
0.33,668,109,77100,25.3,525,25,0.927,0.631,0.34,0.73,0.395,43.1,0
0.34,635,104,75500,25.3,497,25,0.926,0.6,0.34,0.73,0.39,42.7,0
0.35,621,102,73300,25.2,489,25,0.926,0.595,0.33,0.73,0.39,42.6,0
0.36,612,100,71700,25.2,484,24.9,0.926,0.58,0.33,0.72,0.39,42.5,0
0.37,605,96.2,69000,25.2,464,24.9,0.925,0.566,0.33,0.72,0.382,42.3,0
0.38,585,91.8,65700,25.2,435,24.9,0.925,0.525,0.32,0.72,0.38,42,0
0.39,558,87.4,64400,25.1,420,24.8,0.924,0.505,0.32,0.71,0.38,41.9,0
0.4,537,84.8,61000,25.1,399,24.8,0.924,0.48,0.32,0.71,0.37,41.6,0
0.41,513,80.6,60000,25.1,376,24.8,0.924,0.459,0.318,0.7,0.368,41,0
0.42,491,77.5,57300,25.1,364,24.8,0.923,0.437,0.31,0.7,0.36,40.8,0
0.43,462,74,54100,25,347,24.7,0.923,0.421,0.31,0.7,0.35,40.7,0
0.44,455,71.6,52800,25,332,24.7,0.922,0.405,0.31,0.69,0.35,40.5,0
0.45,445,70.6,51500,25,328,24.7,0.922,0.394,0.3,0.69,0.34,40.4,0
0.46,436,69.1,49600,24.9,320,24.6,0.922,0.382,0.29,0.69,0.33,39.9,0
0.47,427,66,48600,24.8,303,24.5,0.921,0.377,0.29,0.68,0.33,39.8,0
0.48,422,63.1,46900,24.7,290,24.4,0.921,0.355,0.287,0.68,0.33,39.5,0
0.49,415,59.9,44000,24.7,276,24.4,0.921,0.347,0.28,0.68,0.33,39.4,0
0.5,400,57.2,42400,24.6,266,24.3,0.92,0.344,0.28,0.68,0.32,39.3,0
0.51,382,54,40200,24.5,249,24.2,0.92,0.34,0.27,0.67,0.32,39.2,0
0.52,373,51.8,38500,24.5,238,24.1,0.92,0.328,0.27,0.67,0.32,39,0
0.53,355,50.7,37700,24.5,233,24.1,0.92,0.324,0.26,0.67,0.32,38.8,0
0.54,342,50.2,37000,24.4,228,24.1,0.919,0.322,0.25,0.67,0.31,38.5,0
0.55,322,49.2,36000,24.4,222,24,0.919,0.32,0.25,0.66,0.31,38.4,0
0.56,317,47,35000,24.4,211,24,0.919,0.318,0.24,0.65,0.31,38.2,0
