month,1.00,0.99,0.98,0.97,0.96,0.95,0.94,0.93,0.92,0.91,0.90,0.89,0.88,0.87,0.86,0.85,0.84,0.83,0.82,0.81,0.80,0.79,0.78,0.77,0.76,0.75,0.74,0.73,0.72,0.71,0.70,0.69,0.68,0.67,0.66,0.65,0.64,0.63,0.62,0.61,0.60,0.59,0.58,0.57,0.56,0.55,0.54,0.53,0.52,0.51,0.50,0.49,0.48,0.47,0.46,0.45,0.44,0.43,0.42,0.41,0.40,0.39,0.38,0.37,0.36,0.35,0.34,0.33,0.32,0.31,0.30,0.29,0.28,0.27,0.26,0.25,0.24,0.23,0.22,0.21,0.20,0.19,0.18,0.17,0.16,0.15,0.14,0.13,0.12,0.11,0.10,0.09,0.08,0.07,0.06,0.05,0.04,0.03,0.02,0.01,0.00
1,81972,80739,79505,78271,74889,69760,64632,60026,59947,59868,59789,59333,58677,58022,57399,56903,56407,55911,55233,54498,53762,52837,51492,50147,48801,48606,48594,48582,48496,48304,48112,47920,47724,47528,47332,46745,45791,44837,43870,42713,41556,40399,39939,39905,39870,39729,39077,38426,37774,37262,36803,36343,36003,35972,35942,35911,35550,35121,34691,34365,34207,34049,33891,33758,33626,33495,33349,33188,33027,32855,32373,31891,31409,31100,30915,30729,30551,30425,30299,30173,29974,29743,29512,29104,28138,27172,26207,25744,25413,25082,24702,24230,23758,23286,21975,20568,19160,17654,16025,14396,12767
2,120670,120520,120360,120210,119840,119300,118770,118130,116580,115030,113490,112880,112750,112630,112520,112490,112460,112420,111420,110100,108780,107780,107470,107160,106850,106130,105340,104560,103800,103080,102370,101650,98641,95548,92455,90902,90786,90669,90443,88742,87041,85339,84362,83828,83294,82687,81727,80767,79807,78955,78144,77333,76692,76497,76303,76108,76020,75955,75890,75531,74692,73852,73013,72181,71350,70519,69899,69505,69110,68695,67709,66723,65736,65167,64891,64616,64258,63385,62511,61638,61113,60746,60379,59510,57067,54624,52180,51095,50364,49633,49032,48677,48323,47969,44586,40853,37121,33111,28761,24411,20061
3,141600,140410,139220,138030,137320,137000,136680,136390,136310,136240,136170,136050,135910,135770,135630,135500,135360,135230,135000,134730,134460,134240,134090,133950,133810,133630,133450,133270,133120,133020,132930,132830,132210,131570,130930,130110,129130,128150,127230,127150,127070,126990,126420,125560,124700,123980,123950,123920,123890,123740,123550,123350,123090,122680,122260,121840,121490,121140,120800,120420,119990,119550,119120,119010,118920,118840,118340,117380,116430,115510,115400,115290,115180,114870,114400,113930,113440,112790,112150,111500,108520,104490,100470,97153,96075,94997,93919,92043,89958,87874,85592,82934,80276,77619,73829,69909,65988,62215,58624,55033,51442
4,138680,138330,137990,137640,137210,136710,136210,135680,134970,134250,133540,132470,131210,129960,128920,128730,128540,128350,127350,126090,124830,123900,123700,123500,123300,123040,122770,122500,122090,121470,120860,120240,119510,118770,118040,117550,117290,117030,116740,116060,115380,114700,114340,114160,113990,113790,113460,113130,112810,112670,112610,112550,112450,112250,112050,111850,111490,111080,110680,110280,109880,109490,109100,108460,107800,107140,106770,106710,106650,106570,105800,105020,104250,103070,101600,100140,98802,98305,97809,97312,96987,96739,96490,96184,95694,95204,94714,94345,94007,93668,93308,92904,92500,92096,90319,88385,86450,80739,70379,60020,49660
5,134830,134800,134780,134760,134680,134540,134400,134230,133710,133200,132690,132310,132010,131700,131450,131390,131320,131260,130790,130180,129570,129150,129150,129140,129140,129040,128920,128800,128590,128250,127910,127570,127490,127420,127340,127300,127300,127300,127280,127070,126860,126650,125930,124900,123870,122940,122490,122030,121580,121400,121330,121260,121090,120650,120210,119760,119030,118240,117440,116890,116710,116540,116370,116300,116230,116160,115990,115690,115400,115100,114480,113870,113250,112270,111040,109810,108340,105320,102300,99281,97224,95600,93976,92109,89477,86845,84213,81805,79457,77108,74051,69648,65246,60843,58453,56294,54136,49491,41786,34081,26377
6,121570,121180,120800,120420,120210,120140,120060,119960,119640,119320,119000,118150,117030,115920,114880,114180,113470,112760,112500,112390,112270,112170,112100,112030,111960,111950,111940,111940,111790,111430,111070,110710,108820,106880,104930,103060,101250,99441,97752,97649,97546,97443,97193,96852,96512,95845,93616,91387,89157,87767,86697,85627,84729,84285,83841,83398,83280,83231,83182,83133,83085,83036,82987,80505,77843,75180,73722,73554,73387,73220,73084,72947,72811,71659,69789,67919,65945,63322,60698,58075,55775,53620,51465,49762,49480,49198,48916,47526,45847,44168,42281,39998,37715,35433,34269,33234,32199,28603,21855,15108,8360.3
7,74758,74394,74030,73666,73214,72691,72168,71695,71657,71619,71582,71522,71450,71378,71067,69842,68616,67391,66849,66525,66201,65892,65616,65341,65066,64912,64778,64643,64326,63750,63174,62598,62088,61580,61073,60459,59745,59031,58307,57445,56584,55723,55247,55008,54769,54506,54124,53743,53362,53167,53043,52919,52789,52643,52497,52350,52177,51999,51820,51661,51535,51409,51283,49920,48466,47011,46112,45807,45502,45205,45145,45086,45026,44351,43242,42132,41027,39946,38865,37784,36890,36080,35270,34281,32734,31186,29639,28968,28526,28084,27208,25508,23807,22107,21842,21744,21645,18784,12523,6261.3,0
8,43459,43415,43371,43327,43061,42615,42168,41728,41346,40965,40583,40398,40316,40235,40066,39562,39058,38555,38411,38381,38352,38328,38317,38306,38295,38154,37992,37830,37691,37583,37475,37367,37240,37113,36985,36899,36851,36803,36716,36098,35480,34862,34410,34060,33710,33397,33262,33127,32993,32826,32648,32470,32314,32219,32124,32028,31870,31698,31526,31359,31200,31041,30881,30720,30558,30397,30311,30307,30303,30289,30008,29727,29446,29327,29323,29319,29121,27709,26297,24885,24275,24026,23777,22506,18024,13542,9059.4,8123.6,8113,8102.4,7466.4,5642.2,3818,1993.8,1489.7,1137.9,786.05,514.99,343.33,171.66,0
9,28603,28315,28028,27741,27597,27569,27540,27508,27445,27382,27319,27246,27167,27088,27008,26923,26838,26752,26714,26690,26666,26507,26048,25589,25129,24953,24821,24690,24589,24531,24473,24416,24406,24398,24390,24331,24223,24116,24001,23787,23574,23361,23183,23026,22869,22703,22491,22279,22067,21991,21968,21944,21913,21864,21816,21767,21493,21173,20852,20551,20281,20011,19741,19674,19622,19570,19013,17915,16818,15757,15728,15698,15668,15566,15415,15263,15131,15121,15110,15100,15035,14947,14858,14389,12724,11060,9395.7,8776.3,8429.4,8082.6,7323.1,5779.9,4236.6,2693.3,2526.1,2517.6,2509.2,2178.9,1452.6,726.31,0
10,23237,23081,22926,22770,22691,22675,22658,22620,22404,22187,21970,21718,21448,21177,20871,20426,19981,19537,19340,19221,19103,19016,19001,18986,18971,18959,18947,18935,18886,18783,18681,18578,18539,18502,18465,18354,18173,17992,17822,17785,17749,17712,17632,17524,17416,17317,17262,17206,17151,17112,17079,17047,16988,16861,16734,16607,16548,16504,16460,16330,16060,15791,15521,15328,15140,14952,14830,14779,14728,14678,14660,14642,14624,14488,14269,14051,13825,13555,13286,13017,12680,12313,11946,11409,10337,9265.7,8194.2,6605.7,4882.4,3159.1,1827,1238.3,649.6,60.9,0,0,0,0,0,0,0
11,24201,24201,24200,24200,24018,23689,23359,23063,23055,23046,23038,23011,22976,22941,22879,22719,22558,22397,22258,22125,21992,21900,21899,21898,21897,21818,21727,21635,21574,21554,21534,21514,21509,21503,21498,21482,21455,21429,21402,21377,21352,21327,21231,21091,20951,20835,20834,20833,20832,20787,20725,20663,20603,20547,20492,20436,20333,20219,20105,20013,19958,19903,19847,19816,19787,19757,19714,19657,19600,19525,18959,18393,17828,17571,17532,17494,17401,16968,16535,16103,15656,15202,14749,14223,13469,12715,11961,11494,11101,10708,10265,9726.5,9187.7,8649,7960.2,7254.1,6548,5400.1,3708.3,2016.6,324.84
12,38692,38148,37603,37059,36519,35983,35446,34952,34825,34698,34571,34287,33920,33553,33209,32953,32698,32443,32363,32340,32316,32220,31961,31703,31445,31394,31375,31357,31294,31168,31042,30916,30610,30298,29986,29811,29766,29721,29667,29492,29316,29141,29015,28920,28824,28607,27808,27008,26209,25955,25908,25861,25827,25824,25821,25818,25744,25655,25566,25427,25208,24989,24769,24745,24736,24726,24676,24583,24490,24397,24330,24263,24196,24089,23953,23816,23554,22508,21461,20415,19908,19644,19380,19060,18566,18072,17578,17308,17097,16886,16689,16519,16349,16179,15649,15078,14507,13675,12522,11369,10216
