Exceedance,Flow,Power,Energy,GrossHead,CanalFlow,NetHead,TotalEfficiency,TotalHeadloss,EFlowProportion,GenerationProportion,BypassProportion,SpecificEnergy,ShutoffProportion
0,5260,191,141000,25.6,1100,25.4,0.937,1.87,0.53,0.87,0.79,50.3,0.903
0.01,4770,187,138000,25.6,1100,25.4,0.936,1.87,0.47,0.87,0.774,49.6,0.336
0.02,4350,185,135000,25.6,1100,25.4,0.936,1.87,0.45,0.86,0.75,49.4,0.133
0.03,3970,181,134000,25.5,1100,25.4,0.935,1.87,0.45,0.86,0.725,49.2,0.081
0.04,3630,180,130000,25.5,1100,25.4,0.935,1.87,0.45,0.856,0.7,48.7,0
0.05,3510,178,129000,25.5,1100,25.4,0.935,1.87,0.441,0.85,0.69,48.5,0
0.06,3410,176,128000,25.5,1100,25.3,0.935,1.87,0.44,0.84,0.68,48.3,0
0.07,3300,175,127000,25.5,1100,25.3,0.935,1.87,0.44,0.84,0.669,48.2,0
0.08,3120,174,127000,25.5,1100,25.3,0.934,1.87,0.44,0.83,0.65,48,0
0.09,2940,174,126000,25.5,1100,25.3,0.934,1.87,0.43,0.83,0.627,47.7,0
0.1,2770,173,124000,25.5,1100,25.3,0.934,1.87,0.43,0.83,0.601,47.4,0
0.11,2620,172,124000,25.5,1100,25.2,0.934,1.87,0.43,0.82,0.58,47.2,0
0.12,2530,172,123000,25.5,1100,25.2,0.934,1.87,0.42,0.82,0.569,47,0
0.13,2440,171,122000,25.4,1100,25.2,0.934,1.87,0.42,0.81,0.553,46.7,0
0.14,2310,170,121000,25.4,1100,25.2,0.934,1.87,0.41,0.81,0.527,46.4,0
0.15,2090,169,120000,25.4,1100,25.2,0.933,1.87,0.41,0.801,0.511,46.2,0
0.16,2050,166,119000,25.4,1100,25.1,0.933,1.87,0.406,0.8,0.47,46,0
0.17,2000,164,118000,25.3,1100,25.1,0.933,1.87,0.4,0.8,0.47,45.8,0
0.18,1940,163,117000,25.3,1100,25.1,0.933,1.86,0.4,0.79,0.46,45.3,0
0.19,1890,160,114000,25.3,1100,25.1,0.933,1.86,0.398,0.79,0.45,45.2,0
0.2,1780,158,114000,25.3,1100,25,0.933,1.83,0.39,0.79,0.45,45,0
0.21,1690,157,112000,25.3,1090,25,0.933,1.8,0.39,0.78,0.45,45,0
0.22,1650,155,111000,25.3,1080,25,0.932,1.73,0.39,0.78,0.45,44.8,0
0.23,1520,154,111000,25.3,1070,25,0.932,1.73,0.39,0.774,0.44,44.4,0
0.24,1450,152,109000,25.2,1060,25,0.931,1.7,0.38,0.77,0.44,44.3,0
0.25,1360,151,108000,25.2,1020,24.9,0.931,1.57,0.38,0.76,0.44,43.3,0
0.26,1330,150,107000,25.2,1010,24.9,0.931,1.56,0.38,0.76,0.437,43,0
0.27,1300,145,106000,25.1,996,24.9,0.93,1.48,0.37,0.76,0.43,42.6,0
0.28,1250,143,105000,25.1,957,24.8,0.93,1.43,0.37,0.745,0.43,42.3,0
0.29,1220,141,103000,25.1,947,24.8,0.929,1.41,0.36,0.74,0.43,42.2,0
0.3,1160,138,101000,25,935,24.7,0.929,1.39,0.35,0.73,0.43,41.8,0
0.31,1100,135,99200,25,902,24.7,0.929,1.28,0.35,0.727,0.42,41.4,0
0.32,1040,133,97200,25,865,24.7,0.928,1.15,0.35,0.72,0.42,41.2,0
0.33,1010,132,96600,24.9,825,24.6,0.928,1.14,0.34,0.72,0.41,40.5,0
0.34,986,131,94700,24.9,812,24.6,0.927,1.11,0.33,0.71,0.41,40,0
0.35,976,129,92200,24.9,796,24.5,0.925,1.07,0.323,0.71,0.41,39.8,0
0.36,920,126,91400,24.9,762,24.5,0.925,0.993,0.32,0.7,0.4,39.6,0
0.37,871,123,88900,24.8,708,24.5,0.925,0.898,0.31,0.7,0.4,39.5,0
0.38,838,121,87600,24.7,670,24.4,0.924,0.828,0.31,0.69,0.4,39.4,0
0.39,792,118,87000,24.7,643,24.3,0.924,0.8,0.3,0.69,0.39,39.3,0
0.4,775,117,85400,24.6,617,24.2,0.924,0.757,0.3,0.68,0.39,39.2,0
0.41,753,113,83700,24.5,598,24.2,0.923,0.737,0.29,0.68,0.39,39,0
0.42,745,112,81200,24.5,584,24.1,0.923,0.723,0.282,0.68,0.39,38.8,0
0.43,720,109,79900,24.4,573,24,0.923,0.697,0.28,0.67,0.39,38.7,0
0.44,701,104,76000,24.3,547,24,0.922,0.672,0.27,0.66,0.38,38.6,0
0.45,686,99.5,74000,24.3,521,23.9,0.922,0.629,0.265,0.66,0.38,38.4,0
0.46,663,96.4,71500,24.2,490,23.8,0.921,0.6,0.25,0.65,0.38,38.3,0
0.47,633,93.8,67800,24.1,464,23.8,0.921,0.543,0.24,0.65,0.38,38.2,0
0.48,621,89.3,65100,24.1,438,23.7,0.921,0.527,0.24,0.65,0.37,38.1,0
0.49,568,86.5,63600,24,414,23.5,0.921,0.499,0.23,0.65,0.37,38,0
