Exceedance,Energy,RiverVolume,CapFactor,EFlowProportion,SpecificEnergy,ShutoffDaysProportion
0,935.4,73.3,0.593,0.31,43.4,0.189
0.01,927.2,72.8,0.588,0.289,43,0.183
0.02,919,72.3,0.583,0.268,42.7,0.178
0.03,910.7,71.8,0.578,0.247,42.3,0.172
0.04,901.7,71.6,0.572,0.228,41.2,0.168
0.05,892.3,71.5,0.566,0.21,39.6,0.166
0.06,882.9,71.5,0.56,0.192,38,0.163
0.07,876.2,71,0.556,0.18,36.7,0.161
0.08,875.1,69.7,0.555,0.18,35.8,0.161
0.09,873.9,68.4,0.554,0.18,34.9,0.16
0.1,872.8,67,0.553,0.18,34,0.159
0.11,871.8,65.8,0.552,0.177,33.6,0.152
0.12,870.9,64.6,0.552,0.174,33.3,0.144
0.13,869.9,63.4,0.551,0.171,32.9,0.137
0.14,869.3,62.7,0.551,0.17,32.3,0.133
0.15,869,62.4,0.551,0.17,31.5,0.132
0.16,868.6,62,0.551,0.17,30.8,0.13
0.17,867.9,61.6,0.551,0.17,30.2,0.126
0.18,866.7,61.3,0.55,0.17,30,0.119
0.19,865.4,60.9,0.549,0.17,29.7,0.112
0.2,864.2,60.6,0.548,0.17,29.5,0.104
0.21,863.7,60.5,0.548,0.167,29.4,0.103
0.22,863.2,60.4,0.547,0.164,29.2,0.102
0.23,862.8,60.2,0.547,0.161,29.1,0.102
0.24,859.5,60,0.545,0.16,28.7,0.1
0.25,854.9,59.7,0.542,0.16,28.4,0.0986
0.26,850.3,59.3,0.539,0.16,28,0.097
0.27,847.1,58.9,0.537,0.159,27.4,0.0951
0.28,846.9,58.4,0.537,0.156,26.5,0.0926
0.29,846.7,57.8,0.537,0.153,25.6,0.0901
0.3,846.5,57.3,0.537,0.15,24.7,0.0877
0.31,846.3,56.7,0.537,0.147,24.6,0.086
0.32,846.1,56.2,0.536,0.144,24.6,0.0844
0.33,846,55.6,0.536,0.141,24.5,0.0827
0.34,843.8,55.1,0.535,0.14,23.9,0.0816
0.35,840.6,54.5,0.533,0.14,23.1,0.0808
0.36,837.4,54,0.531,0.14,22.2,0.08
0.37,835.1,53.7,0.53,0.139,21.5,0.0789
0.38,834.4,53.6,0.529,0.136,21,0.0773
0.39,833.7,53.6,0.529,0.133,20.6,0.0756
0.4,833,53.5,0.528,0.13,20.2,0.074
0.41,827.8,52.9,0.525,0.13,20.2,0.0732
0.42,822.7,52.4,0.521,0.13,20.1,0.0723
0.43,817.5,51.8,0.518,0.13,20.1,0.0715
0.44,813.3,50.9,0.515,0.13,19.8,0.0668
0.45,809.5,49.9,0.513,0.13,19.3,0.0603
0.46,805.8,48.8,0.511,0.13,18.7,0.0537
0.47,802.5,48,0.509,0.13,18.3,0.0468
0.48,800.2,47.6,0.507,0.13,18.2,0.0395
0.49,797.8,47.3,0.506,0.13,18,0.0321
0.5,795.5,46.9,0.504,0.13,17.8,0.0247
0.51,791.3,45.8,0.502,0.127,17.3,0.0238
0.52,787.2,44.8,0.499,0.124,16.8,0.023
0.53,783,43.8,0.497,0.121,16.3,0.0222
0.54,779.7,43.1,0.495,0.118,16,0.0219
0.55,776.8,42.7,0.493,0.115,16,0.0219
0.56,773.9,42.3,0.491,0.112,15.9,0.0219
0.57,771.9,42,0.49,0.11,15.8,0.0211
0.58,771.8,42,0.49,0.11,15.6,0.0186
0.59,771.6,42,0.489,0.11,15.5,0.0162
0.6,771.4,42,0.489,0.11,15.4,0.0137
0.61,765.6,41.6,0.485,0.11,15.3,0.00959
0.62,759.8,41.1,0.482,0.11,15.3,0.00548
0.63,753.9,40.6,0.478,0.11,15.2,0.00137
0.64,751.9,39.3,0.477,0.108,15,0
0.65,751.6,37.5,0.476,0.105,14.6,0
0.66,751.4,35.8,0.476,0.102,14.2,0
0.67,750.6,34.5,0.476,0.1,14,0
0.68,748.6,34.3,0.474,0.1,14,0
0.69,746.5,34,0.473,0.1,14,0
0.7,744.5,33.8,0.472,0.1,14,0
0.71,740.3,32.7,0.469,0.1,13.9,0
0.72,736.1,31.6,0.467,0.1,13.8,0
0.73,731.9,30.6,0.464,0.1,13.7,0
0.74,725.8,30.2,0.46,0.1,13.5,0
0.75,718.7,30.1,0.456,0.1,13.2,0
0.76,711.6,30.1,0.451,0.1,12.9,0
0.77,706,30,0.448,0.1,12.6,0
0.78,703.4,29.9,0.446,0.1,12.4,0
0.79,700.7,29.7,0.445,0.1,12.1,0
0.8,698.1,29.5,0.443,0.1,11.9,0
0.81,697.6,29.3,0.443,0.0997,11.9,0
0.82,697.1,29,0.442,0.0994,11.8,0
0.83,696.6,28.8,0.442,0.0991,11.8,0
0.84,695.9,28.1,0.442,0.0978,11.8,0
0.85,695.3,27.2,0.441,0.096,11.8,0
0.86,694.6,26.3,0.44,0.0942,11.7,0
0.87,691.4,25.5,0.438,0.0926,11.6,0
0.88,683.2,24.9,0.433,0.0914,11.2,0
0.89,675.1,24.4,0.428,0.0902,10.8,0
0.9,666.9,23.8,0.423,0.089,10.4,0
0.91,662.3,22.1,0.42,0.0881,10.4,0
0.92,657.6,20.3,0.417,0.0872,10.4,0
0.93,652.9,18.6,0.414,0.0863,10.4,0
0.94,630.6,16.9,0.4,0.086,10.3,0
0.95,599.4,15.3,0.38,0.086,10.1,0
0.96,568.2,13.7,0.36,0.086,9.85,0
0.97,504.9,11.6,0.32,0.0855,9.69,0
0.98,377.2,8.72,0.239,0.084,9.63,0
0.99,249.6,5.8,0.158,0.0825,9.56,0
1,122,2.89,0.0774,0.081,9.5,0
