Exceedance,Flow,Power,Energy,GrossHead,CanalFlow,NetHead,TotalEfficiency,TotalHeadloss,EFlowProportion,GenerationProportion,BypassProportion,SpecificEnergy,ShutoffProportion
0,3680,192,141000,25.6,1100,25.4,0.938,1.87,0.83,0.88,1,50.3,1
0.01,3100,190,139000,25.6,1100,25.4,0.936,1.87,0.665,0.87,0.929,49.9,1
0.02,2940,187,137000,25.6,1100,25.4,0.936,1.87,0.573,0.87,0.698,49.7,0.961
0.03,2620,185,134000,25.6,1100,25.4,0.936,1.87,0.51,0.87,0.652,49.4,0.673
0.04,2480,181,133000,25.6,1100,25.4,0.935,1.87,0.493,0.87,0.64,49.1,0.471
0.05,2400,179,131000,25.6,1100,25.4,0.935,1.87,0.47,0.86,0.611,49,0.368
0.06,2270,179,130000,25.5,1100,25.4,0.935,1.87,0.46,0.86,0.59,48.7,0.328
0.07,2190,177,129000,25.5,1100,25.4,0.935,1.87,0.45,0.86,0.56,48.5,0.287
0.08,2050,176,128000,25.5,1100,25.4,0.935,1.87,0.45,0.85,0.543,48.3,0.207
0.09,1960,175,127000,25.5,1100,25.4,0.935,1.87,0.44,0.85,0.53,48.3,0.066
0.1,1910,173,125000,25.5,1100,25.4,0.935,1.87,0.44,0.84,0.51,48,0
0.11,1840,172,124000,25.5,1100,25.4,0.934,1.86,0.43,0.84,0.5,47.8,0
0.12,1770,170,123000,25.5,1100,25.4,0.934,1.83,0.43,0.83,0.49,47.5,0
0.13,1720,169,122000,25.5,1100,25.4,0.934,1.82,0.43,0.83,0.47,47.4,0
0.14,1490,168,120000,25.5,1090,25.4,0.934,1.8,0.427,0.82,0.467,47.2,0
0.15,1410,167,120000,25.5,1080,25.3,0.934,1.76,0.42,0.82,0.451,47,0
0.16,1380,165,119000,25.5,1060,25.3,0.934,1.65,0.42,0.82,0.45,46.9,0
0.17,1320,162,118000,25.5,1030,25.3,0.933,1.55,0.42,0.82,0.45,46.7,0
0.18,1270,160,117000,25.5,1010,25.3,0.933,1.51,0.42,0.81,0.44,46.6,0
0.19,1240,159,115000,25.5,971,25.3,0.933,1.48,0.41,0.81,0.44,46.4,0
0.2,1190,158,114000,25.5,941,25.3,0.933,1.37,0.41,0.8,0.43,46.3,0
0.21,1130,157,113000,25.5,923,25.2,0.933,1.34,0.41,0.8,0.43,46,0
0.22,1080,156,112000,25.5,883,25.2,0.933,1.26,0.4,0.79,0.43,45.7,0
0.23,1060,153,110000,25.4,844,25.2,0.932,1.17,0.394,0.79,0.43,45.4,0
0.24,1010,150,107000,25.4,836,25.2,0.932,1.15,0.39,0.788,0.43,45.3,0
0.25,1000,148,107000,25.4,819,25.2,0.931,1.1,0.38,0.78,0.42,45.1,0
0.26,954,144,105000,25.4,804,25.1,0.931,1.07,0.38,0.78,0.42,44.9,0
0.27,919,143,104000,25.4,759,25.1,0.93,0.968,0.37,0.77,0.42,44.7,0
0.28,885,141,102000,25.3,734,25.1,0.93,0.926,0.37,0.77,0.42,44.6,0
0.29,851,139,99200,25.3,716,25.1,0.93,0.911,0.369,0.77,0.42,44.1,0
0.3,809,138,97600,25.3,692,25,0.929,0.856,0.35,0.763,0.41,43.6,0
0.31,784,131,94300,25.3,654,25,0.929,0.813,0.35,0.76,0.41,43.3,0
0.32,740,128,92000,25.2,639,24.9,0.928,0.776,0.35,0.76,0.41,43.1,0
0.33,734,126,87900,25.2,621,24.9,0.928,0.752,0.33,0.755,0.4,42.9,0
0.34,725,119,86000,25.2,589,24.9,0.928,0.737,0.33,0.75,0.4,42.7,0
0.35,702,118,84900,25.2,580,24.9,0.927,0.713,0.33,0.75,0.39,42.6,0
0.36,698,117,83800,25.1,566,24.9,0.927,0.689,0.32,0.74,0.388,42.4,0
0.37,678,110,80800,25.1,533,24.8,0.926,0.633,0.32,0.74,0.38,41.9,0
0.38,651,107,77000,25.1,515,24.8,0.926,0.616,0.32,0.736,0.38,41.8,0
0.39,631,102,74300,25,496,24.7,0.926,0.595,0.32,0.72,0.38,41.7,0
0.4,614,99,72400,25,479,24.6,0.926,0.574,0.31,0.714,0.37,41.5,0
0.41,604,94.8,68600,24.9,453,24.6,0.925,0.537,0.31,0.71,0.37,41.2,0
0.42,591,91.3,67100,24.9,438,24.6,0.925,0.527,0.31,0.71,0.37,40.9,0
0.43,558,88.5,65400,24.9,423,24.5,0.925,0.515,0.31,0.696,0.356,40.7,0
0.44,535,85.3,63400,24.8,403,24.4,0.924,0.49,0.3,0.69,0.35,40.5,0
0.45,509,81.5,60300,24.7,382,24.4,0.924,0.464,0.29,0.69,0.35,40.3,0
0.46,493,80,58500,24.6,374,24.3,0.924,0.452,0.28,0.69,0.34,40.2,0
0.47,473,77.5,57600,24.6,366,24.2,0.923,0.436,0.27,0.69,0.333,40,0
0.48,468,72.2,53700,24.5,338,24.2,0.923,0.418,0.26,0.68,0.33,39.8,0
0.49,452,71.4,53100,24.5,329,24.1,0.922,0.4,0.26,0.68,0.33,39.7,0
0.5,439,68,49500,24.4,315,24,0.922,0.383,0.255,0.68,0.32,39.5,0
0.51,426,63.5,46800,24.4,292,24,0.921,0.365,0.249,0.67,0.32,39.3,0
0.52,416,62.1,45700,24.3,287,23.9,0.921,0.358,0.24,0.67,0.32,39.1,0
0.53,406,58.8,43600,24.3,269,23.8,0.921,0.353,0.23,0.667,0.31,38.9,0
0.54,393,55.7,41500,24.2,253,23.7,0.92,0.341,0.23,0.66,0.31,38.8,0
0.55,372,54.7,40200,24.1,248,23.6,0.92,0.336,0.23,0.65,0.31,38.5,0
0.56,367,52.4,39000,24,242,23.5,0.92,0.331,0.22,0.65,0.31,38.3,0
0.57,352,51.7,38500,23.9,237,23.4,0.92,0.326,0.21,0.644,0.304,38.1,0
0.58,339,50.7,37700,23.8,231,23.3,0.919,0.324,0.2,0.63,0.29,38,0
0.59,330,48.6,36200,23.7,220,23.1,0.919,0.321,0.2,0.63,0.29,37.7,0
0.6,323,47.6,35400,23.7,214,23.1,0.919,0.32,0.196,0.63,0.286,36.9,0
0.61,319,46.5,34600,23.6,211,23,0.918,0.313,0.19,0.62,0.28,36.7,0
0.62,306,45.1,33600,23.5,204,23,0.918,0.312,0.184,0.62,0.264,36.5,0
0.63,295,44.8,33300,23.5,200,22.7,0.918,0.308,0.18,0.62,0.26,36.2,0
0.64,287,43.1,31500,23.3,194,22.7,0.918,0.304,0.18,0.612,0.26,36,0
0.65,284,42.3,31100,23.3,188,22.6,0.917,0.302,0.18,0.61,0.25,35.9,0
0.66,281,41,30300,23.2,182,22.5,0.915,0.298,0.171,0.6,0.25,35.8,0
0.67,276,38.7,28700,23.2,171,22.4,0.915,0.293,0.17,0.6,0.245,35.6,0
0.68,267,37.9,28100,23.2,168,22.4,0.914,0.29,0.16,0.59,0.24,35.5,0
0.69,261,37.5,27200,22.9,167,22.1,0.914,0.285,0.16,0.59,0.24,35.4,0
0.7,255,36.7,26500,22.9,164,22,0.912,0.284,0.157,0.59,0.237,35.2,0
0.71,250,35.6,26000,22.7,158,21.8,0.911,0.271,0.15,0.58,0.23,35,0
0.72,248,35,25400,22.6,155,21.6,0.911,0.268,0.15,0.58,0.23,34.8,0
0.73,239,33.5,24800,22.5,149,21.5,0.909,0.255,0.14,0.58,0.23,34.5,0
0.74,236,32.8,24000,22.3,146,21.3,0.909,0.251,0.14,0.58,0.22,34.2,0
0.75,229,32.3,23500,22.2,145,21.1,0.908,0.245,0.14,0.58,0.22,34,0
0.76,227,32.1,23200,22.1,143,21,0.908,0.243,0.14,0.57,0.212,33.5,0
0.77,226,31.2,22900,22,140,20.8,0.906,0.24,0.13,0.57,0.21,32.8,0
0.78,222,30.9,22300,21.9,138,20.7,0.905,0.235,0.13,0.57,0.21,30.8,0
0.79,219,30.2,21900,21.7,135,20.4,0.904,0.23,0.13,0.57,0.2,29.4,0
0.8,217,29.9,21700,21.5,134,20.1,0.903,0.227,0.13,0.57,0.2,28.4,0
0.81,215,29.4,21400,21.4,132,19.9,0.902,0.225,0.13,0.56,0.19,27.5,0
0.82,210,28.6,21000,21.3,131,19.7,0.899,0.22,0.13,0.56,0.19,26.8,0
0.83,207,27.8,20100,21.1,128,19.6,0.898,0.215,0.13,0.55,0.18,26.3,0
0.84,203,27.1,19800,20.9,125,19.2,0.895,0.212,0.12,0.55,0.18,25.7,0
0.85,200,26.1,19300,20.8,123,19.1,0.894,0.204,0.12,0.549,0.18,24.8,0
0.86,196,24.2,17700,20.5,119,18.7,0.892,0.2,0.12,0.533,0.18,24.2,0
0.87,190,23.7,17400,19.8,117,18,0.891,0.197,0.12,0.53,0.17,22.2,0
0.88,185,23,17000,19.7,111,17.9,0.89,0.186,0.111,0.51,0.17,21.5,0
0.89,180,22.4,16200,19.5,109,17.6,0.888,0.184,0.11,0.5,0.16,20.9,0
0.9,179,21.4,15900,19.4,108,17.6,0.885,0.18,0.109,0.49,0.16,20.3,0
0.91,174,21,15200,19.1,106,17.3,0.837,0.177,0.0976,0.47,0.15,18.7,0
0.92,167,20.1,14800,18.9,102,17.1,0.707,0.169,0.094,0.457,0.15,17.7,0
0.93,159,18,13300,18.5,99.6,16.6,0.644,0.162,0.0921,0.44,0.14,17.1,0
0.94,153,16.8,12500,18.3,90.1,16.4,0.605,0.148,0.0895,0.41,0.14,14.8,0
0.95,143,15.6,11600,18,83.2,16.1,0.558,0.139,0.087,0.389,0.14,13.5,0
0.96,137,11.2,8050,17.7,75.3,15.9,0.473,0.12,0.0847,0.36,0.13,12.1,0
