Exceedance,Energy,RiverVolume,CapFactor,EFlowProportion,SpecificEnergy,ShutoffDaysProportion
0,933.2,36.5,0.592,0.4,44.5,0.364
0.01,930,36.4,0.59,0.379,44.5,0.346
0.02,926.7,36.2,0.588,0.358,44.4,0.328
0.03,923.5,36,0.586,0.337,44.4,0.31
0.04,919.8,36,0.583,0.324,44.4,0.268
0.05,916,36,0.581,0.315,44.3,0.215
0.06,912.2,36,0.579,0.306,44.2,0.162
0.07,908.5,35.8,0.576,0.296,44.1,0.126
0.08,905.3,35.3,0.574,0.284,43.9,0.126
0.09,902.1,34.7,0.572,0.272,43.7,0.126
0.1,898.9,34.2,0.57,0.26,43.5,0.126
0.11,891.3,34.1,0.565,0.251,43.4,0.124
0.12,883.6,34,0.56,0.242,43.3,0.121
0.13,876,33.9,0.556,0.233,43.1,0.119
0.14,871.4,33.7,0.553,0.23,43,0.117
0.15,868.3,33.3,0.55,0.23,43,0.116
0.16,865.2,33,0.548,0.23,42.9,0.116
0.17,862.8,32.8,0.547,0.227,42.8,0.112
0.18,861.5,32.6,0.546,0.218,42.8,0.103
0.19,860.3,32.4,0.546,0.209,42.7,0.094
0.2,859,32.3,0.545,0.2,42.7,0.0849
0.21,858.9,32.1,0.545,0.2,42.3,0.0784
0.22,858.9,31.8,0.545,0.2,42,0.0718
0.23,858.8,31.6,0.545,0.2,41.6,0.0652
0.24,857,31.1,0.544,0.2,41.5,0.057
0.25,854.3,30.6,0.542,0.2,41.5,0.0479
0.26,851.5,30.1,0.54,0.2,41.5,0.0389
0.27,848.4,29.7,0.538,0.2,41.2,0.0323
0.28,844.7,29.6,0.536,0.2,40.5,0.0307
0.29,840.9,29.6,0.533,0.2,39.7,0.029
0.3,837.1,29.5,0.531,0.2,38.9,0.0274
0.31,836.7,29.2,0.531,0.197,38.7,0.0266
0.32,836.3,28.8,0.53,0.194,38.5,0.0258
0.33,835.9,28.5,0.53,0.191,38.3,0.0249
0.34,832.3,28,0.528,0.188,38,0.0247
0.35,827,27.4,0.524,0.185,37.8,0.0247
0.36,821.8,26.7,0.521,0.182,37.6,0.0247
0.37,818.1,26.3,0.519,0.18,37.3,0.0247
0.38,817.5,26.1,0.519,0.18,37.2,0.0247
0.39,816.9,26,0.518,0.18,37,0.0247
0.4,816.3,25.8,0.518,0.18,36.9,0.0247
0.41,816,24.9,0.518,0.18,36.8,0.0238
0.42,815.7,24.1,0.517,0.18,36.7,0.023
0.43,815.4,23.2,0.517,0.18,36.6,0.0222
0.44,814.9,22.9,0.517,0.18,36.6,0.0214
0.45,814.4,22.9,0.516,0.18,36.5,0.0205
0.46,813.9,22.8,0.516,0.18,36.5,0.0197
0.47,811.6,22.8,0.515,0.179,36.3,0.0186
0.48,806,22.6,0.511,0.176,35.9,0.017
0.49,800.4,22.5,0.508,0.173,35.4,0.0153
0.5,794.8,22.4,0.504,0.17,34.9,0.0137
0.51,790.8,22.3,0.501,0.17,34.4,0.0129
0.52,786.7,22.2,0.499,0.17,34,0.0121
0.53,782.6,22.1,0.496,0.17,33.5,0.0112
0.54,776.4,21.6,0.492,0.17,33.4,0.00986
0.55,769.1,20.9,0.487,0.17,33.3,0.00822
0.56,761.8,20.3,0.483,0.17,33.3,0.00658
0.57,755.9,19.8,0.479,0.169,33.3,0.00493
0.58,752.9,19.8,0.478,0.166,33.1,0.00329
0.59,749.8,19.7,0.476,0.163,33,0.00164
0.6,746.8,19.7,0.474,0.16,32.9,0
0.61,745.4,19.6,0.473,0.16,32.4,0
0.62,744,19.5,0.472,0.16,31.8,0
0.63,742.7,19.3,0.471,0.16,31.3,0
0.64,741.4,19.2,0.47,0.16,31.1,0
0.65,740.3,19.1,0.47,0.16,31,0
0.66,739.2,19.1,0.469,0.16,30.9,0
0.67,737.2,18.8,0.467,0.16,30.8,0
0.68,733.8,18.4,0.465,0.16,30.6,0
0.69,730.3,18,0.463,0.16,30.4,0
0.7,726.8,17.5,0.461,0.16,30.2,0
0.71,725.1,17.3,0.46,0.16,29.4,0
0.72,723.4,17,0.459,0.16,28.6,0
0.73,721.7,16.8,0.457,0.16,27.8,0
0.74,711.3,16.4,0.451,0.158,27.5,0
0.75,696.7,16,0.442,0.155,27.4,0
0.76,682,15.6,0.432,0.152,27.4,0
0.77,670.9,15.3,0.425,0.15,27.3,0
0.78,666.8,15.3,0.423,0.15,27,0
0.79,662.8,15.2,0.42,0.15,26.8,0
0.8,658.8,15.2,0.418,0.15,26.5,0
0.81,648,14.8,0.411,0.15,26.5,0
0.82,637.2,14.5,0.404,0.15,26.5,0
0.83,626.4,14.1,0.397,0.15,26.5,0
0.84,610.4,13.8,0.387,0.15,26.3,0
0.85,591.8,13.6,0.376,0.15,26,0
0.86,573.2,13.3,0.364,0.15,25.7,0
0.87,555.9,13,0.353,0.15,25.5,0
0.88,541.2,12.7,0.344,0.15,25.4,0
0.89,526.6,12.3,0.334,0.15,25.3,0
0.9,511.9,12,0.325,0.15,25.2,0
0.91,454.5,11,0.288,0.15,25.1,0
0.92,397.1,10.1,0.252,0.15,25,0
0.93,339.6,9.11,0.215,0.15,24.9,0
0.94,304,8.45,0.193,0.148,24.7,0
0.95,279.2,7.95,0.177,0.145,24.4,0
0.96,254.3,7.45,0.161,0.142,24.2,0
0.97,222.5,6.59,0.141,0.14,24,0
0.98,176.4,5.04,0.112,0.14,24,0
0.99,130.4,3.49,0.0828,0.14,23.9,0
1,84.41,1.94,0.0535,0.14,23.9,0
