Exceedance,Energy,RiverVolume,CapFactor,EFlowProportion,SpecificEnergy,ShutoffDaysProportion
0,852.9,26.3,0.541,0.53,45.2,0.575
0.01,847.1,26,0.537,0.506,44.9,0.544
0.02,841.4,25.8,0.534,0.482,44.5,0.513
0.03,835.6,25.5,0.53,0.458,44.2,0.482
0.04,829.1,25.3,0.526,0.426,43.9,0.423
0.05,822.3,25.2,0.522,0.39,43.7,0.351
0.06,815.5,25.1,0.517,0.354,43.5,0.278
0.07,810.4,25,0.514,0.329,43.2,0.229
0.08,808.9,24.9,0.513,0.326,42.9,0.226
0.09,807.4,24.8,0.512,0.323,42.6,0.222
0.1,805.9,24.7,0.511,0.32,42.3,0.219
0.11,805.7,24.7,0.511,0.317,42.1,0.218
0.12,805.5,24.7,0.511,0.314,42,0.218
0.13,805.4,24.7,0.511,0.311,41.8,0.217
0.14,803.4,24.6,0.51,0.306,41.8,0.212
0.15,800.5,24.4,0.508,0.3,41.8,0.204
0.16,797.7,24.3,0.506,0.294,41.8,0.197
0.17,791.7,24.2,0.502,0.288,41.8,0.188
0.18,779.5,24.2,0.495,0.282,41.8,0.179
0.19,767.2,24.1,0.487,0.276,41.7,0.169
0.2,755,24.1,0.479,0.27,41.7,0.159
0.21,753.7,23.6,0.478,0.27,41.6,0.156
0.22,752.5,23.1,0.477,0.27,41.5,0.152
0.23,751.2,22.7,0.476,0.27,41.4,0.149
0.24,749.8,22.4,0.475,0.268,41.4,0.145
0.25,748.3,22.3,0.474,0.265,41.3,0.14
0.26,746.9,22.1,0.474,0.262,41.3,0.135
0.27,744.1,21.7,0.472,0.259,41.3,0.131
0.28,738.7,20.8,0.469,0.256,41.3,0.129
0.29,733.3,20,0.465,0.253,41.2,0.128
0.3,727.9,19.1,0.462,0.25,41.2,0.126
0.31,723.7,19,0.459,0.244,41.1,0.125
0.32,719.5,18.9,0.457,0.238,41.1,0.124
0.33,715.3,18.7,0.454,0.232,41,0.124
0.34,711.1,18.6,0.451,0.228,40.9,0.121
0.35,706.9,18.4,0.449,0.225,40.8,0.116
0.36,702.7,18.3,0.446,0.222,40.7,0.112
0.37,699,18.1,0.443,0.219,40.5,0.107
0.38,696.5,17.7,0.442,0.216,40.3,0.0997
0.39,693.9,17.4,0.44,0.213,40,0.0923
0.4,691.4,17,0.438,0.21,39.8,0.0849
0.41,683.3,17,0.433,0.21,39.8,0.0816
0.42,675.3,17,0.428,0.21,39.7,0.0784
0.43,667.2,17,0.423,0.21,39.7,0.0751
0.44,664.1,16.8,0.421,0.208,39.7,0.0663
0.45,663.4,16.5,0.42,0.205,39.7,0.0548
0.46,662.7,16.2,0.42,0.202,39.6,0.0433
0.47,661.1,16,0.419,0.2,39.6,0.0353
0.48,657.6,16,0.417,0.2,39.5,0.0345
0.49,654.1,15.9,0.415,0.2,39.4,0.0337
0.5,650.6,15.9,0.413,0.2,39.3,0.0329
0.51,649,15.8,0.412,0.2,39.1,0.0312
0.52,647.5,15.8,0.411,0.2,39,0.0296
0.53,645.9,15.7,0.409,0.2,38.8,0.0279
0.54,645.2,15.7,0.409,0.198,38.7,0.0252
0.55,644.8,15.6,0.409,0.195,38.5,0.0219
0.56,644.4,15.6,0.409,0.192,38.4,0.0186
0.57,641.6,15.5,0.407,0.19,38.3,0.0162
0.58,633.9,15.1,0.402,0.19,38.3,0.0153
0.59,626.1,14.8,0.397,0.19,38.2,0.0145
0.6,618.4,14.4,0.392,0.19,38.2,0.0137
0.61,605.7,14.3,0.384,0.187,38.1,0.0121
0.62,593.1,14.2,0.376,0.184,38,0.0104
0.63,580.4,14.1,0.368,0.181,37.9,0.00877
0.64,573.1,13.9,0.363,0.18,37.8,0.00658
0.65,568.4,13.7,0.36,0.18,37.7,0.00411
0.66,563.6,13.5,0.357,0.18,37.6,0.00164
0.67,554.5,13.2,0.351,0.18,37.2,0
0.68,536.5,12.8,0.34,0.18,36.3,0
0.69,518.6,12.4,0.328,0.18,35.5,0
0.7,500.6,12,0.317,0.18,34.6,0
0.71,486,11.7,0.308,0.18,34.1,0
0.72,471.4,11.3,0.299,0.18,33.5,0
0.73,456.8,11,0.29,0.18,33,0
0.74,451.5,10.9,0.287,0.18,32.7,0
0.75,451,10.9,0.286,0.18,32.5,0
0.76,450.5,10.8,0.285,0.18,32.3,0
0.77,449.8,10.8,0.285,0.18,32.2,0
0.78,448.8,10.8,0.284,0.18,32.2,0
0.79,447.8,10.7,0.284,0.18,32.2,0
0.8,446.8,10.7,0.283,0.18,32.2,0
0.81,433.1,10.5,0.274,0.177,31.9,0
0.82,419.3,10.3,0.266,0.174,31.6,0
0.83,405.6,10.2,0.257,0.171,31.3,0
0.84,392.9,9.97,0.249,0.17,31.1,0
0.85,380.9,9.77,0.242,0.17,30.9,0
0.86,368.8,9.56,0.234,0.17,30.8,0
0.87,359,9.4,0.228,0.169,30.7,0
0.88,354,9.32,0.225,0.166,30.7,0
0.89,348.9,9.24,0.221,0.163,30.6,0
0.9,343.9,9.16,0.218,0.16,30.6,0
0.91,293.4,8.33,0.186,0.16,30,0
0.92,242.9,7.51,0.154,0.16,29.5,0
0.93,192.3,6.68,0.122,0.16,28.9,0
0.94,165.3,6.21,0.105,0.16,28.4,0
0.95,149.9,5.91,0.0949,0.16,28.1,0
0.96,134.5,5.61,0.0852,0.16,27.7,0
0.97,118.3,5.01,0.075,0.16,27,0
0.98,100.1,3.83,0.0635,0.16,25.6,0
0.99,82.01,2.64,0.052,0.16,24.3,0
1,63.89,1.45,0.0405,0.16,23,0
