Exceedance,Energy,RiverVolume,CapFactor,EFlowProportion,SpecificEnergy,ShutoffDaysProportion
0,574.3,14.5,0.364,0.81,44.2,1.88
0.01,571.1,14,0.362,0.795,43.7,1.81
0.02,568,13.6,0.36,0.78,43.2,1.75
0.03,564.8,13.1,0.359,0.765,42.8,1.68
0.04,561,13,0.356,0.722,42.6,1.57
0.05,556.8,12.9,0.353,0.665,42.5,1.44
0.06,552.7,12.9,0.351,0.608,42.4,1.31
0.07,545.3,12.8,0.346,0.569,42.3,1.22
0.08,531.6,12.7,0.337,0.566,42.2,1.22
0.09,517.9,12.5,0.329,0.563,42,1.21
0.1,504.2,12.3,0.32,0.56,41.8,1.21
0.11,503.8,12.2,0.32,0.554,41.6,1.16
0.12,503.4,12.1,0.319,0.548,41.5,1.1
0.13,503,11.9,0.319,0.542,41.3,1.05
0.14,501.1,11.9,0.318,0.54,41.2,1.02
0.15,498.4,11.9,0.316,0.54,41.1,0.996
0.16,495.6,11.8,0.314,0.54,41,0.972
0.17,489.5,11.7,0.31,0.538,40.9,0.956
0.18,476.5,11.5,0.302,0.532,40.8,0.955
0.19,463.6,11.3,0.294,0.526,40.7,0.954
0.2,450.6,11.1,0.286,0.52,40.6,0.953
0.21,444.2,11,0.282,0.517,40.1,0.942
0.22,437.8,11,0.278,0.514,39.6,0.93
0.23,431.3,10.9,0.273,0.511,39.1,0.919
0.24,423.9,10.7,0.269,0.51,38.9,0.899
0.25,415.9,10.4,0.264,0.51,38.9,0.875
0.26,407.8,10.1,0.258,0.51,38.9,0.852
0.27,400.4,9.91,0.254,0.508,38.9,0.834
0.28,394,9.87,0.25,0.502,38.8,0.83
0.29,387.6,9.84,0.246,0.496,38.8,0.826
0.3,381.2,9.8,0.242,0.49,38.7,0.822
0.31,359.3,9.35,0.228,0.481,38.6,0.817
0.32,337.5,8.9,0.214,0.472,38.5,0.812
0.33,315.6,8.45,0.201,0.463,38.3,0.807
0.34,304,8.27,0.193,0.456,37.7,0.799
0.35,297.6,8.23,0.189,0.45,36.8,0.789
0.36,291.3,8.2,0.185,0.444,35.9,0.779
0.37,286.8,8.17,0.182,0.439,35.3,0.772
0.38,286,8.15,0.181,0.436,35.1,0.77
0.39,285.3,8.14,0.181,0.433,34.9,0.769
0.4,284.5,8.13,0.18,0.43,34.8,0.767
0.41,283.2,8.12,0.179,0.427,34.5,0.76
0.42,281.8,8.12,0.179,0.424,34.1,0.752
0.43,280.4,8.11,0.178,0.421,33.8,0.745
0.44,276,8.1,0.175,0.412,33.6,0.741
0.45,269.9,8.08,0.171,0.4,33.5,0.738
0.46,263.9,8.06,0.168,0.388,33.4,0.736
0.47,259,8.01,0.164,0.38,33.2,0.727
0.48,256.3,7.88,0.163,0.38,33,0.707
0.49,253.5,7.75,0.161,0.38,32.7,0.686
0.5,250.8,7.62,0.159,0.38,32.5,0.666
0.51,249.9,7.59,0.158,0.371,32.4,0.665
0.52,248.9,7.57,0.158,0.362,32.2,0.664
0.53,248,7.54,0.157,0.353,32,0.663
0.54,238.5,7.4,0.151,0.35,31.6,0.655
0.55,224.6,7.21,0.142,0.35,31,0.644
0.56,210.7,7.02,0.134,0.35,30.4,0.632
0.57,200.9,6.85,0.128,0.35,29.9,0.622
0.58,199.1,6.75,0.126,0.35,29.7,0.616
0.59,197.4,6.64,0.125,0.35,29.4,0.609
0.6,195.6,6.53,0.124,0.35,29.2,0.603
0.61,193.2,6.53,0.122,0.35,29.1,0.552
0.62,190.9,6.53,0.121,0.35,28.9,0.501
0.63,188.5,6.53,0.119,0.35,28.8,0.45
0.64,182.2,6.44,0.116,0.34,28.4,0.426
0.65,173.9,6.31,0.11,0.325,27.9,0.416
0.66,165.7,6.18,0.105,0.31,27.4,0.407
0.67,160,6.06,0.102,0.299,27.1,0.4
0.68,159.2,5.98,0.101,0.296,27,0.399
0.69,158.5,5.9,0.101,0.293,27,0.398
0.7,157.8,5.82,0.1,0.29,26.9,0.397
0.71,154.4,5.74,0.0979,0.29,26.7,0.38
0.72,151,5.66,0.0957,0.29,26.5,0.363
0.73,147.5,5.59,0.0936,0.29,26.4,0.345
0.74,146.1,5.54,0.0927,0.284,26.2,0.339
0.75,145.6,5.5,0.0924,0.275,26.1,0.338
0.76,145,5.47,0.092,0.266,26.1,0.338
0.77,142,5.42,0.0901,0.26,25.7,0.329
0.78,134,5.33,0.085,0.26,24.8,0.304
0.79,126,5.25,0.08,0.26,24,0.279
0.8,118,5.16,0.0749,0.26,23.1,0.255
0.81,115.8,5.15,0.0735,0.254,22.6,0.255
0.82,113.6,5.13,0.0721,0.248,22.1,0.255
0.83,111.4,5.12,0.0707,0.242,21.7,0.255
0.84,108.7,5.08,0.0689,0.24,21.3,0.246
0.85,105.6,5.03,0.067,0.24,20.9,0.233
0.86,102.5,4.98,0.065,0.24,20.5,0.22
0.87,100.5,4.95,0.0637,0.24,20.3,0.207
0.88,100.3,4.95,0.0636,0.24,20.3,0.193
0.89,100.2,4.95,0.0635,0.24,20.2,0.18
0.9,100,4.95,0.0634,0.24,20.2,0.167
0.91,77.07,4.45,0.0488,0.237,19.5,0.159
0.92,54.14,3.95,0.0343,0.234,18.8,0.151
0.93,31.21,3.46,0.0197,0.231,18.1,0.142
0.94,21.87,3.23,0.0138,0.23,15.8,0.128
0.95,19.31,3.14,0.0122,0.23,12.5,0.11
0.96,16.75,3.05,0.0106,0.23,9.31,0.0915
0.97,13.69,2.78,0.00868,0.229,6.49,0.0715
0.98,9.604,2.13,0.00609,0.226,4.49,0.0477
0.99,5.52,1.49,0.0035,0.223,2.48,0.0238
1,1.435,0.843,0.00091,0.22,0.48,0
