Exceedance,Energy,RiverVolume,CapFactor,EFlowProportion,SpecificEnergy,ShutoffDaysProportion
0,891.4,40.7,0.565,0.39,43.8,0.288
0.01,883.8,40.6,0.56,0.378,43.8,0.283
0.02,876.1,40.5,0.555,0.366,43.7,0.278
0.03,868.4,40.3,0.551,0.354,43.7,0.273
0.04,858.3,40.2,0.544,0.334,43.4,0.238
0.05,846.8,40,0.537,0.31,43,0.188
0.06,835.4,39.7,0.53,0.286,42.5,0.138
0.07,827.5,39.6,0.525,0.266,42.1,0.101
0.08,826.8,39.4,0.524,0.254,41.9,0.0899
0.09,826,39.3,0.524,0.242,41.7,0.0792
0.1,825.2,39.2,0.523,0.23,41.5,0.0685
0.11,823.5,39,0.522,0.227,41.5,0.0685
0.12,821.7,38.8,0.521,0.224,41.4,0.0685
0.13,820,38.6,0.52,0.221,41.4,0.0685
0.14,818.9,38.4,0.52,0.22,41,0.0619
0.15,818,38.4,0.519,0.22,40.5,0.0521
0.16,817.2,38.3,0.518,0.22,39.9,0.0422
0.17,816.2,38.1,0.518,0.218,39.4,0.0353
0.18,814.5,37.7,0.517,0.212,38.9,0.0345
0.19,812.9,37.4,0.516,0.206,38.5,0.0337
0.2,811.3,37,0.515,0.2,38.1,0.0329
0.21,810.9,37,0.515,0.197,38,0.0304
0.22,810.5,36.9,0.514,0.194,37.9,0.0279
0.23,810.1,36.9,0.514,0.191,37.8,0.0255
0.24,808,36.2,0.513,0.188,37.6,0.0247
0.25,805,35.1,0.51,0.185,37.3,0.0247
0.26,801.9,34,0.508,0.182,36.9,0.0247
0.27,799.2,33.2,0.507,0.18,36.7,0.0244
0.28,797.2,32.9,0.505,0.18,36.6,0.0236
0.29,795.2,32.5,0.504,0.18,36.5,0.0227
0.3,793.2,32.2,0.503,0.18,36.4,0.0219
0.31,791.3,31.8,0.502,0.18,35.6,0.0219
0.32,789.4,31.3,0.501,0.18,34.8,0.0219
0.33,787.5,30.8,0.499,0.18,34.1,0.0219
0.34,785.7,30.6,0.498,0.18,33.6,0.0214
0.35,784,30.4,0.497,0.18,33.2,0.0205
0.36,782.2,30.1,0.496,0.18,32.8,0.0197
0.37,780.1,29.9,0.494,0.179,32.5,0.0192
0.38,777.4,29.5,0.493,0.176,32,0.0192
0.39,774.6,29.1,0.491,0.173,31.6,0.0192
0.4,771.9,28.7,0.49,0.17,31.1,0.0192
0.41,770.7,28.6,0.489,0.17,31.1,0.0192
0.42,769.4,28.4,0.488,0.17,31,0.0192
0.43,768.2,28.3,0.487,0.17,31,0.0192
0.44,763.1,27.7,0.484,0.17,31,0.0192
0.45,756,27,0.479,0.17,30.9,0.0192
0.46,748.9,26.4,0.475,0.17,30.9,0.0192
0.47,743.5,25.9,0.472,0.17,30.8,0.0192
0.48,741.6,25.7,0.47,0.17,30.6,0.0192
0.49,739.6,25.6,0.469,0.17,30.3,0.0192
0.5,737.6,25.5,0.468,0.17,30.1,0.0192
0.51,737.5,25.5,0.468,0.167,29.7,0.0184
0.52,737.3,25.4,0.467,0.164,29.3,0.0175
0.53,737.1,25.4,0.467,0.161,28.9,0.0167
0.54,735.4,25.4,0.466,0.16,28.7,0.0164
0.55,732.9,25.3,0.465,0.16,28.6,0.0164
0.56,730.3,25.3,0.463,0.16,28.5,0.0164
0.57,727.8,25.1,0.462,0.16,28.3,0.0159
0.58,725.5,24.4,0.46,0.16,28.2,0.0142
0.59,723.2,23.7,0.459,0.16,28,0.0126
0.6,720.9,23,0.457,0.16,27.8,0.011
0.61,720.8,22.9,0.457,0.16,27.5,0.0101
0.62,720.7,22.8,0.457,0.16,27.2,0.00932
0.63,720.5,22.6,0.457,0.16,26.9,0.00849
0.64,719.6,22.4,0.456,0.158,26.5,0.00658
0.65,718.1,22.1,0.456,0.155,26.1,0.00411
0.66,716.7,21.8,0.455,0.152,25.7,0.00164
0.67,715.7,21.4,0.454,0.15,25.3,0
0.68,715.5,20.9,0.454,0.15,25.1,0
0.69,715.2,20.3,0.453,0.15,24.8,0
0.7,715,19.8,0.453,0.15,24.6,0
0.71,714,19.6,0.452,0.15,24.3,0
0.72,713.1,19.4,0.452,0.15,23.9,0
0.73,712.1,19.2,0.451,0.15,23.6,0
0.74,709.3,18.7,0.45,0.15,23.5,0
0.75,705.6,18,0.448,0.15,23.4,0
0.76,702,17.3,0.445,0.15,23.3,0
0.77,699.3,16.9,0.444,0.15,23.2,0
0.78,698.6,16.9,0.443,0.15,22.7,0
0.79,698,16.8,0.443,0.15,22.3,0
0.8,697.3,16.8,0.442,0.15,21.9,0
0.81,676,16,0.428,0.147,21.8,0
0.82,654.8,15.3,0.415,0.144,21.8,0
0.83,633.5,14.6,0.402,0.141,21.7,0
0.84,619.2,14.2,0.392,0.14,21.6,0
0.85,608.4,14.1,0.386,0.14,21.4,0
0.86,597.5,14,0.379,0.14,21.3,0
0.87,590,13.9,0.374,0.139,21.1,0
0.88,589,13.7,0.373,0.136,20.7,0
0.89,588,13.6,0.373,0.133,20.3,0
0.9,587,13.5,0.372,0.13,19.9,0
0.91,535.5,12.6,0.339,0.13,19.8,0
0.92,483.9,11.7,0.307,0.13,19.8,0
0.93,432.4,10.8,0.274,0.13,19.7,0
0.94,381.9,9.87,0.242,0.13,19.5,0
0.95,332.1,8.94,0.211,0.13,19.3,0
0.96,282.2,8,0.179,0.13,19,0
0.97,231.2,6.82,0.147,0.13,18.7,0
0.98,178.1,5.18,0.113,0.13,18.4,0
0.99,124.9,3.54,0.0793,0.13,18,0
1,71.8,1.9,0.0455,0.13,17.7,0
