WaterYear,Days,Energy,Power_max,Power_min,Power_mean,Flow_mean,Flow_min,Flow_max,RiverVolume,EFlowVolume,CanalVolume,EFlowProportion_mean,EFlowProportion_min,EFlowProportion_max,LowFlowShutoffDays,HighHeadShutoffDays,LowHeadShutoffDays,LowFlowShutoffProportion,HighHeadShutoffProportion,LowHeadShutoffProportion,CapFactor,Proportion4Units,Proportion3Units,Proportion2Units,Proportion1Units,Proportion0Units,ShutoffDays,ShutoffDaysProportion,BypassVolume,EFlowProportion,GenerationProportion,BypassProportion,SpecificEnergy
2003,366,692.7,192.8,0,78.86,632.6,101.2,2298,20,3.42,13.6,0.28,0.0645,0.514,1,43,0,0.0027,0.12,0,0.439,0.22,0.13,0.18,0.47,0.0027,44,0.12054794520547946,6.4,0.17,0.68,0.32,34.6
2004,365,277.5,83.54,0,31.68,246.2,70.84,481.3,7.76,2.87,4.74,0.439,0.182,1,71,103,0,0.19,0.28,0,0.176,0,0,0.29,0.52,0.19,174,0.4767123287671233,3.02,0.37,0.61,0.39,35.8
2005,365,478.6,160.8,0,54.63,361.4,55.78,933.8,11.4,2.87,8.48,0.372,0.115,0.932,43,70,0,0.12,0.19,0,0.304,0.044,0.17,0.19,0.47,0.12,113,0.3095890410958904,2.92,0.25,0.74,0.26,42
2006,365,775.4,192.8,0,88.51,736.7,114,2121,23.2,3.68,15.4,0.256,0.0802,0.465,0,7,0,0,0.019,0,0.492,0.29,0.099,0.18,0.43,0,7,0.019178082191780823,7.8,0.16,0.66,0.34,33.4
2007,366,713.7,192.8,17.09,81.25,626.9,148.2,2194,19.8,3.41,13.6,0.262,0.0741,0.486,0,0,0,0,0,0,0.453,0.23,0.093,0.18,0.5,0,0,0,6.2,0.17,0.69,0.31,36
2008,365,625.5,192.8,17,71.41,442,127.5,1300,13.9,2.89,11,0.265,0.0955,0.459,0,0,0,0,0,0,0.397,0.11,0.16,0.22,0.51,0,0,0,2.9,0.21,0.79,0.21,45
2009,365,782.4,192.8,0,89.32,711,131.8,2140,22.4,3.69,15.3,0.247,0.0796,0.486,0,8,0,0,0.022,0,0.496,0.27,0.12,0.16,0.45,0,8,0.021917808219178082,7.1,0.16,0.68,0.32,34.9
2010,365,820.3,192.8,20.4,93.64,716.2,155.9,1873,22.6,3.59,15.9,0.232,0.083,0.438,0,0,0,0,0,0,0.52,0.3,0.12,0.16,0.43,0,0,0,6.7,0.16,0.7,0.3,36.3
2011,366,398.4,113.9,0,45.35,315.1,94.36,656,9.97,2.87,7,0.356,0.144,0.763,30,75,0,0.082,0.21,0,0.253,0,0.12,0.23,0.57,0.082,105,0.2876712328767123,2.97,0.29,0.7,0.3,40
2012,365,607.7,192.8,0,69.37,461.9,90.53,1403,14.6,3.06,11.2,0.315,0.0932,0.574,36,65,0,0.099,0.18,0,0.385,0.17,0.14,0.16,0.43,0.099,101,0.27671232876712326,3.4,0.21,0.77,0.23,41.6
2013,365,714.9,192.8,0,81.61,510.4,113.5,1333,16.1,3.06,13,0.268,0.0999,0.5,0,6,0,0,0.016,0,0.453,0.25,0.11,0.17,0.47,0,6,0.01643835616438356,3.1,0.19,0.81,0.19,44.4
2014,365,485.3,144.6,0,55.4,365.1,107.2,851.7,11.5,2.92,8.55,0.331,0.106,0.672,13,44,0,0.036,0.12,0,0.308,0,0.24,0.15,0.58,0.036,57,0.15616438356164383,2.95,0.25,0.74,0.26,42.2
2015,366,506.7,174,0,57.69,381.4,89.99,1013,12.1,2.87,9.1,0.329,0.106,0.585,24,69,0,0.066,0.19,0,0.321,0.082,0.15,0.18,0.52,0.066,93,0.2547945205479452,3,0.24,0.75,0.25,41.9
2016,365,688.4,192.8,0,78.58,570.3,99.28,1918,18,3.22,13.1,0.275,0.0684,0.524,6,34,0,0.016,0.093,0,0.437,0.2,0.13,0.21,0.44,0.016,40,0.1095890410958904,4.9,0.18,0.73,0.27,38.2
2017,365,742.5,192.8,19.25,84.75,538.7,159.7,1403,17,3.21,13.6,0.253,0.0947,0.461,0,0,0,0,0,0,0.471,0.22,0.12,0.21,0.46,0,0,0,3.4,0.19,0.8,0.2,43.7
2018,365,260.4,90.77,0,29.72,235.9,65.8,527.2,7.44,2.86,4.44,0.472,0.169,1,84,113,0,0.23,0.31,0,0.165,0,0,0.22,0.55,0.23,197,0.5397260273972603,3,0.38,0.6,0.4,35
2019,366,664.1,192.8,0,75.61,541.5,55.43,1688,17.1,3.22,12.6,0.345,0.0877,0.938,51,64,0,0.14,0.18,0,0.421,0.24,0.096,0.14,0.39,0.14,115,0.3150684931506849,4.5,0.19,0.74,0.26,38.8
2020,365,792.7,192.8,16.29,90.49,611.3,125.2,1688,19.3,3.46,14.9,0.252,0.0967,0.475,0,0,0,0,0,0,0.503,0.27,0.12,0.16,0.44,0,0,0,4.4,0.18,0.77,0.23,41.1
2021,365,516.7,144.6,0,58.98,379.3,115.1,901.9,12,2.87,9.07,0.303,0.137,0.626,6,34,0,0.016,0.093,0,0.328,0,0.24,0.18,0.57,0.016,40,0.1095890410958904,2.93,0.24,0.76,0.24,43.1
2022,92,39.91,46.34,0,18.08,153.8,100.9,261.7,1.22,0.427,0.774,0.376,0.225,0.515,5,33,0,0.014,0.09,0,0.0253,0,0,0,0.24,0.014,38,0.10410958904109589,0.446,0.35,0.63,0.37,32.7
