Exceedance,Energy,RiverVolume,CapFactor,EFlowProportion,SpecificEnergy,ShutoffDaysProportion
0,800.1,27,0.507,0.49,43.2,0.518
0.01,792.8,26.8,0.502,0.457,43.2,0.489
0.02,785.5,26.6,0.498,0.424,43.1,0.46
0.03,778.2,26.4,0.493,0.391,43.1,0.432
0.04,773.9,26.1,0.491,0.376,43,0.392
0.05,771.1,25.9,0.489,0.37,42.9,0.347
0.06,768.3,25.7,0.487,0.364,42.8,0.301
0.07,765.9,25.5,0.486,0.359,42.7,0.269
0.08,764.6,25.5,0.485,0.356,42.7,0.264
0.09,763.2,25.4,0.484,0.353,42.6,0.258
0.1,761.8,25.4,0.483,0.35,42.6,0.252
0.11,760,25.2,0.482,0.347,42.5,0.248
0.12,758.2,25,0.481,0.344,42.5,0.244
0.13,756.4,24.9,0.479,0.341,42.4,0.24
0.14,755.7,24.6,0.479,0.34,42.4,0.235
0.15,755.5,24.4,0.479,0.34,42.3,0.229
0.16,755.4,24.1,0.479,0.34,42.3,0.223
0.17,751.6,23.8,0.477,0.334,42.3,0.216
0.18,740.4,23.7,0.469,0.316,42.2,0.205
0.19,729.3,23.5,0.462,0.298,42.2,0.194
0.2,718.1,23.4,0.455,0.28,42.1,0.184
0.21,715.3,23.1,0.453,0.277,41.9,0.174
0.22,712.4,22.7,0.451,0.274,41.6,0.164
0.23,709.6,22.4,0.45,0.271,41.4,0.154
0.24,704.9,21.8,0.447,0.268,41.3,0.15
0.25,699.5,21,0.444,0.265,41.3,0.149
0.26,694,20.1,0.44,0.262,41.2,0.148
0.27,688.9,19.5,0.437,0.259,41.2,0.148
0.28,684.6,19.4,0.434,0.256,41.1,0.147
0.29,680.4,19.2,0.432,0.253,41.1,0.146
0.3,676.1,19,0.429,0.25,41,0.145
0.31,673.4,18.8,0.427,0.25,41,0.14
0.32,670.8,18.5,0.425,0.25,41,0.135
0.33,668.1,18.3,0.424,0.25,41,0.13
0.34,665.3,18.1,0.422,0.246,40.8,0.127
0.35,662.4,18,0.42,0.24,40.5,0.123
0.36,659.5,18,0.418,0.234,40.3,0.12
0.37,655.3,17.7,0.415,0.229,40.1,0.116
0.38,648.2,17.3,0.411,0.226,40,0.109
0.39,641.2,16.9,0.407,0.223,40,0.102
0.4,634.1,16.4,0.402,0.22,39.9,0.0959
0.41,633.3,16.2,0.401,0.214,39.8,0.0959
0.42,632.5,16,0.401,0.208,39.7,0.0959
0.43,631.8,15.9,0.4,0.202,39.6,0.0959
0.44,631.5,15.7,0.4,0.2,39.4,0.0904
0.45,631.5,15.6,0.4,0.2,39,0.0822
0.46,631.4,15.5,0.4,0.2,38.7,0.074
0.47,631.4,15.4,0.4,0.199,38.4,0.0679
0.48,631.3,15.4,0.4,0.196,38.3,0.0663
0.49,631.2,15.3,0.4,0.193,38.1,0.0647
0.5,631.1,15.3,0.4,0.19,37.9,0.063
0.51,624.7,15.1,0.396,0.19,37.9,0.0482
0.52,618.4,14.9,0.392,0.19,37.8,0.0334
0.53,612,14.7,0.388,0.19,37.8,0.0186
0.54,606.1,14.6,0.385,0.19,37.6,0.0132
0.55,600.3,14.5,0.381,0.19,37.3,0.0123
0.56,594.6,14.4,0.377,0.19,37.1,0.0115
0.57,588.8,14.3,0.374,0.19,36.9,0.00986
0.58,582.8,14,0.37,0.19,36.8,0.00658
0.59,576.7,13.8,0.366,0.19,36.8,0.00329
0.6,570.7,13.5,0.362,0.19,36.7,0
0.61,558.7,13.1,0.355,0.187,36.5,0
0.62,546.7,12.8,0.347,0.184,36.2,0
0.63,534.7,12.4,0.34,0.181,36,0
0.64,528.1,12.3,0.335,0.18,35.9,0
0.65,524.2,12.3,0.333,0.18,35.9,0
0.66,520.2,12.3,0.33,0.18,35.9,0
0.67,515.2,12.2,0.327,0.18,35.8,0
0.68,508,12,0.322,0.18,35.7,0
0.69,500.8,11.8,0.318,0.18,35.5,0
0.7,493.6,11.6,0.313,0.18,35.3,0
0.71,486.6,11.4,0.308,0.18,34.3,0
0.72,479.6,11.3,0.304,0.18,33.4,0
0.73,472.6,11.2,0.299,0.18,32.4,0
0.74,463.1,11,0.294,0.18,32,0
0.75,452.4,10.8,0.287,0.18,31.8,0
0.76,441.7,10.7,0.28,0.18,31.6,0
0.77,434,10.6,0.276,0.179,31.4,0
0.78,432.4,10.5,0.274,0.176,31.1,0
0.79,430.9,10.5,0.273,0.173,30.8,0
0.8,429.3,10.4,0.272,0.17,30.5,0
0.81,397.3,9.9,0.252,0.167,30,0
0.82,365.3,9.41,0.232,0.164,29.6,0
0.83,333.3,8.92,0.212,0.161,29.2,0
0.84,321.3,8.72,0.204,0.16,28.9,0
0.85,319.4,8.68,0.203,0.16,28.8,0
0.86,317.4,8.64,0.201,0.16,28.6,0
0.87,313.5,8.56,0.198,0.16,28.4,0
0.88,305.7,8.4,0.194,0.16,28.3,0
0.89,298,8.25,0.189,0.16,28.1,0
0.9,290.2,8.09,0.184,0.16,28,0
0.91,274.1,7.92,0.174,0.16,27.9,0
0.92,257.9,7.74,0.164,0.16,27.9,0
0.93,241.8,7.57,0.153,0.16,27.8,0
0.94,218.5,7.17,0.139,0.16,27.6,0
0.95,191.7,6.66,0.122,0.16,27.2,0
0.96,164.8,6.14,0.105,0.16,26.8,0
0.97,137.4,5.35,0.0872,0.16,26.5,0
0.98,108.9,3.98,0.0691,0.16,26.1,0
0.99,80.37,2.62,0.051,0.16,25.7,0
1,51.85,1.26,0.0329,0.16,25.3,0
