WaterYear,Days,Energy,Power_max,Power_min,Power_mean,Flow_mean,Flow_min,Flow_max,RiverVolume,EFlowVolume,CanalVolume,EFlowProportion_mean,EFlowProportion_min,EFlowProportion_max,LowFlowShutoffDays,HighHeadShutoffDays,LowHeadShutoffDays,LowFlowShutoffProportion,HighHeadShutoffProportion,LowHeadShutoffProportion,CapFactor,Proportion4Units,Proportion3Units,Proportion2Units,Proportion1Units,Proportion0Units,ShutoffDays,ShutoffDaysProportion,BypassVolume,EFlowProportion,GenerationProportion,BypassProportion,SpecificEnergy
1992,273,746.5,192.8,26.89,113.9,1323,193.4,3421,31.2,4.52,16.2,0.224,0.0636,0.468,0,0,0,0,0,0,0.473,0.35,0.09,0.18,0.13,0,0,0,15,0.14,0.52,0.48,23.9
1993,365,798.3,192.8,0,91.13,717.2,179.4,2358,22.6,3.86,15.4,0.256,0.0776,0.498,0,3,0,0,0.0082,0,0.506,0.26,0.13,0.2,0.41,0,3,0.00821917808219178,7.2,0.17,0.68,0.32,35.3
1994,365,373.5,144.6,0,42.64,302.9,105.3,826.7,9.55,2.89,6.6,0.365,0.129,0.684,19,51,0,0.052,0.14,0,0.237,0,0.13,0.12,0.7,0.052,70,0.1917808219178082,2.95,0.3,0.69,0.31,39.1
1995,366,522.6,192.8,0,59.49,392.6,92.46,1213,12.4,2.91,9.4,0.328,0.101,0.562,26,29,0,0.071,0.079,0,0.331,0.11,0.099,0.22,0.5,0.071,55,0.1506849315068493,3,0.23,0.76,0.24,42.1
1996,365,781.4,192.8,15.53,89.2,659.9,122.8,1960,20.8,3.81,15,0.277,0.0755,0.55,0,0,0,0,0,0,0.496,0.28,0.11,0.15,0.46,0,0,0,5.8,0.18,0.72,0.28,37.6
1997,365,755.8,192.8,0,86.28,603,178.3,1763,19,3.46,14.2,0.259,0.084,0.471,0,8,0,0,0.022,0,0.479,0.25,0.12,0.18,0.46,0,8,0.021917808219178082,4.8,0.18,0.75,0.25,39.8
1998,365,848.5,192.8,19.53,96.86,1023,151.8,3346,32.3,4.88,17.8,0.247,0.0649,0.519,0,0,0,0,0,0,0.538,0.36,0.11,0.15,0.38,0,0,0,14.5,0.15,0.55,0.45,26.3
1999,366,779,192.8,0,88.68,795.6,200.2,2847,25.2,4.31,15.4,0.262,0.0515,0.493,0,3,0,0,0.0082,0,0.494,0.26,0.14,0.18,0.42,0,3,0.00821917808219178,9.8,0.17,0.61,0.39,30.9
2000,365,843.8,192.8,0,96.32,1362,193.4,4444,43,5.61,19.1,0.236,0.0563,0.502,0,11,0,0,0.03,0,0.535,0.38,0.13,0.19,0.3,0,11,0.030136986301369864,23.9,0.13,0.44,0.56,19.6
2001,365,764.8,192.8,20.91,87.31,552.4,166.8,1354,17.4,3.49,13.8,0.259,0.0923,0.432,0,0,0,0,0,0,0.485,0.22,0.11,0.26,0.4,0,0,0,3.6,0.2,0.79,0.21,44
2002,365,802.2,192.8,19.31,91.58,727,139.2,2526,22.9,4.23,15.5,0.265,0.0586,0.515,0,0,0,0,0,0,0.509,0.29,0.12,0.18,0.42,0,0,0,7.4,0.18,0.68,0.32,35
2003,366,796.9,192.8,24.82,90.72,1197,207,4704,37.8,5.3,17.5,0.255,0.0447,0.514,0,0,0,0,0,0,0.505,0.35,0.099,0.16,0.4,0,0,0,20.3,0.14,0.46,0.54,21.1
2004,365,637.3,192.8,0,72.75,457,139.5,1348,14.4,3.12,11.2,0.278,0.0936,0.516,0,3,0,0,0.0082,0,0.404,0.088,0.2,0.21,0.5,0,3,0.00821917808219178,3.2,0.22,0.78,0.22,44.3
2005,365,782.2,192.8,0,89.29,793.3,111.9,2419,25,4.12,15.6,0.262,0.0771,0.491,0,6,0,0,0.016,0,0.496,0.29,0.12,0.17,0.42,0,6,0.01643835616438356,9.4,0.16,0.62,0.38,31.3
2006,365,832.3,192.8,0,95.01,1332,195.6,4011,42,5.61,18.9,0.244,0.0546,0.504,0,7,0,0,0.019,0,0.528,0.4,0.099,0.16,0.34,0,7,0.019178082191780823,23.1,0.13,0.45,0.55,19.8
2007,366,817.4,192.8,24.41,93.06,941.8,209.5,2971,29.8,4.48,16.8,0.262,0.0564,0.532,0,0,0,0,0,0,0.518,0.33,0.096,0.18,0.39,0,0,0,13,0.15,0.56,0.44,27.4
2008,365,822.5,192.8,22.93,93.89,868.7,176.1,3126,27.4,4.36,16.5,0.245,0.0694,0.488,0,0,0,0,0,0,0.522,0.3,0.1,0.25,0.35,0,0,0,10.9,0.16,0.6,0.4,30
2009,365,843.8,192.8,0,96.33,1510,196.6,4557,47.6,5.87,19.7,0.232,0.0524,0.493,0,6,0,0,0.016,0,0.535,0.41,0.093,0.24,0.25,0,6,0.01643835616438356,27.9,0.12,0.41,0.59,17.7
2010,365,904.4,192.8,27.48,103.2,1311,234.1,3806,41.3,5.79,20,0.244,0.0588,0.526,0,0,0,0,0,0,0.574,0.43,0.096,0.18,0.29,0,0,0,21.3,0.14,0.48,0.52,21.9
2011,366,802.9,192.8,23.95,91.41,632.7,180.2,1695,20,3.67,15,0.254,0.0873,0.461,0,0,0,0,0,0,0.509,0.21,0.17,0.24,0.38,0,0,0,5,0.18,0.75,0.25,40.1
2012,365,856.8,192.8,20.04,97.81,953.3,163.6,3266,30.1,4.54,17.6,0.241,0.0595,0.534,0,0,0,0,0,0,0.543,0.36,0.093,0.16,0.38,0,0,0,12.5,0.15,0.58,0.42,28.5
2013,365,901.4,192.8,0,102.9,1035,189.3,2895,32.6,4.97,18.9,0.242,0.0679,0.517,0,11,0,0,0.03,0,0.572,0.39,0.096,0.18,0.33,0,11,0.030136986301369864,13.7,0.15,0.58,0.42,27.7
2014,365,861.2,192.8,0,98.31,755.6,190.6,1901,23.8,4.22,16.8,0.258,0.0779,0.531,0,8,0,0,0.022,0,0.546,0.34,0.096,0.16,0.4,0,8,0.021917808219178082,7,0.18,0.71,0.29,36.2
2015,366,843.8,192.8,0,96.06,906.1,178.1,2799,28.7,4.47,17.2,0.244,0.0682,0.501,0,8,0,0,0.022,0,0.535,0.33,0.11,0.21,0.35,0,8,0.021917808219178082,11.5,0.16,0.6,0.4,29.4
2016,365,814.8,192.8,0,93.02,1279,181.9,4672,40.3,5.32,18.2,0.237,0.0528,0.533,0,14,0,0,0.038,0,0.517,0.36,0.12,0.2,0.32,0,14,0.038356164383561646,22.1,0.13,0.45,0.55,20.2
2017,365,871.3,192.8,27.59,99.46,1303,233.3,4007,41.1,5.62,19.2,0.234,0.0588,0.47,0,0,0,0,0,0,0.553,0.38,0.12,0.24,0.26,0,0,0,21.9,0.14,0.47,0.53,21.2
