Exceedance,Energy,RiverVolume,CapFactor,EFlowProportion,SpecificEnergy,ShutoffDaysProportion
0,925.6,45.6,0.587,0.34,44.6,0.236
0.01,917,44.2,0.582,0.334,44.1,0.23
0.02,908.3,42.8,0.576,0.328,43.7,0.224
0.03,899.7,41.4,0.571,0.322,43.3,0.218
0.04,896.5,40.7,0.569,0.308,43.1,0.197
0.05,896,40.5,0.569,0.29,43,0.167
0.06,895.5,40.2,0.568,0.272,43,0.138
0.07,891.7,40,0.566,0.258,42.8,0.115
0.08,881.3,39.8,0.559,0.252,42.2,0.107
0.09,870.8,39.7,0.553,0.246,41.7,0.0986
0.1,860.4,39.6,0.546,0.24,41.1,0.0904
0.11,855.8,39.4,0.543,0.234,41.1,0.0896
0.12,851.1,39.1,0.54,0.228,41,0.0888
0.13,846.5,38.9,0.537,0.222,41,0.0879
0.14,844.8,38.8,0.536,0.218,41,0.086
0.15,844.5,38.7,0.536,0.215,41,0.0836
0.16,844.3,38.6,0.535,0.212,40.9,0.0811
0.17,844,38.6,0.535,0.208,40.8,0.0789
0.18,843.4,38.4,0.535,0.202,40.5,0.0773
0.19,842.7,38.3,0.534,0.196,40.1,0.0756
0.2,842.1,38.2,0.534,0.19,39.8,0.074
0.21,841,38.2,0.533,0.187,39.4,0.0625
0.22,839.9,38.1,0.533,0.184,39,0.051
0.23,838.9,38.1,0.532,0.181,38.6,0.0395
0.24,838.3,38,0.532,0.18,38.4,0.0334
0.25,838.1,37.8,0.532,0.18,38.3,0.0301
0.26,837.9,37.5,0.531,0.18,38.2,0.0268
0.27,837.7,36.8,0.531,0.18,38,0.0247
0.28,837.7,35.1,0.531,0.18,37.9,0.0247
0.29,837.7,33.3,0.531,0.18,37.8,0.0247
0.3,837.7,31.6,0.531,0.18,37.6,0.0247
0.31,834.2,31.5,0.529,0.18,37.4,0.0247
0.32,830.7,31.4,0.527,0.18,37.2,0.0247
0.33,827.2,31.3,0.525,0.18,37,0.0247
0.34,825.9,30.9,0.524,0.18,36.8,0.0241
0.35,825.6,30.2,0.524,0.18,36.5,0.0233
0.36,825.4,29.5,0.523,0.18,36.3,0.0225
0.37,824.2,29.1,0.522,0.179,35.8,0.0219
0.38,821.1,28.9,0.521,0.176,34.4,0.0219
0.39,817.9,28.8,0.519,0.173,33.1,0.0219
0.4,814.7,28.6,0.517,0.17,31.7,0.0219
0.41,812.7,28.3,0.516,0.17,31.4,0.0211
0.42,810.7,28.1,0.514,0.17,31.2,0.0203
0.43,808.7,27.8,0.513,0.17,30.9,0.0195
0.44,807.8,27.7,0.512,0.17,30.8,0.0192
0.45,807.6,27.6,0.512,0.17,30.8,0.0192
0.46,807.4,27.5,0.512,0.17,30.7,0.0192
0.47,805.1,27.5,0.511,0.169,30.7,0.0192
0.48,798.9,27.5,0.507,0.166,30.6,0.0192
0.49,792.6,27.4,0.503,0.163,30.5,0.0192
0.5,786.4,27.4,0.499,0.16,30.4,0.0192
0.51,784.2,27.3,0.497,0.16,30.1,0.0175
0.52,782,27.1,0.496,0.16,29.8,0.0159
0.53,779.7,26.9,0.494,0.16,29.5,0.0142
0.54,777.2,26.5,0.493,0.158,29.4,0.0137
0.55,774.4,25.8,0.491,0.155,29.4,0.0137
0.56,771.7,25.2,0.489,0.152,29.4,0.0137
0.57,769.6,24.7,0.488,0.15,29.4,0.0123
0.58,768.8,24.4,0.488,0.15,29.4,0.00822
0.59,768,24.2,0.487,0.15,29.3,0.00411
0.6,767.2,23.9,0.487,0.15,29.3,0
0.61,767.1,23.3,0.487,0.15,29.1,0
0.62,767,22.8,0.486,0.15,28.9,0
0.63,766.8,22.2,0.486,0.15,28.8,0
0.64,765.1,21.8,0.485,0.15,28.3,0
0.65,762.5,21.6,0.483,0.15,27.7,0
0.66,760,21.4,0.482,0.15,27.1,0
0.67,758.2,21.1,0.481,0.15,26.6,0
0.68,758.1,20.9,0.481,0.15,26.1,0
0.69,757.9,20.7,0.481,0.15,25.7,0
0.7,757.7,20.5,0.481,0.15,25.3,0
0.71,756.8,20.3,0.48,0.15,25,0
0.72,755.9,20,0.48,0.15,24.7,0
0.73,755,19.8,0.479,0.15,24.4,0
0.74,752,19.6,0.477,0.148,23.9,0
0.75,747.9,19.4,0.474,0.145,23.4,0
0.76,743.7,19.3,0.472,0.142,22.8,0
0.77,740.6,19.1,0.47,0.14,22.4,0
0.78,739.3,18.8,0.469,0.14,22.3,0
0.79,738,18.4,0.468,0.14,22.3,0
0.8,736.7,18.1,0.467,0.14,22.2,0
0.81,724.6,17.3,0.459,0.14,21.8,0
0.82,712.6,16.6,0.452,0.14,21.4,0
0.83,700.5,15.9,0.445,0.14,21,0
0.84,676.1,15.2,0.429,0.14,20.9,0
0.85,645.6,14.7,0.41,0.14,20.9,0
0.86,615.1,14.2,0.39,0.14,20.8,0
0.87,592.8,13.8,0.376,0.14,20.8,0
0.88,587.3,13.6,0.372,0.14,20.8,0
0.89,581.7,13.5,0.369,0.14,20.8,0
0.9,576.1,13.4,0.365,0.14,20.8,0
0.91,542.6,12.8,0.344,0.137,20.7,0
0.92,509.1,12.1,0.323,0.134,20.6,0
0.93,475.7,11.5,0.302,0.131,20.5,0
0.94,433.9,10.7,0.276,0.13,20.4,0
0.95,388.1,9.87,0.247,0.13,20.3,0
0.96,342.3,9.01,0.217,0.13,20.2,0
0.97,288.7,7.8,0.183,0.129,19.9,0
0.98,219.9,5.89,0.14,0.126,19.5,0
0.99,151,3.97,0.0959,0.123,19,0
1,82.08,2.06,0.0521,0.12,18.5,0
