WaterYear,Days,Energy,Power_max,Power_min,Power_mean,Flow_mean,Flow_min,Flow_max,RiverVolume,EFlowVolume,CanalVolume,EFlowProportion_mean,EFlowProportion_min,EFlowProportion_max,LowFlowShutoffDays,HighHeadShutoffDays,LowHeadShutoffDays,LowFlowShutoffProportion,HighHeadShutoffProportion,LowHeadShutoffProportion,CapFactor,Proportion4Units,Proportion3Units,Proportion2Units,Proportion1Units,Proportion0Units,ShutoffDays,ShutoffDaysProportion,BypassVolume,EFlowProportion,GenerationProportion,BypassProportion,SpecificEnergy
2012,365,786,192.8,15.95,89.72,629.5,124.1,1932,19.9,3.41,14.9,0.254,0.0703,0.425,0,0,0,0,0,0,0.498,0.28,0.11,0.15,0.46,0,0,0,5,0.17,0.75,0.25,39.5
2013,365,859.1,192.8,21.26,98.07,694.6,148.8,1834,21.9,3.58,16.4,0.234,0.0746,0.483,0,0,0,0,0,0,0.545,0.32,0.11,0.18,0.39,0,0,0,5.5,0.16,0.75,0.25,39.2
2014,365,681,187.9,16.53,77.74,480.9,146,1145,15.2,3.08,12.1,0.266,0.096,0.493,0,0,0,0,0,0,0.432,0.21,0.093,0.19,0.5,0,0,0,3.1,0.2,0.8,0.2,44.8
2015,366,715.7,192.8,14.85,81.47,521.8,120.6,1455,16.5,3.01,13,0.253,0.0888,0.435,0,0,0,0,0,0,0.454,0.2,0.13,0.21,0.47,0,0,0,3.5,0.18,0.79,0.21,43.4
2016,365,778.7,192.8,17.85,88.89,742.3,132.1,2552,23.4,3.98,15.2,0.257,0.0736,0.526,0,0,0,0,0,0,0.494,0.27,0.13,0.19,0.42,0,0,0,8.2,0.17,0.65,0.35,33.3
2017,365,829.8,192.8,20.66,94.72,709.8,190,1953,22.4,4,15.9,0.26,0.0758,0.522,0,0,0,0,0,0,0.526,0.28,0.13,0.21,0.38,0,0,0,6.5,0.18,0.71,0.29,37
2018,365,394.9,123.5,0,45.08,307.8,94.88,703.3,9.71,2.99,6.58,0.381,0.125,0.759,40,0,0,0.11,0,0,0.25,0,0.1,0.2,0.59,0.11,40,0.1095890410958904,3.13,0.31,0.68,0.32,40.7
2019,366,744.3,192.8,0,84.73,732.3,82.03,2411,23.2,4.06,14.8,0.303,0.0808,0.634,43,0,0,0.12,0,0,0.472,0.3,0.093,0.15,0.35,0.12,43,0.1178082191780822,8.4,0.17,0.64,0.36,32.1
2020,365,885.4,192.8,19.47,101.1,841.6,160.5,2187,26.5,4.19,17.6,0.245,0.0744,0.54,0,0,0,0,0,0,0.562,0.35,0.12,0.16,0.37,0,0,0,8.9,0.16,0.66,0.34,33.4
2021,365,737.4,192.8,20.51,84.18,530.3,164.9,1412,16.7,3.2,13.3,0.25,0.1,0.437,0,0,0,0,0,0,0.468,0.2,0.14,0.19,0.46,0,0,0,3.4,0.19,0.8,0.2,44.2
2022,92,73.22,69.48,20.26,33.16,204.6,143.8,377.1,1.63,0.442,1.18,0.289,0.156,0.362,0,0,0,0,0,0,0.0464,0,0,0.036,0.22,0,0,0,0.45,0.27,0.72,0.28,44.9
