month,1.00,0.99,0.98,0.97,0.96,0.95,0.94,0.93,0.92,0.91,0.90,0.89,0.88,0.87,0.86,0.85,0.84,0.83,0.82,0.81,0.80,0.79,0.78,0.77,0.76,0.75,0.74,0.73,0.72,0.71,0.70,0.69,0.68,0.67,0.66,0.65,0.64,0.63,0.62,0.61,0.60,0.59,0.58,0.57,0.56,0.55,0.54,0.53,0.52,0.51,0.50,0.49,0.48,0.47,0.46,0.45,0.44,0.43,0.42,0.41,0.40,0.39,0.38,0.37,0.36,0.35,0.34,0.33,0.32,0.31,0.30,0.29,0.28,0.27,0.26,0.25,0.24,0.23,0.22,0.21,0.20,0.19,0.18,0.17,0.16,0.15,0.14,0.13,0.12,0.11,0.10,0.09,0.08,0.07,0.06,0.05,0.04,0.03,0.02,0.01,0.00
1,101320,100160,99007,97853,94412,89114,83815,78805,76290,73776,71261,70240,70005,69770,69559,69443,69327,69211,68260,67043,65827,64982,64963,64945,64926,63710,62301,60893,59878,59419,58960,58502,57475,56428,55381,54863,54838,54812,54656,52737,50819,48900,47848,47326,46803,46351,46233,46116,45998,45617,45137,44656,43976,42776,41575,40375,39926,39634,39342,39057,38781,38504,38228,37845,37454,37063,36709,36394,36079,35774,35726,35678,35630,35160,34391,33623,32951,32887,32822,32757,32173,31354,30536,29824,29444,29064,28684,28523,28420,28317,28162,27908,27655,27401,25486,23380,21273,19526,18222,16918,15614
2,127980,127230,126480,125720,124990,124280,123570,122890,122550,122210,121860,121710,121650,121590,121360,120470,119580,118690,117960,117280,116600,116100,116000,115890,115780,114970,114040,113120,112400,111970,111550,111130,109130,107080,105030,103570,102660,101760,100810,99335,97860,96385,95565,95144,94723,94216,93295,92373,91452,90715,90048,89381,88825,88561,88298,88034,87832,87644,87455,86791,85346,83902,82457,81982,81579,81176,80689,80110,79532,78969,78856,78742,78629,78526,78430,78334,77694,73656,69618,65580,64183,63974,63764,63479,62955,62431,61907,60433,58710,56988,55665,55102,54538,53975,50070,45779,41488,37155,32768,28381,23995
3,142630,142080,141520,140970,140650,140520,140400,140280,140250,140210,140180,140140,140110,140070,139890,139180,138470,137760,137510,137400,137300,137200,137110,137030,136940,136180,135310,134440,133800,133470,133150,132820,132430,132040,131650,131370,131190,131020,130800,130080,129360,128640,127940,127270,126590,125920,125250,124580,123910,123620,123490,123350,123240,123210,123170,123140,123050,122940,122830,122120,120430,118740,117050,116890,116850,116810,116170,114910,113640,112400,111750,111110,110460,109910,109420,108930,108350,107210,106080,104940,100490,94542,88595,84001,83655,83310,82964,80941,78481,76020,73381,70403,67425,64448,63776,63370,62964,59946,53712,47478,41245
4,138350,137910,137470,137030,136790,136710,136630,136500,135920,135340,134760,134160,133550,132940,132370,131950,131530,131110,130870,130680,130500,130330,130210,130080,129960,129910,129870,129830,129480,128670,127860,127050,126550,126060,125570,125170,124840,124520,124210,123920,123630,123350,122560,121460,120360,119410,119190,118970,118750,118440,118080,117720,117460,117420,117380,117350,117210,117050,116900,116760,116660,116560,116460,115100,113650,112210,111440,111420,111390,111330,110230,109120,108020,107550,107520,107500,107460,107320,107180,107030,104400,100630,96869,92896,88263,83630,78996,77457,76725,75993,74343,70951,67558,64166,62638,61327,60015,55671,47594,39518,31442
5,135630,135370,135110,134840,134640,134470,134310,134160,134140,134110,134090,134030,133950,133860,133790,133760,133740,133710,133540,133330,133120,132890,132630,132380,132120,132020,131940,131860,131400,130400,129390,128380,128160,127970,127780,127660,127600,127540,127340,125220,123100,120980,119640,118790,117940,116800,114300,111810,109320,107120,105030,102940,101320,100940,100550,100170,99628,99054,98480,98097,98027,97957,97887,96491,94996,93502,92126,90878,89630,88415,88149,87884,87618,86537,84882,83226,81523,79522,77521,75520,72958,70144,67331,64899,63670,62441,61212,59611,57912,56213,53410,48510,43610,38710,36010,33564,31119,27264,21674,16085,10495
6,106650,103130,99612,96090,94453,94347,94240,94095,93618,93140,92663,92433,92333,92234,92153,92147,92140,92133,91915,91629,91343,91099,90951,90802,90654,90104,89489,88875,88047,86915,85784,84653,84362,84101,83840,83642,83503,83364,83140,81766,80392,79018,77361,75530,73699,71995,70900,69804,68708,67554,66377,65200,64277,64022,63766,63511,63107,62671,62236,61931,61839,61747,61655,60244,58736,57227,55999,55071,54144,53209,52081,50953,49824,49082,48612,48142,47554,46225,44896,43567,42911,42559,42206,41324,38779,36233,33687,32186,30957,29729,28377,26794,25211,23628,22080,20538,18995,16142,11679,7215.4,2751.9
7,63200,61356,59511,57666,56724,56515,56305,56116,56104,56091,56078,55965,55798,55632,55500,55499,55498,55497,54934,54191,53448,52928,52903,52878,52853,52832,52812,52792,52753,52687,52620,52554,52305,52050,51795,51577,51395,51213,51040,50979,50919,50859,49295,46813,44330,42263,42191,42119,42047,41945,41831,41718,41614,41539,41463,41387,41269,41142,41015,40914,40853,40793,40732,40040,39301,38562,37722,36774,35825,34888,34287,33685,33083,32798,32737,32676,32536,31901,31266,30631,30225,29921,29617,28675,25728,22780,19832,18970,18652,18334,17767,16728,15688,14648,13870,13123,12376,10409,6939,3469.5,0
8,38790,37728,36666,35605,35082,34997,34912,34813,34589,34365,34141,34048,34024,34000,33977,33959,33942,33924,33610,33202,32794,32505,32482,32459,32436,32157,31838,31518,31232,30994,30756,30518,30429,30347,30264,30165,30051,29937,29831,29827,29823,29818,29814,29810,29806,29800,29785,29769,29754,29711,29659,29606,29541,29445,29349,29252,29212,29183,29154,29134,29127,29121,29115,28149,27112,26074,25225,24577,23929,23297,23110,22923,22736,22460,22122,21784,21475,21349,21223,21098,20738,20273,19809,18899,16590,14282,11973,11458,11411,11364,10746,9043.2,7340.4,5637.6,4814.8,4093.5,3372.3,2587.7,1725.1,862.56,0
9,24995,24533,24072,23610,23353,23262,23170,23083,23030,22978,22925,22906,22903,22901,22890,22849,22807,22766,22691,22607,22522,22431,22325,22219,22113,22085,22070,22054,22027,21983,21939,21894,21877,21861,21845,21820,21788,21756,21717,21578,21440,21302,21168,21038,20907,20794,20759,20725,20691,20521,20298,20076,19903,19859,19816,19773,19696,19612,19528,19457,19409,19361,19312,18448,17522,16597,16065,15954,15843,15734,15676,15619,15561,15420,15220,15019,14819,14622,14424,14227,13893,13498,13103,12200,9703.6,7206.9,4710.2,3916.2,3566.4,3216.6,2792.4,2226.7,1661,1095.3,767.18,466.53,165.88,0,0,0,0
