Exceedance,Energy,RiverVolume,CapFactor,EFlowProportion,SpecificEnergy,ShutoffDaysProportion
0,808.1,23.1,0.512,0.59,44.8,0.674
0.01,807.1,22.9,0.511,0.569,44.6,0.652
0.02,806.1,22.6,0.511,0.548,44.4,0.63
0.03,805,22.4,0.51,0.527,44.2,0.607
0.04,799.1,22.2,0.507,0.492,44,0.551
0.05,790.7,22,0.502,0.45,43.8,0.477
0.06,782.3,21.7,0.496,0.408,43.5,0.403
0.07,776.1,21.6,0.493,0.377,43.4,0.346
0.08,774.4,21.6,0.491,0.368,43.3,0.325
0.09,772.6,21.5,0.49,0.359,43.2,0.304
0.1,770.9,21.5,0.489,0.35,43.1,0.282
0.11,769,21.3,0.488,0.344,42.9,0.277
0.12,767.1,21.1,0.487,0.338,42.7,0.272
0.13,765.1,21,0.485,0.332,42.5,0.267
0.14,764.3,20.9,0.485,0.328,42.4,0.262
0.15,764.1,20.9,0.484,0.325,42.4,0.258
0.16,763.9,20.8,0.484,0.322,42.4,0.253
0.17,757.8,20.8,0.48,0.319,42.4,0.246
0.18,740.1,20.6,0.469,0.316,42.4,0.237
0.19,722.3,20.5,0.458,0.313,42.4,0.228
0.2,704.6,20.3,0.447,0.31,42.4,0.219
0.21,704.2,19.9,0.447,0.307,42.3,0.217
0.22,703.9,19.5,0.446,0.304,42.3,0.214
0.23,703.5,19.1,0.446,0.301,42.2,0.212
0.24,699.7,19,0.444,0.3,42.2,0.21
0.25,694.3,19,0.44,0.3,42.2,0.208
0.26,688.8,19,0.436,0.3,42.2,0.207
0.27,684.6,18.7,0.434,0.3,42.1,0.204
0.28,683.1,18,0.433,0.3,41.8,0.2
0.29,681.7,17.2,0.432,0.3,41.5,0.196
0.3,680.2,16.4,0.431,0.3,41.2,0.192
0.31,669.3,16.3,0.424,0.285,41.1,0.188
0.32,658.5,16.2,0.417,0.27,41.1,0.185
0.33,647.6,16.1,0.41,0.255,41,0.182
0.34,643.8,16,0.408,0.25,40.9,0.174
0.35,643.5,15.9,0.408,0.25,40.6,0.164
0.36,643.3,15.8,0.408,0.25,40.4,0.155
0.37,642.5,15.6,0.408,0.25,40.3,0.148
0.38,640.5,15.5,0.406,0.25,40.2,0.147
0.39,638.6,15.3,0.405,0.25,40.1,0.146
0.4,636.7,15.2,0.404,0.25,40,0.145
0.41,631.3,15.1,0.4,0.241,40,0.138
0.42,625.9,15,0.397,0.232,39.9,0.13
0.43,620.5,14.8,0.393,0.223,39.9,0.123
0.44,613.2,14.8,0.389,0.218,39.8,0.104
0.45,604.9,14.7,0.384,0.215,39.6,0.0795
0.46,596.6,14.6,0.378,0.212,39.4,0.0548
0.47,590.1,14.6,0.374,0.21,39.3,0.0375
0.48,586.9,14.5,0.372,0.21,39.3,0.0351
0.49,583.8,14.5,0.37,0.21,39.2,0.0326
0.5,580.6,14.4,0.368,0.21,39.2,0.0301
0.51,580.5,14.3,0.368,0.21,39.1,0.0285
0.52,580.4,14.2,0.368,0.21,38.9,0.0268
0.53,580.3,14.1,0.368,0.21,38.8,0.0252
0.54,577.3,13.9,0.366,0.208,38.6,0.0208
0.55,572.8,13.6,0.363,0.205,38.4,0.0151
0.56,568.2,13.3,0.36,0.202,38.1,0.00932
0.57,560.3,13,0.355,0.2,38,0.00493
0.58,545.5,12.5,0.346,0.2,37.8,0.00329
0.59,530.7,12.1,0.336,0.2,37.6,0.00164
0.6,515.9,11.7,0.327,0.2,37.5,0
0.61,505.5,11.7,0.32,0.2,37.4,0
0.62,495.1,11.6,0.314,0.2,37.3,0
0.63,484.7,11.6,0.307,0.2,37.1,0
0.64,480.2,11.6,0.304,0.198,37.1,0
0.65,478.6,11.5,0.303,0.195,37,0
0.66,477.1,11.4,0.303,0.192,37,0
0.67,467.5,11.2,0.297,0.19,37,0
0.68,441.9,10.8,0.28,0.19,37,0
0.69,416.2,10.3,0.264,0.19,36.9,0
0.7,390.5,9.83,0.248,0.19,36.9,0
0.71,389.3,9.81,0.247,0.187,36.6,0
0.72,388.1,9.79,0.246,0.184,36.4,0
0.73,386.9,9.78,0.245,0.181,36.1,0
0.74,378.5,9.66,0.24,0.18,35.9,0
0.75,366.5,9.5,0.232,0.18,35.8,0
0.76,354.5,9.34,0.225,0.18,35.6,0
0.77,346.1,9.23,0.22,0.18,35.4,0
0.78,344.7,9.22,0.219,0.18,35.2,0
0.79,343.4,9.22,0.218,0.18,34.9,0
0.8,342.1,9.21,0.217,0.18,34.7,0
0.81,339.9,9.16,0.215,0.18,34.6,0
0.82,337.7,9.11,0.214,0.18,34.5,0
0.83,335.4,9.06,0.212,0.18,34.3,0
0.84,330.2,8.92,0.209,0.18,34.2,0
0.85,323.5,8.75,0.205,0.18,34.1,0
0.86,316.8,8.58,0.201,0.18,34,0
0.87,308.6,8.41,0.196,0.179,33.9,0
0.88,297.6,8.26,0.189,0.176,33.7,0
0.89,286.6,8.1,0.182,0.173,33.6,0
0.9,275.6,7.95,0.175,0.17,33.5,0
0.91,227.7,7.19,0.145,0.17,32.4,0
0.92,179.9,6.44,0.114,0.17,31.2,0
0.93,132,5.68,0.0837,0.17,30.1,0
0.94,109.7,5.29,0.0695,0.17,28,0
0.95,100,5.09,0.0634,0.17,25.6,0
0.96,90.33,4.88,0.0573,0.17,23.1,0
0.97,81.67,4.41,0.0518,0.17,21,0
0.98,74.99,3.41,0.0476,0.17,19.9,0
0.99,68.32,2.42,0.0433,0.17,18.8,0
1,61.64,1.42,0.0391,0.17,17.7,0
