WaterYear,Days,Energy,Power_max,Power_min,Power_mean,Flow_mean,Flow_min,Flow_max,RiverVolume,EFlowVolume,CanalVolume,EFlowProportion_mean,EFlowProportion_min,EFlowProportion_max,LowFlowShutoffDays,HighHeadShutoffDays,LowHeadShutoffDays,LowFlowShutoffProportion,HighHeadShutoffProportion,LowHeadShutoffProportion,CapFactor,Proportion4Units,Proportion3Units,Proportion2Units,Proportion1Units,Proportion0Units,ShutoffDays,ShutoffDaysProportion,BypassVolume,EFlowProportion,GenerationProportion,BypassProportion,SpecificEnergy
1992,273,710.9,192.8,25.7,108.5,812,188.5,1975,19.2,3.28,13.7,0.243,0.0749,0.493,0,0,0,0,0,0,0.451,0.26,0.12,0.18,0.19,0,0,0,5.5,0.17,0.71,0.29,37
1993,365,671.4,192.8,0,76.64,499.5,140.6,1403,15.8,3.36,12.3,0.286,0.0919,0.528,0,18,0,0,0.049,0,0.426,0.17,0.13,0.21,0.49,0,18,0.049315068493150684,3.5,0.21,0.78,0.22,42.5
1994,365,204.7,76.33,0,23.36,207.9,73.1,459.2,6.56,2.87,3.5,0.502,0.233,0.985,94,27,0,0.26,0.074,0,0.13,0,0,0.14,0.6,0.26,121,0.3315068493150685,3.06,0.44,0.53,0.47,31.2
1995,366,256.9,107.5,0,29.24,243.6,62.63,629.7,7.7,2.87,4.6,0.481,0.171,0.831,100,52,0,0.27,0.14,0,0.163,0,0.041,0.22,0.46,0.27,152,0.41643835616438357,3.1,0.37,0.6,0.4,33.4
1996,365,572.8,192.8,0,65.39,416.9,77.62,1178,13.1,2.92,10.1,0.323,0.106,0.67,41,11,0,0.11,0.03,0,0.363,0.066,0.23,0.16,0.43,0.11,52,0.14246575342465753,3,0.22,0.77,0.23,43.7
1997,365,586.3,188.1,0,66.93,416.5,128.5,1134,13.1,2.87,10.3,0.288,0.11,0.487,0,5,0,0,0.014,0,0.372,0.085,0.19,0.19,0.54,0,5,0.0136986301369863,2.8,0.22,0.79,0.21,44.8
1998,365,833.5,192.8,14.26,95.15,773,118.6,2403,24.4,4.15,16.5,0.266,0.064,0.542,0,0,0,0,0,0,0.529,0.32,0.12,0.15,0.41,0,0,0,7.9,0.17,0.68,0.32,34.2
1999,366,665.5,192.8,0,75.76,535.7,173.9,1820,16.9,3.29,12.4,0.269,0.0656,0.52,0,18,0,0,0.049,0,0.422,0.16,0.13,0.24,0.48,0,18,0.049315068493150684,4.5,0.19,0.73,0.27,39.4
2000,365,875.4,192.8,18.73,99.93,941.7,157.2,2747,29.7,4.61,17.8,0.24,0.0705,0.52,0,0,0,0,0,0,0.555,0.34,0.15,0.16,0.35,0,0,0,11.9,0.16,0.6,0.4,29.5
2001,365,577.6,144.6,0,65.94,416.6,134.5,897.4,13.1,3.16,9.98,0.293,0.138,0.535,0,14,0,0,0.038,0,0.366,0,0.26,0.28,0.46,0,14,0.038356164383561646,3.12,0.24,0.76,0.24,44.1
2002,365,679.8,192.8,13.52,77.61,522.8,116.2,1708,16.5,3.46,12.3,0.287,0.0732,0.535,0,0,0,0,0,0,0.431,0.12,0.22,0.2,0.46,0,0,0,4.2,0.21,0.75,0.25,41.2
2003,366,808.3,192.8,23.63,92.02,892,178,3332,28.2,4.43,16.4,0.249,0.0651,0.492,0,0,0,0,0,0,0.513,0.31,0.11,0.18,0.4,0,0,0,11.8,0.16,0.58,0.42,28.7
