Exceedance,Flow,Power,Energy,GrossHead,CanalFlow,NetHead,TotalEfficiency,TotalHeadloss,EFlowProportion,GenerationProportion,BypassProportion,SpecificEnergy,ShutoffProportion
0,3160,193,142000,25.6,1100,25.4,0.938,1.87,0.87,0.89,1,50.6,1
0.01,2630,189,138000,25.6,1100,25.4,0.936,1.87,0.728,0.88,1,50.1,1
0.02,2470,186,136000,25.6,1100,25.4,0.936,1.87,0.629,0.87,0.783,49.9,1
0.03,2230,184,135000,25.6,1100,25.4,0.936,1.87,0.56,0.87,0.689,49.6,0.948
0.04,2150,182,134000,25.6,1100,25.4,0.936,1.87,0.51,0.87,0.6,49.4,0.673
0.05,2040,181,132000,25.5,1100,25.4,0.936,1.87,0.471,0.87,0.581,49.2,0.419
0.06,1920,180,131000,25.5,1100,25.4,0.935,1.87,0.465,0.86,0.56,49,0.328
0.07,1850,178,131000,25.5,1100,25.4,0.935,1.86,0.459,0.859,0.54,48.7,0.29
0.08,1750,177,130000,25.5,1100,25.4,0.935,1.86,0.45,0.85,0.503,48.5,0.261
0.09,1680,176,128000,25.5,1100,25.4,0.935,1.84,0.45,0.85,0.49,48.4,0.161
0.1,1630,175,127000,25.5,1100,25.4,0.935,1.82,0.441,0.84,0.48,48.3,0.0645
0.11,1590,174,125000,25.5,1090,25.4,0.935,1.8,0.44,0.84,0.465,48.1,0.0328
0.12,1520,171,124000,25.5,1070,25.4,0.935,1.72,0.43,0.84,0.46,48,0
0.13,1440,170,123000,25.5,1060,25.4,0.934,1.67,0.43,0.833,0.453,47.8,0
0.14,1310,167,122000,25.5,1040,25.4,0.934,1.62,0.42,0.83,0.45,47.6,0
0.15,1210,166,120000,25.5,1010,25.4,0.934,1.5,0.42,0.83,0.45,47.2,0
0.16,1180,165,118000,25.5,966,25.3,0.933,1.41,0.42,0.83,0.446,47,0
0.17,1140,162,117000,25.5,936,25.3,0.933,1.32,0.42,0.83,0.44,46.9,0
0.18,1100,159,116000,25.5,902,25.3,0.933,1.26,0.42,0.82,0.43,46.7,0
0.19,1070,157,115000,25.5,884,25.3,0.933,1.24,0.41,0.82,0.43,46.5,0
0.2,1040,155,113000,25.5,865,25.3,0.932,1.17,0.41,0.81,0.43,46.4,0
0.21,985,154,111000,25.5,820,25.3,0.932,1.11,0.41,0.81,0.42,46.2,0
0.22,964,152,109000,25.5,800,25.3,0.932,1.05,0.41,0.81,0.42,45.9,0
0.23,930,150,108000,25.5,775,25.3,0.932,1,0.4,0.8,0.42,45.4,0
0.24,889,148,105000,25.5,767,25.2,0.932,0.978,0.39,0.8,0.42,45.3,0
0.25,880,141,102000,25.5,724,25.2,0.932,0.93,0.39,0.8,0.42,45.3,0
0.26,812,138,99900,25.5,700,25.2,0.931,0.863,0.38,0.79,0.417,45.1,0
0.27,800,135,96200,25.4,671,25.2,0.931,0.831,0.38,0.79,0.41,45,0
0.28,783,129,94500,25.4,643,25.2,0.93,0.79,0.38,0.78,0.41,44.7,0
0.29,749,128,92300,25.4,622,25.1,0.93,0.764,0.37,0.78,0.41,44.6,0
0.3,735,123,87800,25.3,600,25.1,0.93,0.729,0.363,0.78,0.403,44.5,0
0.31,699,120,85900,25.3,586,25.1,0.929,0.714,0.36,0.77,0.4,44.5,0
0.32,673,117,84300,25.3,568,25,0.929,0.685,0.36,0.77,0.39,44.3,0
0.33,668,115,80900,25.3,554,25,0.928,0.663,0.35,0.76,0.39,44.3,0
0.34,659,110,78500,25.3,532,25,0.928,0.631,0.34,0.749,0.389,43.9,0
0.35,644,106,76700,25.2,516,24.9,0.928,0.627,0.34,0.74,0.38,43.6,0
0.36,616,100,73700,25.2,485,24.9,0.927,0.579,0.33,0.74,0.38,43.2,0
0.37,611,99,72000,25.1,469,24.8,0.927,0.567,0.33,0.74,0.38,42.8,0
0.38,598,96.4,70100,25.1,458,24.8,0.927,0.545,0.33,0.73,0.37,42.4,0
0.39,574,93.4,67200,25.1,451,24.8,0.926,0.535,0.33,0.73,0.36,42.1,0
0.4,561,90,66200,25.1,425,24.8,0.926,0.52,0.32,0.72,0.36,42,0
0.41,539,88.6,64500,25,419,24.7,0.925,0.498,0.32,0.72,0.35,41.7,0
0.42,530,85.9,61900,25,407,24.7,0.925,0.488,0.32,0.71,0.35,41.5,0
0.43,508,80.8,59100,25,383,24.6,0.925,0.462,0.31,0.7,0.35,41.4,0
0.44,496,77.4,57600,24.9,361,24.6,0.924,0.433,0.31,0.7,0.34,41,0
