WaterYear,Days,Energy,Power_max,Power_min,Power_mean,Flow_mean,Flow_min,Flow_max,RiverVolume,EFlowVolume,CanalVolume,EFlowProportion_mean,EFlowProportion_min,EFlowProportion_max,LowFlowShutoffDays,HighHeadShutoffDays,LowHeadShutoffDays,LowFlowShutoffProportion,HighHeadShutoffProportion,LowHeadShutoffProportion,CapFactor,Proportion4Units,Proportion3Units,Proportion2Units,Proportion1Units,Proportion0Units,ShutoffDays,ShutoffDaysProportion,BypassVolume,EFlowProportion,GenerationProportion,BypassProportion,SpecificEnergy
1992,273,710.9,192.8,25.7,108.5,812,188.5,1975,19.2,3.28,13.7,0.243,0.0749,0.493,0,0,0,0,0,0,0.451,0.26,0.12,0.18,0.19,0,0,0,5.5,0.17,0.71,0.29,37
1993,365,672.4,192.8,0,76.76,499.5,140.6,1403,15.8,3.35,12.3,0.284,0.0919,0.528,0,18,0,0,0.049,0,0.426,0.17,0.13,0.21,0.49,0,18,0.049315068493150684,3.5,0.21,0.78,0.22,42.6
1994,365,204.7,76.33,0,23.36,207.9,73.1,459.2,6.56,2.87,3.5,0.502,0.233,0.985,94,27,0,0.26,0.074,0,0.13,0,0,0.14,0.6,0.26,121,0.3315068493150685,3.06,0.44,0.53,0.47,31.2
1995,366,256.9,107.5,0,29.24,243.6,62.63,629.7,7.7,2.87,4.6,0.481,0.171,0.831,100,52,0,0.27,0.14,0,0.163,0,0.041,0.22,0.46,0.27,152,0.41643835616438357,3.1,0.37,0.6,0.4,33.4
1996,365,571.8,192.8,0,65.27,416.9,77.62,1178,13.1,2.93,10.1,0.324,0.106,0.67,41,11,0,0.11,0.03,0,0.363,0.066,0.23,0.16,0.43,0.11,52,0.14246575342465753,3,0.22,0.77,0.23,43.6
1997,365,585.6,188.1,0,66.84,416.5,128.5,1134,13.1,2.88,10.3,0.288,0.11,0.487,0,5,0,0,0.014,0,0.371,0.085,0.19,0.19,0.54,0,5,0.0136986301369863,2.8,0.22,0.79,0.21,44.7
1998,365,831.2,192.8,14.26,94.89,773,118.6,2403,24.4,4.19,16.4,0.268,0.064,0.542,0,0,0,0,0,0,0.527,0.32,0.12,0.15,0.41,0,0,0,8,0.17,0.67,0.33,34.1
1999,366,665.5,192.8,0,75.76,535.7,173.9,1820,16.9,3.29,12.4,0.269,0.0656,0.52,0,18,0,0,0.049,0,0.422,0.16,0.13,0.24,0.48,0,18,0.049315068493150684,4.5,0.19,0.73,0.27,39.4
2000,365,869.4,192.8,23.19,99.25,941.7,157.2,2747,29.7,4.72,17.7,0.242,0.0705,0.529,0,0,0,0,0,0,0.551,0.34,0.16,0.14,0.36,0,0,0,12,0.16,0.6,0.4,29.3
2001,365,578.5,144.6,0,66.04,416.6,134.5,897.4,13.1,3.15,9.99,0.292,0.138,0.535,0,14,0,0,0.038,0,0.367,0,0.26,0.28,0.46,0,14,0.038356164383561646,3.11,0.24,0.76,0.24,44.2
2002,365,679.8,192.8,13.52,77.61,522.8,116.2,1708,16.5,3.46,12.3,0.287,0.0732,0.535,0,0,0,0,0,0,0.431,0.12,0.22,0.2,0.46,0,0,0,4.2,0.21,0.75,0.25,41.2
2003,366,807.2,192.8,23.63,91.9,892,178,3332,28.2,4.45,16.3,0.25,0.0651,0.492,0,0,0,0,0,0,0.512,0.31,0.11,0.18,0.4,0,0,0,11.9,0.16,0.58,0.42,28.6
2004,365,487.7,159,0,55.68,372.7,117,940.3,11.8,3.05,8.67,0.322,0.133,0.615,7,53,0,0.019,0.15,0,0.309,0.027,0.13,0.28,0.54,0.019,60,0.1643835616438356,3.13,0.26,0.73,0.27,41.3
2005,365,702.9,192.8,0,80.24,539.2,93.76,1461,17,3.24,13.1,0.279,0.0894,0.555,19,24,0,0.052,0.066,0,0.446,0.2,0.16,0.19,0.41,0.052,43,0.1178082191780822,3.9,0.19,0.77,0.23,41.3
2006,365,861,192.8,20.3,98.29,989.2,164.8,2664,31.2,4.83,17.9,0.25,0.0688,0.534,0,0,0,0,0,0,0.546,0.38,0.096,0.14,0.39,0,0,0,13.3,0.15,0.57,0.43,27.6
2007,366,808.7,192.8,0,92.06,735.8,189.2,2183,23.3,3.91,15.8,0.256,0.0748,0.481,0,8,0,0,0.022,0,0.513,0.28,0.12,0.19,0.41,0,8,0.021917808219178082,7.5,0.17,0.68,0.32,34.7
2008,365,780.8,192.8,19.74,89.14,650,161.8,2077,20.5,3.63,14.6,0.249,0.0712,0.542,0,0,0,0,0,0,0.495,0.2,0.18,0.24,0.39,0,0,0,5.9,0.18,0.71,0.29,38.1
2009,365,866,192.8,0,98.86,1026,179.3,2826,32.4,4.95,18.1,0.247,0.0656,0.549,0,9,0,0,0.025,0,0.549,0.36,0.11,0.21,0.32,0,9,0.024657534246575342,14.3,0.15,0.56,0.44,26.7
2010,365,914.7,192.8,23.84,104.4,1030,203.4,2782,32.5,5,19,0.252,0.0747,0.517,0,0,0,0,0,0,0.58,0.41,0.093,0.16,0.34,0,0,0,13.5,0.15,0.58,0.42,28.1
2011,366,682.4,189.1,0,77.68,480.6,147.3,1142,15.2,3.14,12.1,0.269,0.109,0.52,0,12,0,0,0.033,0,0.433,0.13,0.19,0.25,0.43,0,12,0.03287671232876712,3.1,0.21,0.8,0.2,44.9
2012,365,835.7,192.8,18.91,95.4,718.9,137.2,2316,22.7,3.79,16.2,0.245,0.0776,0.447,0,0,0,0,0,0,0.53,0.32,0.12,0.16,0.4,0,0,0,6.5,0.17,0.71,0.29,36.8
2013,365,912.5,192.8,22.42,104.2,829.4,160.8,2157,26.2,4.22,18,0.238,0.069,0.536,0,0,0,0,0,0,0.579,0.38,0.11,0.16,0.36,0,0,0,8.2,0.16,0.69,0.31,34.8
2014,365,783.3,192.8,0,89.42,565.7,176.3,1320,17.8,3.51,14.3,0.257,0.0947,0.5,0,9,0,0,0.025,0,0.497,0.25,0.15,0.16,0.44,0,9,0.024657534246575342,3.5,0.2,0.8,0.2,44
2015,366,790.5,192.8,0,89.99,625,146.8,1735,19.8,3.4,14.9,0.239,0.0772,0.488,0,9,0,0,0.025,0,0.501,0.24,0.15,0.21,0.39,0,9,0.024657534246575342,4.9,0.17,0.75,0.25,39.9
2016,365,820.2,192.8,20.86,93.63,866.8,146.8,2918,27.3,4.59,16.5,0.249,0.0652,0.543,0,0,0,0,0,0,0.52,0.29,0.15,0.17,0.38,0,0,0,10.8,0.17,0.6,0.4,30
2017,365,888,192.8,25.58,101.4,913.6,211.9,2559,28.8,5,17.8,0.256,0.0848,0.494,0,0,0,0,0,0,0.563,0.33,0.16,0.18,0.33,0,0,0,11,0.17,0.62,0.38,30.8
