datetime,Year,Month,WaterYear,WaterMonth,Days,RiverVolume,EFlowVolume,CanalVolume,Energy,Power_max,Power_min,Power_mean,Turbines_max,Turbines_min,Turbines_mean,Flow_mean,Flow_min,Flow_max,FlowAvailableForGeneration_mean,FlowAvailableForGeneration_min,EFlow_mean,EFlow_min,EFlow_max,SpillFlow_mean,SpillFlow_min,SpillFlow_max,EFlowProportion_mean,EFlowProportion_min,EFlowProportion_max,CanalFlow_mean,CanalFlow_min,CanalFlow_max,HeadPondLevel_mean,HeadPondLevel_min,HeadPondLevel_max,TailwaterLevel_mean,TailwaterLevel_min,TailwaterLevel_max,GrossHead_mean,GrossHead_min,GrossHead_max,LeftChannelHeadloss_mean,LeftChannelHeadloss_min,LeftChannelHeadloss_max,CanalHeadloss_mean,CanalHeadloss_min,CanalHeadloss_max,CanalHeadlossProportion_mean,CanalHeadlossProportion_min,CanalHeadlossProportion_max,TotalHeadloss_mean,TotalHeadloss_min,TotalHeadloss_max,HeadlossProportion_mean,HeadlossProportion_min,HeadlossProportion_max,NetHead_mean,NetHead_min,NetHead_max,UnitEfficiency_mean,UnitEfficiency_min,UnitEfficiency_max,GeneratorEfficiency_mean,GeneratorEfficiency_min,GeneratorEfficiency_max,TotalEfficiency_mean,TotalEfficiency_min,TotalEfficiency_max,UnitPower_mean,UnitPower_min,UnitPower_max,GeneratorPower_mean,GeneratorPower_min,GeneratorPower_max,LowFlowShutoffDays,HighHeadShutoffDays,LowHeadShutoffDays,LowFlowShutoffProportion,HighHeadShutoffProportion,LowHeadShutoffProportion,CapFactor,ShutoffProportion,BypassVolume,EFlowProportion,GenerationProportion,BypassProportion,SpecificEnergy
725839200000,1993,1,1992,4,31,0.564,0.196,0.368,22968,48.2,48.2,30.87,1,1,1,210.5,159.5,287.5,137.5,86.54,73,73,73,0,0,0,0.357,0.254,0.458,137.5,86.54,214.5,990,990,990,964.5,964.4,964.9,25.5,25.1,25.6,0.0975,0.0795,0.125,0.00743,0.00311,0.014,0.00029,0.00012,0.00056,0.233,0.142,0.371,0.0092,0.0056,0.015,25.23,24.78,25.39,0.932,0.912,0.957,0.972,0.963,0.98,0.906,0.883,0.938,31.76,19.95,49.91,30.87,19.21,48.2,0,0,0,0,0,0,0.172,0,0.196,0.35,0.65,0.35,40.7
728517600000,1993,2,1992,5,28,1.2,0.206,0.998,58735.4,142.1,142.1,87.4,3,1,2.25,497.6,294.4,784.2,412.6,209.3,85,85,85,0,0,0,0.188,0.108,0.289,412.6,209.3,699.2,990,990,990,965.8,964.9,967,24.2,23,25.1,0.205,0.124,0.347,0.102,0.0135,0.268,0.0043,0.00054,0.012,0.496,0.248,0.872,0.021,0.0099,0.038,23.69,22.09,24.76,0.948,0.924,0.959,0.975,0.97,0.98,0.925,0.896,0.94,40.15,26.22,52.35,38.99,25.43,48.2,0,0,0,0,0,0,0.486,0,0.202,0.17,0.83,0.17,48.9
730936800000,1993,3,1992,6,31,3.31,0.346,2.59,129656,192.8,192.8,174.3,4,3,3.838709677419355,1235,804.4,1791,1106,675.4,129,129,129,138.9,0,562,0.111,0.072,0.16,967.3,675.4,1100,990,990,990,968.6,967.1,970.4,21.4,19.6,22.9,0.673,0.342,0.924,0.494,0.252,0.648,0.023,0.011,0.033,1.44,0.841,1.87,0.068,0.037,0.096,19.94,17.7,22.04,0.954,0.95,0.957,0.98,0.975,0.98,0.934,0.929,0.938,46.62,39.41,51.5,45.48,38.42,48.2,0,0,0,0,0,0,0.968,0,0.72,0.1,0.78,0.22,39.2
733615200000,1993,4,1992,7,30,5.77,0.443,2.85,118748,176.8,176.8,164.9,4,4,4,2226,1822,2435,2055,1674,171,148,217,955.1,574,1180,0.0767,0.061,0.0932,1100,1100,1100,990,990,990,971.6,970.5,972.2,18.4,17.8,19.5,0.926,0.926,0.926,0.648,0.648,0.648,0.035,0.033,0.036,1.87,1.87,1.87,0.1,0.096,0.11,16.5,15.98,17.6,0.947,0.945,0.95,0.979,0.978,0.98,0.927,0.924,0.931,42.12,40.71,45.09,41.23,39.8,44.19,0,0,0,0,0,0,0.916,0,2.92,0.077,0.49,0.51,20.6
736207200000,1993,5,1992,8,31,4.75,0.739,2.93,132504,192.2,192.2,178.1,4,4,4,1772,1260,2303,1496,983.8,276,276,276,403.1,0,927,0.161,0.12,0.219,1093,983.8,1100,990,990,990,970.3,968.7,971.8,19.7,18.2,21.3,0.889,0.647,0.926,0.633,0.415,0.648,0.032,0.02,0.036,1.82,1.34,1.87,0.093,0.063,0.1,17.85,16.29,19.95,0.95,0.946,0.955,0.98,0.979,0.98,0.931,0.926,0.936,45.43,41.56,49.03,44.52,40.71,48.05,0,0,0,0,0,0,0.989,0,1.82,0.16,0.62,0.38,27.9
738885600000,1993,6,1992,9,30,2.41,0.417,2,107976,192.8,192.8,150,4,3,3.4,931.3,761.1,1222,770.3,600.1,161,161,161,0,0,0,0.176,0.132,0.212,770.3,600.1,1061,990,990,990,967.6,966.9,968.6,22.4,21.4,23.1,0.433,0.304,0.735,0.309,0.202,0.561,0.014,0.0088,0.026,0.989,0.718,1.59,0.044,0.031,0.074,21.41,19.81,22.34,0.955,0.953,0.957,0.98,0.975,0.98,0.936,0.929,0.938,45.34,39.55,51.86,44.23,38.57,48.2,0,0,0,0,0,0,0.833,0,0.41,0.17,0.83,0.17,44.8
741477600000,1993,7,1992,10,31,1.64,0.498,1.14,66244.2,115,115,89.04,3,2,2.225806451612903,611.7,500.5,749.4,425.7,314.5,186,186,186,0,0,0,0.309,0.248,0.372,425.7,314.5,563.4,990,990,990,966.3,965.9,966.9,23.7,23.1,24.1,0.216,0.171,0.286,0.101,0.0475,0.177,0.0043,0.002,0.0077,0.52,0.373,0.659,0.022,0.015,0.029,23.15,22.44,23.77,0.952,0.943,0.958,0.976,0.97,0.98,0.928,0.915,0.939,41.65,34.58,52.24,40.44,33.54,48.2,0,0,0,0,0,0,0.495,0,0.5,0.3,0.7,0.3,40.4
744156000000,1993,8,1992,11,31,1.11,0.493,0.612,36925.6,66.34,66.34,49.63,2,1,1.4516129032258065,412.6,347.1,494.8,228.6,163.1,184,184,184,0,0,0,0.451,0.372,0.53,228.6,163.1,310.8,990,990,990,965.5,965.1,965.8,24.5,24.2,24.9,0.141,0.118,0.17,0.0191,0.00962,0.0457,0.00078,0.00039,0.0019,0.329,0.259,0.408,0.013,0.011,0.017,24.22,23.81,24.57,0.944,0.924,0.958,0.974,0.97,0.98,0.92,0.897,0.939,37.68,25.73,51.86,36.59,24.96,48.2,0,0,0,0,0,0,0.276,0,0.498,0.44,0.55,0.45,33.3
746834400000,1993,9,1992,12,30,0.754,0.323,0.431,26816.6,46.3,46.3,37.25,1,1,1,290.8,254.7,343.6,166.2,136.7,124.7,118,138,0,0,0,0.43,0.391,0.463,166.2,136.7,205.6,990,990,990,964.9,964.7,965.1,25.1,24.9,25.3,0.113,0.101,0.129,0.00987,0.00737,0.0132,0.00039,0.00029,0.00053,0.29,0.236,0.362,0.012,0.0093,0.015,24.84,24.52,25.05,0.944,0.934,0.956,0.974,0.97,0.98,0.92,0.906,0.937,38.22,31.35,47.25,37.25,30.41,46.3,0,0,0,0,0,0,0.207,0,0.323,0.43,0.57,0.43,35.6
749426400000,1993,10,1993,1,31,0.589,0.26,0.329,16570.6,34.76,34.76,22.27,1,1,1,219.8,194.3,252.2,122.8,97.27,97,97,97,0,0,0,0.444,0.385,0.499,122.8,97.27,155.2,990,990,990,964.5,964.4,964.7,25.5,25.3,25.6,0.0948,0.0857,0.106,0.00619,0.00402,0.00895,0.00024,0.00016,0.00035,0.209,0.164,0.267,0.0082,0.0064,0.011,25.27,25.02,25.43,0.719,0,0.941,0.751,0,0.97,0.698,0,0.913,22.96,0,35.84,22.27,0,34.76,0,7,0,0,0.226,0,0.124,0.226,0.26,0.44,0.56,0.44,28.1
752104800000,1993,11,1993,2,30,0.557,0.196,0.361,22519.3,37.24,37.24,31.28,1,1,1,214.9,194,231.7,139.2,117.7,75.67,67,93,0,0,0,0.352,0.289,0.441,139.2,117.7,164.7,990,990,990,964.5,964.4,964.6,25.5,25.4,25.6,0.0981,0.0926,0.106,0.00759,0.00575,0.00975,0.0003,0.00023,0.00038,0.236,0.2,0.281,0.0093,0.0078,0.011,25.27,25.13,25.38,0.934,0.923,0.943,0.97,0.97,0.972,0.906,0.896,0.917,32.24,27,38.3,31.28,26.19,37.24,0,0,0,0,0,0,0.174,0,0.196,0.35,0.65,0.35,40.4
754696800000,1993,12,1993,3,31,0.659,0.174,0.485,30676.9,47.55,47.55,41.23,1,1,1,246,224.9,267,181.2,147.9,64.81,59,77,0,0,0,0.265,0.221,0.342,181.2,147.9,208,990,990,990,964.7,964.5,964.8,25.3,25.2,25.5,0.112,0.101,0.121,0.0112,0.00832,0.0134,0.00044,0.00033,0.00053,0.31,0.252,0.357,0.012,0.0099,0.014,25.02,24.87,25.2,0.949,0.938,0.956,0.977,0.97,0.98,0.927,0.91,0.937,42.19,34.28,48.52,41.23,33.25,47.55,0,0,0,0,0,0,0.229,0,0.174,0.26,0.74,0.26,46.6
757375200000,1994,1,1993,4,31,0.975,0.196,0.779,47409.5,96.4,96.4,63.72,2,1,1.6451612903225807,363.8,265.4,537.7,290.8,192.4,73,73,73,0,0,0,0.211,0.136,0.275,290.8,192.4,464.7,990,990,990,965.2,964.8,966,24.8,24,25.2,0.152,0.117,0.213,0.0428,0.0121,0.118,0.0017,0.00048,0.0049,0.382,0.245,0.587,0.015,0.0098,0.024,24.4,23.39,24.91,0.948,0.924,0.959,0.976,0.97,0.98,0.925,0.896,0.94,41.3,26.09,51.98,40.07,25.31,48.2,0,0,0,0,0,0,0.354,0,0.196,0.2,0.8,0.2,48.6
760053600000,1994,2,1993,5,28,1.87,0.237,1.64,91205.7,178.7,178.7,135.7,4,2,3.1785714285714284,774,553.8,1042,676.2,468.8,97.86,85,105,0,0,0,0.129,0.101,0.153,676.2,468.8,937.4,990,990,990,967,966.1,968,23,22,23.9,0.348,0.216,0.556,0.247,0.12,0.393,0.011,0.005,0.018,0.826,0.535,1.21,0.036,0.022,0.055,22.18,20.76,23.31,0.954,0.946,0.957,0.978,0.97,0.98,0.934,0.918,0.938,44.13,35.86,52.65,42.88,34.78,48.2,0,0,0,0,0,0,0.754,0,0.23,0.13,0.88,0.12,48.8
762472800000,1994,3,1993,6,31,3.32,0.392,2.77,138477,192.8,192.8,186.1,4,4,4,1240,1050,1404,1093,867.1,146.4,129,183,57.45,0,175,0.121,0.0919,0.174,1036,867.1,1100,990,990,990,968.7,968.1,969.2,21.3,20.8,21.9,0.726,0.51,0.854,0.554,0.359,0.648,0.026,0.016,0.031,1.56,1.1,1.8,0.073,0.05,0.087,19.78,19.02,20.84,0.954,0.953,0.955,0.98,0.98,0.98,0.935,0.934,0.936,47.81,42.29,50.54,46.53,41.44,48.2,0,0,0,0,0,0,1.03,0,0.55,0.12,0.83,0.17,41.7
