Exceedance,Flow,Power,Energy,GrossHead,CanalFlow,NetHead,TotalEfficiency,TotalHeadloss,EFlowProportion,GenerationProportion,BypassProportion,SpecificEnergy,ShutoffProportion
0,2150,193,140000,25.6,1100,25.4,0.938,1.87,1,0.89,1,49.7,1
0.01,1850,189,138000,25.6,1100,25.4,0.936,1.87,0.994,0.87,1,49.5,1
0.02,1690,185,136000,25.6,1100,25.4,0.936,1.87,0.926,0.87,1,49.3,1
0.03,1610,183,134000,25.6,1100,25.4,0.936,1.85,0.852,0.87,1,49.1,1
0.04,1450,181,131000,25.6,1090,25.4,0.936,1.75,0.816,0.86,1,49,1
0.05,1300,178,129000,25.5,1030,25.4,0.935,1.57,0.751,0.86,1,48.8,1
0.06,1250,175,128000,25.5,1020,25.4,0.935,1.48,0.679,0.855,0.97,48.5,1
0.07,1190,173,127000,25.5,975,25.4,0.935,1.46,0.636,0.85,0.897,48.2,1
0.08,1180,171,126000,25.5,964,25.4,0.934,1.42,0.6,0.85,0.813,47.9,1
0.09,1120,168,121000,25.5,932,25.4,0.934,1.32,0.577,0.84,0.774,47.9,1
0.1,1030,164,120000,25.5,863,25.4,0.934,1.17,0.56,0.84,0.7,47.5,1
0.11,973,161,116000,25.5,834,25.4,0.934,1.08,0.545,0.84,0.63,47.1,0.934
0.12,957,157,112000,25.5,815,25.4,0.934,1.05,0.53,0.83,0.6,46.9,0.831
0.13,895,151,108000,25.5,771,25.4,0.933,0.977,0.52,0.83,0.563,46.7,0.711
0.14,858,144,105000,25.5,734,25.4,0.933,0.938,0.51,0.83,0.547,46.7,0.666
0.15,829,141,101000,25.5,703,25.4,0.933,0.882,0.501,0.821,0.53,46.3,0.613
0.16,805,135,97000,25.5,677,25.4,0.933,0.827,0.49,0.82,0.51,46.2,0.516
0.17,730,126,91700,25.5,611,25.4,0.933,0.749,0.48,0.82,0.5,46,0.451
0.18,711,121,86800,25.5,589,25.4,0.932,0.704,0.47,0.81,0.49,45.7,0.38
0.19,693,115,83100,25.5,563,25.4,0.932,0.688,0.47,0.798,0.478,45.6,0.364
0.2,672,113,80000,25.5,548,25.4,0.931,0.667,0.45,0.79,0.47,45.5,0.305
0.21,650,110,79400,25.5,534,25.4,0.931,0.645,0.44,0.79,0.46,45.5,0.233
0.22,628,106,75600,25.5,512,25.4,0.93,0.605,0.43,0.79,0.45,45.4,0.194
0.23,616,103,74300,25.5,494,25.4,0.929,0.591,0.424,0.78,0.434,45.3,0.0968
0.24,599,100,71800,25.5,480,25.4,0.929,0.573,0.42,0.78,0.43,45.2,0.0595
0.25,574,96.8,70000,25.5,463,25.4,0.928,0.558,0.42,0.772,0.42,45,0.00808
0.26,564,94.6,66800,25.5,449,25.4,0.928,0.531,0.41,0.77,0.42,44.9,0
0.27,544,92,65900,25.5,435,25.4,0.927,0.524,0.41,0.761,0.41,44.7,0
0.28,524,88.4,62200,25.5,418,25.4,0.927,0.499,0.4,0.76,0.41,44.4,0
0.29,516,84.8,61300,25.5,400,25.4,0.926,0.481,0.4,0.759,0.4,44.3,0
0.3,490,81.3,59000,25.5,378,25.4,0.926,0.463,0.39,0.75,0.4,44.2,0
0.31,470,75.8,55600,25.5,353,25.3,0.925,0.431,0.39,0.74,0.39,44.1,0
