WaterYear,Days,Energy,Power_max,Power_min,Power_mean,Flow_mean,Flow_min,Flow_max,RiverVolume,EFlowVolume,CanalVolume,EFlowProportion_mean,EFlowProportion_min,EFlowProportion_max,LowFlowShutoffDays,HighHeadShutoffDays,LowHeadShutoffDays,LowFlowShutoffProportion,HighHeadShutoffProportion,LowHeadShutoffProportion,CapFactor,Proportion4Units,Proportion3Units,Proportion2Units,Proportion1Units,Proportion0Units,ShutoffDays,ShutoffDaysProportion,BypassVolume,EFlowProportion,GenerationProportion,BypassProportion,SpecificEnergy
2002,365,738.4,192.8,13.75,84.29,603.3,117,2059,19,3.61,13.8,0.275,0.0719,0.524,0,0,0,0,0,0,0.468,0.17,0.21,0.2,0.42,0,0,0,5.2,0.19,0.73,0.27,38.9
2003,366,815.3,192.8,0,92.81,1020,188.6,3869,32.3,4.83,17.2,0.253,0.0556,0.508,0,10,0,0,0.027,0,0.517,0.33,0.12,0.17,0.39,0,10,0.0273972602739726,15.1,0.15,0.53,0.47,25.2
2004,365,567.8,188.1,0,64.82,415.5,122.7,1133,13.1,3.02,10.1,0.295,0.11,0.587,0,36,0,0,0.099,0,0.36,0.06,0.19,0.22,0.53,0,36,0.09863013698630137,3,0.23,0.77,0.23,43.3
2005,365,749.3,192.8,0,85.54,626.8,97.27,1755,19.8,3.62,14.3,0.28,0.0843,0.548,10,21,0,0.027,0.058,0,0.475,0.24,0.15,0.14,0.44,0.027,31,0.08493150684931507,5.5,0.18,0.72,0.28,37.8
2006,365,856,192.8,21.9,97.72,1140,172.7,3207,36,5.04,18.5,0.244,0.0602,0.518,0,0,0,0,0,0,0.543,0.4,0.09,0.13,0.38,0,0,0,17.5,0.14,0.51,0.49,23.8
2007,366,813.5,192.8,0,92.62,830.8,188.9,2609,26.3,4,16.4,0.248,0.0626,0.482,0,8,0,0,0.022,0,0.516,0.31,0.11,0.19,0.39,0,8,0.021917808219178082,9.9,0.15,0.62,0.38,30.9
2008,365,793.6,192.8,19.45,90.59,723.6,160.4,2459,22.8,3.87,15.3,0.254,0.0604,0.538,0,0,0,0,0,0,0.503,0.24,0.15,0.22,0.38,0,0,0,7.5,0.17,0.67,0.33,34.8
2009,365,863.2,192.8,0,98.54,1143,178.8,3252,36,5.26,18.6,0.244,0.0667,0.54,0,9,0,0,0.025,0,0.547,0.38,0.1,0.2,0.31,0,9,0.024657534246575342,17.4,0.15,0.52,0.48,24
2010,365,906.5,192.8,24.16,103.5,1157,204.7,3223,36.5,5.25,19.5,0.25,0.0663,0.533,0,0,0,0,0,0,0.575,0.42,0.096,0.14,0.34,0,0,0,17,0.14,0.53,0.47,24.8
2011,366,744.1,192.8,0,84.71,528,155.2,1323,16.7,3.25,13.4,0.256,0.0945,0.505,0,7,0,0,0.019,0,0.472,0.16,0.19,0.25,0.41,0,7,0.019178082191780823,3.3,0.19,0.8,0.2,44.6
2012,365,847.2,192.8,0,96.71,817.8,140.8,2652,25.8,4.1,17,0.249,0.0736,0.562,0,4,0,0,0.011,0,0.537,0.34,0.1,0.13,0.42,0,4,0.010958904109589041,8.8,0.16,0.66,0.34,32.8
2013,365,920,192.8,21.19,105,940.9,169.2,2478,29.7,4.74,18.7,0.244,0.0793,0.516,0,0,0,0,0,0,0.583,0.4,0.096,0.16,0.34,0,0,0,11,0.16,0.63,0.37,31
2014,365,815.5,192.8,0,93.09,624.5,180.9,1498,19.7,3.69,15.4,0.258,0.0906,0.535,0,23,0,0,0.063,0,0.517,0.28,0.12,0.17,0.43,0,23,0.06301369863013699,4.3,0.19,0.78,0.22,41.4
2015,366,809.5,192.8,0,92.15,698.8,148.7,2016,22.1,3.88,15.5,0.255,0.0734,0.553,0,2,0,0,0.0055,0,0.513,0.27,0.15,0.17,0.42,0,2,0.005479452054794521,6.6,0.18,0.7,0.3,36.6
2016,365,835.8,192.8,18.2,95.42,997.5,154.7,3457,31.5,4.84,17.3,0.246,0.0548,0.531,0,0,0,0,0,0,0.53,0.33,0.14,0.16,0.37,0,0,0,14.2,0.15,0.55,0.45,26.5
2017,365,895.8,192.8,26.14,102.3,1040,213.8,3031,32.8,5.25,18.5,0.248,0.0716,0.48,0,0,0,0,0,0,0.568,0.36,0.15,0.18,0.31,0,0,0,14.3,0.16,0.56,0.44,27.3
2018,365,511.9,137.9,0,58.43,382,115.3,784.6,12,3.13,8.88,0.322,0.115,0.624,9,34,0,0.025,0.093,0,0.325,0,0.22,0.2,0.55,0.025,43,0.1178082191780822,3.12,0.26,0.74,0.26,42.7
2019,366,781.3,192.8,0,88.94,933.9,97.54,3298,29.5,4.68,16.5,0.274,0.0661,0.533,15,27,0,0.041,0.074,0,0.495,0.33,0.11,0.15,0.37,0.041,42,0.11506849315068493,13,0.16,0.56,0.44,26.5
2020,365,930.8,192.8,0,106.3,1076,182.6,2671,33.9,5.23,19.6,0.251,0.0661,0.536,0,12,0,0,0.033,0,0.59,0.43,0.11,0.13,0.33,0,12,0.03287671232876712,14.3,0.15,0.58,0.42,27.5
2021,365,838.9,192.8,20.86,95.76,724.8,206.9,2087,22.9,4.07,16.1,0.26,0.0714,0.555,0,0,0,0,0,0,0.532,0.29,0.13,0.2,0.38,0,0,0,6.8,0.18,0.7,0.3,36.6
2022,92,85.27,88.75,23.16,38.62,244.3,177.9,484.5,1.94,0.56,1.38,0.308,0.159,0.41,0,0,0,0,0,0,0.0541,0,0,0.055,0.2,0,0,0,0.56,0.29,0.71,0.29,44
