datetime,Year,Month,WaterYear,WaterMonth,Days,RiverVolume,EFlowVolume,CanalVolume,Energy,Power_max,Power_min,Power_mean,Turbines_max,Turbines_min,Turbines_mean,Flow_mean,Flow_min,Flow_max,FlowAvailableForGeneration_mean,FlowAvailableForGeneration_min,EFlow_mean,EFlow_min,EFlow_max,SpillFlow_mean,SpillFlow_min,SpillFlow_max,EFlowProportion_mean,EFlowProportion_min,EFlowProportion_max,CanalFlow_mean,CanalFlow_min,CanalFlow_max,HeadPondLevel_mean,HeadPondLevel_min,HeadPondLevel_max,TailwaterLevel_mean,TailwaterLevel_min,TailwaterLevel_max,GrossHead_mean,GrossHead_min,GrossHead_max,LeftChannelHeadloss_mean,LeftChannelHeadloss_min,LeftChannelHeadloss_max,CanalHeadloss_mean,CanalHeadloss_min,CanalHeadloss_max,CanalHeadlossProportion_mean,CanalHeadlossProportion_min,CanalHeadlossProportion_max,TotalHeadloss_mean,TotalHeadloss_min,TotalHeadloss_max,HeadlossProportion_mean,HeadlossProportion_min,HeadlossProportion_max,NetHead_mean,NetHead_min,NetHead_max,UnitEfficiency_mean,UnitEfficiency_min,UnitEfficiency_max,GeneratorEfficiency_mean,GeneratorEfficiency_min,GeneratorEfficiency_max,TotalEfficiency_mean,TotalEfficiency_min,TotalEfficiency_max,UnitPower_mean,UnitPower_min,UnitPower_max,GeneratorPower_mean,GeneratorPower_min,GeneratorPower_max,LowFlowShutoffDays,HighHeadShutoffDays,LowHeadShutoffDays,LowFlowShutoffProportion,HighHeadShutoffProportion,LowHeadShutoffProportion,CapFactor,ShutoffProportion,BypassVolume,EFlowProportion,GenerationProportion,BypassProportion,SpecificEnergy
725839200000,1993,1,1992,4,31,0.783,0.196,0.587,36117.1,76.78,76.78,48.54,2,1,1.4193548387096775,292.2,193.5,424.8,219.2,120.5,73,73,73,0,0,0,0.265,0.172,0.377,219.2,120.5,351.8,990,990,990,964.9,964.4,965.5,25.1,24.5,25.6,0.126,0.0915,0.173,0.0216,0.00599,0.0651,0.00087,0.00023,0.0027,0.304,0.203,0.418,0.012,0.0079,0.017,24.82,24.07,25.39,0.941,0.923,0.958,0.973,0.97,0.98,0.915,0.895,0.939,36.21,25.72,51.11,35.18,24.95,48.2,0,0,0,0,0,0,0.27,0,0.196,0.25,0.75,0.25,46.1
728517600000,1993,2,1992,5,28,1.7,0.219,1.48,83501,179.9,179.9,124.3,4,2,2.892857142857143,704.5,434.9,1050,613.8,349.9,90.71,85,105,0,0,0,0.136,0.1,0.195,613.8,349.9,945.4,990,990,990,966.7,965.6,968.1,23.3,21.9,24.4,0.315,0.173,0.563,0.212,0.0642,0.397,0.0093,0.0026,0.018,0.754,0.416,1.22,0.033,0.017,0.056,22.55,20.72,24.03,0.954,0.946,0.958,0.978,0.97,0.98,0.934,0.917,0.939,44.34,35.64,52,43.08,34.57,48.2,0,0,0,0,0,0,0.69,0,0.22,0.13,0.87,0.13,49.1
730936800000,1993,3,1992,6,31,3.76,0.439,2.84,138051,192.8,192.8,185.6,4,4,4,1405,1079,1853,1241,896.1,163.8,129,183,179.5,0,624,0.122,0.0696,0.17,1062,896.1,1100,990,990,990,969.2,968.1,970.6,20.8,19.4,21.9,0.794,0.537,0.926,0.578,0.373,0.648,0.028,0.017,0.033,1.66,1.15,1.87,0.08,0.053,0.097,19.15,17.5,20.7,0.953,0.95,0.955,0.98,0.98,0.98,0.934,0.931,0.936,47.42,43.43,50,46.39,42.56,48.2,0,0,0,0,0,0,1.03,0,0.92,0.12,0.76,0.24,36.7
733615200000,1993,4,1992,7,30,5.71,0.443,2.85,119185,174.6,174.6,165.5,4,4,4,2202,1885,2371,2031,1737,171,148,217,930.7,637,1119,0.0775,0.0625,0.0959,1100,1100,1100,990,990,990,971.6,970.7,972,18.4,18,19.3,0.926,0.926,0.926,0.648,0.648,0.648,0.035,0.034,0.036,1.87,1.87,1.87,0.1,0.097,0.1,16.55,16.13,17.4,0.947,0.945,0.949,0.979,0.978,0.98,0.927,0.925,0.93,42.25,41.13,44.54,41.38,40.24,43.65,0,0,0,0,0,0,0.92,0,2.86,0.078,0.5,0.5,20.9
736207200000,1993,5,1992,8,31,4.63,0.739,2.92,133064,192.1,192.1,178.8,4,4,4,1730,1231,2229,1454,955.1,276,276,276,364.8,0,853,0.164,0.124,0.224,1089,955.1,1100,990,990,990,970.2,968.6,971.7,19.8,18.3,21.4,0.881,0.605,0.926,0.627,0.401,0.648,0.032,0.019,0.035,1.81,1.27,1.87,0.092,0.059,0.1,17.99,16.47,20.1,0.951,0.946,0.955,0.98,0.98,0.98,0.932,0.927,0.936,45.62,42.04,49,44.71,41.2,48.02,0,0,0,0,0,0,0.994,0,1.71,0.16,0.63,0.37,28.7
738885600000,1993,6,1992,9,30,2.38,0.417,1.96,106469,189.8,189.8,147.9,4,3,3.3666666666666667,917.8,750.7,1194,756.8,589.7,161,161,161,0,0,0,0.179,0.135,0.214,756.8,589.7,1033,990,990,990,967.5,966.9,968.5,22.5,21.5,23.1,0.42,0.298,0.694,0.298,0.195,0.497,0.013,0.0084,0.023,0.963,0.701,1.48,0.043,0.03,0.069,21.49,20.01,22.4,0.955,0.953,0.957,0.98,0.975,0.98,0.936,0.929,0.938,45.18,39.66,51.99,44.06,38.68,48.2,0,0,0,0,0,0,0.822,0,0.42,0.18,0.82,0.18,44.7
741477600000,1993,7,1992,10,31,1.61,0.498,1.11,64838.8,113,113,87.15,3,2,2.193548387096774,602,491.3,739.5,416,305.3,186,186,186,0,0,0,0.314,0.252,0.379,416,305.3,553.5,990,990,990,966.3,965.8,966.9,23.7,23.1,24.2,0.212,0.168,0.28,0.0963,0.0431,0.171,0.0041,0.0018,0.0074,0.508,0.359,0.646,0.021,0.015,0.028,23.2,22.5,23.83,0.951,0.942,0.958,0.975,0.97,0.98,0.928,0.913,0.939,41.31,33.59,52.16,40.1,32.58,48.2,0,0,0,0,0,0,0.484,0,0.5,0.31,0.69,0.31,40.3
744156000000,1993,8,1992,11,31,1.08,0.44,0.642,38654.4,64.41,64.41,51.95,2,1,1.5806451612903225,404.1,339.5,485.5,239.7,184.5,164.4,155,184,0,0,0,0.408,0.365,0.457,239.7,184.5,301.5,990,990,990,965.4,965.1,965.8,24.6,24.2,24.9,0.143,0.122,0.167,0.0196,0.0114,0.0413,0.0008,0.00046,0.0017,0.325,0.257,0.407,0.013,0.01,0.017,24.26,23.86,24.58,0.942,0.925,0.958,0.974,0.97,0.98,0.918,0.897,0.939,36.75,26,52.52,35.57,25.22,48.2,0,0,0,0,0,0,0.289,0,0.438,0.41,0.59,0.41,35.8
746834400000,1993,9,1992,12,30,0.739,0.306,0.433,26959.9,48.2,48.2,37.44,1,1,1,285,252,335.9,167,134,118,118,118,0,0,0,0.417,0.351,0.468,167,134,217.9,990,990,990,964.8,964.7,965.1,25.2,24.9,25.3,0.112,0.1,0.13,0.00994,0.00714,0.0143,0.0004,0.00028,0.00057,0.29,0.231,0.381,0.012,0.0091,0.015,24.86,24.54,25.06,0.944,0.933,0.958,0.974,0.97,0.98,0.92,0.905,0.939,38.45,30.71,50.24,37.44,29.79,48.2,0,0,0,0,0,0,0.208,0,0.306,0.41,0.59,0.41,36.5
749426400000,1993,10,1993,1,31,0.581,0.26,0.321,15047.3,34.15,34.15,20.22,1,1,1,216.8,191.6,249.5,119.8,94.56,97,97,97,0,0,0,0.45,0.389,0.506,119.8,94.56,152.5,990,990,990,964.5,964.4,964.7,25.5,25.3,25.6,0.0937,0.0848,0.105,0.00593,0.00379,0.00872,0.00023,0.00015,0.00034,0.204,0.159,0.262,0.008,0.0062,0.01,25.29,25.04,25.43,0.659,0,0.94,0.688,0,0.97,0.639,0,0.912,20.85,0,35.21,20.22,0,34.15,0,9,0,0,0.29,0,0.112,0.29,0.26,0.45,0.55,0.45,25.9
