Exceedance,Energy,RiverVolume,CapFactor,EFlowProportion,SpecificEnergy,ShutoffDaysProportion
0,935.4,73.3,0.593,0.31,43.4,0.189
0.01,927.1,72.8,0.588,0.289,42.9,0.183
0.02,918.8,72.3,0.583,0.268,42.5,0.178
0.03,910.6,71.8,0.578,0.247,42,0.172
0.04,900.2,71.6,0.571,0.228,40.9,0.168
0.05,888.7,71.5,0.564,0.21,39.5,0.166
0.06,877.2,71.5,0.556,0.192,38,0.163
0.07,869.6,71,0.551,0.18,36.7,0.161
0.08,869.6,69.7,0.551,0.18,35.7,0.161
0.09,869.5,68.4,0.551,0.18,34.8,0.16
0.1,869.5,67,0.551,0.18,33.8,0.159
0.11,868.9,65.8,0.551,0.18,33.5,0.152
0.12,868.4,64.6,0.55,0.18,33.2,0.144
0.13,867.8,63.4,0.55,0.18,32.9,0.137
0.14,867.2,62.7,0.55,0.178,32.3,0.133
0.15,866.6,62.4,0.55,0.175,31.5,0.132
0.16,866,62,0.549,0.172,30.7,0.13
0.17,865.5,61.6,0.549,0.17,30.1,0.126
0.18,865,61.3,0.549,0.17,29.9,0.119
0.19,864.6,60.9,0.548,0.17,29.7,0.112
0.2,864.2,60.6,0.548,0.17,29.5,0.104
0.21,863.5,60.5,0.548,0.17,29.3,0.103
0.22,862.8,60.4,0.547,0.17,29.1,0.102
0.23,862,60.2,0.547,0.17,28.9,0.102
0.24,858.7,60,0.545,0.17,28.6,0.1
0.25,854.1,59.7,0.542,0.17,28.2,0.0986
0.26,849.6,59.3,0.539,0.17,27.8,0.097
0.27,846.4,58.9,0.537,0.168,27.3,0.0951
0.28,845.9,58.4,0.537,0.162,26.4,0.0926
0.29,845.5,57.8,0.536,0.156,25.6,0.0901
0.3,845,57.3,0.536,0.15,24.7,0.0877
0.31,844.8,56.7,0.536,0.147,24.6,0.086
0.32,844.6,56.2,0.535,0.144,24.6,0.0844
0.33,844.5,55.6,0.535,0.141,24.5,0.0827
0.34,842.8,55.1,0.534,0.14,23.9,0.0816
0.35,840.4,54.5,0.532,0.14,23.1,0.0808
0.36,838,54,0.531,0.14,22.2,0.08
0.37,835.9,53.7,0.53,0.139,21.4,0.0789
0.38,834.3,53.6,0.529,0.136,21,0.0773
0.39,832.7,53.6,0.528,0.133,20.6,0.0756
0.4,831.1,53.5,0.527,0.13,20.1,0.074
0.41,826.1,52.9,0.524,0.13,20.1,0.0732
0.42,821,52.4,0.52,0.13,20.1,0.0723
0.43,816,51.8,0.517,0.13,20.1,0.0715
0.44,811.9,50.9,0.515,0.13,19.8,0.0668
0.45,808.3,49.9,0.512,0.13,19.3,0.0603
0.46,804.6,48.8,0.51,0.13,18.7,0.0537
0.47,801.4,48,0.509,0.13,18.3,0.0468
0.48,798.9,47.6,0.507,0.13,18.1,0.0395
0.49,796.4,47.3,0.506,0.13,17.9,0.0321
0.5,793.9,46.9,0.504,0.13,17.7,0.0247
0.51,790,45.8,0.501,0.127,17.2,0.0238
0.52,786.1,44.8,0.499,0.124,16.7,0.023
0.53,782.2,43.8,0.496,0.121,16.2,0.0222
0.54,778.8,43.1,0.494,0.12,16,0.0219
0.55,775.7,42.7,0.492,0.12,15.9,0.0219
0.56,772.6,42.3,0.49,0.12,15.8,0.0219
0.57,770.3,42,0.489,0.119,15.8,0.0211
0.58,769.7,42,0.488,0.116,15.6,0.0186
0.59,769,42,0.488,0.113,15.5,0.0162
0.6,768.4,42,0.487,0.11,15.4,0.0137
0.61,763.3,41.6,0.484,0.11,15.3,0.00959
0.62,758.1,41.1,0.48,0.11,15.3,0.00548
0.63,753,40.6,0.477,0.11,15.2,0.00137
0.64,750.7,39.3,0.476,0.108,15,0
0.65,749.9,37.5,0.475,0.105,14.6,0
0.66,749.1,35.8,0.475,0.102,14.2,0
0.67,747.7,34.5,0.474,0.1,14,0
0.68,745.1,34.3,0.473,0.1,14,0
0.69,742.6,34,0.471,0.1,14,0
0.7,740.1,33.8,0.469,0.1,14,0
0.71,737.4,32.7,0.467,0.1,13.9,0
0.72,734.6,31.6,0.466,0.1,13.8,0
0.73,731.9,30.6,0.465,0.1,13.7,0
0.74,726.5,30.2,0.461,0.1,13.5,0
0.75,719.8,30.1,0.457,0.1,13.2,0
0.76,713,30.1,0.452,0.1,12.9,0
0.77,707.4,30,0.448,0.1,12.6,0
0.78,703.9,29.9,0.446,0.1,12.4,0
0.79,700.4,29.7,0.444,0.1,12.1,0
0.8,697,29.5,0.442,0.1,11.9,0
0.81,696.9,29.3,0.442,0.1,11.9,0
0.82,696.8,29,0.442,0.1,11.8,0
0.83,696.6,28.8,0.442,0.1,11.8,0
0.84,696.1,28.1,0.442,0.0986,11.8,0
0.85,695.4,27.2,0.441,0.0965,11.8,0
0.86,694.6,26.3,0.44,0.0944,11.8,0
0.87,691.4,25.5,0.438,0.0927,11.7,0
0.88,683.2,24.9,0.433,0.0918,11.2,0
0.89,675.1,24.4,0.428,0.0909,10.8,0
0.9,666.9,23.8,0.423,0.09,10.4,0
0.91,662.3,22.1,0.42,0.0891,10.4,0
0.92,657.6,20.3,0.417,0.0882,10.3,0
0.93,652.9,18.6,0.414,0.0873,10.3,0
0.94,630.6,16.9,0.4,0.0868,10.2,0
0.95,599.4,15.3,0.38,0.0865,10,0
0.96,568.2,13.7,0.36,0.0862,9.83,0
0.97,504.8,11.6,0.32,0.0855,9.69,0
0.98,376.9,8.72,0.239,0.084,9.63,0
0.99,249.1,5.8,0.158,0.0825,9.57,0
1,121.2,2.89,0.0769,0.081,9.51,0
