WaterYear,Days,Energy,Power_max,Power_min,Power_mean,Flow_mean,Flow_min,Flow_max,RiverVolume,EFlowVolume,CanalVolume,EFlowProportion_mean,EFlowProportion_min,EFlowProportion_max,LowFlowShutoffDays,HighHeadShutoffDays,LowHeadShutoffDays,LowFlowShutoffProportion,HighHeadShutoffProportion,LowHeadShutoffProportion,CapFactor,Proportion4Units,Proportion3Units,Proportion2Units,Proportion1Units,Proportion0Units,ShutoffDays,ShutoffDaysProportion,BypassVolume,EFlowProportion,GenerationProportion,BypassProportion,SpecificEnergy
2002,365,835.1,192.8,20.54,95.34,772.5,145.2,2487,24.4,4.39,16.4,0.258,0.0595,0.516,0,0,0,0,0,0,0.53,0.3,0.15,0.15,0.41,0,0,0,8,0.18,0.67,0.33,34.2
2003,366,806.8,192.8,24.82,91.85,1325,207,5164,41.9,5.61,18.2,0.251,0.0519,0.521,0,0,0,0,0,0,0.512,0.37,0.1,0.17,0.36,0,0,0,23.7,0.13,0.43,0.57,19.3
2004,365,721.7,192.8,17.2,82.38,525.4,148.8,1509,16.6,3.25,12.9,0.262,0.0953,0.484,0,0,0,0,0,0,0.458,0.13,0.24,0.19,0.44,0,0,0,3.7,0.2,0.78,0.22,43.5
2005,365,808.7,192.8,14.69,92.32,946.5,120.1,2947,29.8,4.63,16.7,0.258,0.0632,0.521,0,0,0,0,0,0,0.513,0.33,0.13,0.14,0.4,0,0,0,13.1,0.16,0.56,0.44,27.1
2006,365,841.3,192.8,24.5,96.04,1538,207.6,4777,48.5,5.88,19.8,0.236,0.0449,0.492,0,0,0,0,0,0,0.534,0.43,0.085,0.17,0.31,0,0,0,28.7,0.12,0.41,0.59,17.3
2007,366,823.9,192.8,21.42,93.79,1075,215.5,3463,34,4.67,17.5,0.256,0.0481,0.548,0,0,0,0,0,0,0.522,0.35,0.096,0.19,0.37,0,0,0,16.5,0.14,0.51,0.49,24.2
2008,365,845,192.8,24.23,96.46,1026,181.6,3715,32.4,5.02,17.6,0.249,0.0567,0.539,0,0,0,0,0,0,0.536,0.33,0.15,0.19,0.34,0,0,0,14.8,0.15,0.54,0.46,26.1
2009,365,829.7,192.8,0,94.71,1751,203.2,5467,55.2,6.32,20.6,0.227,0.045,0.477,0,1,6,0,0.0027,0.016,0.526,0.45,0.093,0.22,0.24,0,7,0.019178082191780823,34.6,0.11,0.37,0.63,15
2010,365,912.8,192.8,29.39,104.2,1541,240.1,4430,48.6,6.04,21.1,0.229,0.0619,0.494,0,0,0,0,0,0,0.579,0.47,0.096,0.19,0.25,0,0,0,27.5,0.12,0.43,0.57,18.8
2011,366,859.4,192.8,0,97.84,770.9,199.9,2107,24.4,4.41,16.6,0.27,0.0702,0.551,0,2,0,0,0.0055,0,0.545,0.31,0.13,0.21,0.36,0,2,0.005479452054794521,7.8,0.18,0.68,0.32,35.2
2012,365,871.1,192.8,23.12,99.44,1150,177.8,3832,36.3,5.27,18.8,0.245,0.0651,0.537,0,0,0,0,0,0,0.552,0.41,0.093,0.14,0.36,0,0,0,17.5,0.15,0.52,0.48,24
2013,365,919,192.8,23.73,104.9,1223,202.9,3480,38.6,5.64,19.9,0.249,0.0551,0.526,0,0,0,0,0,0,0.583,0.43,0.1,0.17,0.3,0,0,0,18.7,0.15,0.52,0.48,23.8
2014,365,867.1,192.8,22.24,98.99,834.3,205.4,2191,26.3,4.38,17.2,0.257,0.072,0.538,0,0,0,0,0,0,0.55,0.34,0.11,0.18,0.37,0,0,0,9.1,0.17,0.65,0.35,33
2015,366,854.6,192.8,0,97.29,1033,175.3,3262,32.7,5.01,17.9,0.248,0.0579,0.514,0,10,0,0,0.027,0,0.542,0.34,0.15,0.18,0.33,0,10,0.0273972602739726,14.8,0.15,0.55,0.45,26.1
2016,365,821.1,192.8,0,93.73,1450,192.3,5415,45.7,5.85,19,0.237,0.0454,0.504,0,12,0,0,0.033,0,0.521,0.38,0.13,0.2,0.29,0,12,0.03287671232876712,26.7,0.13,0.42,0.58,18
2017,365,881.8,192.8,28.22,100.7,1490,236,4658,47,6.14,20.1,0.232,0.06,0.464,0,0,0,0,0,0,0.559,0.41,0.15,0.2,0.25,0,0,0,26.9,0.13,0.43,0.57,18.8
2018,365,698.3,192.8,0,79.71,501.8,138.7,1276,15.8,3.37,12.5,0.277,0.101,0.519,0,4,0,0,0.011,0,0.443,0.19,0.12,0.2,0.49,0,4,0.010958904109589041,3.3,0.21,0.79,0.21,44.2
2019,366,811.1,192.8,14.44,92.34,1421,119.3,4925,44.9,5.57,18.8,0.233,0.0596,0.47,0,0,0,0,0,0,0.514,0.4,0.096,0.21,0.3,0,0,0,26.1,0.12,0.42,0.58,18.1
2020,365,942.6,192.8,25.42,107.6,1452,224,3788,45.8,6.03,21.3,0.234,0.0484,0.495,0,0,0,0,0,0,0.598,0.48,0.096,0.18,0.25,0,0,0,24.5,0.13,0.47,0.53,20.6
2021,365,885.8,192.8,26.71,101.1,1020,239.6,2947,32.2,5.14,18.3,0.252,0.0736,0.533,0,0,0,0,0,0,0.562,0.35,0.12,0.21,0.32,0,0,0,13.9,0.16,0.57,0.43,27.5
2022,92,100.1,115,25.98,45.36,306.5,213.9,673.5,2.44,0.793,1.64,0.353,0.175,0.454,0,0,0,0,0,0,0.0635,0,0.0082,0.058,0.19,0,0,0,0.8,0.33,0.67,0.33,41
