WaterYear,Days,Energy,Power_max,Power_min,Power_mean,Flow_mean,Flow_min,Flow_max,RiverVolume,EFlowVolume,CanalVolume,EFlowProportion_mean,EFlowProportion_min,EFlowProportion_max,LowFlowShutoffDays,HighHeadShutoffDays,LowHeadShutoffDays,LowFlowShutoffProportion,HighHeadShutoffProportion,LowHeadShutoffProportion,CapFactor,Proportion4Units,Proportion3Units,Proportion2Units,Proportion1Units,Proportion0Units,ShutoffDays,ShutoffDaysProportion,BypassVolume,EFlowProportion,GenerationProportion,BypassProportion,SpecificEnergy
2002,365,826.6,192.8,18.63,94.36,845.1,155.3,3151,26.7,4.6,16.5,0.257,0.047,0.492,0,0,0,0,0,0,0.524,0.31,0.12,0.2,0.37,0,0,0,10.2,0.17,0.62,0.38,31
2003,366,796.4,192.8,25.8,90.67,1293,221.8,5225,40.9,5.57,17.8,0.254,0.0413,0.506,0,0,0,0,0,0,0.505,0.35,0.099,0.17,0.38,0,0,0,23.1,0.14,0.44,0.56,19.5
2004,365,682.2,192.8,19.68,77.87,504.4,160.8,1609,15.9,3.17,12.2,0.263,0.0788,0.5,0,0,0,0,0,0,0.433,0.12,0.2,0.21,0.47,0,0,0,3.7,0.2,0.77,0.23,42.9
2005,365,793,192.8,16.22,90.52,816,124.2,2576,25.7,4.42,15.9,0.262,0.0783,0.534,0,0,0,0,0,0,0.503,0.3,0.12,0.16,0.43,0,0,0,9.8,0.17,0.62,0.38,30.9
2006,365,848.3,192.8,0,96.84,1334,203.2,3845,42.1,5.63,19.1,0.24,0.0582,0.478,0,1,0,0,0.0027,0,0.538,0.4,0.099,0.17,0.33,0,1,0.0027397260273972603,23,0.13,0.45,0.55,20.1
2007,366,828,192.8,22.24,94.27,918.1,219.3,2732,29,4.45,16.9,0.26,0.0608,0.538,0,0,0,0,0,0,0.525,0.33,0.099,0.19,0.38,0,0,0,12.1,0.15,0.58,0.42,28.6
2008,365,808.7,192.8,23.58,92.31,918.6,179.4,3463,29,4.69,16.4,0.254,0.0627,0.536,0,0,0,0,0,0,0.513,0.3,0.12,0.23,0.35,0,0,0,12.6,0.16,0.57,0.43,27.9
2009,365,855.7,192.8,23.8,97.68,1503,204.6,4598,47.4,6.02,19.8,0.234,0.0567,0.474,0,0,0,0,0,0,0.543,0.42,0.096,0.24,0.25,0,0,0,27.6,0.13,0.42,0.58,18.1
2010,365,910.3,192.8,29.02,103.9,1382,238.5,4188,43.6,5.88,20.4,0.237,0.0546,0.488,0,0,0,0,0,0,0.577,0.44,0.093,0.2,0.27,0,0,0,23.2,0.13,0.47,0.53,20.9
2011,366,807.3,192.8,0,91.91,654.3,188.4,1897,20.7,3.68,15.2,0.255,0.078,0.499,0,8,0,0,0.022,0,0.512,0.22,0.17,0.25,0.36,0,8,0.021917808219178082,5.5,0.18,0.73,0.27,39
2012,365,857.2,192.8,19.81,97.86,961.7,162.5,3417,30.3,4.64,17.7,0.241,0.0584,0.52,0,0,0,0,0,0,0.544,0.36,0.093,0.16,0.38,0,0,0,12.6,0.15,0.58,0.42,28.3
2013,365,899.4,192.8,0,102.7,1089,189.8,3233,34.3,5.26,19.1,0.246,0.0669,0.524,0,14,0,0,0.038,0,0.57,0.4,0.099,0.19,0.32,0,14,0.038356164383561646,15.2,0.15,0.56,0.44,26.2
2014,365,887.8,192.8,23.54,101.3,818.3,202.7,2239,25.8,4.58,17.5,0.259,0.0661,0.511,0,0,0,0,0,0,0.563,0.36,0.085,0.16,0.39,0,0,0,8.3,0.18,0.68,0.32,34.4
2015,366,839.6,192.8,0,95.58,937.8,186.3,3004,29.7,4.82,17.2,0.257,0.0682,0.547,0,10,0,0,0.027,0,0.532,0.33,0.12,0.2,0.36,0,10,0.0273972602739726,12.5,0.16,0.58,0.42,28.3
2016,365,823.1,192.8,0,93.96,1331,192.3,4819,42,5.51,18.6,0.236,0.04,0.504,0,12,0,0,0.033,0,0.522,0.37,0.12,0.21,0.3,0,12,0.03287671232876712,23.4,0.13,0.44,0.56,19.6
2017,365,887.8,192.8,29.58,101.3,1354,240.4,4327,42.7,5.76,19.7,0.226,0.0581,0.453,0,0,0,0,0,0,0.563,0.39,0.13,0.27,0.22,0,0,0,23,0.13,0.46,0.54,20.8
2018,365,761.5,192.1,19.28,86.93,538,158.9,1168,17,3.37,13.6,0.258,0.105,0.453,0,0,0,0,0,0,0.483,0.23,0.11,0.21,0.44,0,0,0,3.4,0.2,0.8,0.2,44.8
2019,366,817.1,192.8,16.83,93.02,1378,126.6,4977,43.6,5.53,18.8,0.229,0.0521,0.45,0,0,0,0,0,0,0.518,0.39,0.09,0.25,0.27,0,0,0,24.8,0.13,0.43,0.57,18.7
2020,365,979.6,192.8,35.14,111.8,1407,282.8,3754,44.4,6.02,21.7,0.224,0.0557,0.468,0,0,0,0,0,0,0.621,0.48,0.096,0.24,0.19,0,0,0,22.7,0.14,0.49,0.51,22.1
2021,365,878.4,192.8,30.57,100.3,1021,243.9,3287,32.2,5.19,18.1,0.246,0.0663,0.494,0,0,0,0,0,0,0.557,0.35,0.12,0.24,0.3,0,0,0,14.1,0.16,0.56,0.44,27.3
2022,92,92.47,89.05,24.78,41.88,285.1,222.1,485.9,2.27,0.765,1.5,0.359,0.158,0.495,0,0,0,0,0,0,0.0586,0,0,0.058,0.19,0,0,0,0.77,0.34,0.66,0.34,40.7
