WaterYear,Days,Energy,Power_max,Power_min,Power_mean,Flow_mean,Flow_min,Flow_max,RiverVolume,EFlowVolume,CanalVolume,EFlowProportion_mean,EFlowProportion_min,EFlowProportion_max,LowFlowShutoffDays,HighHeadShutoffDays,LowHeadShutoffDays,LowFlowShutoffProportion,HighHeadShutoffProportion,LowHeadShutoffProportion,CapFactor,Proportion4Units,Proportion3Units,Proportion2Units,Proportion1Units,Proportion0Units,ShutoffDays,ShutoffDaysProportion,BypassVolume,EFlowProportion,GenerationProportion,BypassProportion,SpecificEnergy
1940,365,924.9,192.8,27.48,105.6,961.7,223.4,3334,30.3,4.01,18.7,0.203,0.048,0.448,0,0,0,0,0,0,0.587,0.38,0.077,0.32,0.22,0,0,0,11.6,0.13,0.62,0.38,30.5
1941,365,812,192.8,25.78,92.69,656.2,188.8,2220,20.7,3.06,15.2,0.215,0.0554,0.393,0,0,0,0,0,0,0.515,0.25,0.13,0.25,0.37,0,0,0,5.5,0.15,0.73,0.27,39.2
1942,365,864.1,192.8,28.95,98.64,673.5,170.2,1669,21.2,3.13,16.2,0.201,0.0737,0.389,0,0,0,0,0,0,0.548,0.27,0.13,0.27,0.32,0,0,0,5,0.15,0.76,0.24,40.8
1943,366,902.1,192.8,26.39,102.7,934.2,176.4,2529,29.5,3.96,18.3,0.204,0.0698,0.381,0,0,0,0,0,0,0.572,0.38,0.11,0.19,0.33,0,0,0,11.2,0.13,0.62,0.38,30.6
1944,365,853.8,192.8,29.35,97.46,1005,195.3,3909,31.7,4.15,17.6,0.213,0.0522,0.473,0,0,0,0,0,0,0.541,0.33,0.12,0.23,0.32,0,0,0,14.1,0.13,0.56,0.44,26.9
1945,365,927.9,192.8,27.16,105.9,687.4,197.9,1571,21.7,3.39,17.4,0.217,0.0795,0.397,0,0,0,0,0,0,0.588,0.38,0.082,0.2,0.33,0,0,0,4.3,0.16,0.8,0.2,42.8
1946,365,891,192.8,31.23,101.7,1252,196.6,4776,39.5,4.71,19.2,0.199,0.0405,0.415,0,0,0,0,0,0,0.565,0.37,0.14,0.25,0.24,0,0,0,20.3,0.12,0.49,0.51,22.6
1947,366,801.9,192.8,0,91.29,1722,259.4,6157,54.5,5.41,20.8,0.195,0.0343,0.406,0,0,37,0,0,0.1,0.509,0.43,0.12,0.23,0.21,0,37,0.10136986301369863,33.7,0.099,0.38,0.62,14.7
1948,365,701.4,160.2,27.69,80.07,468.3,196.6,919.2,14.8,2.77,12,0.216,0.106,0.371,0,0,0,0,0,0,0.445,0.058,0.21,0.47,0.27,0,0,0,2.8,0.19,0.81,0.19,47.4
1949,365,804.9,192.8,24.87,91.88,1388,170.2,5234,43.8,4.62,18.5,0.202,0.0264,0.461,0,0,0,0,0,0,0.51,0.37,0.11,0.18,0.33,0,0,0,25.3,0.11,0.42,0.58,18.4
1950,365,901.2,192.8,0,102.9,1237,196.6,4481,39,4.77,19.5,0.207,0.0463,0.421,0,2,0,0,0.0055,0,0.572,0.38,0.15,0.24,0.23,0,2,0.005479452054794521,19.5,0.12,0.5,0.5,23.1
1951,366,856,192.8,0,97.45,1606,254.6,6157,50.8,4.85,20.9,0.194,0.0334,0.414,0,0,20,0,0,0.055,0.543,0.46,0.055,0.27,0.21,0,20,0.0547945205479452,29.9,0.095,0.41,0.59,16.9
1952,365,869.6,192.8,0,99.27,1504,216.8,5874,47.4,5.15,20.2,0.198,0.0392,0.406,0,0,11,0,0,0.03,0.551,0.41,0.13,0.29,0.18,0,11,0.030136986301369864,27.2,0.11,0.43,0.57,18.3
1953,365,960.1,192.8,31.62,109.6,1111,256.9,3835,35,4.7,19.9,0.211,0.0507,0.455,0,0,0,0,0,0,0.609,0.4,0.15,0.19,0.27,0,0,0,15.1,0.13,0.57,0.43,27.4
1954,365,974.1,192.8,29.57,111.2,1293,211.9,3818,40.8,5.05,21.1,0.203,0.0519,0.411,0,0,0,0,0,0,0.618,0.47,0.096,0.22,0.21,0,0,0,19.7,0.12,0.52,0.48,23.9
1955,366,903,192.8,0,102.8,1785,250.3,5744,56.5,5.35,22.2,0.174,0.0442,0.356,0,0,16,0,0,0.044,0.573,0.47,0.14,0.26,0.13,0,16,0.043835616438356165,34.3,0.095,0.39,0.61,16
1956,365,840,192.8,0,95.89,1535,290,9124,48.4,5.03,19.6,0.202,0.0231,0.434,0,0,27,0,0,0.074,0.533,0.34,0.19,0.32,0.15,0,27,0.07397260273972603,28.8,0.1,0.4,0.6,17.4
1957,365,786.4,192.8,0,89.77,2342,283.2,9912,73.9,5.36,22.2,0.178,0.0169,0.364,0,0,61,0,0,0.17,0.499,0.47,0.1,0.33,0.09,0,61,0.16712328767123288,51.7,0.073,0.3,0.7,10.6
1958,365,998.5,192.8,31.83,114,1117,242.4,4514,35.2,4.7,20.4,0.201,0.046,0.413,0,0,0,0,0,0,0.633,0.4,0.16,0.32,0.12,0,0,0,14.8,0.13,0.58,0.42,28.4
1959,366,874.8,192.8,0,99.59,1150,197.9,4776,36.4,4.72,18.6,0.224,0.0504,0.461,0,6,0,0,0.016,0,0.555,0.35,0.15,0.21,0.29,0,6,0.01643835616438356,17.8,0.13,0.51,0.49,24
1960,365,855.2,192.8,0,97.63,1488,203.8,6098,46.9,5.13,20.3,0.198,0.03,0.393,0,0,24,0,0,0.066,0.542,0.41,0.15,0.29,0.16,0,24,0.06575342465753424,26.6,0.11,0.43,0.57,18.2
1961,365,925.4,192.8,0,105.6,1752,263.1,5641,55.2,5.61,22.5,0.18,0.0403,0.353,0,0,15,0,0,0.041,0.587,0.49,0.12,0.28,0.11,0,15,0.0410958904109589,32.7,0.1,0.41,0.59,16.8
1962,365,867.3,192.8,0,99.01,2119,283.2,7037,66.8,5.71,23.7,0.168,0.0325,0.353,0,0,47,0,0,0.13,0.55,0.54,0.093,0.3,0.071,0,47,0.12876712328767123,43.1,0.085,0.35,0.65,13
1963,366,1081,192.8,39.44,123.1,1030,290,2464,32.6,4.45,21.6,0.189,0.0649,0.446,0,0,0,0,0,0,0.686,0.46,0.14,0.32,0.088,0,0,0,11,0.14,0.66,0.34,33.2
1964,365,951.6,192.8,38.72,108.6,976,261.9,2747,30.8,4.36,19.1,0.211,0.0602,0.401,0,0,0,0,0,0,0.604,0.37,0.12,0.3,0.21,0,0,0,11.7,0.14,0.62,0.38,30.9
1965,365,910,192.8,0,103.9,1224,246.5,5489,38.6,4.79,19.5,0.21,0.0295,0.406,0,0,3,0,0,0.0082,0.577,0.38,0.13,0.31,0.18,0,3,0.00821917808219178,19.1,0.12,0.51,0.49,23.6
1966,365,950.6,192.8,37.32,108.5,982.9,263.1,3456,31,4.39,19.1,0.205,0.053,0.422,0,0,0,0,0,0,0.603,0.37,0.14,0.27,0.21,0,0,0,11.9,0.14,0.62,0.38,30.7
1967,366,916.5,192.8,0,104.3,1872,254.6,5594,59.2,5.52,22.6,0.177,0.0315,0.379,0,0,9,0,0,0.025,0.581,0.48,0.13,0.3,0.093,0,9,0.024657534246575342,36.6,0.093,0.38,0.62,15.5
1968,365,842.1,192.8,0,96.13,2160,281.5,8558,68.1,5.76,23,0.167,0.03,0.316,0,0,61,0,0,0.17,0.534,0.47,0.19,0.25,0.085,0,61,0.16712328767123288,45.1,0.085,0.34,0.66,12.4
1969,365,1046,192.8,48.2,119.4,1563,337.2,4991,49.3,5.29,23.1,0.172,0.0361,0.372,0,0,0,0,0,0,0.664,0.48,0.15,0.35,0.016,0,0,0,26.2,0.11,0.47,0.53,21.2
1970,365,1022,192.8,47.31,116.6,1086,321.2,3153,34.2,4.52,20.8,0.194,0.063,0.406,0,0,0,0,0,0,0.648,0.42,0.14,0.36,0.077,0,0,0,13.4,0.13,0.61,0.39,29.9
1971,366,998.9,192.8,41.6,113.7,787.8,276.2,1856,24.9,4.06,18.9,0.209,0.0663,0.44,0,0,0,0,0,0,0.633,0.31,0.21,0.32,0.16,0,0,0,6,0.16,0.76,0.24,40.1
1972,365,859.1,192.8,28.71,98.07,592.6,228.7,1241,18.7,3.23,15.4,0.216,0.0822,0.437,0,0,0,0,0,0,0.545,0.21,0.21,0.33,0.25,0,0,0,3.3,0.17,0.82,0.18,45.9
1973,365,978.4,192.8,28.7,111.7,1126,208.1,2854,35.5,4.57,20.5,0.206,0.051,0.443,0,0,0,0,0,0,0.62,0.46,0.093,0.2,0.25,0,0,0,15,0.13,0.58,0.42,27.6
1974,365,899.7,192.8,0,102.7,1612,216.8,5518,50.8,5.39,21.4,0.197,0.0387,0.411,0,0,9,0,0,0.025,0.571,0.45,0.12,0.21,0.22,0,9,0.024657534246575342,29.4,0.11,0.42,0.58,17.7
1975,366,897.6,192.8,0,102.2,1583,239.5,5537,50.1,5.38,20.8,0.192,0.0384,0.375,0,0,3,0,0,0.0082,0.569,0.41,0.16,0.27,0.17,0,3,0.00821917808219178,29.3,0.11,0.42,0.58,17.9
1976,365,1027,192.8,48.2,117.2,1143,337.2,2845,36,4.86,21.2,0.188,0.066,0.365,0,0,0,0,0,0,0.651,0.41,0.13,0.44,0.014,0,0,0,14.8,0.14,0.59,0.41,28.5
1977,365,934.2,192.8,0,106.6,1899,273.3,6342,59.9,5.57,23.9,0.164,0.0384,0.342,0,0,38,0,0,0.1,0.592,0.55,0.13,0.22,0.11,0,38,0.10410958904109589,36,0.093,0.4,0.6,15.6
1978,365,1080,192.8,48.2,123.3,1498,341.6,5397,47.3,5.37,23.5,0.168,0.0476,0.369,0,0,0,0,0,0,0.685,0.48,0.19,0.32,0.011,0,0,0,23.8,0.11,0.5,0.5,22.8
1979,366,1066,192.8,44.96,121.3,1317,313.5,3065,41.6,4.9,22.8,0.179,0.0543,0.383,0,0,0,0,0,0,0.676,0.47,0.15,0.35,0.027,0,0,0,18.8,0.12,0.55,0.45,25.6
1980,365,989,192.8,39.44,112.9,1159,283.2,3456,36.6,4.9,20.5,0.201,0.0532,0.397,0,0,0,0,0,0,0.627,0.41,0.15,0.34,0.11,0,0,0,16.1,0.13,0.56,0.44,27
1981,365,851.7,192.8,31.83,97.22,599,242.4,1435,18.9,3.33,15.3,0.222,0.0719,0.417,0,0,0,0,0,0,0.54,0.21,0.19,0.29,0.31,0,0,0,3.6,0.18,0.81,0.19,45.1
1982,365,905.3,191.7,26.87,103.3,616.1,220.7,1140,19.4,3.24,16.2,0.209,0.0908,0.453,0,0,0,0,0,0,0.574,0.24,0.23,0.27,0.25,0,0,0,3.2,0.17,0.84,0.16,46.7
1983,366,854.6,192.8,29.57,97.29,658.1,211.9,1780,20.8,3.13,15.9,0.211,0.0608,0.381,0,0,0,0,0,0,0.542,0.26,0.14,0.3,0.31,0,0,0,4.9,0.15,0.76,0.24,41.1
1984,365,899.7,192.8,28.06,102.7,733.1,201.4,1930,23.1,3.67,17.1,0.222,0.0651,0.462,0,0,0,0,0,0,0.571,0.29,0.15,0.23,0.33,0,0,0,6,0.16,0.74,0.26,38.9
1985,365,821.1,192.8,27.72,93.73,756.4,203.8,3038,23.9,3.75,15.8,0.23,0.0424,0.455,0,0,0,0,0,0,0.521,0.27,0.13,0.26,0.35,0,0,0,8.1,0.16,0.66,0.34,34.4
1986,365,972.1,192.8,31.18,111,801.3,239.5,2073,25.3,3.84,18.5,0.207,0.0612,0.443,0,0,0,0,0,0,0.617,0.32,0.2,0.27,0.21,0,0,0,6.8,0.15,0.73,0.27,38.4
1987,366,888.9,192.8,30.63,101.2,779.5,223.4,2471,24.7,3.95,17.2,0.229,0.0505,0.443,0,0,0,0,0,0,0.564,0.35,0.068,0.26,0.32,0,0,0,7.5,0.16,0.7,0.3,36
1988,365,902.8,192.8,28.7,103.1,1334,208.1,3835,42.1,5.07,20,0.208,0.0553,0.44,0,0,0,0,0,0,0.573,0.41,0.099,0.26,0.23,0,0,0,22.1,0.12,0.48,0.52,21.4
1989,365,813,172.8,31.21,92.81,545.3,211.9,1026,17.2,2.9,14.3,0.211,0.0912,0.369,0,0,0,0,0,0,0.516,0.25,0.16,0.23,0.36,0,0,0,2.9,0.17,0.83,0.17,47.3
1990,365,842.6,192.8,27.16,96.19,775,201.4,2321,24.4,3.33,16.5,0.21,0.0651,0.397,0,0,0,0,0,0,0.534,0.31,0.1,0.25,0.34,0,0,0,7.9,0.14,0.68,0.32,34.5
1991,366,741.6,159,25.7,84.43,492.9,172.6,919.2,15.6,2.71,12.9,0.211,0.0929,0.341,0,0,0,0,0,0,0.47,0.079,0.31,0.25,0.36,0,0,0,2.7,0.17,0.83,0.17,47.5
1992,365,821,192.8,27.31,93.72,878.9,163.3,3612,27.7,3.59,16.6,0.197,0.0495,0.386,0,0,0,0,0,0,0.521,0.35,0.058,0.25,0.34,0,0,0,11.1,0.13,0.6,0.4,29.6
1993,365,747.6,192.8,21.89,85.34,578.6,156.8,1812,18.2,2.93,13.9,0.225,0.0741,0.378,0,0,0,0,0,0,0.474,0.22,0.12,0.19,0.47,0,0,0,4.3,0.16,0.76,0.24,41.1
1994,365,605.5,192.8,17.33,69.12,416.8,134.4,1250,13.1,2.37,10.7,0.239,0.0816,0.446,0,0,0,0,0,0,0.384,0.14,0.088,0.23,0.55,0,0,0,2.4,0.18,0.82,0.18,46.2
1995,366,552.7,144.6,17.33,62.92,370.6,127.7,851.4,11.7,2.36,9.36,0.244,0.12,0.425,0,0,0,0,0,0,0.35,0,0.21,0.25,0.55,0,0,0,2.34,0.2,0.8,0.2,47.2
1996,365,793.7,192.8,19.22,90.61,556.8,127.7,1388,17.6,2.69,14.6,0.203,0.0902,0.374,0,0,0,0,0,0,0.503,0.24,0.14,0.19,0.43,0,0,0,3,0.15,0.83,0.17,45.1
1997,365,838.1,192.8,24.15,95.68,1098,155.5,3553,34.6,4.38,17.9,0.206,0.0471,0.478,0,0,0,0,0,0,0.532,0.36,0.1,0.2,0.34,0,0,0,16.7,0.13,0.52,0.48,24.2
1998,365,856.4,192.8,25.3,97.76,1061,171.9,3389,33.5,4.18,18.1,0.205,0.0564,0.488,0,0,0,0,0,0,0.543,0.36,0.12,0.21,0.32,0,0,0,15.4,0.12,0.54,0.46,25.6
1999,366,820.3,192.8,27.9,93.39,864.1,194.2,3367,27.3,3.6,16.4,0.2,0.0392,0.377,0,0,0,0,0,0,0.52,0.28,0.12,0.25,0.35,0,0,0,10.9,0.13,0.6,0.4,30
2000,365,872.9,192.8,21.51,99.65,1224,138,3690,38.6,4.6,19.1,0.197,0.0549,0.415,0,0,0,0,0,0,0.554,0.39,0.12,0.21,0.28,0,0,0,19.5,0.12,0.49,0.51,22.6
2001,365,914.5,192.8,0,104.4,799.5,198.1,2018,25.2,3.89,17.8,0.222,0.0645,0.458,0,3,0,0,0.0082,0,0.58,0.32,0.16,0.25,0.27,0,3,0.00821917808219178,7.4,0.15,0.71,0.29,36.3
2002,365,892.2,192.8,0,101.8,1081,197.5,3892,34.1,4.55,18.8,0.213,0.0544,0.445,0,6,0,0,0.016,0,0.566,0.38,0.12,0.19,0.3,0,6,0.01643835616438356,15.3,0.13,0.55,0.45,26.2
2003,366,865.9,192.8,0,98.58,1334,188.1,4431,42.2,4.88,19.3,0.208,0.0476,0.431,0,3,0,0,0.0082,0,0.549,0.4,0.11,0.21,0.28,0,3,0.00821917808219178,22.9,0.12,0.46,0.54,20.5
2004,365,903.8,192.8,27.48,103.2,641.2,195.8,1320,20.2,3.15,16.8,0.209,0.083,0.393,0,0,0,0,0,0,0.573,0.31,0.13,0.23,0.33,0,0,0,3.4,0.16,0.83,0.17,44.7
2005,365,904.1,192.8,21.43,103.2,965.3,155.5,2684,30.4,4.29,18.5,0.214,0.0688,0.466,0,0,0,0,0,0,0.573,0.39,0.1,0.19,0.32,0,0,0,11.9,0.14,0.61,0.39,29.7
2006,365,894.9,192.8,29.63,102.2,1472,209.5,4670,46.4,5.25,20.4,0.207,0.0362,0.431,0,0,0,0,0,0,0.568,0.43,0.1,0.24,0.23,0,0,0,26,0.11,0.44,0.56,19.3
2007,366,950.8,192.8,31.44,108.2,1305,236.7,3345,41.3,4.77,20.9,0.204,0.0412,0.415,0,0,0,0,0,0,0.603,0.47,0.074,0.2,0.26,0,0,0,20.4,0.12,0.51,0.49,23
2008,365,860.8,192.8,0,98.27,1521,179.5,5806,48,5.19,20.7,0.202,0.0363,0.417,0,0,21,0,0,0.058,0.546,0.45,0.12,0.17,0.27,0,21,0.057534246575342465,27.3,0.11,0.43,0.57,17.9
2009,365,923.1,192.8,29.63,105.4,1710,212.1,5180,53.9,5.51,21.8,0.189,0.0414,0.394,0,0,0,0,0,0,0.585,0.47,0.13,0.22,0.18,0,0,0,32.1,0.1,0.4,0.6,17.1
2010,365,931.6,192.8,30.2,106.3,1701,223.9,4449,53.6,5.48,22.1,0.188,0.0441,0.397,0,0,0,0,0,0,0.591,0.5,0.088,0.22,0.19,0,0,0,31.5,0.1,0.41,0.59,17.4
2011,366,972,192.8,33.96,110.7,1217,243.7,3585,38.5,4.81,20.7,0.2,0.055,0.397,0,0,0,0,0,0,0.616,0.43,0.12,0.23,0.22,0,0,0,17.8,0.12,0.54,0.46,25.2
2012,365,899.7,192.8,29.57,102.7,1344,221.3,3649,42.4,4.69,20.1,0.209,0.0471,0.437,0,0,0,0,0,0,0.571,0.44,0.09,0.21,0.26,0,0,0,22.3,0.11,0.47,0.53,21.2
2013,365,986.9,192.8,0,112.7,1347,198.1,3614,42.5,5.16,21.7,0.198,0.0495,0.404,0,7,0,0,0.019,0,0.626,0.46,0.14,0.19,0.21,0,7,0.019178082191780823,20.8,0.12,0.51,0.49,23.2
2014,365,943.8,192.8,30.13,107.7,704.1,207.1,1466,22.2,3.78,17.8,0.228,0.0841,0.471,0,0,0,0,0,0,0.599,0.33,0.13,0.22,0.31,0,0,0,4.4,0.17,0.8,0.2,42.5
2015,366,840.7,192.8,26.01,95.71,1020,174.9,2994,32.2,4.08,17.6,0.206,0.0588,0.431,0,0,0,0,0,0,0.533,0.35,0.096,0.21,0.35,0,0,0,14.6,0.13,0.55,0.45,26.1
2016,365,903.1,192.8,22.31,103.1,1087,155.5,3913,34.3,4.21,19,0.201,0.0411,0.423,0,0,0,0,0,0,0.573,0.44,0.049,0.21,0.31,0,0,0,15.3,0.12,0.55,0.45,26.3
2017,365,896.5,192.8,25.3,102.3,1614,171.9,4829,50.9,5.19,21.1,0.187,0.0473,0.466,0,0,0,0,0,0,0.569,0.47,0.1,0.21,0.22,0,0,0,29.8,0.1,0.41,0.59,17.6
2018,365,773.5,186.6,0,88.3,516.7,156.7,1092,16.3,2.66,13.6,0.206,0.0903,0.436,0,5,0,0,0.014,0,0.491,0.16,0.22,0.24,0.38,0,5,0.0136986301369863,2.7,0.16,0.83,0.17,47.5
2019,366,860.1,192.8,19.3,97.91,1381,128.1,4670,43.7,4.68,19.3,0.184,0.0481,0.386,0,0,0,0,0,0,0.545,0.38,0.12,0.28,0.22,0,0,0,24.4,0.11,0.44,0.56,19.7
2020,365,969,192.8,39.42,110.6,1356,260.1,3732,42.8,5.15,21.2,0.199,0.0434,0.41,0,0,0,0,0,0,0.615,0.45,0.1,0.26,0.19,0,0,0,21.6,0.12,0.5,0.5,22.6
2021,365,945.9,192.8,36.68,108,1087,263.5,3102,34.3,4.74,19.6,0.213,0.062,0.463,0,0,0,0,0,0,0.6,0.42,0.11,0.2,0.27,0,0,0,14.7,0.14,0.57,0.43,27.6
2022,365,965.5,192.8,33.44,110.2,1152,228.8,2768,36.3,4.68,20.4,0.209,0.0527,0.452,0,0,0,0,0,0,0.612,0.44,0.079,0.25,0.23,0,0,0,15.9,0.13,0.56,0.44,26.6
2023,366,755.1,144.6,32.59,85.96,507.6,217.9,875.5,16.1,3.08,13,0.224,0.113,0.374,0,0,0,0,0,0,0.479,0,0.45,0.24,0.31,0,0,0,3.1,0.19,0.81,0.19,46.9
