Exceedance,Energy,RiverVolume,CapFactor,EFlowProportion,SpecificEnergy,ShutoffDaysProportion
0,965.6,44.3,0.612,0.34,45.2,0.345
0.01,955,43.5,0.605,0.34,44.6,0.339
0.02,944.3,42.7,0.599,0.34,43.9,0.334
0.03,933.6,41.9,0.592,0.34,43.3,0.328
0.04,925.7,41.3,0.587,0.326,42.9,0.27
0.05,919.2,40.9,0.583,0.305,42.7,0.186
0.06,912.6,40.5,0.579,0.284,42.5,0.102
0.07,906.3,40.1,0.575,0.265,42.1,0.0455
0.08,900.6,39.8,0.571,0.25,41.7,0.0422
0.09,894.8,39.6,0.568,0.235,41.2,0.0389
0.1,889.1,39.3,0.564,0.22,40.7,0.0356
0.11,884.3,39.3,0.561,0.217,40.7,0.0348
0.12,879.4,39.2,0.558,0.214,40.6,0.034
0.13,874.6,39.2,0.555,0.211,40.6,0.0332
0.14,872.6,39.2,0.554,0.208,40.6,0.0312
0.15,872,39.2,0.553,0.205,40.5,0.0288
0.16,871.3,39.2,0.552,0.202,40.5,0.0263
0.17,870.7,39.1,0.552,0.199,40.5,0.0244
0.18,870.3,38.8,0.552,0.196,40.5,0.0236
0.19,869.8,38.4,0.551,0.193,40.4,0.0227
0.2,869.3,38.1,0.551,0.19,40.4,0.0219
0.21,869.1,38.1,0.551,0.19,40.2,0.0178
0.22,868.8,38,0.551,0.19,40,0.0137
0.23,868.6,38,0.551,0.19,39.9,0.00959
0.24,866.7,38,0.55,0.19,39.6,0.00658
0.25,863.9,38,0.548,0.19,39.3,0.00411
0.26,861.1,38,0.546,0.19,39.1,0.00164
0.27,858.9,37.5,0.545,0.189,38.7,0
0.28,857.7,36,0.544,0.186,38,0
0.29,856.4,34.5,0.543,0.183,37.3,0
0.3,855.2,33,0.542,0.18,36.6,0
0.31,850,32.7,0.539,0.18,36.5,0
0.32,844.8,32.3,0.535,0.18,36.4,0
0.33,839.6,32,0.532,0.18,36.2,0
0.34,836.9,31.8,0.53,0.178,35.7,0
0.35,835.5,31.5,0.53,0.175,35,0
0.36,834.1,31.3,0.529,0.172,34.2,0
0.37,832.8,31,0.528,0.17,33.7,0
0.38,831.7,30.6,0.527,0.17,33.5,0
0.39,830.6,30.1,0.527,0.17,33.4,0
0.4,829.6,29.7,0.526,0.17,33.3,0
0.41,829.3,29.1,0.526,0.17,32.4,0
0.42,829,28.4,0.526,0.17,31.6,0
0.43,828.7,27.8,0.526,0.17,30.7,0
0.44,824.5,27.6,0.523,0.17,30.4,0
0.45,818.3,27.5,0.519,0.17,30.4,0
0.46,812.1,27.4,0.515,0.17,30.4,0
0.47,807.4,27.4,0.512,0.17,30.4,0
0.48,805.7,27.4,0.511,0.17,30.3,0
0.49,804,27.3,0.51,0.17,30.2,0
0.5,802.3,27.3,0.509,0.17,30.1,0
0.51,800.6,27.2,0.508,0.167,29.9,0
0.52,799,27.1,0.507,0.164,29.7,0
0.53,797.3,27,0.505,0.161,29.5,0
0.54,796.2,26.9,0.505,0.16,29.2,0
0.55,795.3,26.6,0.504,0.16,28.8,0
0.56,794.5,26.4,0.503,0.16,28.5,0
0.57,793.6,26.2,0.503,0.16,28.2,0
0.58,792.6,25.7,0.502,0.16,28,0
0.59,791.6,25.3,0.502,0.16,27.7,0
0.6,790.6,24.9,0.501,0.16,27.5,0
0.61,788,24.7,0.499,0.16,27.5,0
0.62,785.3,24.4,0.498,0.16,27.4,0
0.63,782.7,24.2,0.496,0.16,27.4,0
0.64,780.4,23.9,0.495,0.16,27.4,0
0.65,778.2,23.6,0.493,0.16,27.4,0
0.66,776,23.4,0.492,0.16,27.3,0
0.67,773.5,22.8,0.49,0.159,27.1,0
0.68,770.2,21.7,0.488,0.156,26.5,0
0.69,766.8,20.6,0.486,0.153,26,0
0.7,763.5,19.5,0.484,0.15,25.4,0
0.71,759.5,19.4,0.482,0.15,25.4,0
0.72,755.6,19.3,0.479,0.15,25.3,0
0.73,751.6,19.1,0.477,0.15,25.3,0
0.74,748.4,19,0.475,0.148,24.9,0
0.75,745.6,18.9,0.473,0.145,24.2,0
0.76,742.8,18.7,0.471,0.142,23.5,0
0.77,739.2,18.5,0.469,0.14,23.1,0
0.78,734.1,18.3,0.466,0.14,22.9,0
0.79,729.1,18,0.462,0.14,22.8,0
0.8,724,17.8,0.459,0.14,22.6,0
0.81,722.9,17.7,0.458,0.14,22.5,0
0.82,721.8,17.6,0.458,0.14,22.4,0
0.83,720.8,17.5,0.457,0.14,22.2,0
0.84,711,17,0.451,0.14,22,0
0.85,697,16.2,0.442,0.14,21.8,0
0.86,683,15.4,0.433,0.14,21.6,0
0.87,670.1,14.9,0.425,0.14,21.4,0
0.88,659.4,14.9,0.418,0.14,21.3,0
0.89,648.8,14.8,0.412,0.14,21.2,0
0.9,638.1,14.8,0.405,0.14,21.1,0
0.91,572,13.5,0.363,0.14,21,0
0.92,506,12.2,0.321,0.14,21,0
0.93,439.9,10.9,0.279,0.14,20.9,0
0.94,395.4,10.1,0.251,0.138,20.8,0
0.95,361.8,9.43,0.23,0.135,20.8,0
0.96,328.1,8.79,0.208,0.132,20.7,0
0.97,284.7,7.76,0.181,0.13,20.5,0
0.98,221.8,5.97,0.141,0.13,20.2,0
0.99,159,4.17,0.101,0.13,19.9,0
1,96.18,2.38,0.061,0.13,19.6,0
