Exceedance,Flow,Power,Energy,GrossHead,CanalFlow,NetHead,TotalEfficiency,TotalHeadloss,EFlowProportion,GenerationProportion,BypassProportion,SpecificEnergy,ShutoffProportion
0,4630,187,139000,25.6,1100,25.4,0.938,1.87,0.65,0.88,1,50.7,1
0.01,3940,184,135000,25.6,1100,25.4,0.936,1.87,0.531,0.88,0.734,50.1,0.717
0.02,3570,183,134000,25.6,1100,25.4,0.936,1.87,0.47,0.87,0.71,49.9,0.413
0.03,3230,181,133000,25.5,1100,25.4,0.936,1.87,0.462,0.87,0.69,49.7,0.218
0.04,3050,180,132000,25.5,1100,25.4,0.935,1.87,0.45,0.866,0.656,49.6,0.0207
0.05,2990,179,130000,25.5,1100,25.4,0.935,1.87,0.45,0.86,0.641,49.4,0
0.06,2860,178,129000,25.5,1100,25.4,0.935,1.87,0.44,0.86,0.635,49.2,0
0.07,2750,176,127000,25.5,1100,25.4,0.935,1.87,0.44,0.85,0.619,49,0
0.08,2690,175,126000,25.5,1100,25.3,0.935,1.87,0.43,0.85,0.6,48.8,0
0.09,2540,174,126000,25.5,1100,25.3,0.934,1.87,0.43,0.85,0.59,48.4,0
0.1,2280,173,125000,25.5,1100,25.3,0.934,1.87,0.42,0.84,0.571,48,0
0.11,2110,172,124000,25.5,1100,25.3,0.934,1.87,0.42,0.83,0.525,48,0
0.12,2010,170,123000,25.5,1100,25.3,0.934,1.87,0.42,0.83,0.508,47.7,0
0.13,1900,169,123000,25.5,1100,25.3,0.934,1.86,0.41,0.82,0.473,47.5,0
0.14,1810,168,121000,25.5,1100,25.3,0.933,1.84,0.41,0.82,0.47,47.3,0
0.15,1730,165,120000,25.4,1090,25.2,0.933,1.8,0.41,0.82,0.461,47,0
0.16,1660,165,119000,25.4,1090,25.2,0.933,1.79,0.4,0.81,0.456,46.9,0
0.17,1630,163,117000,25.4,1080,25.1,0.933,1.75,0.4,0.8,0.45,46.8,0
0.18,1580,160,115000,25.4,1070,25.1,0.933,1.72,0.39,0.794,0.444,46.6,0
0.19,1470,155,114000,25.4,1050,25.1,0.933,1.64,0.39,0.79,0.44,46.3,0
0.2,1420,154,113000,25.3,1010,25.1,0.932,1.57,0.39,0.79,0.44,45.9,0
0.21,1400,153,112000,25.3,1010,25.1,0.932,1.56,0.39,0.786,0.43,45.7,0
0.22,1360,152,111000,25.3,993,25,0.932,1.53,0.38,0.78,0.43,45.6,0
0.23,1290,151,110000,25.3,983,25,0.932,1.49,0.38,0.78,0.42,45.4,0
0.24,1240,149,110000,25.3,949,25,0.932,1.41,0.38,0.77,0.42,45.1,0
0.25,1130,146,107000,25.3,939,25,0.932,1.29,0.38,0.77,0.42,44.8,0
0.26,1090,144,105000,25.2,889,24.9,0.931,1.26,0.38,0.76,0.42,44.7,0
0.27,1050,143,104000,25.2,875,24.9,0.931,1.24,0.37,0.76,0.41,44.2,0
0.28,994,142,103000,25.2,824,24.9,0.931,1.08,0.37,0.76,0.41,44,0
0.29,951,138,99800,25.2,799,24.9,0.93,1.05,0.36,0.75,0.409,43.6,0
0.3,914,137,97900,25.2,781,24.9,0.93,1.01,0.36,0.75,0.4,43.3,0
0.31,898,132,95500,25.1,751,24.8,0.93,0.972,0.35,0.74,0.4,42.6,0
0.32,877,127,93500,25.1,707,24.8,0.928,0.902,0.35,0.73,0.39,42.3,0
0.33,835,125,90900,25.1,687,24.8,0.928,0.841,0.33,0.72,0.39,42,0
0.34,790,123,87700,25,632,24.7,0.927,0.787,0.33,0.71,0.39,41.5,0
0.35,781,118,84600,25,610,24.7,0.927,0.738,0.323,0.71,0.39,41.2,0
0.36,752,117,83600,24.9,575,24.6,0.926,0.703,0.32,0.71,0.39,40.9,0
0.37,727,114,82900,24.9,563,24.6,0.926,0.691,0.32,0.7,0.38,40.5,0
0.38,698,111,80200,24.9,547,24.6,0.926,0.668,0.32,0.7,0.38,40.4,0
0.39,685,110,78800,24.8,538,24.5,0.925,0.652,0.31,0.7,0.38,40.1,0
0.4,657,107,76400,24.8,525,24.5,0.925,0.645,0.31,0.69,0.38,39.9,0
0.41,631,103,74900,24.8,497,24.4,0.924,0.595,0.3,0.69,0.37,39.8,0
0.42,623,101,72600,24.7,480,24.3,0.924,0.586,0.3,0.69,0.37,39.7,0
0.43,598,94.8,69600,24.6,452,24.3,0.924,0.554,0.29,0.69,0.36,39.5,0
0.44,577,93.3,68900,24.5,443,24.2,0.923,0.529,0.29,0.68,0.36,39.3,0
0.45,564,92.4,67200,24.5,436,24.1,0.923,0.518,0.275,0.68,0.36,39,0
0.46,534,90.7,65100,24.4,428,24.1,0.922,0.511,0.27,0.68,0.359,39,0
0.47,530,87.8,63300,24.3,415,24,0.922,0.495,0.26,0.68,0.35,38.9,0
0.48,519,84.8,61000,24.3,398,23.8,0.922,0.48,0.25,0.67,0.35,38.8,0
0.49,514,80.9,59600,24.2,385,23.8,0.921,0.47,0.25,0.67,0.34,38.7,0
0.5,503,74.6,55500,24.1,349,23.7,0.921,0.426,0.24,0.665,0.335,38.5,0
0.51,491,72.2,53700,24.1,331,23.6,0.921,0.407,0.24,0.66,0.33,38.3,0
0.52,475,68.8,51200,24.1,322,23.6,0.92,0.397,0.23,0.65,0.33,38.1,0
0.53,459,67.8,50400,24,316,23.5,0.92,0.389,0.23,0.65,0.32,38,0
0.54,437,65.4,48700,24,306,23.5,0.92,0.381,0.22,0.641,0.32,37.9,0
0.55,418,64.3,47800,23.9,296,23.4,0.92,0.37,0.215,0.64,0.32,37.7,0
0.56,413,60.1,44700,23.8,278,23.3,0.919,0.35,0.21,0.64,0.32,37.6,0
0.57,397,59.5,44300,23.7,271,23.2,0.919,0.345,0.21,0.64,0.31,37.5,0
0.58,391,55.9,41600,23.6,256,23,0.919,0.342,0.2,0.63,0.31,37.4,0
0.59,370,54.4,39900,23.6,251,23,0.919,0.335,0.19,0.63,0.31,37.2,0
0.6,355,53,38900,23.5,242,22.9,0.919,0.334,0.19,0.62,0.31,37,0
0.61,350,52.1,38700,23.4,238,22.7,0.918,0.329,0.18,0.62,0.3,37,0
0.62,346,51.5,38200,23.3,235,22.6,0.918,0.324,0.18,0.62,0.3,36.8,0
0.63,339,50.4,37500,23.2,231,22.5,0.918,0.322,0.18,0.62,0.3,36.4,0
0.64,334,49.6,36300,23.1,224,22.4,0.918,0.318,0.17,0.61,0.29,36.3,0
0.65,324,47.3,35200,23,214,22.3,0.917,0.315,0.17,0.61,0.29,36.1,0
0.66,311,46.9,34400,22.9,211,22.1,0.917,0.313,0.16,0.61,0.29,35.9,0
0.67,307,45.6,33500,22.7,206,21.9,0.917,0.311,0.16,0.61,0.28,35.6,0
0.68,298,44.1,32000,22.6,200,21.7,0.916,0.309,0.16,0.61,0.27,35.2,0
0.69,293,43.2,31700,22.5,194,21.6,0.915,0.306,0.15,0.6,0.26,34.7,0
0.7,284,41.5,30600,22.5,184,21.5,0.914,0.304,0.15,0.6,0.25,34.7,0
0.71,280,40.9,30200,22.3,180,21.3,0.914,0.302,0.15,0.591,0.25,34.5,0
0.72,276,39.7,29500,22.2,177,21.1,0.913,0.298,0.14,0.59,0.24,34.2,0
0.73,270,39.2,28800,22,175,20.7,0.913,0.295,0.14,0.59,0.24,34.1,0
0.74,267,38.3,27600,21.8,171,20.5,0.912,0.289,0.14,0.58,0.24,34,0
0.75,263,37.3,26900,21.7,167,20.4,0.912,0.287,0.138,0.58,0.23,33.9,0
0.76,260,36.9,26800,21.5,164,20.1,0.91,0.283,0.13,0.58,0.23,33.7,0
0.77,256,35.9,26300,21.2,160,19.7,0.91,0.277,0.13,0.58,0.22,33.1,0
0.78,253,34.8,25500,21,155,19.5,0.909,0.268,0.13,0.57,0.22,32.6,0
0.79,248,34.6,25000,20.8,154,19.3,0.908,0.265,0.124,0.57,0.214,31.3,0
0.8,245,33.5,24700,20.8,150,19.2,0.907,0.259,0.12,0.56,0.21,30.6,0
0.81,240,32.9,24300,20.6,147,19,0.906,0.252,0.12,0.56,0.21,29.9,0
0.82,239,32.4,23800,20.3,145,18.5,0.906,0.248,0.12,0.556,0.206,28.5,0
0.83,236,31.9,23200,20.1,142,18.3,0.905,0.24,0.11,0.55,0.2,27.3,0
0.84,231,31.1,22800,20,139,18.2,0.904,0.237,0.11,0.544,0.19,25.8,0
0.85,229,30.8,22400,19.8,138,18,0.903,0.235,0.11,0.539,0.18,23.7,0
0.86,217,30.4,22100,19.6,137,17.7,0.903,0.231,0.11,0.53,0.18,22.6,0
0.87,213,29.7,21700,19.3,134,17.5,0.901,0.23,0.107,0.527,0.18,21.7,0
0.88,212,29.5,21400,19,132,17.2,0.901,0.224,0.1,0.492,0.17,20,0
0.89,208,28.9,21200,18.7,129,16.8,0.898,0.22,0.099,0.475,0.17,17.4,0
0.9,201,28.5,20700,18.4,128,16.5,0.897,0.217,0.0949,0.429,0.16,16,0
0.91,196,27.4,20300,17.6,123,15.7,0.895,0.207,0.091,0.41,0.15,15.4,0
0.92,194,26.8,19600,17.3,122,15.4,0.893,0.205,0.088,0.4,0.15,14.8,0
0.93,191,24.2,18000,17.1,118,15.2,0.892,0.197,0.0851,0.381,0.15,13.9,0
0.94,175,23.7,17400,16.9,109,15,0.891,0.183,0.0825,0.365,0.14,13.2,0
0.95,170,22.9,16600,16.5,108,14.6,0.889,0.178,0.0799,0.36,0.14,12.6,0
0.96,161,20.6,14800,16.4,104,14.5,0.877,0.172,0.0764,0.344,0.134,11.7,0
0.97,153,17.9,13200,16,89.9,14.1,0.705,0.146,0.074,0.31,0.13,9.96,0
0.98,141,11.7,8480,15.2,82.1,13.4,0.526,0.131,0.0722,0.29,0.13,8.24,0
0.99,126,5.53,4040,14.4,54.3,12.6,0.253,0.0958,0.0716,0.266,0.12,7.06,0
1,89.7,0,0,13.2,0,11.3,0,0.0708,0.065,0,0.12,0,0
