Exceedance,Energy,RiverVolume,CapFactor,EFlowProportion,SpecificEnergy,ShutoffDaysProportion
0,967.6,44.3,0.614,0.34,45.2,0.233
0.01,956.4,43.5,0.607,0.337,44.6,0.23
0.02,945.1,42.7,0.6,0.334,43.9,0.228
0.03,933.8,41.9,0.592,0.331,43.3,0.225
0.04,925.9,41.3,0.587,0.318,42.9,0.189
0.05,919.7,40.9,0.583,0.3,42.7,0.136
0.06,913.4,40.5,0.58,0.282,42.5,0.0822
0.07,907.3,40.1,0.576,0.264,42.2,0.0455
0.08,901.4,39.8,0.572,0.246,41.8,0.0422
0.09,895.6,39.6,0.568,0.228,41.4,0.0389
0.1,889.8,39.3,0.564,0.21,41,0.0356
0.11,884.9,39.3,0.561,0.21,40.9,0.0348
0.12,880.1,39.2,0.558,0.21,40.8,0.034
0.13,875.2,39.2,0.555,0.21,40.7,0.0332
0.14,873.4,39.2,0.554,0.21,40.7,0.0312
0.15,873.2,39.2,0.554,0.21,40.7,0.0288
0.16,873,39.2,0.554,0.21,40.6,0.0263
0.17,872.5,39.1,0.554,0.208,40.6,0.0238
0.18,871.8,38.8,0.553,0.202,40.6,0.0214
0.19,871,38.4,0.553,0.196,40.6,0.0189
0.2,870.3,38.1,0.552,0.19,40.6,0.0164
0.21,870.1,38.1,0.552,0.19,40.4,0.014
0.22,869.8,38,0.551,0.19,40.1,0.0115
0.23,869.6,38,0.551,0.19,39.9,0.00904
0.24,868,38,0.55,0.19,39.6,0.00658
0.25,865.7,38,0.549,0.19,39.3,0.00411
0.26,863.4,38,0.548,0.19,39,0.00164
0.27,861.1,37.5,0.546,0.189,38.6,0
0.28,858.8,36,0.545,0.186,37.9,0
0.29,856.4,34.5,0.543,0.183,37.3,0
0.3,854.1,33,0.542,0.18,36.6,0
0.31,849.8,32.7,0.539,0.18,36.5,0
0.32,845.6,32.3,0.537,0.18,36.4,0
0.33,841.3,32,0.534,0.18,36.2,0
0.34,839.9,31.8,0.533,0.178,35.7,0
0.35,839.8,31.5,0.533,0.175,35,0
0.36,839.7,31.3,0.533,0.172,34.2,0
0.37,838.9,31,0.532,0.17,33.7,0
0.38,836.3,30.6,0.531,0.17,33.6,0
0.39,833.8,30.1,0.529,0.17,33.5,0
0.4,831.3,29.7,0.527,0.17,33.4,0
0.41,830.3,29.1,0.526,0.17,32.6,0
0.42,829.3,28.4,0.526,0.17,31.7,0
0.43,828.3,27.8,0.525,0.17,30.9,0
0.44,824.3,27.6,0.523,0.17,30.6,0
0.45,818.7,27.5,0.519,0.17,30.5,0
0.46,813.1,27.4,0.515,0.17,30.4,0
0.47,809,27.4,0.513,0.17,30.4,0
0.48,807.8,27.4,0.512,0.17,30.3,0
0.49,806.6,27.3,0.512,0.17,30.2,0
0.5,805.4,27.3,0.511,0.17,30.1,0
0.51,803.1,27.2,0.509,0.167,29.9,0
0.52,800.7,27.1,0.508,0.164,29.7,0
0.53,798.4,27,0.506,0.161,29.6,0
0.54,796.4,26.9,0.505,0.16,29.3,0
0.55,794.6,26.6,0.504,0.16,28.9,0
0.56,792.8,26.4,0.503,0.16,28.5,0
0.57,791.6,26.2,0.502,0.16,28.2,0
0.58,791.4,25.7,0.502,0.16,28,0
0.59,791.3,25.3,0.502,0.16,27.8,0
0.6,791.1,24.9,0.502,0.16,27.6,0
0.61,788.3,24.7,0.5,0.16,27.5,0
0.62,785.5,24.4,0.498,0.16,27.5,0
0.63,782.7,24.2,0.497,0.16,27.4,0
0.64,780.9,23.9,0.495,0.16,27.4,0
0.65,779.5,23.6,0.494,0.16,27.4,0
0.66,778,23.4,0.494,0.16,27.4,0
0.67,775.7,22.8,0.492,0.159,27.2,0
0.68,771.7,21.7,0.489,0.156,26.6,0
0.69,767.6,20.6,0.487,0.153,26.1,0
0.7,763.5,19.5,0.484,0.15,25.5,0
0.71,760.4,19.4,0.482,0.15,25.5,0
0.72,757.4,19.3,0.48,0.15,25.4,0
0.73,754.3,19.1,0.479,0.15,25.4,0
0.74,750.5,19,0.476,0.148,24.9,0
0.75,746.3,18.9,0.473,0.145,24.3,0
0.76,742.2,18.7,0.471,0.142,23.6,0
0.77,737.7,18.5,0.468,0.14,23.1,0
0.78,732.7,18.3,0.465,0.14,22.9,0
0.79,727.6,18,0.461,0.14,22.8,0
0.8,722.6,17.8,0.458,0.14,22.7,0
0.81,722.5,17.7,0.458,0.14,22.5,0
0.82,722.3,17.6,0.458,0.14,22.4,0
0.83,722.1,17.5,0.458,0.14,22.3,0
0.84,712.4,17,0.452,0.14,22,0
0.85,697.9,16.2,0.443,0.14,21.8,0
0.86,683.4,15.4,0.433,0.14,21.6,0
0.87,670.1,14.9,0.425,0.14,21.4,0
0.88,659.5,14.9,0.418,0.14,21.3,0
0.89,648.8,14.8,0.412,0.14,21.2,0
0.9,638.1,14.8,0.405,0.14,21.1,0
0.91,572,13.5,0.363,0.14,21,0
0.92,506,12.2,0.321,0.14,21,0
0.93,439.9,10.9,0.279,0.14,20.9,0
0.94,395.4,10.1,0.251,0.138,20.8,0
0.95,361.8,9.43,0.23,0.135,20.8,0
0.96,328.1,8.79,0.208,0.132,20.7,0
0.97,284.8,7.76,0.181,0.13,20.5,0
0.98,222.4,5.97,0.141,0.13,20.2,0
0.99,160,4.17,0.102,0.13,19.9,0
1,97.66,2.38,0.0619,0.13,19.6,0
