Exceedance,Energy,RiverVolume,CapFactor,EFlowProportion,SpecificEnergy,ShutoffDaysProportion
0,917.8,36.5,0.582,0.41,44.7,0.337
0.01,912.5,36.3,0.579,0.383,44.5,0.327
0.02,907.2,36.1,0.575,0.356,44.2,0.317
0.03,901.9,36,0.572,0.329,44,0.307
0.04,899.1,35.7,0.57,0.316,43.9,0.266
0.05,897.5,35.4,0.569,0.31,43.8,0.208
0.06,895.9,35.1,0.569,0.304,43.8,0.151
0.07,893.4,34.7,0.567,0.295,43.7,0.112
0.08,888.8,34.2,0.564,0.28,43.5,0.11
0.09,884.2,33.7,0.561,0.265,43.2,0.108
0.1,879.6,33.2,0.558,0.25,43,0.107
0.11,872.9,33,0.554,0.247,43,0.105
0.12,866.3,32.8,0.55,0.244,42.9,0.104
0.13,859.6,32.6,0.545,0.241,42.9,0.102
0.14,856.8,32.5,0.544,0.24,42.9,0.101
0.15,855.8,32.5,0.543,0.24,42.8,0.101
0.16,854.8,32.4,0.542,0.24,42.8,0.101
0.17,854.1,32.3,0.542,0.236,42.7,0.0975
0.18,853.8,32,0.542,0.224,42.5,0.086
0.19,853.6,31.7,0.541,0.212,42.2,0.0745
0.2,853.3,31.4,0.541,0.2,42,0.063
0.21,849.4,31.3,0.539,0.2,41.8,0.0556
0.22,845.6,31.2,0.536,0.2,41.5,0.0482
0.23,841.7,31.1,0.534,0.2,41.3,0.0408
0.24,839,31,0.532,0.2,41.1,0.0367
0.25,836.8,31,0.53,0.2,41,0.0342
0.26,834.6,30.9,0.529,0.2,41,0.0318
0.27,832.7,30.5,0.528,0.199,40.8,0.0301
0.28,831.1,29.8,0.527,0.196,40.3,0.0301
0.29,829.6,29,0.526,0.193,39.9,0.0301
0.3,828,28.3,0.525,0.19,39.5,0.0301
0.31,827.4,28.1,0.525,0.19,39,0.0301
0.32,826.8,27.9,0.524,0.19,38.6,0.0301
0.33,826.2,27.8,0.524,0.19,38.1,0.0301
0.34,822.8,27.4,0.522,0.19,37.8,0.029
0.35,818,26.9,0.519,0.19,37.5,0.0274
0.36,813.1,26.4,0.516,0.19,37.1,0.0258
0.37,809.3,25.9,0.514,0.189,36.9,0.0241
0.38,807.5,25.5,0.512,0.186,36.7,0.0225
0.39,805.6,25,0.511,0.183,36.6,0.0208
0.4,803.8,24.5,0.51,0.18,36.5,0.0192
0.41,802.4,24.2,0.509,0.18,36.5,0.0175
0.42,801,24,0.508,0.18,36.5,0.0159
0.43,799.6,23.7,0.507,0.18,36.5,0.0142
0.44,798.1,23.4,0.506,0.18,36.2,0.0137
0.45,796.7,23.1,0.506,0.18,35.8,0.0137
0.46,795.2,22.9,0.505,0.18,35.3,0.0137
0.47,793,22.7,0.503,0.18,35,0.0137
0.48,789.4,22.7,0.501,0.18,34.8,0.0137
0.49,785.8,22.6,0.498,0.18,34.7,0.0137
0.5,782.2,22.6,0.496,0.18,34.6,0.0137
0.51,781.1,22.4,0.495,0.177,34.4,0.0137
0.52,779.9,22.2,0.495,0.174,34.2,0.0137
0.53,778.8,22,0.494,0.171,34.1,0.0137
0.54,771.4,21.7,0.489,0.17,33.8,0.0132
0.55,760.8,21.3,0.482,0.17,33.4,0.0123
0.56,750.2,20.9,0.476,0.17,33,0.0115
0.57,742.9,20.6,0.471,0.169,32.8,0.0104
0.58,742,20.3,0.47,0.166,32.7,0.00877
0.59,741.2,20.1,0.47,0.163,32.6,0.00712
0.6,740.3,19.8,0.469,0.16,32.5,0.00548
0.61,738.2,19.7,0.468,0.16,32.2,0.00384
0.62,736.1,19.6,0.467,0.16,31.9,0.00219
0.63,734,19.5,0.465,0.16,31.6,0.000548
0.64,732.3,19.2,0.464,0.16,31.4,0
0.65,730.8,18.6,0.464,0.16,31.1,0
0.66,729.4,18.1,0.463,0.16,30.9,0
0.67,728.1,17.8,0.462,0.16,30.7,0
0.68,727.2,17.8,0.461,0.16,30.6,0
0.69,726.2,17.7,0.461,0.16,30.4,0
0.7,725.3,17.7,0.46,0.16,30.2,0
0.71,723,17.3,0.459,0.16,29.6,0
0.72,720.7,16.9,0.457,0.16,29.1,0
0.73,718.5,16.5,0.456,0.16,28.5,0
0.74,714.8,16.4,0.453,0.158,28.3,0
0.75,710.5,16.4,0.451,0.155,28.3,0
0.76,706.1,16.4,0.448,0.152,28.3,0
0.77,701,16.4,0.445,0.15,28.1,0
0.78,694.2,16.3,0.44,0.15,27.5,0
0.79,687.5,16.3,0.436,0.15,26.9,0
0.8,680.8,16.2,0.432,0.15,26.3,0
0.81,649.1,15.3,0.412,0.15,26.1,0
0.82,617.4,14.3,0.392,0.15,25.9,0
0.83,585.7,13.4,0.372,0.15,25.8,0
0.84,569.4,13,0.361,0.15,25.6,0
0.85,560.8,12.9,0.355,0.15,25.5,0
0.86,552.1,12.8,0.35,0.15,25.4,0
0.87,544.1,12.6,0.345,0.15,25.3,0
0.88,537.2,12.5,0.34,0.15,25.1,0
0.89,530.2,12.3,0.336,0.15,25,0
0.9,523.3,12.2,0.332,0.15,24.9,0
0.91,465.7,11.2,0.295,0.15,24.8,0
0.92,408.1,10.3,0.259,0.15,24.6,0
0.93,350.5,9.29,0.222,0.15,24.4,0
0.94,310.9,8.58,0.197,0.15,24.3,0
0.95,280.3,7.99,0.178,0.15,24.3,0
0.96,249.7,7.39,0.158,0.15,24.2,0
0.97,214.5,6.49,0.136,0.149,24,0
0.98,169.9,4.96,0.108,0.146,23.9,0
0.99,125.4,3.42,0.0794,0.143,23.7,0
1,80.86,1.89,0.0513,0.14,23.5,0
