Exceedance,Flow,Power,Energy,GrossHead,CanalFlow,NetHead,TotalEfficiency,TotalHeadloss,EFlowProportion,GenerationProportion,BypassProportion,SpecificEnergy,ShutoffProportion
0,3790,191,142000,25.6,1100,25.4,0.937,1.87,0.81,0.88,1,50.1,1
0.01,3140,191,139000,25.6,1100,25.4,0.936,1.87,0.631,0.87,0.856,49.8,1
0.02,2890,187,137000,25.6,1100,25.4,0.936,1.87,0.538,0.87,0.701,49.6,0.909
0.03,2570,186,135000,25.6,1100,25.4,0.935,1.87,0.495,0.87,0.65,49.4,0.636
0.04,2460,181,133000,25.6,1100,25.4,0.935,1.87,0.48,0.86,0.616,49.2,0.417
0.05,2370,179,131000,25.6,1100,25.4,0.935,1.87,0.47,0.86,0.59,48.9,0.333
0.06,2310,177,130000,25.5,1100,25.4,0.935,1.87,0.46,0.85,0.56,48.8,0.233
0.07,2160,176,129000,25.5,1100,25.4,0.935,1.87,0.46,0.85,0.55,48.7,0.166
0.08,2100,176,128000,25.5,1100,25.4,0.935,1.87,0.453,0.85,0.54,48.5,0.13
0.09,1930,174,127000,25.5,1100,25.4,0.934,1.87,0.45,0.847,0.527,48.2,0.099
0.1,1860,173,126000,25.5,1100,25.4,0.934,1.86,0.44,0.84,0.501,47.9,0.0645
0.11,1820,172,124000,25.5,1100,25.4,0.934,1.85,0.44,0.835,0.485,47.8,0
0.12,1750,170,123000,25.5,1100,25.4,0.934,1.82,0.44,0.83,0.48,47.6,0
0.13,1690,169,122000,25.5,1090,25.3,0.934,1.81,0.433,0.83,0.47,47.3,0
0.14,1490,168,121000,25.5,1090,25.3,0.934,1.77,0.43,0.82,0.467,47.1,0
0.15,1430,167,119000,25.5,1080,25.3,0.934,1.72,0.43,0.82,0.46,47,0
0.16,1360,165,118000,25.5,1060,25.3,0.934,1.67,0.43,0.816,0.46,46.8,0
0.17,1310,162,117000,25.5,1030,25.3,0.933,1.62,0.42,0.81,0.45,46.5,0
0.18,1280,161,116000,25.5,992,25.3,0.933,1.51,0.42,0.8,0.444,46.4,0
0.19,1250,158,116000,25.5,961,25.3,0.933,1.45,0.41,0.8,0.44,46.2,0
0.2,1210,157,114000,25.5,946,25.3,0.933,1.4,0.41,0.79,0.44,46.1,0
0.21,1150,156,113000,25.5,919,25.2,0.932,1.33,0.406,0.79,0.44,45.7,0
0.22,1080,155,111000,25.5,894,25.2,0.932,1.24,0.4,0.79,0.44,45.5,0
0.23,1050,152,109000,25.5,845,25.2,0.932,1.17,0.4,0.78,0.43,45.4,0
0.24,1010,151,109000,25.4,830,25.2,0.931,1.12,0.39,0.78,0.43,45.2,0
0.25,972,146,106000,25.4,808,25.2,0.931,1.07,0.39,0.77,0.43,45,0
0.26,948,144,104000,25.4,799,25.1,0.931,1.05,0.38,0.77,0.42,44.7,0
0.27,907,142,102000,25.4,751,25.1,0.931,0.994,0.38,0.77,0.42,44.5,0
0.28,864,139,100000,25.3,728,25.1,0.93,0.917,0.37,0.77,0.42,44.4,0
0.29,811,137,98500,25.3,697,25,0.93,0.859,0.369,0.76,0.41,44.4,0
0.3,795,135,93900,25.3,672,25,0.93,0.835,0.36,0.76,0.41,44.2,0
0.31,776,128,90500,25.3,657,25,0.929,0.807,0.35,0.76,0.41,43.6,0
0.32,744,125,88700,25.3,618,25,0.928,0.746,0.34,0.76,0.4,43.2,0
0.33,717,121,85300,25.2,592,24.9,0.928,0.725,0.34,0.75,0.4,43.1,0
0.34,706,118,83800,25.2,576,24.9,0.927,0.702,0.33,0.749,0.4,42.7,0
0.35,700,114,82100,25.2,558,24.9,0.927,0.67,0.33,0.74,0.393,42.5,0
0.36,679,108,78500,25.1,518,24.9,0.927,0.625,0.33,0.738,0.39,42,0
0.37,651,103,75300,25.1,501,24.8,0.926,0.604,0.32,0.73,0.39,41.9,0
0.38,633,101,73600,25.1,486,24.8,0.926,0.58,0.32,0.73,0.38,41.7,0
0.39,607,99,71100,25.1,479,24.8,0.926,0.569,0.32,0.72,0.38,41.4,0
0.4,592,94.4,69200,25,453,24.7,0.925,0.549,0.32,0.71,0.37,40.9,0
0.41,581,90.7,67400,25,436,24.7,0.925,0.53,0.32,0.71,0.37,40.8,0
0.42,561,90.1,65600,24.9,427,24.6,0.924,0.514,0.31,0.7,0.362,40.6,0
0.43,540,86.8,64500,24.9,410,24.6,0.924,0.494,0.31,0.69,0.356,40.4,0
0.44,506,83.4,61600,24.8,395,24.5,0.923,0.468,0.31,0.69,0.35,40,0
0.45,492,78.6,57500,24.8,368,24.4,0.923,0.447,0.29,0.69,0.345,39.9,0
0.46,475,73.4,54200,24.7,342,24.4,0.923,0.416,0.289,0.689,0.34,39.8,0
0.47,469,70.9,52700,24.7,329,24.3,0.922,0.408,0.28,0.68,0.33,39.7,0
