month,1.00,0.99,0.98,0.97,0.96,0.95,0.94,0.93,0.92,0.91,0.90,0.89,0.88,0.87,0.86,0.85,0.84,0.83,0.82,0.81,0.80,0.79,0.78,0.77,0.76,0.75,0.74,0.73,0.72,0.71,0.70,0.69,0.68,0.67,0.66,0.65,0.64,0.63,0.62,0.61,0.60,0.59,0.58,0.57,0.56,0.55,0.54,0.53,0.52,0.51,0.50,0.49,0.48,0.47,0.46,0.45,0.44,0.43,0.42,0.41,0.40,0.39,0.38,0.37,0.36,0.35,0.34,0.33,0.32,0.31,0.30,0.29,0.28,0.27,0.26,0.25,0.24,0.23,0.22,0.21,0.20,0.19,0.18,0.17,0.16,0.15,0.14,0.13,0.12,0.11,0.10,0.09,0.08,0.07,0.06,0.05,0.04,0.03,0.02,0.01,0.00
1,107770,107100,106440,105770,101790,95106,88426,82313,81112,79911,78710,78008,77567,77127,76591,75691,74791,73892,73121,72392,71663,70784,69573,68361,67149,66579,66111,65643,65335,65255,65175,65094,64104,63082,62059,61132,60293,59454,58554,56814,55075,53336,52590,52452,52314,52108,51573,51039,50504,50132,49822,49512,49207,48915,48622,48329,47730,47067,46404,45750,45110,44470,43830,42856,41856,40857,40215,39955,39695,39436,39221,39007,38792,38448,38013,37578,37199,37170,37140,37111,36486,35593,34700,33973,33767,33562,33357,32839,32239,31640,31134,30806,30478,30150,28030,25702,23375,21479,20115,18750,17385
2,128570,128470,128370,128270,127180,125270,123370,121640,121440,121250,121060,120970,120940,120910,120770,120200,119640,119070,118720,118440,118150,117870,117600,117330,117050,116810,116570,116340,115900,115170,114430,113700,112930,112150,111370,110560,109730,108890,108040,107040,106050,105060,104150,103290,102430,101550,100640,99722,98805,97818,96803,95789,94928,94470,94012,93554,93068,92578,92087,91655,91321,90986,90651,89089,87437,85784,84770,84438,84107,83785,83724,83664,83603,83217,82600,81983,81129,78793,76457,74120,72930,72255,71581,70998,70703,70408,70112,68874,67390,65907,64111,61724,59337,56950,53021,48914,44807,40465,35834,31203,26572
3,141880,141350,140820,140290,139930,139700,139480,139260,139110,138960,138800,138690,138600,138510,138430,138380,138340,138300,138080,137800,137530,137190,136700,136220,135740,134890,133980,133070,132330,131850,131370,130880,130540,130200,129870,129670,129590,129520,129410,128880,128340,127810,127390,127040,126700,126390,126300,126200,126100,125690,125160,124620,124100,123630,123150,122680,122460,122310,122150,121640,120530,119430,118320,118080,117890,117710,117460,117130,116790,116460,116030,115610,115180,114250,112970,111690,110500,109950,109390,108830,107590,106030,104470,103200,102810,102430,102050,98886,94996,91107,87558,84657,81756,78856,77616,76567,75518,72254,66261,60268,54275
4,137470,137380,137290,137200,137160,137160,137150,137040,136030,135020,134010,132960,131890,130820,129840,129210,128580,127950,127570,127270,126980,126540,125790,125040,124290,123820,123390,122960,122520,122050,121590,121120,120900,120680,120460,119870,118930,117990,117110,117030,116960,116880,116770,116620,116480,116350,116320,116280,116250,115820,115230,114650,114190,114060,113930,113790,112740,111490,110240,109430,109320,109220,109120,107910,106630,105340,104450,103960,103470,102990,102520,102050,101580,101250,101030,100800,100590,100510,100440,100360,100030,99586,99143,98786,98694,98603,98511,96567,94140,91713,90098,90025,89952,89879,88688,87368,86048,80293,69078,57864,46649
5,134570,134140,133710,133280,133060,133000,132940,132860,132520,132190,131850,131700,131630,131570,131500,131420,131340,131250,131100,130910,130730,130590,130540,130480,130430,130390,130350,130310,130050,129480,128920,128350,128150,127970,127800,127460,126980,126490,126030,125870,125710,125550,125460,125420,125380,125290,124970,124660,124340,123960,123560,123160,122620,121740,120860,119980,119730,119610,119500,119380,119280,119180,119080,118360,117590,116830,116400,116330,116260,116170,115710,115250,114790,113220,110860,108500,106140,103760,101370,98986,98086,97854,97622,96745,93840,90934,88028,85911,83999,82087,79544,75803,72061,68320,62519,56480,50442,44063,37267,30470,23673
6,123600,123300,122990,122690,122270,121770,121260,120730,119990,119240,118500,117270,115800,114330,113160,113140,113120,113100,113070,113030,113000,112850,112460,112060,111660,111470,111300,111140,110850,110390,109930,109470,109370,109280,109200,108530,107330,106130,104990,104550,104110,103670,101620,98577,95536,92847,91854,90861,89868,88979,88131,87282,86556,86154,85751,85348,85172,85042,84913,84641,84137,83632,83128,82791,82467,82144,80738,78173,75608,73097,72084,71072,70059,68850,67501,66153,64739,62920,61100,59281,57778,56418,55058,53946,53615,53285,52954,51224,49129,47034,45153,43677,42202,40726,37493,34058,30622,25750,19109,12468,5826.9
7,76666,76177,75688,75198,74854,74628,74402,74063,72750,71436,70123,69535,69329,69123,68872,68450,68027,67605,67491,67476,67460,67434,67383,67333,67282,67054,66797,66540,66063,65276,64489,63702,63543,63407,63271,63026,62681,62336,61940,60866,59791,58717,58031,57582,57133,56641,55940,55240,54539,54072,53693,53315,52934,52548,52163,51777,51580,51422,51264,51152,51113,51074,51035,50919,50796,50674,49999,48730,47462,46205,45291,44378,43464,42854,42459,42065,41611,40790,39970,39149,38532,38008,37483,36710,35156,33601,32047,31179,30489,29800,28977,27902,26826,25751,23650,21430,19211,15648,10432,5216,0
8,45646,45529,45412,45295,45005,44575,44144,43652,42621,41591,40561,40114,39975,39835,39724,39723,39722,39721,39553,39333,39113,38939,38867,38794,38722,38655,38590,38524,38433,38305,38177,38050,38021,37995,37970,37894,37771,37649,37489,36827,36165,35503,35094,34840,34586,34354,34228,34103,33977,33930,33912,33893,33774,33389,33005,32620,32369,32146,31922,31627,31216,30804,30392,30335,30304,30272,30147,29921,29696,29466,29118,28771,28423,28130,27876,27621,27363,27083,26803,26522,26361,26252,26144,25218,21721,18225,14728,13475,12806,12137,11039,9126.3,7213.8,5301.3,3776.6,2296.6,816.56,0,0,0,0
9,29433,29112,28792,28472,28280,28194,28108,27998,27687,27376,27065,26943,26922,26901,26854,26709,26563,26418,26334,26269,26205,26159,26157,26155,26152,26100,26039,25979,25910,25831,25752,25673,25602,25531,25460,25212,24797,24383,23969,23552,23136,22720,22555,22542,22530,22513,22472,22432,22391,22314,22223,22131,22012,21817,21623,21429,21394,21392,21391,21389,21385,21381,21378,21212,21033,20855,20536,20066,19596,19135,18943,18750,18558,18356,18148,17940,17747,17651,17556,17460,17408,17376,17343,17027,15817,14607,13397,12402,11462,10523,9556.1,8537.1,7518.1,6499,5283.1,4044.4,2805.7,1846.3,1230.9,615.45,0
