Exceedance,Energy,RiverVolume,CapFactor,EFlowProportion,SpecificEnergy,ShutoffDaysProportion
0,888.7,35.3,0.564,0.4,45.5,0.345
0.01,885.2,34.1,0.562,0.376,45.3,0.329
0.02,881.7,32.9,0.559,0.352,45.1,0.312
0.03,878.2,31.7,0.557,0.328,45,0.296
0.04,869.2,31.3,0.551,0.314,44.8,0.271
0.05,857.4,31.2,0.544,0.305,44.8,0.242
0.06,845.6,31.1,0.536,0.296,44.7,0.214
0.07,836.9,31.1,0.53,0.29,44.6,0.193
0.08,834.2,30.9,0.529,0.29,44.5,0.19
0.09,831.5,30.8,0.528,0.29,44.5,0.187
0.1,828.8,30.6,0.526,0.29,44.4,0.184
0.11,828.8,30.1,0.526,0.284,44.3,0.167
0.12,828.7,29.7,0.526,0.278,44.1,0.151
0.13,828.7,29.3,0.526,0.272,44,0.134
0.14,827.5,29.1,0.525,0.268,43.7,0.129
0.15,825.7,29.1,0.524,0.265,43.3,0.129
0.16,823.9,29,0.523,0.262,42.9,0.129
0.17,822.2,28.9,0.522,0.256,42.6,0.128
0.18,820.9,28.5,0.521,0.244,42.4,0.124
0.19,819.5,28.2,0.52,0.232,42.2,0.121
0.2,818.1,27.8,0.519,0.22,42,0.118
0.21,809.3,27.7,0.513,0.22,41.6,0.115
0.22,800.5,27.6,0.508,0.22,41.3,0.111
0.23,791.6,27.4,0.502,0.22,40.9,0.108
0.24,787.5,27.4,0.499,0.218,40.7,0.097
0.25,785.7,27.4,0.498,0.215,40.6,0.0822
0.26,783.9,27.4,0.497,0.212,40.5,0.0674
0.27,782.3,27,0.496,0.209,40.4,0.0556
0.28,781.1,25.7,0.495,0.206,40.3,0.0499
0.29,780,24.5,0.495,0.203,40.2,0.0441
0.3,778.8,23.2,0.494,0.2,40.1,0.0384
0.31,777.8,22.9,0.493,0.2,40.1,0.0384
0.32,776.8,22.7,0.493,0.2,40.1,0.0384
0.33,775.7,22.4,0.492,0.2,40.1,0.0384
0.34,774.5,22.3,0.491,0.2,40.1,0.0367
0.35,773,22.3,0.49,0.2,40,0.0342
0.36,771.6,22.2,0.49,0.2,40,0.0318
0.37,769.8,22.1,0.488,0.199,39.9,0.0301
0.38,767,21.6,0.487,0.196,39.7,0.0301
0.39,764.2,21.2,0.485,0.193,39.4,0.0301
0.4,761.4,20.8,0.483,0.19,39.2,0.0301
0.41,758.2,20.7,0.481,0.19,39,0.0285
0.42,755,20.6,0.479,0.19,38.8,0.0268
0.43,751.9,20.5,0.477,0.19,38.7,0.0252
0.44,749.8,20.3,0.475,0.188,38.5,0.0236
0.45,748.2,20.1,0.474,0.185,38.4,0.0219
0.46,746.6,19.9,0.474,0.182,38.2,0.0203
0.47,745.6,19.7,0.473,0.18,38,0.0184
0.48,745.4,19.5,0.473,0.18,37.8,0.0159
0.49,745.3,19.4,0.473,0.18,37.6,0.0134
0.5,745.1,19.3,0.473,0.18,37.4,0.011
0.51,738.7,19.3,0.469,0.18,37.4,0.0101
0.52,732.4,19.2,0.465,0.18,37.3,0.00932
0.53,726,19.2,0.46,0.18,37.3,0.00849
0.54,719.3,18.8,0.456,0.178,37.1,0.00712
0.55,712.5,18.2,0.452,0.175,36.9,0.00548
0.56,705.7,17.7,0.448,0.172,36.7,0.00384
0.57,699.6,17.3,0.444,0.17,36.4,0.00274
0.58,695.1,17.1,0.441,0.17,36.1,0.00274
0.59,690.6,17,0.438,0.17,35.7,0.00274
0.6,686.1,16.8,0.435,0.17,35.4,0.00274
0.61,683.5,16.8,0.433,0.17,35,0.00192
0.62,680.9,16.7,0.432,0.17,34.7,0.0011
0.63,678.3,16.7,0.43,0.17,34.3,0.000274
0.64,675.4,16.6,0.429,0.17,34,0
0.65,672.3,16.5,0.426,0.17,33.8,0
0.66,669.3,16.4,0.424,0.17,33.6,0
0.67,665.7,16.1,0.422,0.169,33.4,0
0.68,660.8,15.6,0.419,0.166,33.3,0
0.69,656,15.1,0.416,0.163,33.2,0
0.7,651.1,14.6,0.413,0.16,33.1,0
0.71,643.9,14.5,0.409,0.16,32.8,0
0.72,636.8,14.5,0.404,0.16,32.4,0
0.73,629.6,14.4,0.4,0.16,32.1,0
0.74,624.9,14.4,0.396,0.16,31.4,0
0.75,621.4,14.4,0.394,0.16,30.4,0
0.76,617.8,14.3,0.392,0.16,29.5,0
0.77,613.2,14.2,0.389,0.16,28.9,0
0.78,606.2,13.9,0.384,0.16,28.8,0
0.79,599.2,13.5,0.38,0.16,28.8,0
0.8,592.2,13.2,0.376,0.16,28.7,0
0.81,560.7,12.7,0.356,0.16,28.4,0
0.82,529.3,12.2,0.336,0.16,28.2,0
0.83,497.8,11.8,0.316,0.16,27.9,0
0.84,476.3,11.4,0.302,0.16,27.7,0
0.85,459.8,11.2,0.292,0.16,27.5,0
0.86,443.3,10.9,0.281,0.16,27.3,0
0.87,430,10.6,0.273,0.159,27.2,0
0.88,423.1,10.5,0.268,0.156,27.1,0
0.89,416.1,10.3,0.264,0.153,27,0
0.9,409.2,10.2,0.26,0.15,26.9,0
0.91,383.3,9.79,0.243,0.15,26.7,0
0.92,357.4,9.38,0.227,0.15,26.5,0
0.93,331.4,8.98,0.21,0.15,26.4,0
0.94,305.9,8.51,0.194,0.15,26.3,0
0.95,280.7,8.02,0.178,0.15,26.3,0
0.96,255.4,7.53,0.162,0.15,26.3,0
0.97,222.2,6.65,0.141,0.15,26,0
0.98,173.5,4.99,0.11,0.15,25.2,0
0.99,124.7,3.33,0.079,0.15,24.3,0
1,75.96,1.67,0.0482,0.15,23.5,0
