Exceedance,Flow,Power,Energy,GrossHead,CanalFlow,NetHead,TotalEfficiency,TotalHeadloss,EFlowProportion,GenerationProportion,BypassProportion,SpecificEnergy,ShutoffProportion
0,3250,188,139000,25.6,1100,25.4,0.936,1.87,0.79,0.88,1,50.3,1
0.01,3010,186,138000,25.6,1100,25.4,0.936,1.87,0.636,0.88,1,49.9,1
0.02,2680,185,136000,25.6,1100,25.4,0.936,1.87,0.578,0.87,0.83,49.8,1
0.03,2370,183,135000,25.6,1100,25.4,0.936,1.87,0.56,0.87,0.678,49.7,0.908
0.04,2110,182,133000,25.6,1100,25.4,0.936,1.87,0.526,0.87,0.636,49.5,0.687
0.05,2040,180,131000,25.6,1100,25.4,0.936,1.87,0.481,0.861,0.591,49.1,0.468
0.06,1990,178,130000,25.5,1100,25.4,0.935,1.87,0.47,0.85,0.57,48.9,0.338
0.07,1920,175,129000,25.5,1100,25.4,0.935,1.86,0.46,0.85,0.56,48.6,0.283
0.08,1830,174,127000,25.5,1100,25.4,0.935,1.85,0.45,0.85,0.523,48.3,0.179
0.09,1690,173,126000,25.5,1100,25.4,0.935,1.84,0.44,0.84,0.49,48.1,0.129
0.1,1590,171,126000,25.5,1090,25.4,0.934,1.82,0.44,0.84,0.48,48,0.0971
0.11,1520,170,125000,25.5,1080,25.4,0.934,1.77,0.44,0.83,0.47,47.9,0.0656
0.12,1480,169,122000,25.5,1060,25.4,0.934,1.71,0.43,0.83,0.469,47.7,0.0323
0.13,1430,169,122000,25.5,1040,25.4,0.933,1.63,0.43,0.823,0.46,47.5,0
0.14,1320,167,121000,25.5,996,25.4,0.933,1.53,0.42,0.82,0.46,47.2,0
0.15,1180,164,119000,25.5,972,25.4,0.933,1.42,0.42,0.82,0.45,46.9,0
0.16,1140,162,115000,25.5,931,25.3,0.933,1.33,0.42,0.816,0.45,46.8,0
0.17,1080,160,114000,25.5,907,25.3,0.933,1.27,0.42,0.81,0.44,46.4,0
0.18,1060,156,112000,25.5,880,25.3,0.933,1.19,0.41,0.81,0.44,46.2,0
0.19,1030,153,111000,25.5,868,25.3,0.933,1.15,0.41,0.808,0.438,46.1,0
0.2,1000,152,110000,25.5,848,25.3,0.932,1.13,0.41,0.8,0.43,45.8,0
0.21,978,150,108000,25.5,809,25.3,0.932,1.1,0.4,0.79,0.426,45.7,0
0.22,964,146,105000,25.5,785,25.3,0.932,1.03,0.4,0.79,0.42,45.5,0
0.23,889,142,102000,25.5,773,25.3,0.932,0.982,0.4,0.79,0.42,45.3,0
0.24,878,140,101000,25.5,718,25.3,0.931,0.901,0.39,0.78,0.418,45.2,0
0.25,817,134,98800,25.5,672,25.3,0.931,0.877,0.39,0.78,0.41,45.2,0
0.26,764,132,90800,25.5,664,25.3,0.931,0.815,0.38,0.78,0.41,45.1,0
0.27,730,122,89300,25.5,600,25.3,0.93,0.727,0.38,0.78,0.41,44.9,0
0.28,710,118,85500,25.5,583,25.2,0.93,0.706,0.38,0.77,0.41,44.7,0
0.29,688,116,84300,25.4,566,25.2,0.929,0.687,0.37,0.76,0.4,44.7,0
0.3,682,115,82600,25.4,558,25.2,0.929,0.67,0.36,0.76,0.4,44.6,0
0.31,662,113,79300,25.4,545,25.1,0.929,0.649,0.35,0.757,0.4,44.5,0
0.32,655,106,78100,25.4,513,25.1,0.928,0.615,0.35,0.75,0.391,44.3,0
0.33,635,105,74200,25.4,505,25.1,0.927,0.6,0.35,0.74,0.39,44.1,0
0.34,625,102,71200,25.3,490,25,0.927,0.586,0.34,0.73,0.39,43.7,0
0.35,605,98.6,71000,25.3,474,25,0.926,0.565,0.34,0.73,0.38,43.5,0
0.36,591,96.5,67400,25.3,458,25,0.926,0.552,0.33,0.72,0.38,43.1,0
0.37,566,88.7,65500,25.2,426,25,0.925,0.509,0.33,0.72,0.38,42.9,0
0.38,552,85.9,63400,25.2,404,24.9,0.925,0.499,0.326,0.72,0.366,42.6,0
