Exceedance,Energy,RiverVolume,CapFactor,EFlowProportion,SpecificEnergy,ShutoffDaysProportion
0,981.1,47.4,0.622,0.34,44.9,0.203
0.01,960.9,46.5,0.609,0.334,44.3,0.187
0.02,940.7,45.6,0.596,0.328,43.7,0.172
0.03,920.4,44.7,0.583,0.322,43.1,0.156
0.04,911.8,44.2,0.578,0.304,42.7,0.126
0.05,909,44,0.576,0.28,42.4,0.089
0.06,906.1,43.8,0.574,0.256,42.1,0.0521
0.07,902.8,43.6,0.572,0.236,41.8,0.0274
0.08,898.4,43.6,0.569,0.224,41.4,0.0274
0.09,894.1,43.6,0.567,0.212,41.1,0.0274
0.1,889.8,43.6,0.564,0.2,40.7,0.0274
0.11,889.3,43.5,0.564,0.2,40.7,0.0258
0.12,888.9,43.5,0.563,0.2,40.7,0.0241
0.13,888.4,43.4,0.563,0.2,40.7,0.0225
0.14,886.3,43.3,0.562,0.198,40.4,0.0219
0.15,883.3,43,0.56,0.195,39.9,0.0219
0.16,880.4,42.8,0.558,0.192,39.4,0.0219
0.17,878.1,42.6,0.557,0.189,39,0.0219
0.18,877.1,42.5,0.556,0.186,38.7,0.0219
0.19,876.1,42.3,0.556,0.183,38.3,0.0219
0.2,875.1,42.1,0.555,0.18,38,0.0219
0.21,872,42.1,0.553,0.18,37.8,0.0186
0.22,868.9,42,0.551,0.18,37.5,0.0153
0.23,865.7,42,0.549,0.18,37.3,0.0121
0.24,863.3,41.8,0.547,0.18,37.1,0.00986
0.25,861.1,41.5,0.546,0.18,37,0.00822
0.26,858.9,41.1,0.545,0.18,36.9,0.00658
0.27,857.5,40.3,0.544,0.18,36.8,0.00548
0.28,857.3,38.7,0.544,0.18,36.8,0.00548
0.29,857.1,37,0.543,0.18,36.7,0.00548
0.3,857,35.3,0.543,0.18,36.7,0.00548
0.31,854.6,35,0.541,0.18,36,0.00466
0.32,852.1,34.7,0.54,0.18,35.3,0.00384
0.33,849.7,34.4,0.538,0.18,34.6,0.00301
0.34,847.5,34,0.537,0.178,33.7,0.00219
0.35,845.3,33.5,0.536,0.175,32.8,0.00137
0.36,843.2,33,0.535,0.172,31.8,0.000548
0.37,841.7,32.7,0.534,0.17,31.1,0
0.38,841.4,32.5,0.534,0.17,31.1,0
0.39,841,32.4,0.533,0.17,31,0
0.4,840.7,32.2,0.533,0.17,31,0
0.41,836.5,31.6,0.53,0.17,30.3,0
0.42,832.2,31.1,0.528,0.17,29.5,0
0.43,828,30.5,0.525,0.17,28.8,0
0.44,826.6,30.2,0.524,0.168,28.5,0
0.45,826.5,30,0.524,0.165,28.4,0
0.46,826.4,29.8,0.524,0.162,28.3,0
0.47,826.3,29.6,0.524,0.16,28.3,0
0.48,826.2,29.5,0.524,0.16,28.3,0
0.49,826,29.4,0.524,0.16,28.3,0
0.5,825.8,29.2,0.524,0.16,28.3,0
0.51,823.2,29.1,0.522,0.16,28.2,0
0.52,820.6,29.1,0.52,0.16,28.1,0
0.53,818,29,0.519,0.16,28,0
0.54,816.2,29,0.517,0.158,27.9,0
0.55,814.8,29,0.516,0.155,27.6,0
0.56,813.3,29,0.516,0.152,27.4,0
0.57,812,28.8,0.515,0.15,27.3,0
0.58,810.8,28.1,0.514,0.15,27.2,0
0.59,809.6,27.4,0.514,0.15,27.1,0
0.6,808.4,26.7,0.513,0.15,27,0
0.61,806,26.4,0.512,0.15,26.8,0
0.62,803.6,26.2,0.51,0.15,26.6,0
0.63,801.2,25.9,0.508,0.15,26.5,0
0.64,799.9,25.8,0.508,0.15,26,0
0.65,799.1,25.8,0.507,0.15,25.4,0
0.66,798.3,25.7,0.506,0.15,24.9,0
0.67,797.6,25.3,0.506,0.149,24.4,0
0.68,796.9,24,0.506,0.146,23.9,0
0.69,796.2,22.8,0.505,0.143,23.5,0
0.7,795.5,21.5,0.505,0.14,23.1,0
0.71,794.2,21.5,0.504,0.14,22.8,0
0.72,793,21.4,0.503,0.14,22.5,0
0.73,791.7,21.4,0.502,0.14,22.2,0
0.74,790.6,21.4,0.502,0.14,21.9,0
0.75,789.5,21.3,0.501,0.14,21.6,0
0.76,788.4,21.2,0.5,0.14,21.2,0
0.77,786.7,21.1,0.499,0.139,21,0
0.78,783.8,21,0.497,0.136,20.9,0
0.79,780.9,20.8,0.495,0.133,20.9,0
0.8,778,20.7,0.493,0.13,20.8,0
0.81,773.7,20.7,0.49,0.13,20.6,0
0.82,769.5,20.7,0.488,0.13,20.4,0
0.83,765.2,20.7,0.485,0.13,20.3,0
0.84,762.1,20,0.483,0.13,20.2,0
0.85,759.5,18.9,0.481,0.13,20.2,0
0.86,757,17.7,0.48,0.13,20.2,0
0.87,748.1,16.9,0.474,0.13,20.1,0
0.88,726.3,16.6,0.461,0.13,20,0
0.89,704.6,16.2,0.447,0.13,19.8,0
0.9,682.9,15.9,0.433,0.13,19.7,0
0.91,629,14.7,0.399,0.13,19.6,0
0.92,575.1,13.6,0.365,0.13,19.6,0
0.93,521.3,12.4,0.33,0.13,19.5,0
0.94,471.1,11.4,0.299,0.13,19.3,0
0.95,422.8,10.5,0.268,0.13,19.1,0
0.96,374.4,9.6,0.237,0.13,18.9,0
0.97,317.2,8.33,0.201,0.13,18.6,0
0.98,242.3,6.31,0.154,0.13,18.5,0
0.99,167.4,4.29,0.106,0.13,18.3,0
1,92.47,2.27,0.0586,0.13,18.1,0
