datetime,Year,Month,WaterYear,WaterMonth,Days,RiverVolume,EFlowVolume,CanalVolume,Energy,Power_max,Power_min,Power_mean,Turbines_max,Turbines_min,Turbines_mean,Flow_mean,Flow_min,Flow_max,FlowAvailableForGeneration_mean,FlowAvailableForGeneration_min,EFlow_mean,EFlow_min,EFlow_max,SpillFlow_mean,SpillFlow_min,SpillFlow_max,EFlowProportion_mean,EFlowProportion_min,EFlowProportion_max,CanalFlow_mean,CanalFlow_min,CanalFlow_max,HeadPondLevel_mean,HeadPondLevel_min,HeadPondLevel_max,TailwaterLevel_mean,TailwaterLevel_min,TailwaterLevel_max,GrossHead_mean,GrossHead_min,GrossHead_max,LeftChannelHeadloss_mean,LeftChannelHeadloss_min,LeftChannelHeadloss_max,CanalHeadloss_mean,CanalHeadloss_min,CanalHeadloss_max,CanalHeadlossProportion_mean,CanalHeadlossProportion_min,CanalHeadlossProportion_max,TotalHeadloss_mean,TotalHeadloss_min,TotalHeadloss_max,HeadlossProportion_mean,HeadlossProportion_min,HeadlossProportion_max,NetHead_mean,NetHead_min,NetHead_max,UnitEfficiency_mean,UnitEfficiency_min,UnitEfficiency_max,GeneratorEfficiency_mean,GeneratorEfficiency_min,GeneratorEfficiency_max,TotalEfficiency_mean,TotalEfficiency_min,TotalEfficiency_max,UnitPower_mean,UnitPower_min,UnitPower_max,GeneratorPower_mean,GeneratorPower_min,GeneratorPower_max,LowFlowShutoffDays,HighHeadShutoffDays,LowHeadShutoffDays,LowFlowShutoffProportion,HighHeadShutoffProportion,LowHeadShutoffProportion,CapFactor,ShutoffProportion,BypassVolume,EFlowProportion,GenerationProportion,BypassProportion,SpecificEnergy
725839200000,1993,1,1992,4,31,0.728,0.196,0.533,32881.6,70.49,70.49,44.2,2,1,1.3225806451612903,271.8,191.7,396.8,198.8,118.7,73,73,73,0,0,0,0.281,0.184,0.381,198.8,118.7,323.8,990,990,990,964.8,964.4,965.4,25.2,24.6,25.6,0.119,0.0908,0.163,0.0164,0.00584,0.0518,0.00065,0.00023,0.0021,0.286,0.199,0.379,0.011,0.0078,0.015,24.94,24.24,25.39,0.939,0.922,0.958,0.973,0.97,0.98,0.914,0.895,0.939,35.49,25.61,51.02,34.48,24.84,48.2,0,0,0,0,0,0,0.246,0,0.195,0.27,0.73,0.27,45.2
728517600000,1993,2,1992,5,28,1.87,0.219,1.63,89136.3,192.8,192.8,132.6,4,2,3.0357142857142856,773.1,409.6,1330,682.4,324.6,90.71,85,105,7.357,0,125,0.13,0.079,0.207,675,324.6,1100,990,990,990,966.9,965.4,968.9,23.1,21.1,24.6,0.381,0.165,0.82,0.267,0.0522,0.648,0.012,0.0021,0.031,0.882,0.378,1.77,0.039,0.015,0.084,22.18,19.3,24.18,0.954,0.944,0.958,0.978,0.97,0.98,0.933,0.916,0.939,44.63,36.1,51.89,43.35,35.02,48.2,0,0,0,0,0,0,0.737,0,0.24,0.12,0.87,0.13,47.7
730936800000,1993,3,1992,6,31,5.17,0.49,2.95,129809,192.5,192.5,174.5,4,4,4,1929,1381,2752,1746,1198,183,183,183,645.7,98,1469,0.0996,0.0665,0.132,1100,1100,1100,990,990,990,970.7,969.1,972.9,19.3,17.1,20.9,0.909,0.838,0.926,0.648,0.648,0.648,0.034,0.031,0.038,1.86,1.79,1.87,0.097,0.085,0.11,17.41,15.21,19.11,0.949,0.942,0.953,0.979,0.973,0.98,0.929,0.917,0.934,44.55,38.64,49.11,43.62,37.6,48.13,0,0,0,0,0,0,0.969,0,2.22,0.095,0.57,0.43,25.1
733615200000,1993,4,1992,7,30,8.83,0.63,2.85,96509.4,149.2,149.2,134,4,4,4,3407,2795,3732,3164,2578,243,217,295,2064,1478,2385,0.0713,0.0586,0.0814,1100,1100,1100,990,990,990,974.4,973,975.1,15.6,14.9,17,0.926,0.926,0.926,0.648,0.648,0.648,0.042,0.038,0.044,1.87,1.87,1.87,0.12,0.11,0.13,13.72,13.01,15.11,0.933,0.929,0.941,0.97,0.97,0.972,0.906,0.901,0.916,34.54,32.61,38.35,33.51,31.63,37.3,0,0,0,0,0,0,0.745,0,5.98,0.071,0.32,0.68,10.9
736207200000,1993,5,1992,8,31,7.78,0.86,2.95,109137,167.1,167.1,146.7,4,4,4,2906,2140,3595,2585,1819,321,321,321,1485,719,2174,0.113,0.0893,0.15,1100,1100,1100,990,990,990,973.3,971.4,974.8,16.7,15.2,18.6,0.926,0.926,0.926,0.648,0.648,0.648,0.039,0.035,0.043,1.87,1.87,1.87,0.11,0.1,0.12,14.87,13.3,16.69,0.939,0.931,0.947,0.973,0.97,0.98,0.914,0.903,0.928,37.67,33.4,42.62,36.67,32.4,41.77,0,0,0,0,0,0,0.815,0,4.83,0.11,0.38,0.62,14
738885600000,1993,6,1992,9,30,3.88,0.666,2.65,126246,192.1,192.1,175.3,4,3,3.9,1498,1004,2085,1241,746.6,257,257,257,217.3,0,728,0.18,0.123,0.256,1024,746.6,1100,990,990,990,969.5,967.9,971.3,20.5,18.7,22.1,0.783,0.419,0.926,0.553,0.3,0.648,0.027,0.014,0.035,1.62,0.997,1.87,0.08,0.045,0.1,18.9,16.82,21.09,0.952,0.947,0.957,0.98,0.975,0.98,0.933,0.929,0.937,46.1,39.72,51.69,45.04,38.74,48.2,0,0,0,0,0,0,0.974,0,1.23,0.17,0.68,0.32,32.5
741477600000,1993,7,1992,10,31,2.12,0.608,1.51,84870.3,144.6,144.6,114.1,3,2,2.7096774193548385,792.4,641.5,981.4,565.4,414.5,227,227,227,0,0,0,0.291,0.231,0.354,565.4,414.5,754.4,990,990,990,967.1,966.5,967.8,22.9,22.2,23.5,0.294,0.21,0.419,0.181,0.0947,0.304,0.008,0.004,0.014,0.702,0.527,1,0.031,0.022,0.045,22.23,21.17,23.01,0.954,0.947,0.958,0.977,0.97,0.98,0.933,0.918,0.939,43.74,35.29,52.17,42.55,34.24,48.2,0,0,0,0,0,0,0.634,0,0.61,0.29,0.71,0.29,40
744156000000,1993,8,1992,11,31,1.39,0.508,0.881,52158,94.94,94.94,70.1,2,2,2,518.8,428,632.5,329,244,189.8,184,202,0,0,0,0.371,0.291,0.43,329,244,448.5,990,990,990,965.9,965.5,966.4,24.1,23.6,24.5,0.178,0.147,0.222,0.0544,0.0165,0.111,0.0023,0.00067,0.0047,0.397,0.27,0.578,0.017,0.011,0.025,23.67,22.99,24.2,0.944,0.928,0.958,0.973,0.97,0.98,0.918,0.9,0.939,35.99,26.87,48.44,35.05,26.06,47.47,0,0,0,0,0,0,0.389,0,0.509,0.37,0.63,0.37,37.5
746834400000,1993,9,1992,12,30,0.924,0.358,0.567,34579.5,61.5,61.5,48.03,2,1,1.3666666666666667,356.6,307.1,423.3,218.6,169.1,138,138,138,0,0,0,0.391,0.326,0.449,218.6,169.1,285.3,990,990,990,965.2,964.9,965.5,24.8,24.5,25.1,0.133,0.116,0.157,0.016,0.0101,0.0337,0.00065,0.0004,0.0014,0.323,0.254,0.403,0.013,0.01,0.016,24.5,24.17,24.77,0.945,0.924,0.959,0.976,0.97,0.98,0.922,0.896,0.94,38.98,25.84,52.25,37.83,25.06,48.2,0,0,0,0,0,0,0.267,0,0.357,0.39,0.61,0.39,37.4
749426400000,1993,10,1993,1,31,0.704,0.295,0.41,25487.3,44.11,44.11,34.26,1,1,1,262.9,230.3,304.6,152.9,120.3,110,110,110,0,0,0,0.421,0.361,0.478,152.9,120.3,194.7,990,990,990,964.7,964.6,964.9,25.3,25.1,25.4,0.107,0.096,0.122,0.00875,0.00597,0.0123,0.00035,0.00024,0.00049,0.265,0.207,0.34,0.011,0.0081,0.014,24.99,24.74,25.21,0.939,0.926,0.953,0.972,0.97,0.98,0.913,0.898,0.934,35.21,27.52,45.01,34.26,26.7,44.11,0,0,0,0,0,0,0.19,0,0.294,0.42,0.58,0.42,36.2
