Exceedance,Flow,Power,Energy,GrossHead,CanalFlow,NetHead,TotalEfficiency,TotalHeadloss,EFlowProportion,GenerationProportion,BypassProportion,SpecificEnergy,ShutoffProportion
0,4970,193,143000,25.6,1100,25.4,0.937,1.87,0.6,0.89,0.95,50.6,1
0.01,4380,187,136000,25.6,1100,25.4,0.936,1.87,0.495,0.88,0.76,50,0.569
0.02,3720,183,135000,25.6,1100,25.4,0.936,1.87,0.468,0.87,0.72,49.8,0.265
0.03,3610,182,133000,25.6,1100,25.4,0.935,1.87,0.452,0.87,0.7,49.6,0.195
0.04,3380,180,132000,25.6,1100,25.4,0.935,1.87,0.45,0.87,0.686,49.4,0.0207
0.05,3280,178,131000,25.5,1100,25.4,0.935,1.87,0.44,0.86,0.67,48.9,0
0.06,3120,178,130000,25.5,1100,25.4,0.935,1.87,0.44,0.86,0.655,48.7,0
0.07,2930,176,129000,25.5,1100,25.3,0.934,1.87,0.44,0.85,0.647,48.5,0
0.08,2870,175,127000,25.5,1100,25.3,0.934,1.87,0.43,0.843,0.62,48.3,0
0.09,2750,175,126000,25.5,1100,25.3,0.934,1.87,0.43,0.84,0.61,47.9,0
0.1,2600,174,126000,25.5,1100,25.3,0.934,1.87,0.43,0.83,0.591,47.8,0
0.11,2450,173,125000,25.5,1100,25.3,0.934,1.87,0.42,0.83,0.58,47.7,0
0.12,2220,173,125000,25.5,1100,25.3,0.934,1.87,0.419,0.82,0.558,47.5,0
0.13,2070,171,123000,25.5,1100,25.2,0.933,1.87,0.41,0.82,0.517,47.3,0
0.14,2030,170,122000,25.4,1100,25.2,0.933,1.87,0.41,0.817,0.477,47.1,0
0.15,1930,170,121000,25.4,1100,25.2,0.933,1.86,0.41,0.8,0.47,46.9,0
0.16,1890,169,120000,25.4,1100,25.1,0.933,1.85,0.4,0.8,0.46,46.5,0
0.17,1820,167,117000,25.4,1100,25.1,0.933,1.84,0.4,0.79,0.46,46.4,0
0.18,1780,163,116000,25.4,1090,25.1,0.933,1.82,0.39,0.79,0.45,46.2,0
0.19,1690,160,115000,25.3,1090,25.1,0.933,1.8,0.39,0.79,0.44,46.1,0
0.2,1560,156,114000,25.3,1080,25.1,0.932,1.72,0.39,0.78,0.44,45.8,0
0.21,1490,155,113000,25.3,1060,25,0.932,1.71,0.39,0.78,0.44,45.6,0
0.22,1460,154,111000,25.3,1050,25,0.932,1.65,0.38,0.78,0.44,45.2,0
0.23,1430,152,110000,25.2,1030,25,0.932,1.61,0.38,0.77,0.43,44.8,0
0.24,1380,148,109000,25.2,1010,24.9,0.932,1.57,0.37,0.76,0.43,44.6,0
0.25,1320,147,107000,25.2,1000,24.9,0.931,1.49,0.37,0.76,0.43,44.2,0
0.26,1270,146,106000,25.2,974,24.9,0.931,1.46,0.37,0.76,0.42,43.4,0
0.27,1220,142,104000,25.2,958,24.9,0.93,1.41,0.361,0.75,0.42,43,0
0.28,1120,141,102000,25.1,941,24.8,0.93,1.34,0.36,0.75,0.42,42.5,0
0.29,1100,140,101000,25.1,916,24.8,0.93,1.26,0.359,0.74,0.41,42.5,0
0.3,1040,137,98700,25.1,863,24.8,0.929,1.19,0.35,0.73,0.41,42,0
0.31,1010,135,96200,25.1,815,24.8,0.929,1.11,0.347,0.72,0.41,41.7,0
0.32,928,132,95300,25,792,24.7,0.929,1.05,0.34,0.72,0.41,41.3,0
0.33,911,129,94200,25,751,24.6,0.928,0.962,0.34,0.72,0.4,40.7,0
0.34,883,128,91300,24.9,720,24.6,0.927,0.907,0.33,0.719,0.4,40.5,0
0.35,839,126,89000,24.9,684,24.6,0.926,0.868,0.33,0.71,0.393,40.3,0
0.36,818,123,88000,24.9,655,24.6,0.926,0.828,0.33,0.7,0.39,40.1,0
0.37,792,119,85300,24.8,632,24.5,0.926,0.779,0.32,0.7,0.39,40,0
0.38,770,116,84200,24.8,590,24.5,0.925,0.736,0.31,0.7,0.39,39.8,0
0.39,744,114,82100,24.8,578,24.4,0.924,0.702,0.31,0.69,0.39,39.8,0
0.4,725,111,80200,24.7,562,24.3,0.924,0.683,0.3,0.69,0.39,39.7,0
0.41,703,108,78000,24.6,542,24.3,0.924,0.665,0.3,0.69,0.38,39.7,0
0.42,676,107,77500,24.5,521,24.2,0.923,0.621,0.29,0.69,0.38,39.4,0
0.43,646,104,76200,24.5,502,24.1,0.923,0.613,0.29,0.68,0.37,39.3,0
0.44,637,101,73600,24.5,495,24.1,0.922,0.589,0.28,0.67,0.37,39.2,0
0.45,615,96.2,71200,24.4,467,24,0.922,0.57,0.28,0.67,0.37,39.1,0
0.46,595,95,69200,24.4,451,24,0.922,0.543,0.269,0.67,0.36,39,0
0.47,567,91.2,67600,24.3,431,23.9,0.922,0.516,0.25,0.66,0.36,38.6,0
0.48,551,89,65500,24.2,423,23.8,0.922,0.505,0.25,0.66,0.36,38.5,0
0.49,531,80.4,59800,24.1,381,23.7,0.921,0.465,0.24,0.66,0.35,38.4,0
0.5,519,76.8,57100,24.1,360,23.6,0.921,0.433,0.24,0.65,0.35,38,0
0.51,503,74.5,55400,24,349,23.5,0.921,0.418,0.23,0.65,0.34,37.9,0
0.52,491,71.1,52900,23.9,331,23.4,0.921,0.403,0.223,0.64,0.34,37.8,0
0.53,464,68.6,51000,23.9,320,23.4,0.92,0.39,0.22,0.64,0.34,37.6,0
0.54,453,67.3,49400,23.8,310,23.2,0.92,0.38,0.211,0.64,0.33,37.4,0
0.55,442,65.6,48400,23.7,305,23.1,0.92,0.375,0.21,0.63,0.33,37.4,0
0.56,433,64.1,46900,23.6,298,23,0.92,0.366,0.2,0.63,0.33,37.2,0
0.57,424,62.7,45800,23.5,290,22.9,0.919,0.36,0.2,0.63,0.32,37,0
0.58,414,60.2,44600,23.4,280,22.8,0.919,0.351,0.19,0.62,0.31,36.7,0
0.59,397,59.1,43600,23.3,271,22.7,0.919,0.347,0.182,0.62,0.31,36.6,0
0.6,385,57.6,42900,23.2,263,22.5,0.919,0.344,0.18,0.61,0.31,36.3,0
0.61,365,56.6,42100,23.1,260,22.4,0.918,0.338,0.18,0.61,0.31,36.2,0
0.62,361,54.1,40300,23,248,22.3,0.918,0.333,0.17,0.61,0.3,36,0
0.63,358,52.2,38900,22.9,239,22.2,0.918,0.33,0.17,0.61,0.3,35.8,0
0.64,345,50.1,36800,22.8,228,22,0.917,0.326,0.17,0.61,0.3,35.5,0
0.65,338,49.2,36500,22.8,223,21.9,0.916,0.323,0.16,0.606,0.29,35.3,0
0.66,333,48.8,36000,22.6,219,21.7,0.916,0.321,0.16,0.6,0.281,35.1,0
0.67,329,47.8,34800,22.5,216,21.6,0.916,0.317,0.15,0.6,0.28,34.9,0
0.68,321,46.7,34400,22.4,210,21.4,0.915,0.316,0.15,0.59,0.28,34.7,0
0.69,307,45.2,33600,22.1,204,21.1,0.914,0.312,0.15,0.59,0.28,34.6,0
0.7,299,44.1,32000,22,199,20.8,0.914,0.31,0.14,0.59,0.27,34.5,0
0.71,293,43,31500,21.9,193,20.6,0.914,0.309,0.14,0.59,0.26,34.2,0
0.72,290,42.3,31100,21.8,190,20.4,0.913,0.306,0.14,0.58,0.25,33.9,0
0.73,281,41.9,30400,21.4,185,20,0.912,0.305,0.13,0.58,0.25,33.6,0
0.74,276,40.5,29600,21.2,178,19.7,0.911,0.303,0.13,0.58,0.24,33.1,0
0.75,272,39.3,29200,21.1,176,19.6,0.911,0.299,0.13,0.57,0.24,32.9,0
0.76,268,39,28100,20.9,173,19.4,0.91,0.292,0.13,0.57,0.24,32.6,0
0.77,265,37.3,27400,20.8,166,19.2,0.909,0.284,0.13,0.57,0.23,31.6,0
0.78,256,36,26600,20.7,161,19,0.908,0.278,0.12,0.56,0.22,30.5,0
0.79,252,35.3,25500,20.5,158,18.9,0.908,0.273,0.12,0.56,0.22,28.3,0
0.8,250,34.5,25300,20.4,154,18.6,0.907,0.265,0.12,0.56,0.22,27.2,0
0.81,245,34.1,24800,19.9,151,18.1,0.906,0.26,0.12,0.56,0.21,26.5,0
0.82,241,33.3,24200,19.7,148,17.9,0.905,0.255,0.11,0.55,0.21,25.7,0
0.83,237,32.8,23800,19.6,146,17.8,0.904,0.25,0.11,0.54,0.21,25.1,0
0.84,233,31.8,23400,19.3,142,17.5,0.904,0.245,0.11,0.54,0.2,24.3,0
0.85,231,31.4,22600,19.3,140,17.4,0.903,0.239,0.1,0.53,0.2,23.1,0
0.86,226,30.7,22200,19,137,17.2,0.902,0.232,0.1,0.523,0.183,22.2,0
0.87,219,29.8,21900,18.9,134,17,0.902,0.231,0.0957,0.483,0.18,20.1,0
0.88,217,29.6,21700,18.4,133,16.6,0.901,0.226,0.095,0.442,0.18,17,0
0.89,214,29.3,21500,17.8,132,16,0.899,0.225,0.0915,0.42,0.17,16.5,0
0.9,212,29.1,21300,17.6,131,15.7,0.897,0.223,0.0888,0.409,0.17,15.1,0
0.91,206,28,20600,17.1,130,15.2,0.894,0.22,0.0863,0.39,0.16,14.3,0
0.92,204,26.9,19800,16.8,128,14.9,0.892,0.216,0.084,0.38,0.157,13.9,0
0.93,197,25.4,18400,16.7,122,14.8,0.891,0.208,0.0811,0.353,0.15,12.6,0
