Exceedance,Energy,RiverVolume,CapFactor,EFlowProportion,SpecificEnergy,ShutoffDaysProportion
0,923,38.8,0.585,0.39,44.7,0.46
0.01,916.9,38,0.581,0.378,44.6,0.453
0.02,910.7,37.2,0.577,0.366,44.5,0.445
0.03,904.5,36.5,0.573,0.354,44.4,0.438
0.04,896.4,36.2,0.568,0.342,44.3,0.381
0.05,887.2,36.1,0.563,0.33,44.1,0.299
0.06,878,36,0.557,0.318,43.9,0.216
0.07,870.9,35.9,0.552,0.302,43.8,0.151
0.08,867.8,35.7,0.55,0.278,43.6,0.118
0.09,864.7,35.5,0.548,0.254,43.5,0.0849
0.1,861.6,35.3,0.546,0.23,43.4,0.0521
0.11,857.4,35.3,0.544,0.23,43,0.0521
0.12,853.3,35.3,0.541,0.23,42.6,0.0521
0.13,849.1,35.3,0.539,0.23,42.1,0.0521
0.14,847,35.3,0.538,0.228,41.9,0.0488
0.15,846,35.3,0.537,0.225,41.9,0.0438
0.16,845.1,35.2,0.536,0.222,41.8,0.0389
0.17,844,35.2,0.536,0.218,41.6,0.0353
0.18,843,35.2,0.535,0.212,41.2,0.0345
0.19,841.9,35.2,0.534,0.206,40.9,0.0337
0.2,840.9,35.2,0.533,0.2,40.5,0.0329
0.21,838.8,35.2,0.532,0.2,39.9,0.0329
0.22,836.7,35.1,0.531,0.2,39.3,0.0329
0.23,834.6,35.1,0.529,0.2,38.7,0.0329
0.24,832.9,34.6,0.528,0.198,38.4,0.0323
0.25,831.5,34,0.528,0.195,38.4,0.0315
0.26,830.1,33.3,0.527,0.192,38.3,0.0307
0.27,827.6,32.4,0.525,0.19,38.2,0.0299
0.28,823.2,31.1,0.522,0.19,38,0.029
0.29,818.8,29.8,0.519,0.19,37.9,0.0282
0.3,814.4,28.5,0.516,0.19,37.8,0.0274
0.31,813.6,28.4,0.516,0.19,37.2,0.0258
0.32,812.8,28.4,0.515,0.19,36.7,0.0241
0.33,812,28.3,0.515,0.19,36.1,0.0225
0.34,810.6,28,0.514,0.19,35.5,0.0214
0.35,809,27.6,0.513,0.19,34.9,0.0205
0.36,807.5,27.1,0.512,0.19,34.3,0.0197
0.37,806.3,26.8,0.511,0.189,33.9,0.0189
0.38,806,26.6,0.511,0.186,33.8,0.0181
0.39,805.6,26.5,0.511,0.183,33.8,0.0173
0.4,805.3,26.4,0.511,0.18,33.7,0.0164
0.41,802.6,25.7,0.509,0.18,33.7,0.0164
0.42,800,25,0.507,0.18,33.6,0.0164
0.43,797.3,24.3,0.506,0.18,33.6,0.0164
0.44,793.8,24.1,0.503,0.178,33.6,0.0159
0.45,789.8,24,0.501,0.175,33.5,0.0151
0.46,785.9,23.9,0.499,0.172,33.5,0.0142
0.47,783.2,23.9,0.497,0.17,33.4,0.0132
0.48,782.9,23.9,0.497,0.17,33.1,0.0115
0.49,782.6,23.8,0.496,0.17,32.8,0.00986
0.5,782.3,23.8,0.496,0.17,32.5,0.00822
0.51,776.2,23.8,0.492,0.17,32.5,0.0074
0.52,770.1,23.8,0.488,0.17,32.4,0.00658
0.53,764,23.8,0.484,0.17,32.4,0.00575
0.54,757.3,23.7,0.48,0.17,32.1,0.00438
0.55,750.3,23.6,0.475,0.17,31.6,0.00274
0.56,743.3,23.6,0.471,0.17,31.2,0.0011
0.57,738.4,23.4,0.468,0.17,30.9,0
0.58,737.9,23.2,0.468,0.17,30.7,0
0.59,737.3,22.9,0.467,0.17,30.6,0
0.6,736.8,22.7,0.467,0.17,30.5,0
0.61,736.4,22.3,0.467,0.17,30.5,0
0.62,736,21.9,0.466,0.17,30.4,0
0.63,735.6,21.4,0.466,0.17,30.4,0
0.64,735.5,21.1,0.466,0.168,30.2,0
0.65,735.5,20.9,0.466,0.165,29.9,0
0.66,735.4,20.7,0.466,0.162,29.5,0
0.67,734.8,20.2,0.466,0.16,29.2,0
0.68,732.9,19.2,0.464,0.16,28.8,0
0.69,731,18.3,0.463,0.16,28.5,0
0.7,729.1,17.3,0.462,0.16,28.1,0
0.71,726.6,17.2,0.461,0.16,28,0
0.72,724.1,17,0.459,0.16,28,0
0.73,721.5,16.9,0.458,0.16,27.9,0
0.74,716,16.8,0.454,0.158,27.3,0
0.75,709,16.8,0.45,0.155,26.5,0
0.76,702.1,16.8,0.445,0.152,25.7,0
0.77,695.7,16.8,0.441,0.15,25,0
0.78,690.6,16.7,0.438,0.15,24.7,0
0.79,685.4,16.7,0.434,0.15,24.4,0
0.8,680.3,16.6,0.431,0.15,24.1,0
0.81,669.2,16,0.424,0.15,24.1,0
0.82,658.2,15.3,0.417,0.15,24.1,0
0.83,647.1,14.7,0.41,0.15,24.1,0
0.84,636.3,14.3,0.403,0.15,24.1,0
0.85,625.6,14.1,0.397,0.15,24.1,0
0.86,614.8,13.8,0.39,0.15,24.1,0
0.87,604.7,13.6,0.383,0.149,24,0
0.88,595.9,13.4,0.378,0.146,23.7,0
0.89,587,13.3,0.372,0.143,23.3,0
0.9,578.1,13.2,0.367,0.14,23,0
0.91,510.5,12,0.324,0.14,22.8,0
0.92,442.9,10.9,0.281,0.14,22.6,0
0.93,375.3,9.73,0.238,0.14,22.4,0
0.94,331.1,8.93,0.21,0.14,22.3,0
0.95,298.7,8.31,0.19,0.14,22.3,0
0.96,266.2,7.69,0.169,0.14,22.2,0
0.97,227.9,6.76,0.144,0.14,22.1,0
0.98,177.9,5.18,0.113,0.14,22,0
0.99,128,3.61,0.0812,0.14,21.8,0
1,78.07,2.03,0.0495,0.14,21.7,0
