WaterYear,Days,Energy,Power_max,Power_min,Power_mean,Flow_mean,Flow_min,Flow_max,RiverVolume,EFlowVolume,CanalVolume,EFlowProportion_mean,EFlowProportion_min,EFlowProportion_max,LowFlowShutoffDays,HighHeadShutoffDays,LowHeadShutoffDays,LowFlowShutoffProportion,HighHeadShutoffProportion,LowHeadShutoffProportion,CapFactor,Proportion4Units,Proportion3Units,Proportion2Units,Proportion1Units,Proportion0Units,ShutoffDays,ShutoffDaysProportion,BypassVolume,EFlowProportion,GenerationProportion,BypassProportion,SpecificEnergy
1992,273,689.9,192.8,20.34,105.3,750.9,165,1757,17.7,3.1,13.1,0.254,0.0824,0.537,0,0,0,0,0,0,0.438,0.25,0.1,0.15,0.24,0,0,0,4.6,0.18,0.74,0.26,39
1993,365,653.5,192.8,0,74.6,481.1,139,1358,15.2,3.26,11.8,0.288,0.0952,0.518,0,9,0,0,0.025,0,0.414,0.18,0.1,0.19,0.54,0,9,0.024657534246575342,3.4,0.21,0.78,0.22,43
1994,365,170.5,62.96,0,19.46,187,63.16,397.4,5.9,2.86,2.86,0.555,0.269,1,119,17,0,0.33,0.047,0,0.108,0,0,0.074,0.6,0.33,136,0.3726027397260274,3.04,0.48,0.48,0.52,28.9
1995,366,225.2,96.4,0,25.63,229.6,55.14,573.9,7.26,2.87,4.15,0.513,0.187,0.943,111,74,0,0.3,0.2,0,0.143,0,0,0.25,0.45,0.3,185,0.5068493150684932,3.11,0.4,0.57,0.43,31
1996,365,560.4,174.5,0,63.97,412,77.11,1039,13,2.93,9.95,0.332,0.114,0.674,42,13,0,0.12,0.036,0,0.355,0.096,0.2,0.15,0.44,0.12,55,0.1506849315068493,3.05,0.23,0.77,0.23,43.1
1997,365,603.6,182.6,16.64,68.91,429.7,126.3,1094,13.6,2.92,10.6,0.288,0.0935,0.476,0,0,0,0,0,0,0.383,0.14,0.13,0.18,0.55,0,0,0,3,0.21,0.78,0.22,44.4
1998,365,815.3,192.8,15.44,93.07,706.1,122.5,2085,22.3,3.59,15.8,0.247,0.0706,0.449,0,0,0,0,0,0,0.517,0.29,0.11,0.19,0.41,0,0,0,6.5,0.16,0.71,0.29,36.6
1999,366,645.8,192.8,20.31,73.52,479.5,164.6,1589,15.2,2.99,11.6,0.261,0.0718,0.443,0,0,0,0,0,0,0.41,0.13,0.16,0.2,0.51,0,0,0,3.6,0.2,0.76,0.24,42.5
2000,365,824.8,192.8,19.64,94.16,815.8,140.8,2343,25.7,4.15,16.4,0.25,0.0673,0.521,0,0,0,0,0,0,0.523,0.31,0.14,0.17,0.39,0,0,0,9.3,0.16,0.64,0.36,32.1
2001,365,426.8,114.7,0,48.72,335.6,108.3,679.8,10.6,3.05,7.48,0.345,0.146,0.665,16,50,0,0.044,0.14,0,0.271,0,0.1,0.29,0.57,0.044,66,0.18082191780821918,3.12,0.29,0.71,0.29,40.3
