1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,exceedance
331.50000000000006,315.0000000000001,296.70000000000005,308.6,319.9000000000001,337.6,374.40000000000003,398.6,440.40000000000003,495.4000000000001,547.6000000000001,624.4000000000001,729.9000000000003,834.3000000000001,914.5000000000001,985.8000000000002,1070.6000000000004,1400.0000000000005,1966.3000000000013,2380.6000000000004,3180.5000000000014,3576.700000000001,4342,4560.900000000001,4750.500000000001,5138.1,5422.1,4965.1,4598.9000000000015,4517.800000000001,4129.100000000001,3697.4000000000015,3350.6000000000004,3010.1000000000004,2606.1000000000004,2251.2000000000003,1929.8000000000002,1610.4,1349.2000000000003,1147.5,979.6,839.4000000000001,728.7,645.4000000000001,577.4000000000001,529.0000000000001,487.80000000000007,449.20000000000005,412.20000000000005,387.20000000000005,364.50000000000006,344.20000000000005,0.1
322.1,304.21,292.44,304.44,318.11,330.77,353.53,385.53999999999996,435.55,491.33,545.11,608.87,703.75,824.1,911.22,975.1,1065.11,1269.51,1708.9199999999998,2321.04,3049.52,3539.08,3863.85,4515.62,4476.11,4990.16,5375.39,4944.42,4575.66,4474.4,4113.55,3665.98,3318.74,2917.11,2511.33,2235.65,1899.6299999999999,1600.88,1314.96,1122.97,932.72,814.0799999999999,719.99,642.33,570.77,514.65,476.32,445.44,412,384.33,362.22,340.44,0.11
313.08000000000004,296.84000000000003,292,302.24,314.48,329.12,342.20000000000005,376.08000000000004,435,479.56000000000006,534.44,606.12,699.24,819.48,896.0400000000001,963.44,1055.3200000000002,1227.6000000000001,1573.4000000000005,2292,2627.560000000002,3468.2400000000002,3753.96,4256.680000000001,4435.08,4965.08,5289.040000000001,4907.68,4468.52,4401.360000000001,4045.2400000000002,3601.5200000000004,3282.44,2896.32,2491.2,2199.6800000000003,1874,1596.48,1292.52,1093.6000000000001,920.84,803.08,708.44,632.32,562.96,505.96000000000004,474.12,438.84000000000003,408.48,384,355.84000000000003,336.48,0.12
312,291.65,291.13,298.52,312.26,328.13,336.65,375,427.16999999999996,477.13,526.04,605.13,699,787.6799999999998,881.8199999999999,952.43,1047.9099999999999,1210.08,1551.17,2039.3099999999986,2527.6299999999997,3302.399999999999,3639.9899999999993,4134.129999999999,4422.69,4873.5199999999995,5222.32,4731.609999999999,4438.34,4178.8499999999985,3907.2399999999993,3574.73,3252.77,2852.37,2469.99,2182.8199999999997,1852.73,1560.33,1289.13,1076.08,918.26,781.9899999999999,699.17,624.91,556.78,505,465.29999999999995,433.65,403.65,382.26,354.13,334.26,0.13
301.68,290.14,286.7,294.56,309.42,321.98,333.42,375,422.56,477,522.42,601.56,690.4,767.52,863.66,930.36,1043.56,1175.32,1508.72,1995.12,2495.2,3255.78,3605.08,4051.34,4402.94,4773.14,4998.14,4658.7,4427.4,4127.22,3869.94,3556.52,3214.6,2836.54,2457.54,2176.7,1845.7,1542.1,1260.6200000000001,1065.4,917.14,775.56,694.56,608.52,555.14,498.98,462.28,431.28,399.56,375.12,348.84000000000003,333.14,0.14
299.15,287.45,284.29999999999995,291.45,299.6499999999999,318.45,333,364.7999999999999,421.15,470.19999999999993,517.75,598.4499999999999,686.4499999999999,759.05,835.4999999999998,924.4499999999999,1039.6,1158.9499999999998,1376.1999999999987,1919.1999999999994,2447.6499999999996,3130.449999999999,3599.45,3915.8999999999987,4297.149999999999,4709.7,4618.749999999996,4613.599999999999,4348.65,4112.95,3814.2999999999993,3546.35,3149.4999999999995,2790.7999999999997,2453.45,2175.15,1835.6499999999999,1492.3999999999996,1254.3,1046.9999999999998,894.8999999999997,773.3,670.1999999999998,600.9,549.9,495.45,458.59999999999997,429.29999999999995,398.15,369.74999999999994,344.59999999999997,322.7999999999999,0.15
293.96,285.32,280.64,288.48,296.32,312.96,331.32,360.48,416.79999999999995,468.15999999999997,513.64,590.4399999999999,666.68,754.64,809.9999999999999,908.8799999999999,1035.6399999999999,1148.6,1345.6,1811.9199999999996,2322.3999999999996,3047.68,3349.519999999999,3833.5199999999995,4272.28,4678.32,4547.92,4575.92,4315.68,4084.96,3795.7599999999998,3504.68,3123.04,2704.8799999999997,2384.9599999999996,2100.24,1729.8399999999997,1475.6,1249.8,1038.12,888.48,760.4,662.64,594.96,540.5999999999999,494.15999999999997,458,417.23999999999995,388.76,363.96,339.79999999999995,318.48,0.16
290.51,283.34000000000003,279.17,285.51,291.02,309.51,331,357.51,402.72,458.87,511.34000000000003,569.9100000000001,660.51,739.89,791.89,891.89,1025.8700000000001,1142.02,1286.73,1632.9800000000002,2268.46,2913.9900000000002,3238.09,3690.03,4173.06,4654.08,4462.17,4413.13,4282.95,4032.69,3785.7,3477.08,3059.4100000000003,2685.02,2364.53,2062.76,1701.7,1462.38,1235.72,1036.17,884.6800000000001,752.19,647.89,591.51,536.51,492.34000000000003,450.53000000000003,410.02,386.17,362.17,337.34000000000003,310.53000000000003,0.17
289.18,281.36,277.36,285,289.18,304.08000000000004,326.08000000000004,352.08000000000004,400,455.36,508.54,565.1800000000001,655.08,727.1600000000001,781.6200000000001,884.08,981.3600000000004,1111.4800000000002,1271.72,1580.3200000000002,2190.6600000000008,2722.5400000000013,3174.9800000000005,3555.580000000001,4052.140000000001,4549.960000000001,4435.16,4331.8,4198.280000000001,3984.4600000000005,3691.3400000000006,3441.0200000000004,3038.8,2625.7800000000007,2349.88,2011.2600000000004,1700,1449.3400000000001,1213.3200000000002,1033.54,876.6200000000001,751,642.54,588.54,530.26,486.26000000000005,449,407.36,383.54,361.18,337,309,0.18
287.38,276.1400000000001,276.19,285,285.76000000000005,300.57000000000005,325,349.38,391.9000000000001,453.38,502.3300000000001,561.76,647.5200000000001,720.1400000000001,778.38,880.57,967.95,1100.14,1253.1800000000003,1565.4700000000003,2083.470000000001,2654.4100000000003,3111.350000000001,3500.4100000000003,3903.6400000000017,4457.530000000001,4398.9800000000005,4276.450000000001,4086.2300000000014,3860.170000000002,3641.0300000000007,3354.6200000000013,3003.7900000000004,2594.3700000000003,2322.7000000000003,1992.9,1695.14,1435.66,1208.19,1030.57,868.5200000000001,729.1300000000003,631.4700000000001,575.0400000000002,516.8500000000001,485,448.19,403.76000000000005,382.19,355.3300000000001,329.7100000000001,308.19,0.19
286.2,273.4,270.40000000000003,283.4,283.4,296,324.2,345,389.2,446.6,497,560.2,645.2,691.8000000000001,775.6,876,955.8000000000001,1095,1237,1495.0000000000002,2053.2,2647,3022.2000000000003,3453,3840.4,4421,4297.400000000001,4256.4,4029.6,3825.8,3510.8000000000006,3221.6000000000004,2888.8,2578.8,2304.2,1978.2,1648.4,1400.2,1184,1021.2,864.6,721.6,626.6,556,513.2,484.2,438.40000000000003,403,376.40000000000003,353.2,325.6,307.2,0.2
283.63,273,269,275.8900000000001,282.21000000000004,294.21000000000004,320.84000000000003,340.84000000000003,385.05000000000007,438.68000000000006,492.84000000000003,559.21,629.9900000000001,683.4200000000001,771.84,867.1000000000001,950.63,1075.8300000000002,1202.4000000000003,1473.26,1887.4700000000016,2614.61,2890.820000000001,3412.9800000000005,3789.3400000000006,4344.900000000001,4267.68,4132.340000000001,3911.980000000001,3701.550000000001,3464.9900000000002,3181.15,2851.73,2572.84,2252.8100000000004,1958.41,1614.0900000000001,1377.7800000000002,1166.15,999.2500000000002,844.2500000000002,720.21,626,552,510.63,472.9400000000001,432.84000000000003,403,375,347.47,325,306.21000000000004,0.21
283,271.44,268.22,273.22,275.76,290.88,319.22,336.1,382.44,435.44,488.88,555.88,616.64,678.3199999999999,763.98,859.54,942.98,1065.54,1194,1434.56,1807.34,2493.68,2842.2799999999997,3323.88,3737.44,4084.9799999999996,4134.96,4098.44,3854.92,3659.64,3455.54,3106.24,2848.22,2548.6,2233.76,1902.52,1599.42,1354.5,1154.42,993.22,839,719.22,622.88,549.66,504.53999999999996,467.65999999999997,432,401.44,375,344.44,323.44,304.44,0.22
283,271,267.23,270.69,273.23,286.92,307.45000000000005,332.69,378.92,428.84000000000003,487.23,553.46,612.46,677,758.9200000000001,852.61,923.2900000000001,1030.89,1183.22,1390.89,1698.4400000000005,2374.2200000000003,2803.8900000000003,3252.4900000000002,3696.7400000000002,3970.03,4091.84,4043.3300000000004,3845.46,3649.3,3430.13,3083.69,2810.27,2521.98,2226.61,1878.76,1583.14,1341.3,1145.8400000000001,980.6800000000001,837.46,707.45,611.22,549,498.38,466.23,430.46000000000004,401,373.46000000000004,343.23,323,303.23,0.23
283,270.24,267,265.43999999999994,272.24,284.48,304,326.67999999999995,371.91999999999996,427,484.71999999999997,547.68,612,673.1999999999999,756.48,848.72,913.4399999999999,1014.92,1178.48,1355.9199999999998,1635.5599999999997,2295.5599999999995,2771.2,3160.4799999999996,3645.4399999999996,3920.2799999999997,3985.1199999999994,3942.6399999999994,3790.2799999999997,3612.7999999999997,3408.56,3072.36,2768.6,2465.8399999999997,2219.68,1876,1572.92,1326.84,1139.44,975.48,828.64,697.92,605.72,542.92,497,464.48,430,401,373,343,321.48,303,0.24
282.25,267.75,265.5,263.25,272,279.5,301,324.25,370,423.25,473.5,534,603.75,665.25,756,829.25,912,1008.5,1152.5,1312,1625,2166.5,2733.25,3071.5,3549.5,3880.5,3934.75,3813.25,3740,3599,3380,3066.75,2753.75,2429.75,2179.75,1860.25,1559.75,1313.25,1134.25,967.5,811.75,690.75,604.25,540.25,495.5,462.5,427.75,398,371.5,341.5,320.25,300.75,0.25
281.26,266.26,265,263,269.78000000000003,277.26,299.26,322.52,368.52,420.52,469.26,529.26,592.1200000000001,657.82,753.78,821.52,906.82,1000.34,1130.68,1271.88,1607.98,2094.2200000000003,2686.7400000000002,3006.34,3477.6000000000004,3854.7200000000003,3901.6200000000003,3770.12,3632.060000000001,3582.46,3358.6800000000003,3026.78,2741.64,2400.06,2134.44,1830.5800000000002,1553.04,1307.04,1133,963.52,804.04,682.34,601.78,540,491.3,453.86000000000007,426.26,396.26,369.52,338.78000000000003,320,300,0.26
278.81,265.27,263.53999999999996,263,267.53999999999996,276.27,296.08,321.27,360.69999999999993,419.27,463.15999999999997,520.24,577.3199999999999,656,747.16,806.3999999999999,901.35,995.81,1098.2599999999998,1253.24,1571.34,2039.6599999999999,2595.1599999999994,2974.21,3434.99,3798.6299999999997,3881.0499999999997,3760.43,3499.4499999999994,3564.59,3335.75,2991.83,2716.83,2389.08,2120.08,1822,1541.05,1297.24,1128.62,962.27,797.16,674.89,591.51,537.81,488.53999999999996,448.81,424.53999999999996,395.27,365.34999999999997,338,317.81,300,0.27
277.28,265,263,263,265.56,273.12,295,321,351.52,411.8,455.24,517,572.28,653.12,741.4,798.84,890.64,988.52,1085.84,1244.24,1554.24,1991.6000000000001,2548,2888.8,3423.56,3760.56,3836.6800000000003,3734.96,3449.32,3454.1600000000003,3310.28,2955.2,2690.28,2380.8,2104.6,1816.24,1533.4,1293.28,1103.24,938.24,783.48,667.96,585.12,537,482.24,447.28,423.28,392.12,363.28,338,316.28,296.4,0.28
276.28999999999996,263.58,262.28999999999996,262.28999999999996,263.58,269.87,293.58,320.28999999999996,346.87,408.28999999999996,450.87,515.5799999999999,569.16,651.29,723.6699999999998,785.9299999999998,878.4799999999999,980.3199999999999,1073.6399999999999,1217.1499999999996,1525.7299999999998,1947.7599999999998,2467.159999999999,2851.61,3404.54,3745.9,3807.5099999999998,3677.7199999999993,3430.5099999999998,3357.6199999999994,3297.3199999999997,2929.7999999999997,2629.7499999999995,2368.06,2081.96,1806.1899999999998,1527.03,1292.29,1091.1599999999999,925.4499999999999,769.7699999999999,663.87,582.5799999999999,527.06,480,444.87,415.8999999999999,383.18999999999994,357.31999999999994,336.58,315.28999999999996,294.28999999999996,0.29
272.5,262.3,262,259.9,263,266.2,292.3,319.3,344.6,405.2,448.6,511.5,567.3,639.0999999999999,712.8,781,872.9,974.5,1068.3,1200.7,1453.3999999999996,1931.5,2435.6,2844.8,3291.9999999999995,3736.7,3799.9,3633.5,3406.7999999999997,3335,3271.2,2911.4,2601.7,2354.2,2073.6,1794.6,1520.1,1268.1999999999998,1068.3,905.0999999999999,752.6999999999999,657.4,579.9,513.1999999999999,477.9,439.79999999999995,410.9,378.6,354.3,336,312.9,294,0.3
270.31,260.62,260.62,258.31,260.23999999999995,265,289.92999999999995,318.31,344,400.54999999999995,446.62,507.92999999999995,566.31,629.17,709.62,775.4799999999999,865.7899999999998,968.17,1050.0599999999997,1191.1,1421.48,1927.93,2386.6999999999994,2822.2999999999997,3244.24,3672.589999999999,3743.109999999999,3576.079999999999,3390.72,3335,3151.289999999998,2854.939999999999,2580.37,2325.8499999999995,2059.2,1781.34,1509.7199999999998,1245.5799999999997,1054.1699999999998,894.93,742.17,644.6499999999999,570.7199999999998,506.23999999999995,476.31,436.62,405.1699999999999,378,352.62,329.7899999999999,311.31,289.8599999999999,0.31
270,259.32,257.96,257.32,258.32,264.32,287.64,318,344,396.96,443.96,496.7999999999999,563.28,618.1599999999999,707.64,767.56,862.3199999999999,941.5199999999998,1029.08,1181.8799999999999,1387.0399999999997,1880.0799999999995,2364.32,2773.5599999999995,3200.8399999999997,3575.6399999999994,3653.399999999999,3499.9199999999996,3370.68,3331.6,3092.48,2830.64,2562.48,2305.48,2051.64,1768.1599999999999,1498.52,1236.6,1047.24,893.3199999999999,738.64,638.64,562.92,503.64,467.1599999999999,431.23999999999995,400.28,376.64,351.32,326.32,309.64,283.91999999999996,0.32
268.65999999999997,259,255.66,254.32,257.33,264,286.33,315.32,343.33,393.99,441.65999999999997,488.65,556.64,610.65,700.3,765,862,926.65,1009.5999999999999,1156.8899999999999,1361.95,1852.6399999999999,2304.37,2752.99,3151.52,3541.66,3583.47,3453.9,3356.3,3299.85,3053.16,2820.62,2551.3,2297.65,2041.62,1759.31,1467.53,1232.99,1033.61,880.9399999999999,730.63,629.29,560.33,501.65999999999997,461.65999999999997,429,397.65999999999997,373.32,348.99,325.33,303.64,280.65999999999997,0.33
266.02,259,254.33999999999997,253,256.34,263.34,286,312.67999999999995,342.34,393,440.34,486.34,548.7199999999999,607.02,695.02,764.34,857.3799999999999,921.04,997.7199999999999,1127.5199999999998,1346.4399999999998,1840.1,2220.879999999999,2727.5799999999995,3132.38,3535.06,3542.8799999999997,3438.06,3315.379999999999,3275.1,3028.74,2810.72,2529.5199999999995,2292.04,2019.1799999999996,1747.7599999999998,1442.7799999999997,1230.02,1026.68,863.1199999999998,726.34,625,554.06,501,459.67999999999995,425.69999999999993,395.67999999999995,372,344.03999999999996,323.67999999999995,300.34,278.02,0.34
263.70000000000005,258.35,249.45000000000005,249.10000000000005,253.40000000000003,262.35,284.05,312,341.35,390.40000000000003,439.35,484.70000000000005,544.0500000000001,604.0500000000001,693.35,764,854.35,913.8000000000001,993.7,1114.1000000000001,1301.3500000000006,1699.8000000000018,2187.8,2674.7000000000007,3121.55,3485.850000000001,3526.8,3422,3271.3,3265.4500000000003,2978.2000000000007,2770.3000000000006,2514.15,2290,2008.7,1743,1435.7,1223.15,1019.5000000000001,849.2,725.35,623.7,547.75,498.40000000000003,457.70000000000005,424,394.35,367.45000000000005,339.40000000000003,318.45000000000005,296.1,273.1,0.35
262.36,258,246.36,246.36,250.72,260.72,282.36,310.72,339.08,389,437.72,481.44,538.52,596.6,680.2,754.4,840.56,911,985.96,1077.44,1278.08,1627,2149.16,2645.32,3084.36,3400.2,3522.72,3409.88,3249.04,3239.32,2950.44,2747.44,2507.16,2284.88,2000.96,1710.36,1435,1211.04,1011.52,840.52,714.12,621.72,544.08,493.8,454.44,422.08,392.72,363.08,336.72,315.36,293.36,269.72,0.36
260.11,258,244.10999999999999,245.37,248.10999999999999,259.37,280.11,309.37,336.74,384.59,432.59,479.37,520.8799999999999,592.37,670.48,747.11,830.48,904.0699999999999,972.55,1055.48,1266.29,1596.1299999999999,2115.77,2628.4,3052.77,3312.45,3510.0299999999997,3373.6099999999997,3228.25,3200.7999999999997,2942.07,2744.74,2465.31,2279.48,1996.37,1689.48,1430.59,1201.59,1004.59,837.37,697.92,617.85,542.37,490.74,451.74,420.37,390.11,360.74,335.37,315,291.11,268.37,0.37
258.38,254.28000000000003,239.9,241.9,247,259,278.38,305.28000000000003,331.04,381.38,429.38,472.8,510.14,591.38,667.76,743.52,824.66,896.28,957.7,1050.9,1237.68,1571.18,2096.2200000000003,2567.6800000000003,3040.04,3238.84,3451.5400000000004,3303.1600000000003,3192.96,3176.7,2925.6,2703.0800000000004,2438.28,2256.3,1984.22,1678.08,1426.14,1192.8,1000.14,832.04,692,612.9,541.38,489.38,449.76,419.38,388.38,358.14,332.52,313.76,289.38,267.38,0.38
258,250.78,237.39,239.39,246.39,255.95,277.39,301.78,327.39,378.56,424.73,468.39,506.56,587.95,657.85,742,817.12,893.39,949.56,1048.39,1218.51,1537.72,2078.63,2509.9900000000002,3035.78,3212.39,3357.78,3214.66,3158.09,3105.12,2909.46,2651.77,2425.02,2231.41,1967.24,1661.02,1393.89,1168.8700000000001,993.51,825.95,690.78,600.02,537.95,487.78,448.39,417.78,387.39,356.39,330.39,313,289,267,0.39
256.8,248.2,236.4,237.8,245.4,254,275.2,299.2,327,376.4,417.2,462.59999999999997,503.8,579.4,649,739,803.1999999999999,879.8,948,1035.3999999999999,1200.6,1514.8,2071.4,2467,2993.6,3195.2,3312,3161.2,3144.2,3061.8,2890.8,2626,2408.4,2217.4,1941.8,1652.8,1366.8,1156,982.8,821,689.4,591.8,535.4,486.4,448,415.8,385.2,355.4,330,311.8,289,265.8,0.4
251.87000000000006,245.82000000000002,236,235.82000000000002,243.82000000000002,253.41000000000003,272.82000000000005,298,325.82000000000005,374.82000000000005,414,457.82000000000005,502.41,573.82,647,731.1000000000001,791.8700000000001,865.1000000000001,946.23,1023.46,1179.7900000000002,1511.41,2069.23,2434.84,2889.3000000000015,3175.15,3241.3300000000013,3126.4000000000005,3127.07,3049.7900000000004,2882,2614.69,2401.41,2191.76,1923.69,1641.38,1359.05,1156,973.8700000000001,810.7400000000001,687.23,588.0500000000001,531.46,483.64000000000004,447.41,415,381.64000000000004,354.41,328.82000000000005,307.46000000000004,287.23,264.41,0.41
247.84000000000003,243.84000000000003,236,235,243,253,270.26000000000005,296.84000000000003,323.84000000000003,373.42,412.84000000000003,452.94000000000005,502,563.7200000000001,642.94,722.94,786.6800000000001,861,942.6800000000001,1018.6800000000001,1166.2,1508.1000000000001,2062.78,2405.86,2799.4600000000005,3145.8,3153.2400000000007,3110,3112.52,3037.36,2877.94,2595.34,2394.04,2176.42,1900.8600000000004,1621.2400000000002,1355.26,1154.84,960.5600000000002,795.1400000000001,672.6600000000002,584.26,526.6800000000001,480.26000000000005,446.42,415,378.84000000000003,353.42,327.42,304.42,284.26000000000005,263.42,0.42
246.43,241.29000000000002,236,233.29000000000002,242.43,252.43,268.43,293.72,323,370.15000000000003,412,450,501.43,557,633.73,717.72,783.29,859.86,934.1600000000001,1013.01,1158.58,1494.0300000000002,2052.73,2385.73,2763.31,3114.1800000000003,3120.7200000000003,3108.29,3084.3500000000004,3020.8900000000003,2861.8900000000003,2582.86,2382.73,2172.01,1886.43,1605.16,1352.8600000000001,1139.1800000000003,947.3000000000001,784.01,661.29,582.4300000000001,523.29,477.86,443.15000000000003,412.72,376.86,352.43,325.29,301.15000000000003,282.43,263,0.43
245.44,237.76000000000002,234.32000000000002,230.88,238.64000000000004,251.44,268,292,322.44,365.20000000000005,412,448.88,499.88,556.44,627.88,703.6800000000001,779.76,855.08,923.4000000000001,1006.08,1149.28,1483.88,2044.64,2374.28,2722.9600000000005,3090.12,3088.2000000000003,3089.08,3057.7200000000003,3004.84,2844.16,2563.52,2364.56,2157.2400000000002,1875.3600000000001,1578.16,1340.24,1110.64,941.32,772.0400000000001,656.64,579.2,520.88,477,440.44,408.76,374.88,348.64000000000004,320.64000000000004,298.44,281.44,262.44,0.44
245,234.9,233,230,234.9,250.45,266.35,290.35,320.9,362.45,409.25,446.9,499,552.7,624.25,692.9,776.35,845.4000000000001,915.15,998.6,1135.75,1451.65,2038.15,2361.3,2679.4,3011.8,3059.05,3074.45,3042.65,2998.35,2833.05,2541.85,2350.15,2144.15,1842.2500000000002,1556.6,1311.75,1095.35,940,762.25,654,567.1,507.9000000000001,474.25,437.8,407,373.45,343.8,318,295.25,279.35,260.9,0.45
245,234,228.68,229.46,233.46,247.84,263.38,288.46,318.92,361.46,406.46,444.92,494.68,549.46,620.92,688.76,765.28,836.22,909.84,993.92,1128.46,1423.84,2003.68,2322.06,2629.36,2931.16,3046.9,3056.7200000000003,3023.66,2991.6,2779.32,2533.3,2342.14,2120.48,1799.32,1551.92,1294.38,1086.98,929.74,757.84,652.92,554.6800000000001,493.14,466.6,435.46,405.92,373,341.46,316.38,292.46,275.84000000000003,260,0.46
