Exceedance,Energy,RiverVolume,CapFactor,EFlowProportion,SpecificEnergy,ShutoffDaysProportion
0,885.9,31.8,0.562,0.45,44,0.466
0.01,884.6,31.6,0.561,0.426,44,0.427
0.02,883.3,31.4,0.56,0.402,43.9,0.388
0.03,881.9,31.3,0.559,0.378,43.9,0.35
0.04,873.3,31,0.554,0.358,43.8,0.296
0.05,861.1,30.7,0.546,0.34,43.8,0.234
0.06,848.9,30.4,0.538,0.322,43.7,0.173
0.07,839.2,30.2,0.532,0.307,43.6,0.131
0.08,834.8,30.2,0.529,0.298,43.4,0.13
0.09,830.4,30.2,0.527,0.289,43.3,0.13
0.1,826,30.2,0.524,0.28,43.2,0.129
0.11,822.7,30.1,0.522,0.28,43.1,0.129
0.12,819.4,30,0.52,0.28,43,0.129
0.13,816.1,29.9,0.518,0.28,42.8,0.129
0.14,814.9,29.7,0.517,0.274,42.8,0.128
0.15,814.9,29.3,0.517,0.265,42.8,0.127
0.16,814.8,28.9,0.517,0.256,42.8,0.127
0.17,812.7,28.7,0.516,0.248,42.6,0.125
0.18,806.6,28.6,0.512,0.242,42.2,0.122
0.19,800.5,28.6,0.508,0.236,41.8,0.118
0.2,794.4,28.5,0.504,0.23,41.3,0.115
0.21,788.4,28.4,0.5,0.23,41.3,0.0986
0.22,782.3,28.2,0.496,0.23,41.2,0.0822
0.23,776.3,28.1,0.492,0.23,41.2,0.0658
0.24,773.7,27.7,0.491,0.228,41.2,0.0564
0.25,772.8,27.2,0.49,0.225,41.2,0.0507
0.26,772,26.7,0.489,0.222,41.1,0.0449
0.27,770.4,26,0.488,0.22,41,0.0403
0.28,767.3,24.9,0.487,0.22,40.7,0.0378
0.29,764.3,23.7,0.485,0.22,40.3,0.0353
0.3,761.2,22.6,0.483,0.22,40,0.0329
0.31,761.1,22.6,0.483,0.217,39.5,0.0329
0.32,761.1,22.5,0.483,0.214,39,0.0329
0.33,761,22.5,0.483,0.211,38.6,0.0329
0.34,757.8,22.4,0.481,0.208,38.3,0.0323
0.35,753,22.1,0.477,0.205,38.3,0.0315
0.36,748.1,21.9,0.474,0.202,38.2,0.0307
0.37,743.2,21.7,0.471,0.2,38,0.0299
0.38,737.9,21.5,0.468,0.2,37.6,0.029
0.39,732.7,21.2,0.464,0.2,37.3,0.0282
0.4,727.5,21,0.461,0.2,36.9,0.0274
0.41,727.5,20.8,0.461,0.197,36.9,0.0266
0.42,727.4,20.6,0.461,0.194,36.8,0.0258
0.43,727.4,20.4,0.461,0.191,36.8,0.0249
0.44,727.4,20.3,0.461,0.19,36.7,0.0247
0.45,727.3,20.2,0.461,0.19,36.5,0.0247
0.46,727.3,20.1,0.461,0.19,36.3,0.0247
0.47,726.7,20.1,0.461,0.189,36.1,0.0236
0.48,724.9,19.9,0.459,0.186,35.8,0.0203
0.49,723.2,19.8,0.458,0.183,35.6,0.017
0.5,721.4,19.7,0.457,0.18,35.3,0.0137
0.51,715.9,19.6,0.454,0.18,35.2,0.0129
0.52,710.4,19.5,0.45,0.18,35.1,0.0121
0.53,704.8,19.4,0.447,0.18,34.9,0.0112
0.54,699.6,19.3,0.444,0.18,34.7,0.011
0.55,694.4,19.3,0.441,0.18,34.3,0.011
0.56,689.3,19.2,0.437,0.18,33.9,0.011
0.57,685.2,19,0.434,0.179,33.7,0.011
0.58,683.1,18.7,0.433,0.176,33.7,0.011
0.59,680.9,18.3,0.431,0.173,33.6,0.011
0.6,678.8,18,0.43,0.17,33.6,0.011
0.61,673.8,17.6,0.427,0.17,33.5,0.00932
0.62,668.8,17.2,0.424,0.17,33.5,0.00767
0.63,663.8,16.8,0.421,0.17,33.4,0.00603
0.64,660.8,16.6,0.419,0.17,33.3,0.00493
0.65,658.8,16.5,0.418,0.17,33,0.00411
0.66,656.7,16.5,0.417,0.17,32.8,0.00329
0.67,648.7,16.1,0.412,0.17,32.7,0.00274
0.68,628.8,15.3,0.399,0.17,32.6,0.00274
0.69,608.9,14.5,0.386,0.17,32.5,0.00274
0.7,588.9,13.7,0.373,0.17,32.4,0.00274
0.71,588.3,13.6,0.373,0.17,31.9,0.00274
0.72,587.6,13.5,0.372,0.17,31.4,0.00274
0.73,587,13.4,0.372,0.17,30.9,0.00274
0.74,582.3,13.4,0.369,0.17,30.4,0.00219
0.75,575.5,13.3,0.365,0.17,30,0.00137
0.76,568.8,13.2,0.361,0.17,29.6,0.000548
0.77,563.3,13.1,0.357,0.169,29.3,0
0.78,560.1,13,0.355,0.166,29.2,0
0.79,557,12.8,0.353,0.163,29.1,0
0.8,553.9,12.6,0.351,0.16,29,0
0.81,548.3,12.5,0.347,0.16,28.4,0
0.82,542.7,12.5,0.344,0.16,27.8,0
0.83,537.1,12.4,0.34,0.16,27.2,0
0.84,518.8,12.1,0.329,0.16,27,0
0.85,494.3,11.7,0.314,0.16,26.9,0
0.86,469.8,11.3,0.298,0.16,26.9,0
0.87,452.9,11,0.288,0.16,26.8,0
0.88,451.4,11,0.286,0.16,26.5,0
0.89,449.8,10.9,0.285,0.16,26.2,0
0.9,448.3,10.9,0.284,0.16,25.9,0
0.91,389,9.95,0.246,0.16,25.9,0
0.92,329.8,9.01,0.209,0.16,25.8,0
0.93,270.5,8.06,0.171,0.16,25.8,0
0.94,238.3,7.48,0.151,0.158,25.8,0
0.95,219.5,7.09,0.139,0.155,25.7,0
0.96,200.7,6.69,0.127,0.152,25.6,0
0.97,176.6,5.95,0.112,0.15,25.5,0
0.98,141.7,4.55,0.0896,0.15,25.2,0
0.99,106.7,3.14,0.0676,0.15,25,0
1,71.84,1.74,0.0456,0.15,24.7,0
