Exceedance,Energy,RiverVolume,CapFactor,EFlowProportion,SpecificEnergy,ShutoffDaysProportion
0,880.6,30.3,0.558,0.48,45.5,0.507
0.01,873.5,30.1,0.553,0.456,45.3,0.467
0.02,866.4,29.9,0.549,0.432,45.1,0.426
0.03,859.3,29.7,0.544,0.408,44.9,0.386
0.04,855.7,29.4,0.542,0.382,44.8,0.347
0.05,854,29.1,0.542,0.355,44.7,0.308
0.06,852.2,28.8,0.541,0.328,44.6,0.27
0.07,851,28.4,0.54,0.308,44.6,0.238
0.08,851,27.8,0.54,0.302,44.5,0.221
0.09,850.9,27.1,0.54,0.296,44.4,0.204
0.1,850.9,26.5,0.54,0.29,44.3,0.186
0.11,842.6,26.3,0.535,0.29,44.2,0.185
0.12,834.4,26,0.529,0.29,44.1,0.185
0.13,826.1,25.8,0.524,0.29,44,0.184
0.14,822.8,25.6,0.522,0.284,43.9,0.181
0.15,821.9,25.4,0.521,0.275,43.8,0.177
0.16,821,25.2,0.52,0.266,43.7,0.173
0.17,820.3,24.9,0.52,0.259,43.6,0.168
0.18,819.8,24.4,0.52,0.256,43.4,0.162
0.19,819.4,23.9,0.519,0.253,43.3,0.156
0.2,819,23.4,0.519,0.25,43.2,0.151
0.21,817.7,23.4,0.518,0.244,43.2,0.147
0.22,816.4,23.3,0.518,0.238,43.2,0.142
0.23,815,23.3,0.517,0.232,43.2,0.138
0.24,808.9,23.3,0.513,0.228,43.2,0.132
0.25,800.3,23.3,0.508,0.225,43.2,0.123
0.26,791.7,23.2,0.502,0.222,43.1,0.115
0.27,785.2,23.1,0.497,0.22,43,0.104
0.28,782.8,22.9,0.496,0.22,42.9,0.0866
0.29,780.4,22.6,0.494,0.22,42.7,0.0693
0.3,778,22.4,0.493,0.22,42.5,0.0521
0.31,772.7,22.4,0.49,0.217,42.4,0.0504
0.32,767.3,22.3,0.486,0.214,42.4,0.0488
0.33,762,22.3,0.483,0.211,42.3,0.0471
0.34,759.3,22.2,0.481,0.208,41.9,0.0455
0.35,758,22.1,0.48,0.205,41.3,0.0438
0.36,756.6,22,0.48,0.202,40.6,0.0422
0.37,755.7,21.7,0.479,0.2,40.2,0.0408
0.38,755.5,21.1,0.479,0.2,40.1,0.04
0.39,755.4,20.5,0.479,0.2,40.1,0.0392
0.4,755.3,19.9,0.479,0.2,40,0.0384
0.41,750.6,19.6,0.476,0.2,40,0.0334
0.42,745.9,19.3,0.473,0.2,40,0.0285
0.43,741.3,19,0.47,0.2,40,0.0236
0.44,738.6,18.7,0.468,0.198,39.9,0.0208
0.45,736.9,18.3,0.468,0.195,39.8,0.0192
0.46,735.2,17.9,0.467,0.192,39.6,0.0175
0.47,732,17.6,0.465,0.19,39.4,0.0148
0.48,725.7,17.3,0.46,0.19,39.3,0.00986
0.49,719.3,17,0.456,0.19,39.1,0.00493
0.5,713,16.7,0.452,0.19,38.9,0
0.51,705.4,16.6,0.447,0.19,38.9,0
0.52,697.8,16.6,0.442,0.19,38.8,0
0.53,690.1,16.5,0.438,0.19,38.8,0
0.54,686.3,16.2,0.435,0.188,38.8,0
0.55,684.3,15.8,0.434,0.185,38.8,0
0.56,682.3,15.5,0.433,0.182,38.7,0
0.57,679.1,15.2,0.431,0.18,38.5,0
0.58,673.6,15.2,0.427,0.18,37.9,0
0.59,668,15.2,0.424,0.18,37.2,0
0.6,662.4,15.2,0.42,0.18,36.6,0
0.61,660.6,15.2,0.419,0.18,36.6,0
0.62,658.9,15.2,0.418,0.18,36.5,0
0.63,657.1,15.2,0.416,0.18,36.5,0
0.64,654.4,15.2,0.415,0.178,35.8,0
0.65,651.1,15.2,0.413,0.175,34.9,0
0.66,647.9,15.2,0.411,0.172,33.9,0
0.67,642.3,15,0.408,0.17,33.2,0
0.68,631.9,14.6,0.401,0.17,33.2,0
0.69,621.5,14.2,0.395,0.17,33.2,0
0.7,611.1,13.7,0.388,0.17,33.2,0
0.71,608.4,13.7,0.386,0.17,33,0
0.72,605.8,13.6,0.384,0.17,32.8,0
0.73,603.1,13.6,0.383,0.17,32.7,0
0.74,593.8,13.5,0.377,0.17,32.5,0
0.75,581.3,13.3,0.368,0.17,32.3,0
0.76,568.8,13.1,0.36,0.17,32.1,0
0.77,553.8,12.9,0.351,0.169,32,0
0.78,534.2,12.5,0.339,0.166,32,0
0.79,514.5,12.1,0.326,0.163,31.9,0
0.8,494.9,11.7,0.314,0.16,31.9,0
0.81,473.7,11.4,0.3,0.16,31.6,0
0.82,452.4,11,0.287,0.16,31.4,0
0.83,431.2,10.7,0.274,0.16,31.1,0
0.84,420.5,10.5,0.267,0.16,30.8,0
0.85,415.1,10.3,0.264,0.16,30.6,0
0.86,409.7,10.2,0.26,0.16,30.3,0
0.87,403.1,10.1,0.256,0.16,30,0
0.88,393.9,9.94,0.25,0.16,29.6,0
0.89,384.8,9.83,0.244,0.16,29.3,0
0.9,375.7,9.71,0.238,0.16,28.9,0
0.91,330.5,8.97,0.209,0.16,28.9,0
0.92,285.4,8.24,0.181,0.16,28.9,0
0.93,240.2,7.5,0.152,0.16,28.9,0
0.94,214.3,6.99,0.136,0.158,28.8,0
0.95,197.9,6.58,0.126,0.155,28.8,0
0.96,181.4,6.17,0.115,0.152,28.7,0
0.97,160.9,5.47,0.102,0.15,28.6,0
0.98,132,4.19,0.0836,0.15,28.4,0
0.99,103.1,2.91,0.0653,0.15,28.3,0
1,74.18,1.63,0.047,0.15,28.1,0
