WaterYear,Days,Energy,Power_max,Power_min,Power_mean,Flow_mean,Flow_min,Flow_max,RiverVolume,EFlowVolume,CanalVolume,EFlowProportion_mean,EFlowProportion_min,EFlowProportion_max,LowFlowShutoffDays,HighHeadShutoffDays,LowHeadShutoffDays,LowFlowShutoffProportion,HighHeadShutoffProportion,LowHeadShutoffProportion,CapFactor,Proportion4Units,Proportion3Units,Proportion2Units,Proportion1Units,Proportion0Units,ShutoffDays,ShutoffDaysProportion,BypassVolume,EFlowProportion,GenerationProportion,BypassProportion,SpecificEnergy
1992,273,715.8,192.8,18.22,109.2,1303,154.8,3719,30.7,4.46,15.6,0.237,0.0588,0.481,0,0,0,0,0,0,0.454,0.33,0.09,0.16,0.17,0,0,0,15.1,0.15,0.51,0.49,23.3
1993,365,699.6,192.8,17.25,79.86,535,149,1625,16.9,3.44,12.8,0.278,0.0985,0.519,0,0,0,0,0,0,0.444,0.18,0.11,0.21,0.5,0,0,0,4.1,0.2,0.76,0.24,41.4
1994,365,248.9,93.75,0,28.41,233.8,83.13,542.8,7.37,2.87,4.37,0.45,0.197,0.866,55,44,0,0.15,0.12,0,0.158,0,0,0.18,0.67,0.15,99,0.27123287671232876,3,0.39,0.59,0.41,33.8
1995,366,415.2,175.5,0,47.26,332.9,69.46,1045,10.5,2.87,7.52,0.394,0.108,0.749,54,51,0,0.15,0.14,0,0.263,0.071,0.093,0.19,0.5,0.15,105,0.2876712328767123,2.98,0.27,0.72,0.28,39.5
1996,365,718.9,192.8,0,82.06,629.2,106.8,2270,19.8,3.68,13.9,0.292,0.0652,0.542,0,25,0,0,0.068,0,0.456,0.26,0.12,0.14,0.48,0,25,0.0684931506849315,5.9,0.19,0.7,0.3,36.3
1997,365,726.2,192.8,0,82.9,605.4,172.1,2040,19.1,3.46,13.7,0.264,0.0726,0.468,0,6,0,0,0.016,0,0.461,0.2,0.15,0.19,0.47,0,6,0.01643835616438356,5.4,0.18,0.72,0.28,38
1998,365,818.2,192.8,19.72,93.41,1021,150,3773,32.2,4.91,17.3,0.254,0.0575,0.542,0,0,0,0,0,0,0.519,0.36,0.077,0.16,0.4,0,0,0,14.9,0.15,0.54,0.46,25.4
1999,366,729.5,192.8,0,83.05,950.2,194.3,3799,30,4.85,15.4,0.274,0.0433,0.541,0,16,0,0,0.044,0,0.463,0.27,0.12,0.17,0.44,0,16,0.043835616438356165,14.6,0.16,0.51,0.49,24.3
2000,365,816.7,192.8,0,93.23,1221,197.3,4243,38.5,5.46,18.1,0.246,0.0681,0.508,0,9,0,0,0.025,0,0.518,0.36,0.11,0.2,0.34,0,9,0.024657534246575342,20.4,0.14,0.47,0.53,21.2
2001,365,626.6,192.8,0,71.53,454.3,143.1,1292,14.3,3.17,11.1,0.286,0.0967,0.503,0,3,0,0,0.0082,0,0.397,0.11,0.15,0.18,0.56,0,3,0.00821917808219178,3.2,0.22,0.78,0.22,43.8
2002,365,715,192.8,14.34,81.62,730.4,119.3,2969,23,4.25,14.1,0.29,0.0499,0.544,0,0,0,0,0,0,0.453,0.24,0.13,0.18,0.46,0,0,0,8.9,0.18,0.61,0.39,31.1
2003,366,711.8,192.8,0,81.04,1275,203.6,5598,40.3,5.33,16.7,0.259,0.0397,0.534,0,0,12,0,0,0.033,0.451,0.33,0.09,0.16,0.43,0,12,0.03287671232876712,23.6,0.13,0.41,0.59,17.7
2004,365,580.1,192.8,0,66.22,440.7,143.7,1536,13.9,3.1,10.4,0.288,0.0822,0.501,0,17,0,0,0.047,0,0.368,0.1,0.085,0.29,0.53,0,17,0.04657534246575343,3.5,0.22,0.75,0.25,41.7
2005,365,736.4,192.8,0,84.06,718,111.2,2412,22.6,4.01,14.5,0.277,0.0835,0.523,0,8,0,0,0.022,0,0.467,0.26,0.1,0.18,0.45,0,8,0.021917808219178082,8.1,0.18,0.64,0.36,32.6
2006,365,807.8,192.8,0,92.21,1175,180.6,3499,37,5.46,17.8,0.253,0.07,0.527,0,7,0,0,0.019,0,0.512,0.36,0.093,0.16,0.38,0,7,0.019178082191780823,19.2,0.15,0.48,0.52,21.8
2007,366,786.9,192.8,0,89.59,804.5,189.6,2390,25.4,3.99,15.7,0.253,0.0697,0.48,0,7,0,0,0.019,0,0.499,0.28,0.12,0.18,0.42,0,7,0.019178082191780823,9.7,0.16,0.62,0.38,31
2008,365,723.3,192.8,18.59,82.57,819.9,156.3,3427,25.9,4.18,14.6,0.259,0.0507,0.526,0,0,0,0,0,0,0.459,0.24,0.12,0.18,0.46,0,0,0,11.3,0.16,0.56,0.44,27.9
2009,365,809.4,192.8,0,92.39,1290,179.8,4230,40.7,5.51,18.3,0.24,0.0678,0.501,0,7,0,0,0.019,0,0.513,0.38,0.09,0.18,0.35,0,7,0.019178082191780823,22.4,0.14,0.45,0.55,19.9
2010,365,862.8,192.8,24.51,98.49,1171,211.5,3899,36.9,5.46,18.7,0.251,0.0599,0.553,0,0,0,0,0,0,0.547,0.38,0.1,0.17,0.34,0,0,0,18.2,0.15,0.51,0.49,23.4
2011,366,696,192.8,0,79.24,530,156.5,1650,16.8,3.25,12.8,0.264,0.0897,0.493,0,13,0,0,0.036,0,0.441,0.17,0.15,0.19,0.5,0,13,0.03561643835616438,4,0.19,0.76,0.24,41.4
2012,365,767,192.8,0,87.55,809.5,134.9,3115,25.5,4.13,15.4,0.262,0.0661,0.555,0,4,0,0,0.011,0,0.486,0.29,0.13,0.14,0.44,0,4,0.010958904109589041,10.1,0.16,0.6,0.4,30.1
2013,365,826.2,192.8,20.62,94.31,908.6,165,2941,28.7,4.62,16.8,0.255,0.0738,0.523,0,0,0,0,0,0,0.524,0.35,0.099,0.15,0.4,0,0,0,11.9,0.16,0.59,0.41,28.8
2014,365,792,192.8,0,90.41,683.5,174,1997,21.6,3.94,15.2,0.271,0.0741,0.52,0,8,0,0,0.022,0,0.502,0.3,0.099,0.15,0.45,0,8,0.021917808219178082,6.4,0.18,0.7,0.3,36.7
2015,366,777,192.8,18.93,88.46,801.3,158.2,2745,25.3,4.34,15.5,0.262,0.0776,0.524,0,0,0,0,0,0,0.493,0.29,0.099,0.18,0.44,0,0,0,9.8,0.17,0.61,0.39,30.7
2016,365,769.9,192.8,0,87.89,1242,170.8,4705,39.2,5.24,17.3,0.246,0.0418,0.516,0,9,0,0,0.025,0,0.488,0.35,0.088,0.21,0.36,0,9,0.024657534246575342,21.9,0.13,0.44,0.56,19.6
2017,365,827.5,192.8,25.12,94.47,1210,222.2,4154,38.2,5.38,18.1,0.244,0.0533,0.492,0,0,0,0,0,0,0.525,0.36,0.079,0.24,0.32,0,0,0,20.1,0.14,0.47,0.53,21.7
2018,365,589.2,167,0,67.27,427.4,121.5,989.6,13.5,3.13,10.3,0.298,0.12,0.592,1,24,0,0.0027,0.066,0,0.374,0.066,0.21,0.17,0.56,0.0027,25,0.0684931506849315,3.2,0.23,0.76,0.24,43.6
2019,366,742.4,192.8,0,84.52,1253,98.57,4927,39.6,5.27,17.2,0.271,0.0502,0.523,12,26,0,0.033,0.071,0,0.471,0.37,0.066,0.16,0.37,0.033,38,0.10410958904109589,22.4,0.13,0.43,0.57,18.7
2020,365,889.5,192.8,24.45,101.5,1054,206.6,3260,33.3,5.31,18.6,0.257,0.0668,0.554,0,0,0,0,0,0,0.564,0.38,0.1,0.18,0.34,0,0,0,14.7,0.16,0.56,0.44,26.7
2021,365,798.8,192.8,24.76,91.19,894.2,206.6,3054,28.2,4.83,16.2,0.267,0.0628,0.551,0,0,0,0,0,0,0.507,0.3,0.099,0.18,0.42,0,0,0,12,0.17,0.57,0.43,28.3
2022,92,71.8,54.57,0,32.52,238.7,200.6,308,1.9,0.674,1.22,0.366,0.192,0.484,0,7,0,0,0.019,0,0.0455,0,0,0.025,0.23,0,7,0.019178082191780823,0.68,0.35,0.64,0.36,37.8
