WaterYear,Days,Energy,Power_max,Power_min,Power_mean,Flow_mean,Flow_min,Flow_max,RiverVolume,EFlowVolume,CanalVolume,EFlowProportion_mean,EFlowProportion_min,EFlowProportion_max,LowFlowShutoffDays,HighHeadShutoffDays,LowHeadShutoffDays,LowFlowShutoffProportion,HighHeadShutoffProportion,LowHeadShutoffProportion,CapFactor,Proportion4Units,Proportion3Units,Proportion2Units,Proportion1Units,Proportion0Units,ShutoffDays,ShutoffDaysProportion,BypassVolume,EFlowProportion,GenerationProportion,BypassProportion,SpecificEnergy
2004,365,268.4,91.52,0,30.64,243.6,71.59,550.6,7.68,2.94,4.61,0.443,0.227,1,61,98,0,0.17,0.27,0,0.17,0,0,0.19,0.64,0.17,159,0.43561643835616437,3.07,0.38,0.6,0.4,34.9
2005,365,482.3,164.9,0,55.05,362.2,59.27,963.1,11.4,2.87,8.5,0.367,0.112,0.877,42,62,0,0.12,0.17,0,0.306,0.093,0.11,0.19,0.49,0.12,104,0.28493150684931506,2.9,0.25,0.75,0.25,42.3
2006,365,778.6,192.8,15.23,88.88,707.3,121.8,1885,22.3,3.9,15.2,0.269,0.0799,0.527,0,0,0,0,0,0,0.494,0.29,0.093,0.17,0.45,0,0,0,7.1,0.17,0.68,0.32,34.9
2007,366,695.9,192.8,16.24,79.23,522.7,145.1,1507,16.5,3.24,12.7,0.267,0.0907,0.496,0,0,0,0,0,0,0.441,0.19,0.11,0.19,0.51,0,0,0,3.8,0.2,0.77,0.23,42.2
2008,365,617.3,192.8,17.24,70.47,444.3,128.7,1361,14,2.98,10.9,0.27,0.0918,0.431,0,0,0,0,0,0,0.391,0.12,0.11,0.23,0.54,0,0,0,3.1,0.21,0.78,0.22,44.1
2009,365,787.9,192.8,19.73,89.95,798.3,141.3,2337,25.2,4.06,15.7,0.249,0.0675,0.516,0,0,0,0,0,0,0.5,0.3,0.09,0.18,0.43,0,0,0,9.5,0.16,0.62,0.38,31.3
2010,365,829.7,192.8,20.1,94.71,679.8,162.8,1812,21.4,3.63,15.9,0.245,0.0817,0.475,0,0,0,0,0,0,0.526,0.3,0.1,0.18,0.42,0,0,0,5.5,0.17,0.74,0.26,38.8
2011,366,391,116.1,0,44.51,309,91.21,682.6,9.77,2.87,6.8,0.358,0.16,0.789,32,74,0,0.088,0.2,0,0.248,0,0.13,0.2,0.58,0.088,106,0.29041095890410956,2.97,0.29,0.7,0.3,40
2012,365,557,192.8,0,63.59,427.3,88.47,1435,13.5,2.91,10.2,0.322,0.0759,0.592,37,73,0,0.1,0.2,0,0.353,0.12,0.16,0.17,0.45,0.1,110,0.3013698630136986,3.3,0.22,0.76,0.24,41.3
2013,365,699.4,192.8,0,79.84,513.3,109.8,1441,16.2,3.11,12.8,0.273,0.0863,0.497,0,14,0,0,0.038,0,0.444,0.18,0.18,0.15,0.49,0,14,0.038356164383561646,3.4,0.19,0.79,0.21,43.2
2014,365,516.8,167.8,0,59,378,114.5,994.7,11.9,2.87,9.03,0.31,0.126,0.629,6,27,0,0.016,0.074,0,0.328,0.033,0.22,0.18,0.56,0.016,33,0.09041095890410959,2.87,0.24,0.76,0.24,43.4
2015,366,554.1,192.4,0,63.09,408.5,97.22,1147,12.9,2.89,9.99,0.309,0.0933,0.546,8,49,0,0.022,0.13,0,0.351,0.12,0.12,0.19,0.55,0.022,57,0.15616438356164383,2.91,0.22,0.77,0.23,43
2016,365,719.5,192.8,0,82.14,663.4,107.1,2259,20.9,3.79,14,0.282,0.0585,0.538,0,17,0,0,0.047,0,0.456,0.25,0.093,0.19,0.47,0,17,0.04657534246575343,6.9,0.18,0.67,0.33,34.4
2017,365,791.2,192.8,0,90.33,708.9,186.4,2080,22.4,4.11,15.4,0.266,0.0731,0.52,0,15,0,0,0.041,0,0.502,0.28,0.088,0.22,0.41,0,15,0.0410958904109589,7,0.18,0.69,0.31,35.3
2018,365,310.5,87.19,0,35.44,270.9,80.82,509.3,8.54,3.02,5.4,0.41,0.199,0.891,50,97,0,0.14,0.27,0,0.197,0,0,0.29,0.57,0.14,147,0.40273972602739727,3.14,0.35,0.63,0.37,36.4
2019,366,674.5,192.8,0,76.79,631.7,71.25,2207,20,3.51,13.2,0.321,0.0671,0.73,48,57,0,0.13,0.16,0,0.428,0.24,0.099,0.14,0.39,0.13,105,0.2876712328767123,6.8,0.18,0.66,0.34,33.7
2020,365,801.4,192.8,18.23,91.48,603.8,138,1507,19,3.36,15,0.242,0.0928,0.468,0,0,0,0,0,0,0.508,0.25,0.14,0.19,0.42,0,0,0,4,0.18,0.79,0.21,42.2
2021,365,647.9,192.8,16.49,73.96,480.3,142.3,1527,15.1,3.11,11.7,0.271,0.0851,0.493,0,0,0,0,0,0,0.411,0.15,0.15,0.16,0.54,0,0,0,3.4,0.21,0.77,0.23,42.9
2022,92,61.98,48.2,17.19,28.07,178.7,128.7,283.2,1.42,0.427,0.993,0.315,0.208,0.404,0,0,0,0,0,0,0.0393,0,0,0,0.25,0,0,0,0.427,0.3,0.7,0.3,43.6
