date,flow,datetime,conversionFactor,exceedance
1925-02-26,1247.589,-1415232000000,0.9421100851698696,0.714
1925-02-27,1247.589,-1415145600000,0.9421100851698696,0.714
1925-02-28,1238.2939,-1415059200000,0.9400954070308627,0.712
1925-03-01,1238.2939,-1414972800000,0.9400954070308627,0.712
1925-03-02,1247.589,-1414886400000,0.9421100851698696,0.714
1925-03-03,1275.7375,-1414800000000,0.9359434034859245,0.718
1925-03-04,1333.2273,-1414713600000,0.9306186952481326,0.73
1925-03-05,1333.2273,-1414627200000,0.9306186952481326,0.73
1925-03-06,1333.2273,-1414540800000,0.9306186952481326,0.73
1925-03-07,1352.7466,-1414454400000,0.9238441116331872,0.733
1925-03-08,1442.8091,-1414368000000,0.9167353760693776,0.748
1925-03-09,1484.0171,-1414281600000,0.9350046509748217,0.756
1925-03-10,1515.4044,-1414195200000,0.9467728006615705,0.761
1925-03-11,1504.8959,-1414108800000,0.9430414100776348,0.76
1925-03-12,1484.0171,-1414022400000,0.9350046509748217,0.756
1925-03-13,1484.0171,-1413936000000,0.9350046509748217,0.756
1925-03-14,1473.6465,-1413849600000,0.9357753897799089,0.755
1925-03-15,1463.3217,-1413763200000,0.9321305496048754,0.753
1925-03-16,1463.3217,-1413676800000,0.9321305496048754,0.753
1925-03-17,1463.3217,-1413590400000,0.9321305496048754,0.753
1925-03-18,1463.3217,-1413504000000,0.9321305496048754,0.753
1925-03-19,1504.8959,-1413417600000,0.9430414100776348,0.76
1925-03-20,1484.0171,-1413331200000,0.9350046509748217,0.756
1925-03-21,1484.0171,-1413244800000,0.9350046509748217,0.756
1925-03-22,1515.4044,-1413158400000,0.9467728006615705,0.761
1925-03-23,1515.4044,-1413072000000,0.9467728006615705,0.761
1925-03-24,1515.4044,-1412985600000,0.9467728006615705,0.761
1925-03-25,1525.9589,-1412899200000,0.9471367092249595,0.762
1925-03-26,1547.2067,-1412812800000,0.9535077949159749,0.766
1925-03-27,1568.6399,-1412726400000,0.9511282083118069,0.769
1925-03-28,1590.2593,-1412640000000,0.9514933033794405,0.772
1925-03-29,1623.0388,-1412553600000,0.9562602749528296,0.777
1925-03-30,1678.6114,-1412467200000,0.9534267658788208,0.784
1925-03-31,1735.3679,-1412380800000,0.9619068099857278,0.792
1925-04-01,1864.4507,-1412294400000,0.986326568742603,0.808
1925-04-02,1937.3349,-1412208000000,0.9963593544005762,0.817
1925-04-03,2088.4298,-1412121600000,1.0160799475275146,0.834
1925-04-04,2384.2857,-1412035200000,1.016749611212723,0.866
1925-04-05,2630.0582,-1411948800000,1.0191043535009696,0.889
1925-04-06,2891.2138,-1411862400000,1.0253497663592914,0.909
1925-04-07,3035.8316,-1411776000000,1.0225014104524632,0.921
1925-04-08,3134.7263,-1411689600000,1.0270373787496774,0.928
1925-04-09,3304.0166,-1411603200000,1.0305712773573614,0.938
1925-04-10,3321.255,-1411516800000,1.0406644723837526,0.94
1925-04-11,3321.255,-1411430400000,1.0406644723837526,0.94
1925-04-12,3304.0166,-1411344000000,1.0305712773573614,0.938
1925-04-13,3304.0166,-1411257600000,1.0305712773573614,0.938
1925-04-14,3269.7091,-1411171200000,1.029567863069126,0.935
1925-04-15,3201.7695,-1411084800000,1.0257787575203752,0.932
1925-04-16,3201.7695,-1410998400000,1.0257787575203752,0.932
1925-04-17,3184.9249,-1410912000000,1.0229463275801725,0.93
1925-04-18,3134.7263,-1410825600000,1.0270373787496774,0.928
1925-04-19,3101.5394,-1410739200000,1.0242709109385677,0.925
1925-04-20,3052.1754,-1410652800000,1.027580932389772,0.923
1925-04-21,3019.5429,-1410566400000,1.019346092872112,0.92
1925-04-22,3019.5429,-1410480000000,1.019346092872112,0.92
1925-04-23,2971.0078,-1410393600000,1.0206744637249667,0.916
1925-04-24,2938.9259,-1410307200000,1.0233437585083185,0.913
1925-04-25,2938.9259,-1410220800000,1.0233437585083185,0.913
1925-04-26,2938.9259,-1410134400000,1.0233437585083185,0.913
1925-04-27,2938.9259,-1410048000000,1.0233437585083185,0.913
1925-04-28,2954.9395,-1409961600000,1.022134455006083,0.915
1925-04-29,3052.1754,-1409875200000,1.027580932389772,0.923
1925-04-30,3201.7695,-1409788800000,1.0257787575203752,0.932
1925-05-01,3085.0293,-1409702400000,1.0235786778119567,0.924
1925-05-02,3085.0293,-1409616000000,1.0235786778119567,0.924
1925-05-03,3101.5394,-1409529600000,1.0242709109385677,0.925
1925-05-04,3101.5394,-1409443200000,1.0242709109385677,0.925
1925-05-05,3168.1362,-1409356800000,1.0231814730973794,0.929
1925-05-06,3201.7695,-1409270400000,1.0257787575203752,0.932
1925-05-07,3235.6269,-1409184000000,1.0304662123363928,0.934
1925-05-08,3269.7091,-1409097600000,1.029567863069126,0.935
1925-05-09,3184.9249,-1409011200000,1.0229463275801725,0.93
1925-05-10,3134.7263,-1408924800000,1.0270373787496774,0.928
1925-05-11,3085.0293,-1408838400000,1.0235786778119567,0.924
1925-05-12,2954.9395,-1408752000000,1.022134455006083,0.915
1925-05-13,2690.1084,-1408665600000,1.021131484508098,0.894
1925-05-14,2828.3612,-1408579200000,1.024813045807171,0.904
1925-05-15,2797.2606,-1408492800000,1.0203601254523358,0.902
1925-05-16,2720.4544,-1408406400000,1.0183193052635744,0.896
1925-05-17,2675.0157,-1408320000000,1.016841626219948,0.892
1925-05-18,2615.179,-1408233600000,1.016824889974619,0.888
1925-05-19,2556.1926,-1408147200000,1.0113240652528086,0.882
1925-05-20,2498.0517,-1408060800000,1.0125156407888807,0.877
1925-05-21,2440.7511,-1407974400000,1.0122306574292892,0.871
1925-05-22,2384.2857,-1407888000000,1.016749611212723,0.866
1925-05-23,2328.6506,-1407801600000,1.0149159737416618,0.859
1925-05-24,2273.8406,-1407715200000,1.020800552670151,0.854
1925-05-25,2233.2716,-1407628800000,1.0259805383383545,0.85
1925-05-26,2193.1616,-1407542400000,1.024864588300845,0.845
1925-05-27,2140.3921,-1407456000000,1.0212592661199846,0.839
1925-05-28,2127.3261,-1407369600000,1.0213016913143085,0.838
1925-05-29,2062.7498,-1407283200000,1.009828451552019,0.831
1925-05-30,2024.6043,-1407196800000,1.0029092926958227,0.826
1925-05-31,1986.9064,-1407110400000,1.003839179405675,0.823
1925-06-01,1962.022,-1407024000000,0.996724183378001,0.819
1925-06-02,1925.0651,-1406937600000,0.9879909383620277,0.815
1925-06-03,1888.5499,-1406851200000,0.9825554674507292,0.81
1925-06-04,1852.4742,-1406764800000,0.9780075434900936,0.806
1925-06-05,1816.8359,-1406678400000,0.9769899857450116,0.802
1925-06-06,1781.6326,-1406592000000,0.9734477022919484,0.798
1925-06-07,1758.4044,-1406505600000,0.9667934706151603,0.794
1925-06-08,1712.5226,-1406419200000,0.9644630473874165,0.79
1925-06-09,1689.8676,-1406332800000,0.9597840943581734,0.786
1925-06-10,1656.2409,-1406246400000,0.9601145332091571,0.782
1925-06-11,1645.1264,-1406160000000,0.955040147578537,0.78
1925-06-12,1612.0655,-1406073600000,0.9592965636435595,0.776
1925-06-13,1601.139,-1405987200000,0.9540466294393031,0.774
1925-06-14,1579.4263,-1405900800000,0.9534486535318581,0.771
1925-06-15,1568.6399,-1405814400000,0.9511282083118069,0.769
1925-06-16,1515.4044,-1405728000000,0.9467728006615705,0.761
1925-06-17,1473.6465,-1405641600000,0.9357753897799089,0.755
1925-06-18,1463.3217,-1405555200000,0.9321305496048754,0.753
1925-06-19,1442.8091,-1405468800000,0.9167353760693776,0.748
1925-06-20,1422.4786,-1405382400000,0.922601821021983,0.745
1925-06-21,1392.323,-1405296000000,0.9224230883806321,0.739
1925-06-22,1342.9646,-1405209600000,0.9275182126680632,0.732
1925-06-23,1323.5347,-1405123200000,0.9328213936163071,0.728
1925-06-24,1304.2828,-1405036800000,0.9294177509853125,0.724
1925-06-25,1285.2084,-1404950400000,0.9335704330548052,0.72
1925-06-26,1247.589,-1404864000000,0.9421100851698696,0.714
1925-06-27,1229.0427,-1404777600000,0.9400253968868169,0.709
1925-06-28,1219.8351,-1404691200000,0.9405468484288259,0.707
1925-06-29,1201.5505,-1404604800000,0.9378023037902563,0.703
1925-06-30,1192.4734,-1404518400000,0.9418678405684808,0.701
1925-07-01,1147.7361,-1404432000000,0.9223082263898814,0.69
1925-07-02,1130.1421,-1404345600000,0.9267381764707598,0.686
1925-07-03,1112.7189,-1404259200000,0.9303913371518944,0.681
1925-07-04,1104.0713,-1404172800000,0.9294781222851752,0.679
1925-07-05,1086.9032,-1404086400000,0.9260956598497896,0.674
1925-07-06,1053.074,-1404000000000,0.932534846846895,0.665
1925-07-07,1028.1428,-1403913600000,0.9385146582536068,0.657
1925-07-08,1019.9159,-1403827200000,0.9351696112178552,0.653
1925-07-09,979.4038,-1403740800000,0.9384975952799517,0.643
1925-07-10,955.5912,-1403654400000,0.9344701234726054,0.632
1925-07-11,916.7204,-1403568000000,0.9359156188611493,0.619
1925-07-12,909.0679,-1403481600000,0.936511352822805,0.614
1925-07-13,863.9982,-1403395200000,0.9458256714469313,0.599
1925-07-14,842.0024,-1403308800000,0.9385650615341825,0.588
1925-07-15,813.2284,-1403222400000,0.9448833610466809,0.577
1925-07-16,792.06,-1403136000000,0.9410754521107954,0.566
1925-07-17,757.5572,-1403049600000,0.9384302445964743,0.551
1925-07-18,724.017,-1402963200000,0.931096311873156,0.535
1925-07-19,704.3503,-1402876800000,0.9235212490641637,0.526
1925-07-20,685.0236,-1402790400000,0.9292862934305628,0.517
1925-07-21,666.0345,-1402704000000,0.9305465079570391,0.507
1925-07-22,635.1294,-1402617600000,0.9263032535820975,0.493
1925-07-23,617.0284,-1402531200000,0.9183988042566652,0.48
1925-07-24,605.1438,-1402444800000,0.9165334266982095,0.473
1925-07-25,581.8096,-1402358400000,0.9131025773507956,0.46
1925-07-26,564.6867,-1402272000000,0.9070389958156436,0.449
1925-07-27,553.45,-1402185600000,0.9084598691623716,0.442
1925-07-28,531.4016,-1402099200000,0.9131875577791406,0.426
1925-07-29,515.2343,-1402012800000,0.9212325823872545,0.414
1925-07-30,499.3804,-1401926400000,0.9139789829563966,0.401
1925-07-31,488.9841,-1401840000000,0.9132783348540525,0.394
1925-08-01,473.647,-1401753600000,0.9185587073706832,0.381
1925-08-02,463.5928,-1401667200000,0.9213571816026541,0.371
1925-08-03,453.6742,-1401580800000,0.9217978870052322,0.362
1925-08-04,443.8904,-1401494400000,0.9162167381879368,0.352
1925-08-05,439.0488,-1401408000000,0.916793116666731,0.345
1925-08-06,429.4657,-1401321600000,0.9174764764647547,0.337
1925-08-07,420.0154,-1401235200000,0.9170882193655645,0.327
1925-08-08,410.6973,-1401148800000,0.9227917431780847,0.316
1925-08-09,401.5105,-1401062400000,0.917273516787848,0.306
1925-08-10,396.9661,-1400976000000,0.9170100847039505,0.303
1925-08-11,387.9749,-1400889600000,0.9123926497691898,0.292
1925-08-12,374.7305,-1400803200000,0.9171426030958933,0.28
1925-08-13,370.3799,-1400716800000,0.9221637945681782,0.274
1925-08-14,366.0613,-1400630400000,0.9211318608721134,0.269
1925-08-15,361.7746,-1400544000000,0.924353276457717,0.265
1925-08-16,353.2963,-1400457600000,0.9270838991991038,0.256
1925-08-17,344.9443,-1400371200000,0.9311047963971176,0.243
1925-08-18,336.7179,-1400284800000,0.9311115522645972,0.235
1925-08-19,328.6161,-1400198400000,0.930968109913931,0.224
1925-08-20,320.6383,-1400112000000,0.9319879596547129,0.213
1925-08-21,320.6383,-1400025600000,0.9319879596547129,0.213
1925-08-22,308.9022,-1399939200000,0.9294974213530095,0.196
1925-08-23,305.0513,-1399852800000,0.9284400191251436,0.19
1925-08-24,305.0513,-1399766400000,0.9284400191251436,0.19
1925-08-25,301.2308,-1399680000000,0.9343831672722115,0.183
1925-08-26,293.6805,-1399593600000,0.9305876998139694,0.174
1925-08-27,286.2506,-1399507200000,0.9290973620778978,0.162
1925-08-28,293.6805,-1399420800000,0.9305876998139694,0.174
1925-08-29,308.9022,-1399334400000,0.9294974213530095,0.196
1925-08-30,275.3297,-1399248000000,0.9420321081231394,0.143
1925-08-31,268.1972,-1399161600000,0.9492256111839242,0.133
1925-09-01,261.1822,-1399075200000,0.9438473830416715,0.12
1925-09-02,261.1822,-1398988800000,0.9438473830416715,0.12
1925-09-03,257.7185,-1398902400000,0.9405289074563293,0.115
1925-09-04,250.8784,-1398816000000,0.941444383889596,0.106
1925-09-05,250.8784,-1398729600000,0.941444383889596,0.106
1925-09-06,250.8784,-1398643200000,0.941444383889596,0.106
1925-09-07,250.8784,-1398556800000,0.941444383889596,0.106
1925-09-08,247.5017,-1398470400000,0.9479410234471042,0.101
1925-09-09,247.5017,-1398384000000,0.9479410234471042,0.101
1925-09-10,244.1538,-1398297600000,0.9482062897950433,0.096
1925-09-11,240.8345,-1398211200000,0.9495423345542223,0.092
1925-09-12,237.5439,-1398124800000,0.9612658893323922,0.09
1925-09-13,234.2817,-1398038400000,0.9638534230716571,0.086
1925-09-14,227.8423,-1397952000000,0.9688589802275036,0.078
1925-09-15,224.6649,-1397865600000,0.9648154099567817,0.073
1925-09-16,224.6649,-1397779200000,0.9648154099567817,0.073
1925-09-17,224.6649,-1397692800000,0.9648154099567817,0.073
1925-09-18,215.3008,-1397606400000,0.966331472205286,0.061
1925-09-19,209.197,-1397520000000,0.9746708472695993,0.054
1925-09-20,206.1864,-1397433600000,0.9884696306384315,0.051
1925-09-21,206.1864,-1397347200000,0.9884696306384315,0.051
1925-09-22,206.1864,-1397260800000,0.9884696306384315,0.051
1925-09-23,203.2033,-1397174400000,1.0015864678523596,0.045
1925-09-24,203.2033,-1397088000000,1.0015864678523596,0.045
1925-09-25,206.1864,-1397001600000,0.9884696306384315,0.051
1925-09-26,206.1864,-1396915200000,0.9884696306384315,0.051
1925-09-27,206.1864,-1396828800000,0.9884696306384315,0.051
1925-09-28,203.2033,-1396742400000,1.0015864678523596,0.045
1925-09-29,203.2033,-1396656000000,1.0015864678523596,0.045
1925-09-30,200.2476,-1396569600000,1.0059844593731757,0.042
1925-10-01,200.2476,-1396483200000,1.0059844593731757,0.042
1925-10-02,197.3191,-1396396800000,1.0130771045695952,0.038
1925-10-03,197.3191,-1396310400000,1.0130771045695952,0.038
1925-10-04,191.5433,-1396224000000,1.0264830079130207,0.032
1925-10-05,191.5433,-1396137600000,1.0264830079130207,0.032
1925-10-06,188.6959,-1396051200000,1.0348067567682437,0.029
1925-10-07,185.8753,-1395964800000,1.0305798487824709,0.027
1925-10-08,180.3141,-1395878400000,1.040381249906983,0.024
1925-10-09,180.3141,-1395792000000,1.040381249906983,0.024
1925-10-10,180.3141,-1395705600000,1.040381249906983,0.024
1925-10-11,183.0814,-1395619200000,1.031271063128761,0.025
1925-10-12,180.3141,-1395532800000,1.040381249906983,0.024
1925-10-13,180.3141,-1395446400000,1.040381249906983,0.024
1925-10-14,180.3141,-1395360000000,1.040381249906983,0.024
1925-10-15,177.5733,-1395273600000,1.0289268884848095,0.021
1925-10-16,172.1708,-1395187200000,1.035257976801101,0.018
1925-10-17,169.5089,-1395100800000,1.0406733338057552,0.017
1925-10-18,164.2633,-1395014400000,1.0573910304806668,0.015
1925-10-19,161.6793,-1394928000000,1.052418542030342,0.014
1925-10-20,161.6793,-1394841600000,1.052418542030342,0.014
1925-10-21,164.2633,-1394755200000,1.0573910304806668,0.015
1925-10-22,164.2633,-1394668800000,1.0573910304806668,0.015
1925-10-23,161.6793,-1394582400000,1.052418542030342,0.014
1925-10-24,161.6793,-1394496000000,1.052418542030342,0.014
1925-10-25,159.1211,-1394409600000,1.0450337684997384,0.012
1925-10-26,156.5885,-1394323200000,1.052904658416414,0.011
1925-10-27,156.5885,-1394236800000,1.052904658416414,0.011
1925-10-28,156.5885,-1394150400000,1.052904658416414,0.011
1925-10-29,156.5885,-1394064000000,1.052904658416414,0.011
1925-10-30,159.1211,-1393977600000,1.0450337684997384,0.012
1925-10-31,159.1211,-1393891200000,1.0450337684997384,0.012
1925-11-01,161.6793,-1393804800000,1.052418542030342,0.014
1925-11-02,161.6793,-1393718400000,1.052418542030342,0.014
1925-11-03,159.1211,-1393632000000,1.0450337684997384,0.012
1925-11-04,159.1211,-1393545600000,1.0450337684997384,0.012
1925-11-05,156.5885,-1393459200000,1.052904658416414,0.011
1925-11-06,156.5885,-1393372800000,1.052904658416414,0.011
1925-11-07,154.0815,-1393286400000,1.0601117565519627,0.01
1925-11-08,151.5999,-1393200000000,1.0599926804932946,0.009
1925-11-09,151.5999,-1393113600000,1.0599926804932946,0.009
1925-11-10,149.1437,-1393027200000,1.0612546633053326,0.008
1925-11-11,149.1437,-1392940800000,1.0612546633053326,0.008
1925-11-12,151.5999,-1392854400000,1.0599926804932946,0.009
1925-11-13,151.5999,-1392768000000,1.0599926804932946,0.009
1925-11-14,154.0815,-1392681600000,1.0601117565519627,0.01
1925-11-15,156.5885,-1392595200000,1.052904658416414,0.011
1925-11-16,156.5885,-1392508800000,1.052904658416414,0.011
1925-11-17,159.1211,-1392422400000,1.0450337684997384,0.012
1925-11-18,159.1211,-1392336000000,1.0450337684997384,0.012
1925-11-19,161.6793,-1392249600000,1.052418542030342,0.014
1925-11-20,164.2633,-1392163200000,1.0573910304806668,0.015
1925-11-21,172.1708,-1392076800000,1.035257976801101,0.018
1925-11-22,172.1708,-1391990400000,1.035257976801101,0.018
1925-11-23,172.1708,-1391904000000,1.035257976801101,0.018
1925-11-24,174.8589,-1391817600000,1.035540780230268,0.02
1925-11-25,177.5733,-1391731200000,1.0289268884848095,0.021
1925-11-26,180.3141,-1391644800000,1.040381249906983,0.024
1925-11-27,185.8753,-1391558400000,1.0305798487824709,0.027
1925-11-28,191.5433,-1391472000000,1.0264830079130207,0.032
1925-11-29,194.4177,-1391385600000,1.0176595442061018,0.035
1925-11-30,194.4177,-1391299200000,1.0176595442061018,0.035
1925-12-01,200.2476,-1391212800000,1.0059844593731757,0.042
1925-12-02,203.2033,-1391126400000,1.0015864678523596,0.045
1925-12-03,203.2033,-1391040000000,1.0015864678523596,0.045
1925-12-04,215.3008,-1390953600000,0.966331472205286,0.061
1925-12-05,247.5017,-1390867200000,0.9479410234471042,0.101
1925-12-06,254.284,-1390780800000,0.9420150430689909,0.111
1925-12-07,268.1972,-1390694400000,0.9492256111839242,0.133
1925-12-08,308.9022,-1390608000000,0.9294974213530095,0.196
1925-12-09,275.3297,-1390521600000,0.9420321081231394,0.143
1925-12-10,271.7487,-1390435200000,0.9452960365362171,0.139
1925-12-11,282.5805,-1390348800000,0.9311122250012364,0.157
