Exceedance,Energy,RiverVolume,CapFactor,EFlowProportion,SpecificEnergy,ShutoffDaysProportion
0,960,47.6,0.609,0.33,44.4,0.192
0.01,948.1,46.1,0.601,0.324,44.3,0.179
0.02,936.2,44.6,0.594,0.318,44.1,0.165
0.03,924.3,43.1,0.586,0.312,43.9,0.152
0.04,919.7,42.5,0.584,0.296,43.8,0.125
0.05,918.8,42.4,0.583,0.275,43.6,0.0918
0.06,917.8,42.3,0.582,0.254,43.5,0.0581
0.07,914.4,42.1,0.58,0.238,43.3,0.0351
0.08,906,41.7,0.575,0.232,43,0.0334
0.09,897.5,41.3,0.569,0.226,42.7,0.0318
0.1,889.1,40.9,0.564,0.22,42.4,0.0301
0.11,886.2,40.9,0.562,0.217,42.1,0.0285
0.12,883.3,40.9,0.56,0.214,41.7,0.0268
0.13,880.4,40.9,0.559,0.211,41.4,0.0252
0.14,878,40.8,0.557,0.208,41,0.0241
0.15,875.8,40.7,0.556,0.205,40.5,0.0233
0.16,873.7,40.6,0.554,0.202,40,0.0225
0.17,872.2,40.5,0.553,0.199,39.6,0.0214
0.18,871.9,40.3,0.553,0.196,39.4,0.0197
0.19,871.7,40.1,0.553,0.193,39.2,0.0181
0.2,871.4,40,0.553,0.19,39,0.0164
0.21,871.1,40,0.553,0.187,39,0.0156
0.22,870.7,39.9,0.552,0.184,38.9,0.0148
0.23,870.4,39.9,0.552,0.181,38.9,0.014
0.24,869.6,39.5,0.552,0.18,38.7,0.0132
0.25,868.5,39,0.551,0.18,38.3,0.0123
0.26,867.5,38.5,0.55,0.18,37.9,0.0115
0.27,866.3,37.7,0.55,0.18,37.6,0.011
0.28,864.6,36.4,0.548,0.18,37.2,0.011
0.29,862.9,35.1,0.547,0.18,36.8,0.011
0.3,861.3,33.8,0.546,0.18,36.4,0.011
0.31,858.2,33.6,0.544,0.18,36.4,0.0101
0.32,855.1,33.4,0.542,0.18,36.3,0.00932
0.33,852,33.2,0.541,0.18,36.3,0.00849
0.34,850.7,32.7,0.54,0.178,36.1,0.00658
0.35,850.3,32,0.54,0.175,35.9,0.00411
0.36,849.8,31.3,0.539,0.172,35.7,0.00164
0.37,847.9,30.9,0.538,0.17,35.1,0
0.38,843.3,30.8,0.535,0.17,34,0
0.39,838.6,30.8,0.532,0.17,32.8,0
0.4,834,30.7,0.529,0.17,31.7,0
0.41,833.5,30.5,0.529,0.17,31.2,0
0.42,833,30.3,0.528,0.17,30.7,0
0.43,832.6,30.2,0.528,0.17,30.2,0
0.44,831.7,29.9,0.528,0.17,29.9,0
0.45,830.5,29.6,0.527,0.17,29.6,0
0.46,829.4,29.2,0.526,0.17,29.4,0
0.47,827.8,29,0.525,0.169,29.3,0
0.48,825.1,28.9,0.524,0.166,29.3,0
0.49,822.5,28.8,0.522,0.163,29.2,0
0.5,819.8,28.7,0.52,0.16,29.2,0
0.51,817.5,28.7,0.518,0.16,29.2,0
0.52,815.1,28.6,0.517,0.16,29.1,0
0.53,812.8,28.6,0.515,0.16,29.1,0
0.54,811.5,28.1,0.515,0.16,29.1,0
0.55,810.8,27.4,0.514,0.16,29.1,0
0.56,810.1,26.8,0.513,0.16,29.1,0
0.57,808.9,26.2,0.513,0.159,29,0
0.58,807,25.9,0.511,0.156,28.7,0
0.59,805,25.5,0.51,0.153,28.5,0
0.6,803,25.2,0.509,0.15,28.2,0
0.61,802.3,24.8,0.509,0.15,27.9,0
0.62,801.6,24.5,0.508,0.15,27.5,0
0.63,800.9,24.1,0.508,0.15,27.2,0
0.64,800.4,23.7,0.508,0.15,26.9,0
0.65,799.9,23.3,0.508,0.15,26.6,0
0.66,799.3,22.9,0.507,0.15,26.2,0
0.67,798.1,22.6,0.506,0.15,25.9,0
0.68,795.4,22.5,0.505,0.15,25.5,0
0.69,792.7,22.4,0.503,0.15,25.1,0
0.7,790,22.3,0.501,0.15,24.7,0
0.71,789.4,21.9,0.501,0.147,24.4,0
0.72,788.8,21.6,0.5,0.144,24.1,0
0.73,788.2,21.2,0.5,0.141,23.8,0
0.74,784.1,21.1,0.497,0.14,23.3,0
0.75,778.3,21,0.493,0.14,22.8,0
0.76,772.4,20.9,0.49,0.14,22.2,0
0.77,768.2,20.7,0.487,0.14,21.8,0
0.78,767.2,20.3,0.486,0.14,21.8,0
0.79,766.3,19.8,0.486,0.14,21.7,0
0.8,765.3,19.3,0.485,0.14,21.7,0
0.81,762.7,18.8,0.483,0.14,21.5,0
0.82,760.2,18.3,0.482,0.14,21.3,0
0.83,757.6,17.9,0.48,0.14,21.1,0
0.84,737.1,17.2,0.467,0.14,21,0
0.85,707.5,16.4,0.449,0.14,20.9,0
0.86,677.9,15.5,0.43,0.14,20.8,0
0.87,657.2,15,0.416,0.139,20.8,0
0.88,654.3,14.8,0.415,0.136,20.8,0
0.89,651.3,14.7,0.413,0.133,20.7,0
0.9,648.4,14.6,0.411,0.13,20.7,0
0.91,608.9,13.9,0.386,0.13,20.6,0
0.92,569.4,13.2,0.361,0.13,20.5,0
0.93,529.9,12.4,0.336,0.13,20.4,0
0.94,487.4,11.7,0.309,0.13,20.4,0
0.95,443.5,10.9,0.282,0.13,20.4,0
0.96,399.6,10,0.254,0.13,20.3,0
0.97,343,8.79,0.218,0.129,20.1,0
0.98,261,6.64,0.166,0.126,19.5,0
0.99,179.1,4.5,0.114,0.123,18.8,0
1,97.14,2.35,0.0616,0.12,18.2,0
