Exceedance,Flow,Power,Energy,GrossHead,CanalFlow,NetHead,TotalEfficiency,TotalHeadloss,EFlowProportion,GenerationProportion,BypassProportion,SpecificEnergy,ShutoffProportion
0,5110,191,142000,25.6,1100,25.4,0.937,1.87,0.55,0.88,0.78,50.1,1
0.01,4740,188,139000,25.6,1100,25.4,0.936,1.87,0.464,0.87,0.77,49.8,0.266
0.02,4180,185,135000,25.6,1100,25.4,0.936,1.87,0.45,0.868,0.738,49.5,0.091
0.03,3900,182,134000,25.5,1100,25.4,0.935,1.87,0.45,0.86,0.72,49.2,0
0.04,3760,181,132000,25.5,1100,25.3,0.935,1.87,0.44,0.85,0.706,48.9,0
0.05,3640,180,129000,25.5,1100,25.3,0.935,1.87,0.44,0.85,0.7,48.6,0
0.06,3390,177,128000,25.5,1100,25.3,0.935,1.87,0.43,0.845,0.675,48,0
0.07,3290,177,127000,25.5,1100,25.3,0.935,1.87,0.43,0.84,0.669,48,0
0.08,3140,176,126000,25.5,1100,25.2,0.934,1.87,0.42,0.84,0.65,47.6,0
0.09,3080,176,126000,25.4,1100,25.2,0.934,1.87,0.42,0.84,0.644,47.4,0
0.1,2930,174,124000,25.4,1100,25.2,0.934,1.87,0.41,0.83,0.621,47.2,0
0.11,2750,173,123000,25.4,1100,25.1,0.934,1.87,0.41,0.83,0.6,47.1,0
0.12,2560,172,122000,25.4,1100,25.1,0.934,1.87,0.409,0.82,0.579,46.9,0
0.13,2410,170,121000,25.4,1100,25.1,0.933,1.87,0.4,0.81,0.553,46.6,0
0.14,2330,169,121000,25.3,1100,25.1,0.933,1.87,0.4,0.81,0.53,46.5,0
0.15,2260,168,121000,25.3,1100,25,0.933,1.87,0.4,0.81,0.521,45.9,0
0.16,2180,167,120000,25.3,1100,25,0.933,1.87,0.4,0.796,0.506,45.6,0
0.17,2130,166,119000,25.3,1100,25,0.933,1.87,0.4,0.79,0.49,45.3,0
0.18,2060,165,119000,25.3,1100,25,0.933,1.87,0.39,0.79,0.48,45,0
0.19,1920,164,118000,25.2,1100,24.9,0.933,1.86,0.39,0.78,0.468,44.9,0
0.2,1870,163,116000,25.2,1100,24.9,0.932,1.85,0.39,0.772,0.452,44.7,0
0.21,1780,162,115000,25.2,1100,24.9,0.932,1.84,0.38,0.77,0.45,44.6,0
0.22,1690,160,112000,25.2,1090,24.9,0.932,1.81,0.38,0.76,0.44,44.3,0
0.23,1610,156,111000,25.2,1090,24.9,0.932,1.8,0.38,0.76,0.44,44.1,0
0.24,1580,155,111000,25.2,1080,24.9,0.932,1.73,0.37,0.76,0.438,43.5,0
0.25,1550,150,110000,25.1,1050,24.8,0.932,1.69,0.37,0.75,0.43,42.9,0
0.26,1450,148,108000,25.1,1040,24.8,0.932,1.64,0.37,0.75,0.43,42.6,0
0.27,1390,145,105000,25,1040,24.7,0.931,1.57,0.37,0.74,0.421,42.4,0
0.28,1330,141,105000,25,1010,24.7,0.931,1.55,0.37,0.74,0.42,41.7,0
0.29,1270,141,104000,25,981,24.7,0.93,1.5,0.37,0.73,0.42,41.2,0
0.3,1210,140,102000,25,972,24.7,0.93,1.44,0.363,0.73,0.41,40.9,0
0.31,1180,137,101000,24.9,961,24.6,0.929,1.42,0.35,0.72,0.41,40.2,0
0.32,1160,136,98800,24.9,912,24.6,0.928,1.32,0.34,0.72,0.41,40,0
0.33,1070,135,96700,24.9,901,24.5,0.928,1.28,0.34,0.72,0.4,40,0
0.34,1050,133,95200,24.8,879,24.5,0.927,1.23,0.329,0.72,0.4,39.8,0
0.35,1020,129,93700,24.8,848,24.4,0.927,1.15,0.313,0.71,0.4,39.7,0
0.36,980,127,92500,24.7,790,24.4,0.926,1.09,0.31,0.71,0.4,39.6,0
0.37,898,126,91800,24.7,735,24.4,0.925,0.948,0.3,0.7,0.4,39.5,0
0.38,871,124,90700,24.7,707,24.3,0.925,0.889,0.3,0.696,0.4,39.5,0
0.39,834,122,89800,24.6,686,24.2,0.924,0.846,0.29,0.69,0.39,39.4,0
0.4,821,121,88800,24.5,662,24.1,0.924,0.821,0.284,0.684,0.39,39.3,0
0.41,797,119,88200,24.4,635,24,0.924,0.808,0.28,0.68,0.39,39.2,0
0.42,783,118,87100,24.3,600,23.9,0.923,0.744,0.28,0.67,0.38,39.2,0
0.43,762,116,84000,24.3,595,23.9,0.923,0.738,0.276,0.66,0.38,38.8,0
0.44,751,113,82200,24.2,591,23.8,0.923,0.727,0.27,0.66,0.38,38.7,0
0.45,726,106,78800,24.2,568,23.8,0.923,0.696,0.26,0.65,0.375,38.5,0
0.46,702,104,75600,24.1,523,23.7,0.923,0.634,0.259,0.65,0.37,38.3,0
0.47,685,101,74500,24.1,507,23.6,0.922,0.612,0.25,0.65,0.37,38.2,0
0.48,642,99.5,73500,24,486,23.5,0.922,0.59,0.24,0.64,0.37,38,0
0.49,615,95,69100,23.9,469,23.4,0.922,0.558,0.24,0.64,0.37,37.9,0
0.5,568,92.6,66700,23.9,443,23.3,0.922,0.536,0.23,0.63,0.37,37.8,0
0.51,552,88.2,65400,23.7,416,23.1,0.921,0.488,0.219,0.63,0.36,37.7,0
0.52,539,81.3,60500,23.5,385,23,0.921,0.463,0.21,0.63,0.36,37.5,0
0.53,521,78.2,58200,23.4,368,22.8,0.921,0.449,0.207,0.63,0.35,37.4,0
0.54,504,76,56100,23.3,355,22.6,0.921,0.436,0.2,0.63,0.35,37.3,0
0.55,496,73.3,54600,23.3,347,22.5,0.92,0.426,0.19,0.625,0.35,37.2,0
0.56,478,71.3,53100,23.1,331,22.4,0.92,0.405,0.19,0.62,0.34,37,0
0.57,471,70.4,52400,23.1,330,22.3,0.92,0.399,0.18,0.62,0.34,36.7,0
0.58,463,67.6,50300,23,317,22.2,0.92,0.391,0.178,0.62,0.33,36.6,0
0.59,450,66.5,49500,22.9,306,22.1,0.92,0.384,0.17,0.61,0.32,36.4,0
0.6,434,62.6,46300,22.8,291,22.1,0.92,0.365,0.16,0.61,0.316,36.3,0
0.61,412,59.9,44300,22.8,273,21.9,0.919,0.354,0.16,0.61,0.31,36,0
0.62,388,58.7,43200,22.7,269,21.7,0.919,0.349,0.16,0.6,0.304,35.7,0
0.63,378,56.7,42000,22.5,261,21.6,0.919,0.34,0.16,0.6,0.3,35.5,0
0.64,371,55.4,41200,22.2,252,21.2,0.919,0.334,0.16,0.6,0.29,35.4,0
0.65,365,53.4,39400,22.1,245,20.9,0.919,0.333,0.15,0.6,0.29,35.3,0
0.66,361,52.4,39000,22,238,20.8,0.918,0.33,0.15,0.6,0.28,35.1,0
0.67,346,50.7,37300,21.9,229,20.7,0.918,0.325,0.14,0.6,0.28,34.9,0
0.68,342,49.3,35800,21.6,224,20.3,0.917,0.323,0.14,0.59,0.28,34.8,0
0.69,335,48.9,35200,21.5,223,20.1,0.917,0.321,0.14,0.59,0.28,34.6,0
0.7,324,46.3,34400,21.4,208,20,0.916,0.318,0.13,0.59,0.27,34.4,0
0.71,317,45.9,34100,21.3,206,19.8,0.915,0.314,0.13,0.58,0.27,33.8,0
0.72,314,45.2,33000,21.1,204,19.5,0.915,0.311,0.13,0.58,0.26,33,0
0.73,310,44.4,32700,20.9,198,19.3,0.915,0.309,0.13,0.579,0.26,32.4,0
0.74,299,43.4,31600,20.6,194,19,0.913,0.308,0.13,0.57,0.25,31.9,0
0.75,286,41.9,30800,20.4,188,18.7,0.912,0.306,0.13,0.57,0.25,30.7,0
0.76,283,41.1,30200,20.3,183,18.5,0.912,0.304,0.122,0.562,0.24,30.2,0
0.77,276,39.7,29200,20.2,177,18.4,0.911,0.302,0.12,0.56,0.24,29.4,0
0.78,274,39.1,28500,19.9,174,18.2,0.91,0.298,0.12,0.56,0.24,27,0
0.79,272,38.7,27900,19.7,172,17.8,0.909,0.295,0.11,0.55,0.23,26.1,0
0.8,267,37.7,27600,19.4,167,17.6,0.909,0.291,0.11,0.548,0.228,25.1,0
0.81,267,37.2,27200,19.2,165,17.4,0.907,0.285,0.102,0.532,0.22,23.3,0
0.82,262,36.7,26700,18.9,163,17,0.907,0.28,0.1,0.52,0.21,22,0
0.83,256,35.8,26200,18.6,160,16.8,0.906,0.274,0.1,0.51,0.21,21.5,0
0.84,254,35.2,25900,18.6,157,16.7,0.906,0.271,0.099,0.494,0.204,20.4,0
0.85,252,34.5,25100,18.3,153,16.4,0.905,0.262,0.094,0.479,0.19,19.4,0
0.86,244,33.5,24200,18.1,149,16.2,0.903,0.258,0.091,0.47,0.19,18.7,0
0.87,241,32.6,24000,18,145,16.1,0.903,0.251,0.0877,0.447,0.19,17,0
