WaterYear,Days,Energy,Power_max,Power_min,Power_mean,Flow_mean,Flow_min,Flow_max,RiverVolume,EFlowVolume,CanalVolume,EFlowProportion_mean,EFlowProportion_min,EFlowProportion_max,LowFlowShutoffDays,HighHeadShutoffDays,LowHeadShutoffDays,LowFlowShutoffProportion,HighHeadShutoffProportion,LowHeadShutoffProportion,CapFactor,Proportion4Units,Proportion3Units,Proportion2Units,Proportion1Units,Proportion0Units,ShutoffDays,ShutoffDaysProportion,BypassVolume,EFlowProportion,GenerationProportion,BypassProportion,SpecificEnergy
2013,365,773.9,192.8,0,88.35,645.7,145.8,1915,20.4,3.49,14.8,0.248,0.075,0.489,0,9,0,0,0.025,0,0.491,0.24,0.16,0.16,0.45,0,9,0.024657534246575342,5.6,0.17,0.73,0.27,37.9
2014,365,669.8,190.9,17.5,76.46,476.2,151,1162,15,3.09,11.9,0.269,0.106,0.483,0,0,0,0,0,0,0.425,0.15,0.17,0.16,0.52,0,0,0,3.1,0.21,0.79,0.21,44.7
2015,366,690.9,192.8,17.06,78.65,538.4,128,1656,17,3.2,12.7,0.265,0.0828,0.46,0,0,0,0,0,0,0.438,0.19,0.13,0.18,0.5,0,0,0,4.3,0.19,0.75,0.25,40.6
2016,365,758,192.8,19.71,86.53,820.2,141.2,2968,25.9,4.31,15.3,0.259,0.0649,0.529,0,0,0,0,0,0,0.481,0.28,0.1,0.18,0.44,0,0,0,10.6,0.17,0.59,0.41,29.3
2017,365,816.6,192.8,23.99,93.22,780.9,204.6,2434,24.6,4.45,16,0.264,0.0608,0.528,0,0,0,0,0,0,0.518,0.3,0.099,0.2,0.41,0,0,0,8.6,0.18,0.65,0.35,33.2
2018,365,384.7,113.4,0,43.92,316.5,100.1,653.6,9.98,3.05,6.83,0.37,0.146,0.719,29,55,0,0.079,0.15,0,0.244,0,0.12,0.2,0.6,0.079,84,0.23013698630136986,3.15,0.31,0.68,0.32,38.5
2019,366,725.9,192.8,0,82.64,815.8,85.64,3049,25.8,4.37,14.9,0.307,0.0712,0.607,43,6,0,0.12,0.016,0,0.46,0.31,0.082,0.15,0.34,0.12,49,0.13424657534246576,10.9,0.17,0.58,0.42,28.1
2020,365,863.2,192.8,0,98.53,785.4,177.2,2173,24.8,4.18,17,0.253,0.0681,0.515,0,8,0,0,0.022,0,0.547,0.33,0.11,0.2,0.36,0,8,0.021917808219178082,7.8,0.17,0.69,0.31,34.8
2021,365,724.1,192.8,0,82.66,584.4,185.7,1763,18.4,3.51,13.6,0.263,0.0839,0.515,0,16,0,0,0.044,0,0.459,0.2,0.13,0.19,0.48,0,16,0.043835616438356165,4.8,0.19,0.74,0.26,39.4
2022,92,71.94,49.51,23.87,32.58,202.2,160,285.5,1.61,0.456,1.15,0.289,0.207,0.349,0,0,0,0,0,0,0.0456,0,0,0.0027,0.25,0,0,0,0.46,0.28,0.71,0.29,44.7
