WaterYear,Days,Energy,Power_max,Power_min,Power_mean,Flow_mean,Flow_min,Flow_max,RiverVolume,EFlowVolume,CanalVolume,EFlowProportion_mean,EFlowProportion_min,EFlowProportion_max,LowFlowShutoffDays,HighHeadShutoffDays,LowHeadShutoffDays,LowFlowShutoffProportion,HighHeadShutoffProportion,LowHeadShutoffProportion,CapFactor,Proportion4Units,Proportion3Units,Proportion2Units,Proportion1Units,Proportion0Units,ShutoffDays,ShutoffDaysProportion,BypassVolume,EFlowProportion,GenerationProportion,BypassProportion,SpecificEnergy
2010,365,890.1,192.8,22.81,101.6,948.6,205.1,2688,29.9,4.76,18.2,0.254,0.0807,0.532,0,0,0,0,0,0,0.564,0.37,0.11,0.17,0.35,0,0,0,11.7,0.16,0.61,0.39,29.8
2011,366,650.7,186.4,15.58,74.08,452.9,143,1120,14.3,3,11.3,0.269,0.11,0.504,0,0,0,0,0,0,0.413,0.12,0.17,0.27,0.44,0,0,0,3,0.21,0.79,0.21,45.5
2012,365,784.2,192.8,18.63,89.52,659.3,135.9,2197,20.8,3.56,14.9,0.251,0.0633,0.46,0,0,0,0,0,0,0.497,0.28,0.13,0.16,0.44,0,0,0,5.9,0.17,0.72,0.28,37.7
2013,365,852,192.8,22.83,97.26,732.9,157.8,2027,23.1,3.86,16.4,0.244,0.0697,0.536,0,0,0,0,0,0,0.54,0.33,0.11,0.17,0.39,0,0,0,6.7,0.17,0.71,0.29,36.9
2014,365,738.6,192.8,20.47,84.32,519.8,165.4,1189,16.4,3.21,13.2,0.256,0.0966,0.458,0,0,0,0,0,0,0.468,0.22,0.15,0.17,0.46,0,0,0,3.2,0.2,0.8,0.2,45
2015,366,753.7,192.8,19.64,85.8,589.8,140.8,1708,18.7,3.25,14,0.247,0.0784,0.497,0,0,0,0,0,0,0.478,0.22,0.13,0.21,0.44,0,0,0,4.7,0.17,0.75,0.25,40.3
2016,365,797.1,192.8,20.64,90.99,840.3,145.7,2926,26.5,4.3,16,0.246,0.065,0.517,0,0,0,0,0,0,0.506,0.28,0.12,0.19,0.4,0,0,0,10.5,0.16,0.6,0.4,30.1
2017,365,856.5,192.8,25.45,97.78,854.6,211.3,2494,27,4.73,17,0.258,0.0594,0.51,0,0,0,0,0,0,0.543,0.31,0.12,0.22,0.35,0,0,0,10,0.18,0.63,0.37,31.7
2018,365,444.4,122.6,0,50.73,334.8,107.4,698.6,10.6,3.09,7.45,0.352,0.136,0.67,6,0,0,0.016,0,0,0.282,0,0.15,0.21,0.62,0.016,6,0.01643835616438356,3.15,0.29,0.7,0.3,41.9
2019,366,763.4,192.8,8.049,86.91,810.9,94.04,2858,25.6,4.28,15.5,0.286,0.0759,0.553,0,0,0,0,0,0,0.484,0.31,0.088,0.17,0.44,0,0,0,10.1,0.17,0.61,0.39,29.8
2020,365,924.2,192.8,21.58,105.5,888.6,179.6,2260,28,4.48,18.5,0.247,0.0655,0.526,0,0,0,0,0,0,0.586,0.38,0.12,0.17,0.33,0,0,0,9.5,0.16,0.66,0.34,33
2021,365,777.5,192.8,22.37,88.75,627.1,197.1,1742,19.8,3.77,14.5,0.267,0.085,0.496,0,0,0,0,0,0,0.493,0.23,0.13,0.21,0.44,0,0,0,5.3,0.19,0.73,0.27,39.3
2022,92,79.72,74,21.03,36.1,226.8,168.4,397.8,1.8,0.513,1.29,0.305,0.148,0.433,0,0,0,0,0,0,0.0506,0,0,0.047,0.21,0,0,0,0.51,0.28,0.72,0.28,44.3
