WaterYear,Days,Energy,Power_max,Power_min,Power_mean,Flow_mean,Flow_min,Flow_max,RiverVolume,EFlowVolume,CanalVolume,EFlowProportion_mean,EFlowProportion_min,EFlowProportion_max,LowFlowShutoffDays,HighHeadShutoffDays,LowHeadShutoffDays,LowFlowShutoffProportion,HighHeadShutoffProportion,LowHeadShutoffProportion,CapFactor,Proportion4Units,Proportion3Units,Proportion2Units,Proportion1Units,Proportion0Units,ShutoffDays,ShutoffDaysProportion,BypassVolume,EFlowProportion,GenerationProportion,BypassProportion,SpecificEnergy
1992,273,755.6,192.8,27.69,115.3,1121,196.6,2779,26.4,4.17,15.6,0.233,0.0781,0.489,0,0,0,0,0,0,0.479,0.33,0.093,0.17,0.16,0,0,0,10.8,0.16,0.59,0.41,28.6
1993,365,781,192.8,21.46,89.15,647.4,169.6,1992,20.4,3.79,14.7,0.262,0.0919,0.513,0,0,0,0,0,0,0.495,0.24,0.13,0.21,0.43,0,0,0,5.7,0.19,0.72,0.28,38.3
1994,365,302.6,116.8,0,34.54,262.6,92.19,670.2,8.28,2.87,5.27,0.407,0.16,0.781,47,91,0,0.13,0.25,0,0.192,0,0.055,0.16,0.66,0.13,138,0.3780821917808219,3.01,0.35,0.64,0.36,36.5
1995,366,407.1,157.8,0,46.34,325.5,80.98,915.7,10.3,2.87,7.25,0.376,0.117,0.642,50,90,0,0.14,0.25,0,0.258,0.025,0.13,0.2,0.51,0.14,140,0.3835616438356164,3.05,0.28,0.7,0.3,39.5
1996,365,728.7,192.8,0,83.19,557.2,105,1574,17.6,3.37,13.7,0.279,0.0941,0.495,0,36,0,0,0.099,0,0.462,0.25,0.12,0.16,0.47,0,36,0.09863013698630137,3.9,0.19,0.78,0.22,41.4
1997,365,724.2,192.8,19.81,82.67,532.5,162.5,1471,16.8,3.21,13.2,0.255,0.101,0.449,0,0,0,0,0,0,0.459,0.23,0.11,0.17,0.49,0,0,0,3.6,0.19,0.79,0.21,43.1
1998,365,853.7,192.8,20.04,97.46,898.5,142.5,2807,28.3,4.5,17.4,0.244,0.0755,0.493,0,0,0,0,0,0,0.541,0.35,0.11,0.17,0.38,0,0,0,10.9,0.16,0.61,0.39,30.2
1999,366,739.8,192.8,0,84.22,673.5,190.3,2328,21.3,3.92,14.2,0.274,0.0618,0.542,0,10,0,0,0.027,0,0.469,0.21,0.16,0.18,0.45,0,10,0.0273972602739726,7.1,0.18,0.67,0.33,34.7
2000,365,865.8,192.8,23.58,98.84,1151,179.7,3540,36.3,5.33,18.6,0.238,0.07,0.486,0,0,0,0,0,0,0.549,0.36,0.13,0.18,0.33,0,0,0,17.7,0.15,0.51,0.49,23.9
2001,365,716.8,192.8,19.9,81.83,509.6,161.9,1227,16.1,3.38,12.7,0.265,0.109,0.447,0,0,0,0,0,0,0.455,0.15,0.17,0.27,0.41,0,0,0,3.4,0.21,0.79,0.21,44.5
