Exceedance,Flow,Power,Energy,GrossHead,CanalFlow,NetHead,TotalEfficiency,TotalHeadloss,EFlowProportion,GenerationProportion,BypassProportion,SpecificEnergy,ShutoffProportion
0,2850,192,139000,25.6,1100,25.4,0.938,1.87,0.93,0.88,1,50.4,1
0.01,2330,187,137000,25.6,1100,25.4,0.936,1.87,0.784,0.87,1,49.9,1
0.02,2120,185,136000,25.6,1100,25.4,0.936,1.87,0.669,0.87,0.941,49.7,1
0.03,1930,183,135000,25.6,1100,25.4,0.935,1.87,0.595,0.87,0.822,49.7,1
0.04,1860,182,134000,25.6,1100,25.4,0.935,1.87,0.546,0.86,0.633,49.5,0.864
0.05,1750,181,133000,25.5,1100,25.4,0.935,1.87,0.502,0.86,0.561,49.2,0.54
0.06,1700,180,132000,25.5,1100,25.4,0.935,1.85,0.48,0.85,0.54,49,0.387
0.07,1620,179,130000,25.5,1100,25.4,0.935,1.83,0.47,0.85,0.517,48.7,0.323
0.08,1530,175,130000,25.5,1090,25.4,0.935,1.79,0.47,0.84,0.483,48.7,0.293
0.09,1470,174,128000,25.5,1070,25.4,0.935,1.72,0.457,0.84,0.47,48.5,0.25
0.1,1400,174,125000,25.5,1060,25.4,0.934,1.64,0.45,0.84,0.47,48.3,0.203
0.11,1340,171,124000,25.5,1020,25.4,0.934,1.56,0.44,0.83,0.47,48.1,0.0984
0.12,1270,169,123000,25.5,994,25.4,0.934,1.48,0.44,0.83,0.46,47.8,0.0665
0.13,1220,166,121000,25.5,967,25.4,0.934,1.45,0.44,0.83,0.45,47.6,0.0333
0.14,1130,164,118000,25.5,939,25.4,0.934,1.34,0.437,0.82,0.45,47.2,0
0.15,1040,160,116000,25.5,889,25.4,0.934,1.2,0.43,0.82,0.44,47,0
0.16,997,157,113000,25.5,839,25.3,0.933,1.13,0.43,0.82,0.44,46.8,0
0.17,950,156,111000,25.5,805,25.3,0.933,1.07,0.42,0.82,0.44,46.7,0
0.18,936,152,109000,25.5,802,25.3,0.933,1.03,0.41,0.81,0.43,46.4,0
0.19,929,150,108000,25.5,786,25.3,0.933,0.994,0.41,0.81,0.43,46.3,0
