Exceedance,Flow,Power,Energy,GrossHead,CanalFlow,NetHead,TotalEfficiency,TotalHeadloss,EFlowProportion,GenerationProportion,BypassProportion,SpecificEnergy,ShutoffProportion
0,1570,186,134000,25.6,1100,25.4,0.938,1.85,1,0.88,1,48.7,1
0.01,1060,173,124000,25.6,904,25.4,0.936,1.19,1,0.87,1,48.1,1
0.02,940,155,115000,25.6,797,25.4,0.936,1.02,1,0.86,1,47.5,1
0.03,868,145,107000,25.6,735,25.4,0.935,0.917,1,0.842,1,47.1,1
0.04,789,136,99800,25.6,672,25.4,0.935,0.832,0.99,0.836,1,46.9,1
0.05,773,127,94700,25.5,638,25.4,0.934,0.79,0.99,0.83,1,46.6,1
0.06,687,117,85500,25.5,565,25.4,0.933,0.673,0.98,0.82,1,46.4,1
0.07,661,107,79900,25.5,520,25.4,0.932,0.629,0.969,0.819,1,46.2,1
0.08,627,104,76000,25.5,499,25.4,0.931,0.603,0.94,0.803,1,45.9,1
0.09,612,102,74300,25.5,491,25.4,0.93,0.583,0.92,0.797,1,45.5,1
0.1,600,99.4,72600,25.5,480,25.4,0.928,0.57,0.901,0.79,1,45.3,1
0.11,577,96.1,69200,25.5,456,25.4,0.927,0.556,0.875,0.78,1,44.9,1
0.12,528,81.3,60100,25.5,383,25.4,0.925,0.475,0.839,0.77,1,44.7,1
0.13,486,76.4,55200,25.5,357,25.4,0.924,0.433,0.83,0.753,1,44.3,1
0.14,467,73.6,54000,25.5,343,25.4,0.923,0.418,0.82,0.74,1,44,1
0.15,446,69.6,50800,25.5,323,25.4,0.923,0.392,0.8,0.73,1,43.9,1
0.16,423,65.8,48800,25.5,303,25.4,0.922,0.378,0.786,0.726,1,43.3,1
0.17,401,64.2,46500,25.5,297,25.4,0.922,0.362,0.76,0.71,1,42.7,1
0.18,390,58.4,42500,25.5,270,25.4,0.921,0.345,0.734,0.7,1,42.4,1
0.19,380,55.3,40700,25.5,254,25.4,0.92,0.341,0.72,0.698,1,42.2,1
0.2,370,54.7,40000,25.5,250,25.4,0.919,0.334,0.7,0.69,1,42,1
0.21,360,53.5,39300,25.5,245,25.4,0.919,0.331,0.69,0.68,0.992,41.5,1
0.22,352,51.2,37700,25.5,235,25.4,0.918,0.327,0.68,0.68,0.96,41.2,1
0.23,337,49.1,36000,25.5,222,25.4,0.918,0.32,0.66,0.67,0.924,41,1
0.24,327,46.5,33300,25.5,210,25.4,0.918,0.315,0.65,0.67,0.89,40.9,1
0.25,311,44.9,31700,25.5,199,25.4,0.917,0.309,0.633,0.66,0.873,40.6,1
0.26,303,41.7,30100,25.5,188,25.4,0.917,0.304,0.62,0.66,0.817,40.4,1
0.27,294,39.9,29400,25.5,180,25.4,0.916,0.293,0.61,0.65,0.781,40.2,1
0.28,278,39.5,27600,25.5,177,25.4,0.915,0.288,0.61,0.65,0.76,39.9,1
0.29,274,37.8,27400,25.5,169,25.4,0.915,0.286,0.59,0.65,0.729,39.5,0.903
0.3,268,36.3,26500,25.5,162,25.4,0.913,0.278,0.58,0.65,0.713,39.2,0.86
0.31,265,35,25800,25.5,157,25.4,0.912,0.271,0.57,0.64,0.691,39,0.837
0.32,260,34,24800,25.5,152,25.4,0.911,0.261,0.551,0.63,0.64,38.7,0.801
0.33,249,33.3,23700,25.5,150,25.4,0.908,0.256,0.545,0.63,0.62,38.4,0.722
0.34,242,31.5,22800,25.5,142,25.4,0.902,0.245,0.53,0.629,0.61,38.2,0.677
0.35,238,28.9,21100,25.5,139,25.4,0.897,0.234,0.53,0.62,0.6,37.9,0.653
0.36,233,27.4,20200,25.5,134,25.4,0.895,0.227,0.52,0.618,0.588,37.7,0.613
0.37,225,27.1,19500,25.5,131,25.4,0.894,0.224,0.52,0.61,0.57,37.4,0.588
0.38,223,26.1,18900,25.5,123,25.4,0.893,0.21,0.52,0.61,0.55,37,0.569
0.39,220,25.2,18500,25.5,121,25.4,0.892,0.205,0.51,0.61,0.54,36.6,0.516
0.4,212,24.8,18200,25.5,117,25.4,0.891,0.198,0.5,0.6,0.53,36.4,0.506
0.41,208,24.2,17500,25.5,115,25.4,0.89,0.194,0.49,0.59,0.52,35.7,0.484
0.42,203,23,16700,25.5,112,25.4,0.888,0.19,0.49,0.59,0.51,35,0.483
0.43,200,22.3,16300,25.5,111,25.4,0.888,0.187,0.48,0.59,0.49,34.3,0.46
0.44,197,22,16200,25.5,110,25.4,0.887,0.184,0.47,0.58,0.48,33.7,0.434
0.45,194,21.9,15900,25.5,107,25.4,0.886,0.179,0.47,0.575,0.47,33.4,0.343
0.46,193,21.5,15300,25.5,104,25.4,0.874,0.176,0.46,0.57,0.469,32.9,0.315
0.47,188,20.4,14800,25.5,102,25.4,0.847,0.172,0.46,0.57,0.46,32.8,0.252
0.48,184,19.8,14300,25.5,101,25.4,0.822,0.166,0.45,0.56,0.46,32.4,0.231
0.49,179,19.1,14000,25.5,99.2,25.4,0.769,0.163,0.45,0.56,0.451,31.6,0.194
0.5,177,18.5,13700,25.5,97.3,25.4,0.742,0.16,0.45,0.55,0.45,30.8,0.179
0.51,171,18,13400,25.5,93.5,25.4,0.723,0.156,0.44,0.549,0.44,29.9,0.129
0.52,169,17,12200,25.5,90.7,25.4,0.688,0.152,0.433,0.54,0.44,29,0.0806
0.53,166,16.5,11900,25.5,88,25.4,0.672,0.147,0.43,0.54,0.43,27.2,0.0645
0.54,164,14.9,10400,25.5,86.9,25.4,0.624,0.145,0.43,0.531,0.43,24.1,0.0323
0.55,160,13.5,9770,25.5,86,25.4,0.589,0.143,0.42,0.53,0.425,22.5,0
0.56,159,13,9510,25.5,85.6,25.4,0.504,0.14,0.41,0.52,0.42,20.9,0
0.57,158,12.3,8890,25.5,84.4,25.3,0.482,0.139,0.41,0.51,0.41,19.4,0
0.58,156,11.1,8200,25.5,82.6,25.3,0.464,0.136,0.41,0.49,0.41,18.6,0
0.59,154,10.2,7450,25.5,78.8,25.3,0.457,0.129,0.402,0.48,0.41,18.4,0
0.6,151,9.56,7020,25.5,73.4,25.3,0.44,0.12,0.4,0.47,0.4,17.6,0
0.61,150,9.13,6640,25.5,69.2,25.3,0.43,0.118,0.4,0.46,0.39,17.2,0
0.62,149,8.66,6350,25.5,66.8,25.2,0.378,0.112,0.39,0.45,0.39,14.2,0
0.63,146,8.25,5890,25.4,63.1,25.2,0.358,0.11,0.39,0.43,0.39,13.9,0
0.64,141,7.39,5350,25.4,59.8,25.2,0.344,0.107,0.382,0.412,0.382,12.4,0
0.65,139,5.83,4340,25.4,57.6,25.1,0.301,0.106,0.38,0.4,0.38,12.1,0
0.66,138,5.5,4080,25.4,53,25.1,0.288,0.103,0.38,0.39,0.371,11.3,0
0.67,136,4.63,3440,25.3,51.6,25.1,0.243,0.0973,0.37,0.38,0.37,9.71,0
0.68,133,3.52,2550,25.3,44.3,25,0.175,0.095,0.37,0.36,0.37,7.48,0
0.69,130,2.7,1950,25.2,42.2,25,0.145,0.0915,0.36,0.309,0.36,6.1,0
0.7,126,2.41,1800,25.2,39,24.9,0.122,0.0899,0.35,0.287,0.35,5.1,0
0.71,125,1.87,1380,25.2,37.3,24.9,0.0864,0.0866,0.35,0.271,0.35,3.79,0
0.72,123,0,0,25.2,30.6,24.9,0,0.0841,0.35,0.24,0.35,0,0
0.73,120,0,0,25.1,26.2,24.8,0,0.0829,0.35,0.219,0.35,0,0
0.74,119,0,0,25.1,22.5,24.8,0,0.0803,0.34,0.183,0.34,0,0
0.75,115,0,0,25,17.2,24.7,0,0.0776,0.34,0.128,0.34,0,0
0.76,114,0,0,25,12.1,24.6,0,0.0755,0.33,0.11,0.33,0,0
0.77,113,0,0,24.9,10.7,24.6,0,0.0743,0.33,0.0755,0.33,0,0
0.78,111,0,0,24.8,5.11,24.5,0,0.0724,0.32,0.038,0.32,0,0
0.79,108,0,0,24.8,1.28,24.5,0,0.0711,0.32,0.00936,0.32,0,0
0.8,106,0,0,24.8,0,24.4,0,0.0708,0.31,0,0.31,0,0
0.81,100,0,0,24.7,0,24.4,0,0.0708,0.302,0,0.302,0,0
0.82,98.3,0,0,24.7,0,24.3,0,0.0708,0.3,0,0.3,0,0
0.83,95.8,0,0,24.6,0,24.3,0,0.0708,0.29,0,0.29,0,0
0.84,92.3,0,0,24.5,0,24.1,0,0.0708,0.274,0,0.274,0,0
0.85,90.2,0,0,24.4,0,24,0,0.0708,0.27,0,0.27,0,0
0.86,88.6,0,0,24.3,0,23.9,0,0.0708,0.26,0,0.26,0,0
0.87,86.3,0,0,24.3,0,23.8,0,0.0708,0.24,0,0.247,0,0
0.88,84,0,0,24,0,23.6,0,0.0708,0.231,0,0.23,0,0
0.89,77,0,0,23.8,0,23.2,0,0.0708,0.22,0,0.22,0,0
0.9,73.8,0,0,23.7,0,23.1,0,0.0708,0.21,0,0.21,0,0
0.91,70.3,0,0,23.7,0,23.1,0,0.0708,0.2,0,0.203,0,0
0.92,67.2,0,0,23.6,0,23,0,0.0708,0.19,0,0.197,0,0
0.93,64.5,0,0,23.5,0,22.8,0,0.0708,0.18,0,0.181,0,0
0.94,61.2,0,0,23.4,0,22.7,0,0.0708,0.18,0,0.18,0,0
0.95,59,0,0,23,0,22.2,0,0.0708,0.17,0,0.17,0,0
0.96,57.4,0,0,22.9,0,22.1,0,0.0708,0.16,0,0.164,0,0
0.97,54.4,0,0,22.7,0,21.7,0,0.0708,0.155,0,0.158,0,0
0.98,46.5,0,0,22.3,0,21.4,0,0.0708,0.132,0,0.14,0,0
0.99,37,0,0,22,0,20.8,0,0.0708,0.12,0,0.13,0,0
1,22.8,0,0,20.3,0,18.4,0,0.0708,0.09,0,0.12,0,0
