Exceedance,Energy,RiverVolume,CapFactor,EFlowProportion,SpecificEnergy,ShutoffDaysProportion
0.43,280.4,8.11,0.178,0.421,33.8,0.45
0.44,276,8.1,0.175,0.412,33.6,0.447
0.45,269.9,8.08,0.171,0.4,33.5,0.444
0.46,263.9,8.06,0.168,0.388,33.4,0.441
0.47,259,8.01,0.164,0.38,33.2,0.436
0.48,256.3,7.88,0.163,0.38,33,0.427
0.49,253.5,7.75,0.161,0.38,32.7,0.419
0.5,250.8,7.62,0.159,0.38,32.5,0.411
0.51,249.9,7.59,0.158,0.371,32.4,0.404
0.52,248.9,7.57,0.158,0.362,32.2,0.396
0.53,248,7.54,0.157,0.353,32,0.389
0.54,238.5,7.4,0.151,0.35,31.6,0.382
0.55,224.6,7.21,0.142,0.35,31,0.377
0.56,210.7,7.02,0.134,0.35,30.4,0.371
0.57,200.9,6.85,0.128,0.35,29.9,0.366
0.58,199.1,6.75,0.126,0.35,29.7,0.362
0.59,197.4,6.64,0.125,0.35,29.4,0.358
0.6,195.6,6.53,0.124,0.35,29.2,0.353
0.61,193.2,6.53,0.122,0.35,29.1,0.332
0.62,190.9,6.53,0.121,0.35,28.9,0.311
0.63,188.5,6.53,0.119,0.35,28.8,0.289
0.64,182.2,6.44,0.116,0.34,28.4,0.276
0.65,173.9,6.31,0.11,0.325,27.9,0.266
0.66,165.7,6.18,0.105,0.31,27.4,0.256
0.67,160,6.06,0.102,0.299,27.1,0.248
0.68,159.2,5.98,0.101,0.296,27,0.244
0.69,158.5,5.9,0.101,0.293,27,0.24
0.7,157.8,5.82,0.1,0.29,26.9,0.236
0.71,154.4,5.74,0.0979,0.29,26.7,0.227
0.72,151,5.66,0.0957,0.29,26.5,0.219
0.73,147.5,5.59,0.0936,0.29,26.4,0.211
0.74,146.1,5.54,0.0927,0.284,26.2,0.204
0.75,145.6,5.5,0.0924,0.275,26.1,0.199
0.76,145,5.47,0.092,0.266,26.1,0.193
0.77,142,5.42,0.0901,0.26,25.7,0.189
0.78,134,5.33,0.085,0.26,24.8,0.189
0.79,126,5.25,0.08,0.26,24,0.189
0.8,118,5.16,0.0749,0.26,23.1,0.189
0.81,115.8,5.15,0.0735,0.254,22.6,0.181
0.82,113.6,5.13,0.0721,0.248,22.1,0.173
0.83,111.4,5.12,0.0707,0.242,21.7,0.164
0.84,108.7,5.08,0.0689,0.24,21.3,0.159
0.85,105.6,5.03,0.067,0.24,20.9,0.156
0.86,102.5,4.98,0.065,0.24,20.5,0.153
0.87,100.5,4.95,0.0637,0.24,20.3,0.149
0.88,100.3,4.95,0.0636,0.24,20.3,0.143
0.89,100.2,4.95,0.0635,0.24,20.2,0.137
0.9,100,4.95,0.0634,0.24,20.2,0.132
0.91,77.07,4.45,0.0488,0.237,19.5,0.127
0.92,54.14,3.95,0.0343,0.234,18.8,0.122
0.93,31.21,3.46,0.0197,0.231,18.1,0.117
0.94,21.87,3.23,0.0138,0.23,15.8,0.108
0.95,19.31,3.14,0.0122,0.23,12.5,0.0973
0.96,16.75,3.05,0.0106,0.23,9.31,0.0866
0.97,13.69,2.78,0.00868,0.228,6.49,0.0715
0.98,9.604,2.13,0.00609,0.222,4.49,0.0477
0.99,5.52,1.49,0.0035,0.216,2.48,0.0238
1,1.435,0.843,0.00091,0.21,0.48,0
