Exceedance,Energy,RiverVolume,CapFactor,EFlowProportion,SpecificEnergy,ShutoffDaysProportion
0,797.8,27,0.506,0.49,43.2,0.849
0.01,790.9,26.8,0.501,0.457,43.2,0.803
0.02,784.1,26.6,0.497,0.424,43.1,0.757
0.03,777.2,26.4,0.492,0.391,43.1,0.711
0.04,772.3,26.1,0.489,0.376,43,0.644
0.05,768.3,25.9,0.487,0.37,42.9,0.566
0.06,764.4,25.7,0.485,0.364,42.8,0.488
0.07,761.6,25.5,0.483,0.359,42.7,0.433
0.08,760.8,25.5,0.483,0.356,42.7,0.426
0.09,760.1,25.4,0.482,0.353,42.6,0.418
0.1,759.4,25.4,0.482,0.35,42.6,0.411
0.11,758.3,25.2,0.481,0.347,42.5,0.409
0.12,757.2,25,0.48,0.344,42.5,0.408
0.13,756.2,24.9,0.479,0.341,42.4,0.406
0.14,755.2,24.6,0.479,0.34,42.4,0.399
0.15,754.4,24.4,0.478,0.34,42.3,0.39
0.16,753.6,24.1,0.478,0.34,42.3,0.381
0.17,749.4,23.8,0.476,0.334,42.3,0.37
0.18,738.8,23.7,0.469,0.316,42.2,0.356
0.19,728.1,23.5,0.462,0.298,42.2,0.341
0.2,717.4,23.4,0.455,0.28,42.1,0.326
0.21,714.8,23.1,0.453,0.277,41.9,0.309
0.22,712.1,22.7,0.451,0.274,41.6,0.292
0.23,709.5,22.4,0.45,0.271,41.4,0.274
0.24,704.9,21.8,0.447,0.268,41.3,0.268
0.25,699.5,21,0.444,0.265,41.3,0.267
0.26,694,20.1,0.44,0.262,41.2,0.266
0.27,688.6,19.5,0.437,0.259,41.2,0.259
0.28,683.5,19.4,0.434,0.256,41.1,0.237
0.29,678.5,19.2,0.43,0.253,41.1,0.216
0.3,673.4,19,0.427,0.25,41,0.195
0.31,671.9,18.8,0.426,0.25,41,0.185
0.32,670.5,18.5,0.425,0.25,41,0.176
0.33,669,18.3,0.424,0.25,41,0.167
0.34,666.3,18.1,0.423,0.246,40.8,0.163
0.35,663,18,0.42,0.24,40.5,0.162
0.36,659.8,18,0.418,0.234,40.2,0.16
0.37,655.1,17.7,0.415,0.229,40,0.155
0.38,647.7,17.3,0.411,0.226,40,0.142
0.39,640.3,16.9,0.406,0.223,39.9,0.13
0.4,632.9,16.4,0.401,0.22,39.9,0.118
0.41,632.6,16.2,0.401,0.214,39.8,0.114
0.42,632.2,16,0.401,0.208,39.7,0.11
0.43,631.9,15.9,0.401,0.202,39.5,0.105
0.44,631.7,15.7,0.401,0.2,39.3,0.097
0.45,631.6,15.6,0.401,0.2,39,0.0863
0.46,631.6,15.5,0.4,0.2,38.7,0.0756
0.47,631.5,15.4,0.4,0.2,38.4,0.0679
0.48,631.4,15.4,0.4,0.2,38.3,0.0663
0.49,631.4,15.3,0.4,0.2,38.1,0.0647
0.5,631.3,15.3,0.4,0.2,37.9,0.063
0.51,624.9,15.1,0.396,0.197,37.9,0.0564
0.52,618.5,14.9,0.392,0.194,37.8,0.0499
0.53,612,14.7,0.388,0.191,37.8,0.0433
0.54,606.1,14.6,0.385,0.19,37.6,0.0356
0.55,600.3,14.5,0.381,0.19,37.3,0.0274
0.56,594.6,14.4,0.377,0.19,36.9,0.0192
0.57,588.8,14.3,0.374,0.19,36.7,0.0123
0.58,582.8,14,0.37,0.19,36.5,0.00822
0.59,576.7,13.8,0.366,0.19,36.4,0.00411
0.6,570.7,13.5,0.362,0.19,36.3,0
0.61,558.7,13.1,0.355,0.187,36.2,0
0.62,546.7,12.8,0.347,0.184,36.1,0
0.63,534.7,12.4,0.34,0.181,35.9,0
0.64,528.1,12.3,0.335,0.18,35.9,0
0.65,524.2,12.3,0.333,0.18,35.8,0
0.66,520.2,12.3,0.33,0.18,35.8,0
0.67,515.2,12.2,0.327,0.18,35.8,0
0.68,508,12,0.322,0.18,35.6,0
0.69,500.8,11.8,0.318,0.18,35.5,0
0.7,493.6,11.6,0.313,0.18,35.4,0
0.71,486.6,11.4,0.308,0.18,34.3,0
0.72,479.6,11.3,0.304,0.18,33.2,0
0.73,472.6,11.2,0.299,0.18,32.2,0
0.74,463.1,11,0.294,0.18,31.7,0
0.75,452.4,10.8,0.287,0.18,31.6,0
0.76,441.7,10.7,0.28,0.18,31.6,0
0.77,434,10.6,0.276,0.179,31.4,0
0.78,432.4,10.5,0.274,0.176,31.1,0
0.79,430.9,10.5,0.273,0.173,30.7,0
0.8,429.3,10.4,0.272,0.17,30.4,0
0.81,395.8,9.9,0.251,0.167,30,0
0.82,362.2,9.41,0.229,0.164,29.6,0
0.83,328.7,8.92,0.208,0.161,29.1,0
0.84,317.2,8.72,0.201,0.16,28.9,0
0.85,316.8,8.68,0.201,0.16,28.8,0
0.86,316.4,8.64,0.2,0.16,28.7,0
0.87,313.5,8.56,0.198,0.16,28.5,0
0.88,305.7,8.4,0.194,0.16,28.4,0
0.89,298,8.25,0.189,0.16,28.2,0
0.9,290.2,8.09,0.184,0.16,28,0
0.91,274.1,7.92,0.174,0.16,27.9,0
0.92,257.9,7.74,0.164,0.16,27.9,0
0.93,241.8,7.57,0.153,0.16,27.8,0
0.94,218.5,7.17,0.139,0.16,27.5,0
0.95,191.7,6.66,0.122,0.16,27.2,0
0.96,164.8,6.14,0.105,0.16,26.8,0
0.97,137.4,5.35,0.0872,0.16,26.4,0
0.98,108.9,3.98,0.0691,0.16,26,0
0.99,80.37,2.62,0.051,0.16,25.7,0
1,51.85,1.26,0.0329,0.16,25.3,0
