date,waterYear,waterMonth,waterWeek,flowMean,eFlowMean,eFlowProportionMean,canalFlowMean,headPondLevelMean,tailwaterLevelMean,grossHeadMean,totalHeadlossMean,netHeadMean,unitEfficiencyMean,generatorEfficiencyMean,totalEfficiencyMean,unitPowerMean,generatorPowerMean,plantPowerMean,energy
1943-07-12,1942,10,41,457.2,135,0.296,322.2,990,965.7,24.3,0.381,23.96,0.944,0.97,0.916,35.74,34.67,69.35,11650.5
1943-07-19,1942,10,42,421.8,135,0.32,286.8,990,965.5,24.5,0.328,24.17,0.938,0.97,0.91,31.89,30.93,61.86,10392.6
1943-07-26,1942,10,43,391.1,132.1,0.338,258.9,990,965.4,24.6,0.286,24.36,0.932,0.97,0.904,28.81,27.95,55.9,9390.38
1943-08-02,1942,11,44,363.2,115,0.317,248.2,990,965.2,24.8,0.269,24.51,0.929,0.97,0.901,27.71,26.87,53.75,9029.82
1943-08-09,1942,11,45,334.2,115,0.344,219.2,990,965.1,24.9,0.362,24.57,0.953,0.979,0.932,46.65,44.7,48.25,8106.18
1943-08-16,1942,11,46,312.3,115,0.368,197.3,990,965,25,0.344,24.69,0.954,0.98,0.935,45.56,44.65,44.65,7500.69
1943-08-23,1942,11,47,295.4,115,0.389,180.4,990,964.9,25.1,0.314,24.8,0.949,0.979,0.929,41.63,40.75,40.75,6845.84
1943-08-30,1942,11,48,274.3,117.1,0.427,157.1,990,964.8,25.2,0.272,24.93,0.941,0.971,0.914,36.17,35.11,35.11,5899.04
1943-09-06,1942,12,49,259.5,110.3,0.424,149.2,990,964.7,25.3,0.258,25,0.938,0.97,0.911,34.34,33.32,33.32,5598.4
1943-09-13,1942,12,50,238,91,0.383,147,990,964.6,25.4,0.252,25.12,0.938,0.97,0.909,33.96,32.95,32.95,5534.76
1943-09-20,1942,12,51,222,91,0.41,131,990,964.5,25.5,0.224,25.24,0.931,0.97,0.903,30.19,29.28,29.28,4919.13
1943-09-27,1942,12,52,205.4,83.29,0.405,122.2,990,964.4,25.6,0.207,25.36,0.926,0.97,0.898,28.14,27.3,27.3,4585.63
1943-10-04,1943,1,1,198.1,73,0.369,125.1,990,964.4,25.6,0.211,25.39,0.928,0.97,0.9,28.92,28.05,28.05,4712.84
1943-10-11,1943,1,2,193,73,0.378,120,990,964.4,25.6,0.202,25.38,0.925,0.97,0.897,27.64,26.81,26.81,4504.32
1943-10-18,1943,1,3,182.8,73,0.4,109.8,990,964.4,25.6,0.184,25.38,0.918,0.97,0.89,25.08,24.33,24.33,4087.11
1943-10-25,1943,1,4,178.9,73,0.408,105.9,990,964.4,25.6,0.177,25.38,0.915,0.97,0.887,24.12,23.39,23.39,3930.09
1943-11-01,1943,2,5,195.4,67,0.343,128.4,990,964.4,25.6,0.216,25.37,0.93,0.97,0.902,29.7,28.81,28.81,4839.75
1943-11-08,1943,2,6,196.9,67,0.34,129.9,990,964.4,25.6,0.218,25.38,0.93,0.97,0.902,30.08,29.18,29.18,4902.02
1943-11-15,1943,2,7,213.8,67,0.314,146.8,990,964.5,25.5,0.249,25.27,0.937,0.97,0.909,34.09,33.09,33.09,5558.34
1943-11-22,1943,2,8,245.7,67,0.274,178.7,990,964.7,25.3,0.306,25.03,0.948,0.976,0.925,41.57,40.59,40.59,6818.98
1943-11-29,1943,2,9,273.4,93.43,0.341,179.9,990,964.8,25.2,0.311,24.9,0.948,0.977,0.927,41.68,40.73,40.73,6843.43
1943-12-06,1943,3,10,338.1,104,0.309,234.1,990,965.1,24.9,0.291,24.62,0.936,0.973,0.91,33.28,32.02,50.97,8563.24
1943-12-13,1943,3,11,374.5,104,0.278,270.5,990,965.3,24.7,0.299,24.43,0.934,0.97,0.906,30.26,29.35,58.7,9861.21
1943-12-20,1943,3,12,433.4,104,0.241,329.4,990,965.5,24.5,0.388,24.06,0.945,0.972,0.919,36.72,35.7,71.4,11995.5
1943-12-27,1943,3,13,525.8,108.6,0.206,417.2,990,966,24,0.52,23.51,0.956,0.98,0.937,45.97,45.05,90.11,15137.7
1944-01-03,1943,4,14,617.4,120,0.195,497.4,990,966.4,23.6,0.602,23.03,0.954,0.977,0.932,45.35,43.48,102.9,17285.9
1944-01-10,1943,4,15,666.1,136.3,0.205,529.8,990,966.6,23.4,0.596,22.84,0.949,0.971,0.922,37.53,36.46,109.4,18377.1
1944-01-17,1943,4,16,728.5,139,0.191,589.5,990,966.8,23.2,0.698,22.49,0.953,0.978,0.932,41.31,40.41,121.2,20364.5
1944-01-24,1943,4,17,845,139,0.165,706,990,967.3,22.7,0.897,21.82,0.957,0.98,0.938,48.17,46.82,140.5,23596.1
1944-01-31,1943,4,18,972.1,158.7,0.163,813.4,990,967.8,22.2,1.04,21.18,0.955,0.979,0.935,45.84,43.88,154.9,26018.1
1944-02-07,1943,5,19,1133,162,0.143,970.9,990,968.3,21.7,1.3,20.38,0.955,0.98,0.936,46.31,45.39,181.5,30499.5
1944-02-14,1943,5,20,1342,162,0.121,1094,990,969,21,1.75,19.27,0.953,0.98,0.934,49.24,47.97,191.9,32237.9
1944-02-21,1943,5,21,1681,162,0.0967,1100,990,970.1,19.9,1.86,18.07,0.951,0.98,0.932,46.36,45.43,181.7,30528.1
1944-02-28,1943,5,22,1985,217,0.109,1100,990,971,19,1.87,17.1,0.948,0.98,0.929,43.73,42.86,171.4,28801.2
1944-03-06,1943,6,23,2088,223,0.107,1100,990,971.3,18.7,1.87,16.81,0.947,0.98,0.928,42.96,42.1,168.4,28291.3
1944-03-13,1943,6,24,2062,183,0.0887,1100,990,971.2,18.8,1.87,16.88,0.948,0.98,0.929,43.13,42.27,169.1,28403.3
1944-03-20,1943,6,25,2134,183,0.0858,1100,990,971.4,18.6,1.87,16.7,0.947,0.98,0.928,42.66,41.81,167.2,28095.1
1944-03-27,1943,6,26,2239,192.7,0.086,1100,990,971.7,18.3,1.87,16.45,0.946,0.98,0.927,41.98,41.14,164.5,27644.3
1944-04-03,1943,7,27,2331,217,0.0931,1100,990,971.9,18.1,1.87,16.23,0.946,0.979,0.926,41.39,40.52,162.1,27229
1944-04-10,1943,7,28,2432,217,0.0893,1100,990,972.1,17.9,1.87,15.98,0.945,0.978,0.924,40.73,39.82,159.3,26757.2
1944-04-17,1943,7,29,2523,217,0.086,1100,990,972.4,17.6,1.87,15.76,0.944,0.976,0.922,40.13,39.18,156.7,26330.6
1944-04-24,1943,7,30,2502,217,0.0867,1100,990,972.3,17.7,1.87,15.81,0.944,0.977,0.922,40.27,39.33,157.3,26429.7
1944-05-01,1943,8,31,2321,276,0.119,1100,990,971.9,18.1,1.87,16.25,0.946,0.979,0.926,41.45,40.58,162.3,27271.1
1944-05-08,1943,8,32,2102,276,0.132,1100,990,971.3,18.7,1.87,16.78,0.947,0.98,0.928,42.87,42.01,168,28232.3
1944-05-15,1943,8,33,1896,276,0.146,1100,990,970.8,19.2,1.87,17.36,0.949,0.98,0.93,44.45,43.56,174.2,29270.4
1944-05-22,1943,8,34,1680,276,0.165,1100,990,970.1,19.9,1.87,18.07,0.951,0.98,0.932,46.35,45.43,181.7,30526.1
1944-05-29,1943,8,35,1406,238.3,0.169,1097,990,969.2,20.8,1.78,19.04,0.953,0.98,0.934,48.79,47.75,191,32091.1
1944-06-05,1943,9,36,1126,203,0.18,923,990,968.3,21.7,1.21,20.49,0.955,0.98,0.936,44.25,43.37,173.5,29142.5
1944-06-12,1943,9,37,860.4,161,0.189,699.4,990,967.3,22.7,0.879,21.78,0.955,0.979,0.935,45.5,44.01,137.7,23139.5
1944-06-19,1943,9,38,652.9,161,0.248,491.9,990,966.5,23.5,0.599,22.89,0.954,0.977,0.932,44.49,43.08,102,17130.2
1944-06-26,1943,9,39,550,153.6,0.279,396.5,990,966.1,23.9,0.494,23.43,0.954,0.98,0.935,43.46,42.59,85.19,14311.1
1944-07-03,1943,10,40,490.6,135,0.276,355.6,990,965.8,24.2,0.431,23.76,0.949,0.975,0.925,39.32,38.33,76.66,12878.9
1944-07-10,1943,10,41,442.1,135,0.305,307.1,990,965.6,24.4,0.358,24.05,0.942,0.97,0.914,34.11,33.09,66.17,11116.8
1944-07-17,1943,10,42,398.3,135,0.339,263.3,990,965.4,24.6,0.293,24.32,0.932,0.97,0.904,29.27,28.39,56.79,9540.48
1944-07-24,1943,10,43,358.4,135,0.377,223.4,990,965.2,24.8,0.348,24.46,0.948,0.977,0.927,43.29,41.65,48.94,8221.09
1944-07-31,1943,10,44,337.2,117.9,0.35,219.3,990,965.1,24.9,0.384,24.53,0.958,0.98,0.939,50.55,48.06,48.06,8074.16
1944-08-07,1943,11,45,317.1,115,0.363,202.1,990,965,25,0.353,24.66,0.955,0.98,0.936,46.67,45.47,45.47,7638.47
1944-08-14,1943,11,46,288.6,115,0.398,173.6,990,964.9,25.1,0.302,24.84,0.947,0.976,0.924,40.04,39.08,39.08,6564.75
1944-08-21,1943,11,47,274.4,115,0.419,159.4,990,964.8,25.2,0.277,24.93,0.942,0.971,0.915,36.72,35.64,35.64,5988.09
1944-08-28,1943,11,48,256.6,104.7,0.407,151.9,990,964.7,25.3,0.262,25.01,0.94,0.97,0.912,35.01,33.97,33.97,5706.96
1944-09-04,1943,12,49,235.6,91,0.386,144.6,990,964.6,25.4,0.248,25.14,0.937,0.97,0.909,33.4,32.4,32.4,5442.85
1944-09-11,1943,12,50,224.9,91,0.405,133.9,990,964.5,25.5,0.229,25.22,0.932,0.97,0.904,30.87,29.94,29.94,5030.13
1944-09-18,1943,12,51,207.4,91,0.439,116.4,990,964.4,25.6,0.197,25.36,0.66,0.693,0.64,19.5,18.91,18.91,3177.27
1944-09-25,1943,12,52,199.9,88.43,0.442,111.5,990,964.4,25.6,0.188,25.41,0.133,0.139,0.129,4.165,4.041,4.041,678.806
1944-10-02,1944,1,1,196.9,73,0.371,123.9,990,964.4,25.6,0.209,25.39,0.927,0.97,0.9,28.6,27.74,27.74,4661.01
1944-10-09,1944,1,2,194.4,73,0.376,121.4,990,964.4,25.6,0.204,25.38,0.926,0.97,0.898,27.97,27.13,27.13,4558.62
1944-10-16,1944,1,3,193.2,73,0.378,120.2,990,964.4,25.6,0.202,25.38,0.925,0.97,0.897,27.68,26.85,26.85,4511.35
1944-10-23,1944,1,4,193.5,73,0.377,120.5,990,964.4,25.6,0.203,25.38,0.925,0.97,0.897,27.75,26.92,26.92,4522.53
1944-10-30,1944,1,5,196.9,68.71,0.349,128.2,990,964.4,25.6,0.216,25.38,0.929,0.97,0.902,29.65,28.76,28.76,4831.38
1944-11-06,1944,2,6,205.3,67,0.327,138.3,990,964.4,25.6,0.233,25.33,0.934,0.97,0.906,32.09,31.13,31.13,5229.75
1944-11-13,1944,2,7,232.1,67,0.289,165.1,990,964.6,25.4,0.281,25.13,0.944,0.973,0.918,38.39,37.38,37.38,6279.6
1944-11-20,1944,2,8,260.4,89.29,0.342,171.2,990,964.7,25.3,0.295,24.96,0.946,0.975,0.922,39.63,38.65,38.65,6492.42
1944-11-27,1944,2,9,295,97.71,0.331,197.3,990,964.9,25.1,0.343,24.77,0.954,0.98,0.935,45.71,44.8,44.8,7526.07
1944-12-04,1944,3,10,354.3,104,0.295,250.3,990,965.2,24.8,0.316,24.51,0.939,0.973,0.914,35.64,33.97,54.16,9098.98
1944-12-11,1944,3,11,411.5,104,0.253,307.5,990,965.5,24.5,0.355,24.19,0.942,0.97,0.913,34.35,33.32,66.64,11195.5
1944-12-18,1944,3,12,425,104,0.245,321,990,965.5,24.5,0.375,24.11,0.944,0.97,0.916,35.83,34.76,69.52,11679.5
1944-12-25,1944,3,13,458.3,104,0.227,354.3,990,965.7,24.3,0.425,23.91,0.949,0.975,0.925,39.43,38.43,76.87,12914.1
1945-01-01,1944,4,14,477.1,120,0.251,357.1,990,965.7,24.3,0.431,23.82,0.949,0.975,0.926,39.6,38.62,77.24,12976.4
1945-01-08,1944,4,15,512.2,120,0.234,392.2,990,965.9,24.1,0.483,23.61,0.954,0.98,0.935,43.31,42.44,84.87,14258.2
1945-01-15,1944,4,16,561.3,115.9,0.207,445.4,990,966.1,23.9,0.548,23.33,0.956,0.979,0.935,46.12,45.12,95.2,15993.5
1945-01-22,1944,4,17,626.8,91,0.145,535.8,990,966.4,23.6,0.598,22.99,0.95,0.972,0.923,38.24,37.19,111.6,18744.2
1945-01-29,1944,4,18,697.6,99,0.142,598.6,990,966.7,23.3,0.705,22.6,0.954,0.98,0.935,42.2,41.34,124,20836.8
1945-02-05,1944,5,19,790.4,109.6,0.138,680.8,990,967.1,22.9,0.845,22.09,0.957,0.98,0.938,47.02,46.08,138.3,23226.3
1945-02-12,1944,5,20,878.2,137,0.156,741.2,990,967.4,22.6,0.944,21.64,0.956,0.979,0.936,48.25,46.49,145,24355.5
1945-02-19,1944,5,21,1052,137,0.131,914.9,990,968.1,21.9,1.18,20.77,0.955,0.979,0.935,44.44,43.53,174.1,29254
1945-02-26,1944,5,22,1084,163.3,0.153,921,990,968.2,21.8,1.24,20.6,0.955,0.979,0.935,46.16,44.76,172.2,28922.7
1945-03-05,1944,6,23,1688,183,0.116,1060,990,970.1,19.9,1.69,18.25,0.951,0.98,0.932,44.87,43.97,175.9,29548.1
1945-03-12,1944,6,24,2541,183,0.0726,1100,990,972.4,17.6,1.87,15.72,0.944,0.976,0.921,40.01,39.06,156.2,26245.2
1945-03-19,1944,6,25,3272,223,0.068,1100,990,974.1,15.9,1.87,14,0.935,0.97,0.907,35.3,34.24,137,23008.5
1945-03-26,1944,6,26,3785,247,0.0653,1100,990,975.2,14.8,1.87,12.9,0.928,0.97,0.9,32.29,31.32,125.3,21047.7
1945-04-02,1944,7,27,3737,295,0.079,1100,990,975.1,14.9,1.87,13,0.929,0.97,0.901,32.57,31.6,126.4,21232.5
1945-04-09,1944,7,28,3393,295,0.087,1100,990,974.4,15.6,1.87,13.73,0.933,0.97,0.905,34.57,33.53,134.1,22532.8
1945-04-16,1944,7,29,2983,272.7,0.0913,1100,990,973.5,16.5,1.87,14.65,0.939,0.971,0.911,37.11,36.01,144.1,24200.4
1945-04-23,1944,7,30,2640,217,0.0823,1100,990,972.6,17.4,1.87,15.48,0.943,0.975,0.919,39.37,38.37,153.5,25786.4
1945-04-30,1944,7,31,2385,267.6,0.112,1100,990,972,18,1.87,16.1,0.945,0.978,0.925,41.04,40.14,160.6,26976.4
1945-05-07,1944,8,32,2159,276,0.128,1100,990,971.5,18.5,1.87,16.64,0.947,0.98,0.928,42.5,41.65,166.6,27988.5
1945-05-14,1944,8,33,1929,276,0.143,1100,990,970.9,19.1,1.87,17.26,0.949,0.98,0.93,44.17,43.29,173.1,29089.1
1945-05-21,1944,8,34,1695,276,0.163,1100,990,970.1,19.9,1.87,18.02,0.951,0.98,0.932,46.22,45.29,181.2,30436.9
1945-05-28,1944,8,35,1445,247.7,0.171,1100,990,969.3,20.7,1.8,18.89,0.952,0.98,0.933,48.52,47.48,189.9,31906.3
1945-06-04,1944,9,36,1161,210,0.182,951.4,990,968.4,21.6,1.29,20.3,0.955,0.98,0.936,45.15,44.23,176.9,29722.1
1945-06-11,1944,9,37,919.3,161,0.176,758.3,990,967.6,22.4,0.969,21.46,0.956,0.98,0.937,46.76,45.2,147.3,24750.1
1945-06-18,1944,9,38,745,161,0.217,584,990,966.9,23.1,0.691,22.43,0.953,0.977,0.931,40.79,39.85,119.6,20084.6
1945-06-25,1944,9,39,624.9,157.3,0.252,467.6,990,966.4,23.6,0.575,23.03,0.954,0.977,0.933,45.2,43.8,97.61,16398.4
1945-07-02,1944,10,40,539.8,135,0.25,404.8,990,966,24,0.505,23.47,0.955,0.98,0.936,44.47,43.57,87.15,14640.4
1945-07-09,1944,10,41,479.9,135,0.282,344.9,990,965.8,24.2,0.415,23.83,0.948,0.972,0.921,38.19,37.13,74.26,12475.2
1945-07-16,1944,10,42,445.5,149.6,0.336,296,990,965.6,24.4,0.343,24.05,0.939,0.97,0.911,32.8,31.81,63.63,10689.8
1945-07-23,1944,10,43,417.8,186,0.446,231.8,990,965.5,24.5,0.343,24.18,0.944,0.976,0.921,40.55,38.52,49.49,8315.1
1945-07-30,1944,10,44,388.5,163.9,0.421,224.7,990,965.3,24.7,0.375,24.28,0.953,0.979,0.933,47.24,44.81,48.44,8138.41
1945-08-06,1944,11,45,352.2,155,0.44,197.2,990,965.2,24.8,0.348,24.49,0.954,0.98,0.935,45.17,44.27,44.27,7437.48
1945-08-13,1944,11,46,335.1,155,0.463,180.1,990,965.1,24.9,0.317,24.61,0.949,0.978,0.928,41.24,40.33,40.33,6775.28
1945-08-20,1944,11,47,313.6,155,0.494,158.6,990,965,25,0.279,24.75,0.942,0.971,0.915,36.28,35.21,35.21,5916.08
1945-08-27,1944,11,48,288.6,144.4,0.5,144.2,990,964.9,25.1,0.252,24.89,0.937,0.97,0.909,32.98,32,32,5376.32
1945-09-03,1944,12,49,269,118,0.439,151,990,964.8,25.2,0.261,24.96,0.939,0.97,0.911,34.73,33.69,33.69,5659.25
1945-09-10,1944,12,50,253.3,118,0.466,135.3,990,964.7,25.3,0.233,25.06,0.933,0.97,0.905,31.01,30.08,30.08,5054.05
1945-09-17,1944,12,51,233,106.4,0.457,126.5,990,964.6,25.4,0.217,25.19,0.928,0.97,0.9,29.02,28.15,28.15,4729.69
1945-09-24,1944,12,52,226.8,91,0.401,135.8,990,964.6,25.4,0.232,25.21,0.933,0.97,0.905,31.32,30.38,30.38,5104.53
1945-10-01,1945,1,1,219.6,97,0.442,122.6,990,964.5,25.5,0.209,25.27,0.927,0.97,0.899,28.17,27.33,27.33,4591.17
1945-10-08,1945,1,2,203.8,97,0.476,106.8,990,964.4,25.6,0.181,25.4,0.263,0.277,0.255,7.337,7.117,7.117,1195.71
1945-10-15,1945,1,3,198.9,93.57,0.47,105.3,990,964.4,25.6,0.178,25.42,0.132,0.139,0.128,4.026,3.906,3.906,656.149
1945-10-22,1945,1,4,199.8,73,0.366,126.8,990,964.4,25.6,0.214,25.37,0.929,0.97,0.901,29.32,28.44,28.44,4777.87
1945-10-29,1945,1,5,204.7,84.43,0.413,120.3,990,964.4,25.6,0.203,25.37,0.531,0.554,0.515,17,16.49,16.49,2770.96
1945-11-05,1945,2,6,219.4,93,0.424,126.4,990,964.5,25.5,0.215,25.27,0.929,0.97,0.901,29.08,28.21,28.21,4739.6
1945-11-12,1945,2,7,230.7,93,0.403,137.7,990,964.6,25.4,0.235,25.18,0.934,0.97,0.906,31.74,30.79,30.79,5173.08
1945-11-19,1945,2,8,251.3,93,0.371,158.3,990,964.7,25.3,0.272,25.03,0.942,0.972,0.915,36.6,35.57,35.57,5976.36
1945-11-26,1945,2,9,291.8,96.14,0.33,195.7,990,964.9,25.1,0.34,24.79,0.953,0.98,0.934,45.35,44.43,44.43,7464.65
1945-12-03,1945,3,10,326,104,0.319,222,990,965,25,0.342,24.63,0.948,0.977,0.926,43.33,41.52,48.77,8193.29
1945-12-10,1945,3,11,361.1,104,0.289,257.1,990,965.2,24.8,0.281,24.51,0.93,0.97,0.903,28.75,27.89,55.78,9371.47
1945-12-17,1945,3,12,423.4,104,0.246,319.4,990,965.5,24.5,0.373,24.12,0.944,0.97,0.915,35.65,34.59,69.17,11621
1945-12-24,1945,3,13,473.9,104,0.22,369.9,990,965.7,24.3,0.448,23.82,0.951,0.978,0.93,41.09,40.2,80.39,13505.7
1945-12-31,1945,3,14,520.2,117.7,0.226,402.5,990,965.9,24.1,0.498,23.56,0.955,0.98,0.936,44.39,43.5,87.01,14617.2
1946-01-07,1945,4,15,598,120,0.201,478,990,966.3,23.7,0.57,23.15,0.953,0.976,0.93,43.77,42.42,100.2,16829.3
1946-01-14,1945,4,16,743.8,120,0.162,623.8,990,966.9,23.1,0.751,22.37,0.955,0.979,0.935,43.53,42.62,127.9,21481.8
1946-01-21,1945,4,17,893,139,0.156,754,990,967.5,22.5,0.958,21.57,0.956,0.979,0.935,46.99,45.25,146.9,24672.4
1946-01-28,1945,4,18,965.2,148.9,0.154,816.4,990,967.8,22.2,1.01,21.23,0.954,0.977,0.932,40.52,39.59,158.4,26604.5
1946-02-04,1945,5,19,971.4,162,0.167,809.4,990,967.8,22.2,1,21.21,0.953,0.976,0.931,40.13,39.18,156.7,26331.1
1946-02-11,1945,5,20,971.4,162,0.167,809.4,990,967.8,22.2,1,21.21,0.953,0.976,0.931,40.13,39.18,156.7,26331.1
1946-02-18,1945,5,21,971.4,147.7,0.152,823.7,990,967.8,22.2,1.02,21.19,0.954,0.978,0.933,40.82,39.91,159.7,26822.2
1946-02-25,1945,5,22,977.8,133.6,0.137,844.2,990,967.8,22.2,1.05,21.14,0.954,0.979,0.935,41.74,40.88,163.5,27470.8
1946-03-04,1945,6,23,1050,129,0.123,920.7,990,968.1,21.9,1.19,20.76,0.955,0.98,0.936,44.76,43.87,175.5,29479
1946-03-11,1945,6,24,1105,129,0.116,976.3,990,968.2,21.8,1.29,20.48,0.956,0.98,0.936,46.84,45.9,183.6,30847.3
1946-03-18,1945,6,25,1159,129,0.111,1030,990,968.4,21.6,1.46,20.14,0.955,0.98,0.936,48.6,47.63,190.5,32006.1
1946-03-25,1945,6,26,1183,129,0.109,1054,990,968.5,21.5,1.55,19.97,0.955,0.98,0.936,49.3,48.15,192.6,32353.5
1946-04-01,1945,7,27,1226,148,0.121,1078,990,968.6,21.4,1.66,19.74,0.954,0.98,0.935,49.76,48.2,192.8,32390.4
1946-04-08,1945,7,28,1320,148,0.112,1100,990,968.9,21.1,1.77,19.32,0.953,0.98,0.934,49.67,48.2,192.8,32390.4
1946-04-15,1945,7,29,1420,148,0.104,1100,990,969.2,20.8,1.82,18.96,0.952,0.98,0.933,48.7,47.73,190.9,32071.8
1946-04-22,1945,7,30,1497,148,0.0989,1100,990,969.5,20.5,1.85,18.67,0.952,0.98,0.933,47.95,46.99,188,31578.8
1946-04-29,1945,7,31,1574,179.4,0.114,1100,990,969.7,20.3,1.86,18.42,0.952,0.98,0.933,47.28,46.33,185.3,31134.8
1946-05-06,1945,8,32,1519,192,0.127,1100,990,969.5,20.5,1.84,18.61,0.952,0.98,0.933,47.79,46.84,187.3,31473.3
1946-05-13,1945,8,33,1417,192,0.136,1100,990,969.2,20.8,1.8,18.99,0.953,0.98,0.933,48.78,47.8,191.2,32121.4
1946-05-20,1945,8,34,1387,192,0.139,1100,990,969.1,20.9,1.79,19.09,0.953,0.98,0.934,49.06,48.08,192.3,32311.5
1946-05-27,1945,8,35,1255,183.1,0.146,1058,990,968.7,21.3,1.58,19.71,0.954,0.98,0.935,48.77,47.59,190.4,31979.3
1946-06-03,1945,9,36,1073,161,0.15,912.5,990,968.1,21.9,1.18,20.69,0.955,0.98,0.936,44.18,43.28,173.1,29084.6
1946-06-10,1945,9,37,861.3,161,0.188,700.3,990,967.3,22.7,0.891,21.76,0.956,0.98,0.937,47.57,45.98,137.9,23173.6
1946-06-17,1945,9,38,674.3,161,0.239,513.3,990,966.6,23.4,0.604,22.8,0.951,0.974,0.927,41.19,39.75,105.5,17721.2
1946-06-24,1945,9,39,571.4,161,0.283,410.4,990,966.2,23.8,0.515,23.31,0.955,0.979,0.935,44.79,43.87,87.74,14740.8
1946-07-01,1945,10,40,465,135,0.291,330,990,965.7,24.3,0.393,23.91,0.945,0.971,0.918,36.58,35.53,71.06,11938
1946-07-08,1945,10,41,416.6,135,0.324,281.6,990,965.5,24.5,0.32,24.21,0.937,0.97,0.909,31.31,30.37,60.73,10203.2
1946-07-15,1945,10,42,388.7,135,0.347,253.7,990,965.3,24.7,0.279,24.38,0.93,0.97,0.902,28.21,27.36,54.72,9193.65
1946-07-22,1945,10,43,354.9,135,0.381,219.9,990,965.2,24.8,0.365,24.46,0.953,0.979,0.932,46.46,44.51,48.17,8092.58
1946-07-29,1945,10,44,332.9,123.6,0.371,209.3,990,965.1,24.9,0.367,24.57,0.956,0.98,0.937,48.24,47.02,47.02,7900.19
1946-08-05,1945,11,45,307.6,115,0.374,192.6,990,964.9,25.1,0.336,24.73,0.952,0.98,0.933,44.48,43.59,43.59,7322.56
1946-08-12,1945,11,46,288.7,115,0.398,173.7,990,964.9,25.1,0.302,24.84,0.947,0.976,0.924,40.06,39.1,39.1,6568.98
1946-08-19,1945,11,47,273.9,115,0.42,158.9,990,964.8,25.2,0.276,24.93,0.942,0.971,0.914,36.6,35.53,35.53,5969.02
1946-08-26,1945,11,48,258.6,111.6,0.431,147,990,964.7,25.3,0.254,25.01,0.938,0.97,0.91,33.82,32.81,32.81,5511.33
1946-09-02,1945,12,49,236.9,91,0.384,145.9,990,964.6,25.4,0.25,25.13,0.937,0.97,0.909,33.69,32.68,32.68,5489.72
1946-09-09,1945,12,50,224.6,91,0.405,133.6,990,964.5,25.5,0.228,25.22,0.932,0.97,0.904,30.81,29.88,29.88,5020.56
1946-09-16,1945,12,51,210.1,91,0.433,119.1,990,964.5,25.5,0.202,25.34,0.924,0.97,0.897,27.35,26.53,26.53,4457.3
1946-09-23,1945,12,52,201.1,91,0.452,110.1,990,964.4,25.6,0.186,25.41,0.262,0.277,0.255,7.266,7.048,7.048,1184.1
1946-09-30,1945,12,53,199.3,75.57,0.379,123.7,990,964.4,25.6,0.209,25.39,0.796,0.831,0.772,24.99,24.24,24.24,4072.83
1946-10-07,1946,1,1,195.1,73,0.374,122.1,990,964.4,25.6,0.206,25.38,0.926,0.97,0.899,28.17,27.33,27.33,4590.62
1946-10-14,1946,1,2,194.8,73,0.375,121.8,990,964.4,25.6,0.205,25.38,0.926,0.97,0.898,28.08,27.24,27.24,4576.09
1946-10-21,1946,1,3,193.7,73,0.377,120.7,990,964.4,25.6,0.203,25.38,0.925,0.97,0.898,27.81,26.97,26.97,4531.46
1946-10-28,1946,1,4,192.9,70.43,0.365,122.5,990,964.4,25.6,0.206,25.38,0.926,0.97,0.899,28.24,27.4,27.4,4602.48
1946-11-04,1946,2,5,192.9,67,0.347,125.9,990,964.4,25.6,0.211,25.37,0.929,0.97,0.901,29.1,28.22,28.22,4741.8
1946-11-11,1946,2,6,193.5,67,0.346,126.5,990,964.4,25.6,0.212,25.37,0.929,0.97,0.901,29.24,28.37,28.37,4765.74
1946-11-18,1946,2,7,213.1,57.29,0.272,155.8,990,964.5,25.5,0.264,25.26,0.94,0.974,0.915,36.29,35.35,35.35,5939.3
1946-11-25,1946,2,8,251.4,53.86,0.214,197.6,990,964.7,25.3,0.338,24.97,0.953,0.98,0.934,46.12,45.08,45.08,7574.26
1946-12-02,1946,3,9,300.8,77,0.257,223.8,990,964.9,25.1,0.318,24.77,0.944,0.976,0.921,39.68,38.13,49.35,8290.94
1946-12-09,1946,3,10,352.6,96.29,0.273,256.4,990,965.2,24.8,0.278,24.56,0.931,0.97,0.903,28.73,27.87,55.74,9363.5
1946-12-16,1946,3,11,391,104,0.266,287,990,965.4,24.6,0.324,24.32,0.938,0.97,0.909,32.09,31.13,62.26,10460.1
1946-12-23,1946,3,12,439.5,104,0.237,335.5,990,965.6,24.4,0.397,24.03,0.946,0.972,0.919,37.39,36.33,72.66,12206.3
1946-12-30,1946,3,13,481.4,115.4,0.24,366,990,965.8,24.2,0.444,23.79,0.951,0.977,0.929,40.58,39.66,79.32,13325.1
1947-01-06,1946,4,14,529.6,120,0.227,409.6,990,966,24,0.509,23.51,0.955,0.98,0.936,45.11,44.21,88.41,14853.2
1947-01-13,1946,4,15,568.5,120,0.211,448.5,990,966.2,23.8,0.568,23.27,0.958,0.98,0.938,49.01,47.65,95.3,16010.6
1947-01-20,1946,4,16,665.5,120,0.181,545.5,990,966.6,23.4,0.635,22.8,0.952,0.975,0.928,41.17,39.76,112.4,18881.1
1947-01-27,1946,4,17,680.2,124.9,0.183,555.3,990,966.6,23.4,0.636,22.74,0.951,0.974,0.927,39.26,38.26,114.8,19283.9
