Exceedance,Energy,RiverVolume,CapFactor,EFlowProportion,SpecificEnergy,ShutoffDaysProportion
0,909.4,36.2,0.577,0.41,44.3,0.332
0.01,903.8,35.9,0.573,0.383,44.2,0.32
0.02,898.2,35.5,0.57,0.356,44.1,0.308
0.03,892.6,35.2,0.566,0.329,44,0.297
0.04,888.6,35.1,0.564,0.314,43.9,0.26
0.05,885.5,35,0.561,0.305,43.8,0.21
0.06,882.5,35,0.559,0.296,43.7,0.159
0.07,878,35,0.556,0.287,43.6,0.126
0.08,871,34.9,0.552,0.278,43.5,0.125
0.09,864,34.9,0.548,0.269,43.5,0.124
0.1,856.9,34.8,0.543,0.26,43.4,0.123
0.11,852.8,34.5,0.541,0.254,43.2,0.121
0.12,848.7,34.2,0.538,0.248,43,0.118
0.13,844.6,33.9,0.536,0.242,42.9,0.116
0.14,842.3,33.7,0.534,0.24,42.7,0.11
0.15,841,33.5,0.534,0.24,42.5,0.103
0.16,839.6,33.4,0.533,0.24,42.2,0.0953
0.17,838.3,33.3,0.532,0.237,42.1,0.0896
0.18,837.2,33.3,0.531,0.228,42,0.0871
0.19,836.1,33.3,0.531,0.219,41.9,0.0847
0.2,835,33.3,0.53,0.21,41.8,0.0822
0.21,833.3,32.8,0.529,0.207,41.7,0.0723
0.22,831.6,32.2,0.528,0.204,41.6,0.0625
0.23,829.9,31.7,0.526,0.201,41.5,0.0526
0.24,826.6,31.4,0.524,0.2,41.5,0.0466
0.25,822.6,31.4,0.522,0.2,41.5,0.0425
0.26,818.6,31.3,0.519,0.2,41.4,0.0384
0.27,814.8,30.9,0.516,0.199,41.1,0.0356
0.28,811.6,30,0.515,0.196,40,0.0356
0.29,808.4,29.2,0.513,0.193,39,0.0356
0.3,805.2,28.3,0.511,0.19,38,0.0356
0.31,802.9,27.9,0.509,0.19,37.8,0.0356
0.32,800.6,27.5,0.508,0.19,37.6,0.0356
0.33,798.4,27.1,0.506,0.19,37.4,0.0356
0.34,796.5,26.6,0.505,0.19,37.1,0.034
0.35,794.8,25.9,0.504,0.19,36.9,0.0315
0.36,793.1,25.3,0.503,0.19,36.7,0.029
0.37,790.6,24.8,0.501,0.189,36.4,0.0274
0.38,786.4,24.7,0.498,0.186,36.2,0.0274
0.39,782.2,24.5,0.496,0.183,35.9,0.0274
0.4,778,24.3,0.493,0.18,35.7,0.0274
0.41,777,24.2,0.492,0.18,35.5,0.0274
0.42,775.9,24.1,0.492,0.18,35.3,0.0274
0.43,774.9,23.9,0.491,0.18,35.2,0.0274
0.44,774.2,23.7,0.491,0.18,34.8,0.0274
0.45,773.8,23.3,0.49,0.18,34.4,0.0274
0.46,773.3,22.9,0.49,0.18,33.9,0.0274
0.47,771.3,22.7,0.489,0.179,33.6,0.0274
0.48,766.2,22.6,0.486,0.176,33.5,0.0274
0.49,761,22.6,0.482,0.173,33.4,0.0274
0.5,755.9,22.5,0.479,0.17,33.3,0.0274
0.51,754,22.3,0.478,0.17,33.1,0.0266
0.52,752.2,22.1,0.477,0.17,33,0.0258
0.53,750.3,22,0.475,0.17,32.8,0.0249
0.54,744.4,21.9,0.472,0.17,32.8,0.0241
0.55,736.5,21.8,0.467,0.17,32.8,0.0233
0.56,728.7,21.7,0.462,0.17,32.7,0.0225
0.57,723.3,21.5,0.459,0.17,32.7,0.0214
0.58,723,20.9,0.459,0.17,32.7,0.0197
0.59,722.7,20.4,0.458,0.17,32.6,0.0181
0.6,722.4,19.8,0.458,0.17,32.6,0.0164
0.61,720.8,19.5,0.457,0.167,32.4,0.014
0.62,719.1,19.2,0.456,0.164,32.1,0.0115
0.63,717.4,18.9,0.455,0.161,31.9,0.00904
0.64,714.5,18.7,0.453,0.16,31.5,0.00658
0.65,710.8,18.6,0.451,0.16,31,0.00411
0.66,707.1,18.4,0.449,0.16,30.5,0.00164
0.67,703.8,18.1,0.446,0.16,30.2,0
0.68,700.9,17.7,0.445,0.16,30,0
0.69,698.1,17.2,0.443,0.16,29.9,0
0.7,695.3,16.7,0.441,0.16,29.8,0
0.71,694.5,16.5,0.44,0.16,29.6,0
0.72,693.6,16.3,0.44,0.16,29.4,0
0.73,692.8,16.2,0.439,0.16,29.2,0
0.74,690,16.1,0.437,0.16,28.4,0
0.75,686.1,16,0.435,0.16,27.4,0
0.76,682.3,15.9,0.433,0.16,26.4,0
0.77,679.1,15.9,0.43,0.159,25.7,0
0.78,676.8,15.8,0.429,0.156,25.6,0
0.79,674.6,15.7,0.427,0.153,25.5,0
0.8,672.4,15.6,0.426,0.15,25.4,0
0.81,636.1,14.7,0.403,0.15,25,0
0.82,599.8,13.9,0.38,0.15,24.7,0
0.83,563.5,13,0.358,0.15,24.3,0
0.84,548.9,12.7,0.348,0.15,24.2,0
0.85,545.1,12.7,0.346,0.15,24.1,0
0.86,541.4,12.6,0.344,0.15,24,0
0.87,534.7,12.5,0.339,0.15,24,0
0.88,522,12.3,0.331,0.15,24,0
0.89,509.3,12,0.323,0.15,24,0
0.9,496.6,11.8,0.315,0.15,24,0
0.91,449.5,11,0.285,0.15,24,0
0.92,402.4,10.2,0.255,0.15,23.9,0
0.93,355.3,9.38,0.225,0.15,23.9,0
0.94,317.6,8.69,0.201,0.148,23.7,0
0.95,284.7,8.06,0.181,0.145,23.4,0
0.96,251.8,7.42,0.16,0.142,23.1,0
0.97,214.7,6.48,0.136,0.14,22.9,0
0.98,169.6,4.92,0.108,0.14,22.9,0
0.99,124.4,3.36,0.0789,0.14,22.9,0
1,79.19,1.8,0.0502,0.14,22.9,0
