Exceedance,Flow,Power,Energy,GrossHead,CanalFlow,NetHead,TotalEfficiency,TotalHeadloss,EFlowProportion,GenerationProportion,BypassProportion,SpecificEnergy,ShutoffProportion
0,4130,192,141000,25.6,1100,25.4,0.937,1.87,0.8,0.88,1,50.4,1
0.01,3390,187,137000,25.6,1100,25.4,0.936,1.87,0.627,0.87,0.859,49.9,1
0.02,3010,185,136000,25.6,1100,25.4,0.936,1.87,0.548,0.87,0.728,49.7,0.95
0.03,2700,182,134000,25.6,1100,25.4,0.936,1.87,0.51,0.86,0.68,49.4,0.665
0.04,2600,181,133000,25.6,1100,25.4,0.935,1.87,0.48,0.86,0.646,49.3,0.462
0.05,2470,179,131000,25.6,1100,25.4,0.935,1.87,0.47,0.86,0.61,49.3,0.37
0.06,2400,177,130000,25.5,1100,25.4,0.935,1.87,0.46,0.86,0.58,49,0.323
0.07,2310,176,128000,25.5,1100,25.4,0.935,1.87,0.46,0.85,0.57,48.8,0.286
0.08,2130,174,126000,25.5,1100,25.4,0.935,1.87,0.45,0.85,0.55,48.5,0.2
0.09,1960,173,124000,25.5,1100,25.4,0.935,1.87,0.45,0.84,0.54,48.3,0.132
0.1,1920,172,124000,25.5,1100,25.4,0.934,1.86,0.45,0.84,0.531,47.9,0.0647
0.11,1840,170,122000,25.5,1100,25.4,0.934,1.85,0.445,0.83,0.51,47.8,0.0165
0.12,1720,167,122000,25.5,1100,25.4,0.934,1.82,0.43,0.83,0.489,47.7,0
0.13,1600,167,121000,25.5,1090,25.4,0.934,1.78,0.43,0.83,0.473,47.4,0
0.14,1510,165,120000,25.5,1070,25.3,0.933,1.69,0.43,0.82,0.47,47.3,0
0.15,1450,163,119000,25.5,1060,25.3,0.933,1.67,0.43,0.82,0.46,47.1,0
0.16,1380,161,118000,25.5,1040,25.3,0.933,1.66,0.42,0.81,0.46,46.9,0
0.17,1340,159,115000,25.5,1010,25.3,0.933,1.51,0.42,0.81,0.45,46.6,0
0.18,1280,159,115000,25.5,987,25.3,0.933,1.49,0.42,0.8,0.45,46.3,0
0.19,1210,158,114000,25.5,960,25.3,0.933,1.44,0.42,0.8,0.45,46.2,0
0.2,1160,156,113000,25.5,926,25.3,0.933,1.33,0.41,0.79,0.45,46,0
0.21,1120,154,112000,25.5,899,25.3,0.933,1.28,0.41,0.79,0.44,45.8,0
0.22,1090,152,111000,25.5,869,25.3,0.932,1.21,0.4,0.79,0.43,45.5,0
0.23,1040,149,108000,25.5,841,25.2,0.932,1.15,0.4,0.78,0.43,45.3,0
0.24,983,147,105000,25.5,820,25.2,0.931,1.08,0.39,0.77,0.43,45.2,0
0.25,950,142,102000,25.4,807,25.2,0.931,1.06,0.39,0.77,0.43,44.9,0
0.26,927,139,99600,25.4,766,25.2,0.931,0.993,0.38,0.77,0.42,44.7,0
0.27,853,136,98200,25.4,719,25.1,0.93,0.937,0.38,0.76,0.42,44.5,0
0.28,815,134,96700,25.4,693,25.1,0.929,0.854,0.38,0.76,0.42,44.3,0
0.29,797,130,94400,25.4,669,25.1,0.929,0.825,0.37,0.75,0.42,44.2,0
0.3,770,128,92400,25.3,638,25.1,0.929,0.775,0.363,0.75,0.42,43.7,0
0.31,742,123,88600,25.3,610,25.1,0.928,0.734,0.35,0.747,0.41,43.4,0
0.32,724,120,84900,25.3,594,25,0.927,0.726,0.35,0.74,0.401,43.1,0
0.33,702,118,82600,25.3,575,25,0.927,0.695,0.34,0.74,0.4,42.8,0
0.34,680,110,79500,25.3,531,25,0.927,0.636,0.33,0.74,0.399,42.7,0
0.35,654,106,76600,25.2,514,24.9,0.926,0.619,0.33,0.73,0.39,42.5,0
0.36,640,103,74700,25.2,500,24.9,0.926,0.611,0.33,0.73,0.39,42.1,0
0.37,618,102,71900,25.2,485,24.9,0.926,0.581,0.322,0.72,0.39,41.8,0
0.38,602,96.2,71000,25.1,465,24.8,0.925,0.568,0.32,0.72,0.38,41.8,0
0.39,586,92.8,68600,25.1,443,24.8,0.924,0.541,0.32,0.71,0.38,41.5,0
0.4,571,91,67100,25.1,438,24.8,0.924,0.523,0.32,0.704,0.38,41.1,0
0.41,552,89.2,64400,25,424,24.7,0.924,0.506,0.318,0.7,0.37,40.7,0
0.42,528,87,62400,25,410,24.7,0.923,0.492,0.31,0.7,0.37,40.4,0
0.43,510,83.6,60700,25,393,24.6,0.923,0.468,0.31,0.69,0.36,40.3,0
0.44,496,79.5,57200,24.9,377,24.6,0.923,0.461,0.31,0.69,0.35,40.2,0
0.45,480,73.9,55000,24.9,345,24.5,0.922,0.418,0.3,0.69,0.35,39.8,0
0.46,466,72.4,53600,24.8,339,24.4,0.922,0.409,0.29,0.68,0.34,39.7,0
0.47,461,70.4,51800,24.7,326,24.4,0.921,0.396,0.28,0.68,0.34,39.6,0
0.48,443,69,49600,24.6,320,24.3,0.921,0.381,0.28,0.68,0.33,39.4,0
0.49,428,64.4,47500,24.6,298,24.2,0.921,0.367,0.27,0.68,0.33,39.3,0
0.5,418,60.3,44900,24.5,279,24.1,0.921,0.359,0.265,0.67,0.33,39,0
0.51,412,59.5,44300,24.5,272,24.1,0.92,0.345,0.26,0.67,0.32,38.9,0
0.52,393,55.9,41600,24.4,255,24.1,0.92,0.338,0.26,0.67,0.32,38.6,0
0.53,374,54.7,40700,24.3,250,24,0.92,0.335,0.25,0.66,0.32,38.6,0
0.54,367,52.9,39000,24.3,244,23.9,0.92,0.332,0.25,0.66,0.32,38.4,0
0.55,348,52,38600,24.2,240,23.8,0.92,0.329,0.24,0.65,0.31,38.2,0
0.56,341,51.2,37300,24.2,233,23.7,0.919,0.324,0.23,0.65,0.31,38.1,0
0.57,328,48.1,35800,24.1,217,23.6,0.919,0.322,0.22,0.64,0.31,37.8,0
0.58,321,47.5,35300,24,214,23.5,0.919,0.321,0.21,0.63,0.3,37.6,0
0.59,311,46.9,34900,23.9,212,23.4,0.919,0.315,0.21,0.63,0.3,36.9,0
0.6,305,44.8,33300,23.9,199,23.3,0.918,0.309,0.2,0.62,0.296,36.6,0
0.61,297,42.5,31600,23.8,191,23.2,0.918,0.308,0.2,0.62,0.29,36.4,0
0.62,291,42.2,31400,23.7,188,23.1,0.917,0.305,0.194,0.62,0.28,36.3,0
0.63,285,41.5,30600,23.6,187,23.1,0.916,0.302,0.19,0.61,0.28,36.2,0
0.64,280,41.1,30500,23.5,182,23,0.916,0.301,0.19,0.61,0.27,36.1,0
0.65,275,39.9,29700,23.5,179,22.8,0.915,0.299,0.18,0.61,0.27,35.7,0
0.66,262,39.1,28800,23.4,173,22.8,0.914,0.294,0.18,0.601,0.26,35.6,0
0.67,260,38.5,28000,23.3,172,22.6,0.914,0.29,0.175,0.6,0.26,35.5,0
0.68,254,37.4,27000,23.2,167,22.5,0.913,0.284,0.17,0.599,0.26,35.5,0
0.69,252,36.2,26600,23.1,160,22.4,0.911,0.271,0.17,0.59,0.253,35.1,0
0.7,246,35.5,26300,23.1,159,22.2,0.91,0.268,0.167,0.58,0.25,34.7,0
