Exceedance,Flow,Power,Energy,GrossHead,CanalFlow,NetHead,TotalEfficiency,TotalHeadloss,EFlowProportion,GenerationProportion,BypassProportion,SpecificEnergy,ShutoffProportion
0,4290,191,140000,25.6,1100,25.4,0.938,1.87,0.73,0.88,1,50.3,1
0.01,3490,185,136000,25.6,1100,25.4,0.936,1.87,0.583,0.87,0.744,49.9,1
0.02,3170,184,136000,25.6,1100,25.4,0.936,1.87,0.508,0.87,0.69,49.8,0.594
0.03,2910,182,134000,25.6,1100,25.4,0.936,1.87,0.462,0.87,0.665,49.6,0.362
0.04,2730,180,133000,25.6,1100,25.4,0.935,1.87,0.45,0.86,0.653,49.4,0.311
0.05,2620,178,130000,25.6,1100,25.4,0.935,1.87,0.45,0.86,0.621,49.1,0.234
0.06,2510,177,128000,25.5,1100,25.4,0.935,1.87,0.45,0.85,0.595,48.9,0.133
0.07,2430,174,127000,25.5,1100,25.4,0.935,1.87,0.44,0.85,0.579,48.6,0.0957
0.08,2290,172,125000,25.5,1100,25.4,0.935,1.87,0.44,0.84,0.56,48.2,0.0651
0.09,2200,171,124000,25.5,1100,25.4,0.935,1.87,0.437,0.84,0.547,48,0
0.1,2100,170,123000,25.5,1100,25.4,0.934,1.87,0.43,0.83,0.53,47.9,0
0.11,1910,168,123000,25.5,1100,25.4,0.934,1.86,0.43,0.83,0.51,47.7,0
0.12,1770,168,122000,25.5,1100,25.3,0.934,1.83,0.42,0.829,0.489,47.4,0
0.13,1690,166,120000,25.5,1090,25.3,0.934,1.8,0.42,0.82,0.47,47.3,0
0.14,1600,165,120000,25.5,1080,25.3,0.933,1.76,0.42,0.82,0.457,47,0
0.15,1510,164,119000,25.5,1070,25.3,0.933,1.73,0.411,0.81,0.45,46.9,0
0.16,1480,163,118000,25.5,1050,25.3,0.933,1.66,0.41,0.81,0.45,46.7,0
0.17,1460,161,118000,25.5,1030,25.3,0.933,1.61,0.41,0.8,0.45,46.6,0
0.18,1400,160,116000,25.5,1020,25.2,0.933,1.56,0.41,0.8,0.44,46.5,0
0.19,1310,159,115000,25.5,993,25.2,0.933,1.53,0.41,0.79,0.44,46.3,0
0.2,1240,158,114000,25.4,941,25.2,0.933,1.4,0.4,0.79,0.432,46,0
0.21,1220,156,112000,25.4,930,25.2,0.932,1.36,0.4,0.78,0.43,45.9,0
0.22,1170,154,111000,25.4,915,25.2,0.932,1.32,0.4,0.77,0.43,45.6,0
0.23,1110,151,110000,25.4,891,25.2,0.932,1.28,0.39,0.77,0.424,45.4,0
0.24,1060,148,107000,25.4,873,25.1,0.932,1.23,0.39,0.76,0.42,45.2,0
0.25,1010,144,106000,25.4,849,25.1,0.931,1.14,0.38,0.76,0.42,45,0
0.26,972,142,103000,25.3,824,25.1,0.931,1.09,0.38,0.76,0.42,44.8,0
0.27,946,139,100000,25.3,815,25.1,0.931,1.06,0.37,0.76,0.411,44.7,0
0.28,868,137,97600,25.3,731,25,0.93,0.941,0.37,0.75,0.41,44.4,0
0.29,841,134,96500,25.3,693,25,0.93,0.888,0.37,0.75,0.41,44.4,0
0.3,819,131,94300,25.3,679,25,0.929,0.843,0.36,0.75,0.41,44,0
0.31,795,127,91800,25.3,656,25,0.928,0.809,0.35,0.74,0.407,43.4,0
0.32,783,123,90300,25.2,614,24.9,0.928,0.758,0.35,0.74,0.4,42.9,0
0.33,746,118,85800,25.2,590,24.9,0.927,0.729,0.35,0.74,0.4,42.7,0
0.34,715,116,82600,25.2,572,24.8,0.927,0.691,0.34,0.73,0.39,42.5,0
0.35,694,114,79900,25.1,550,24.8,0.927,0.666,0.33,0.73,0.39,41.9,0
0.36,682,108,77200,25.1,520,24.8,0.926,0.633,0.32,0.72,0.39,41.5,0
0.37,657,104,75400,25.1,503,24.7,0.925,0.61,0.32,0.72,0.38,41.3,0
0.38,643,102,73200,25,490,24.7,0.925,0.595,0.316,0.72,0.38,41,0
0.39,621,98.7,70600,25,473,24.7,0.925,0.582,0.31,0.71,0.38,40.4,0
0.4,591,97.2,68700,25,466,24.7,0.924,0.555,0.31,0.704,0.37,40.3,0
0.41,569,92.1,67600,25,442,24.6,0.924,0.537,0.31,0.7,0.37,40.1,0
0.42,554,88.9,65300,24.9,420,24.6,0.924,0.505,0.31,0.7,0.37,40,0
0.43,538,86.1,61900,24.9,407,24.5,0.923,0.487,0.3,0.69,0.36,39.8,0
0.44,516,82.1,58400,24.8,383,24.5,0.923,0.456,0.3,0.69,0.36,39.6,0
0.45,495,78.3,57500,24.7,368,24.4,0.922,0.451,0.28,0.69,0.35,39.6,0
0.46,482,75.8,55100,24.7,351,24.3,0.922,0.428,0.28,0.69,0.35,39.5,0
0.47,471,73.5,54600,24.6,343,24.2,0.922,0.42,0.27,0.68,0.34,39.3,0
0.48,464,73,54000,24.5,339,24.2,0.921,0.409,0.27,0.68,0.33,39.2,0
0.49,453,71.1,52600,24.5,334,24.1,0.921,0.4,0.26,0.68,0.33,39,0
0.5,451,67.2,48900,24.4,311,24,0.921,0.376,0.26,0.68,0.32,38.8,0
0.51,433,63,46900,24.4,292,23.9,0.921,0.363,0.259,0.67,0.32,38.6,0
0.52,418,60.5,45000,24.3,280,23.9,0.92,0.355,0.25,0.67,0.32,38.4,0
0.53,412,57.7,42900,24.3,268,23.9,0.92,0.35,0.24,0.66,0.32,38.2,0
0.54,389,56.4,42000,24.2,260,23.8,0.92,0.345,0.24,0.65,0.31,38,0
0.55,369,55.5,41300,24.2,254,23.7,0.92,0.336,0.24,0.65,0.31,37.8,0
0.56,360,52.5,39000,24.1,242,23.7,0.92,0.329,0.23,0.64,0.31,37.5,0
0.57,347,51.6,38400,24,236,23.5,0.92,0.326,0.22,0.64,0.31,37.4,0
0.58,339,50.5,36400,23.9,230,23.4,0.919,0.324,0.21,0.63,0.3,37.2,0
0.59,328,48.6,36000,23.8,219,23.3,0.919,0.321,0.21,0.63,0.3,36.9,0
0.6,324,47.6,35300,23.8,215,23.2,0.919,0.319,0.2,0.63,0.296,36.5,0
0.61,316,45.8,34100,23.6,207,23.1,0.919,0.317,0.2,0.62,0.29,36.4,0
0.62,312,45.4,33600,23.5,205,22.9,0.918,0.316,0.19,0.62,0.28,36.3,0
0.63,307,45,33100,23.5,203,22.8,0.918,0.315,0.18,0.62,0.28,36.1,0
0.64,303,44,32400,23.4,196,22.8,0.918,0.312,0.18,0.61,0.28,35.9,0
0.65,291,42.7,31700,23.3,189,22.7,0.917,0.31,0.18,0.61,0.27,35.7,0
0.66,286,42.1,31200,23.2,188,22.6,0.916,0.307,0.171,0.61,0.27,35.6,0
0.67,277,41.5,30600,23.1,185,22.4,0.915,0.299,0.17,0.6,0.26,35.4,0
0.68,269,40.6,29600,23,181,22.2,0.915,0.298,0.17,0.6,0.26,35.3,0
0.69,263,38.7,28400,22.9,173,22.1,0.913,0.296,0.17,0.593,0.26,35.2,0
0.7,259,38,27800,22.9,170,22,0.912,0.292,0.16,0.59,0.25,35.1,0
0.71,255,37.5,27400,22.7,168,21.9,0.912,0.285,0.16,0.59,0.25,34.9,0
0.72,251,36.9,27000,22.7,164,21.7,0.911,0.277,0.16,0.59,0.25,34.6,0
0.73,246,35.9,26400,22.4,160,21.3,0.91,0.27,0.15,0.589,0.24,34.3,0
0.74,244,34.6,25700,22.2,154,21.2,0.909,0.262,0.15,0.58,0.24,34.2,0
0.75,241,34,24600,22.1,151,21,0.908,0.257,0.147,0.58,0.24,34,0
0.76,237,33.1,23800,22,147,20.7,0.907,0.251,0.14,0.58,0.24,33.8,0
0.77,234,32.5,23200,21.8,145,20.5,0.907,0.246,0.14,0.576,0.23,33.7,0
0.78,233,31.6,22900,21.6,141,20.3,0.906,0.241,0.13,0.57,0.23,33.1,0
0.79,227,31.4,22800,21.4,140,20.1,0.905,0.24,0.13,0.57,0.22,32.1,0
0.8,226,30.8,22600,21.4,139,20,0.904,0.237,0.13,0.568,0.21,31.7,0
0.81,224,30.4,22300,21.1,138,19.5,0.903,0.235,0.13,0.56,0.21,31,0
0.82,222,30.1,21800,20.9,136,19.3,0.903,0.234,0.126,0.56,0.2,28.7,0
0.83,219,29.9,21600,20.6,134,19,0.902,0.231,0.12,0.55,0.2,27.7,0
0.84,215,29.4,21400,20.5,134,18.9,0.901,0.227,0.12,0.55,0.19,26.5,0
0.85,209,28.5,20800,20.5,132,18.7,0.898,0.223,0.12,0.55,0.19,25.1,0
0.86,205,28,20500,20.2,129,18.5,0.895,0.219,0.11,0.543,0.18,23.5,0
0.87,201,27.1,19700,20,126,18.2,0.893,0.212,0.11,0.53,0.18,22.4,0
0.88,195,25.8,18700,19.7,122,17.9,0.89,0.204,0.11,0.511,0.171,22,0
0.89,187,24.9,18300,19.2,116,17.4,0.889,0.196,0.105,0.49,0.17,20.5,0
0.9,184,24.5,17700,18.9,113,17,0.888,0.188,0.0988,0.47,0.17,19.2,0
0.91,182,23.3,17200,18.5,111,16.6,0.886,0.185,0.096,0.453,0.16,18.2,0
0.92,178,22.1,16400,18.2,107,16.3,0.848,0.179,0.095,0.44,0.16,17.3,0
0.93,170,20.6,15100,17.9,105,16,0.817,0.176,0.0921,0.421,0.15,16.2,0
0.94,162,20,14700,17.7,99.7,15.8,0.78,0.165,0.0881,0.405,0.15,15.2,0
0.95,158,19,13700,17.4,93.9,15.5,0.68,0.152,0.085,0.379,0.14,13.1,0
0.96,146,16.6,12300,17.2,90,15.3,0.616,0.147,0.082,0.347,0.14,12.2,0
0.97,139,13.9,10000,16.7,78.1,14.8,0.573,0.125,0.0798,0.335,0.13,10.6,0
0.98,130,6.57,4770,16.2,67.6,14.3,0.359,0.107,0.078,0.31,0.13,7.81,0
0.99,113,0,0,15.4,29,13.5,0,0.0812,0.0756,0.256,0.13,0,0
1,77.5,0,0,13.8,0,11.9,0,0.0708,0.063,0,0.12,0,0
