date,waterYear,waterMonth,energy
1993-01-01,1992,4,509.04998820115924
1993-01-02,1992,4,520.9674209620154
1993-01-03,1992,4,534.2447243390018
1993-01-04,1992,4,554.9424939149741
1993-01-05,1992,4,578.5208471963326
1993-01-06,1992,4,602.2411360832571
1993-01-07,1992,4,613.3398297209112
1993-01-08,1992,4,618.1141805050811
1993-01-09,1992,4,642.0712951999755
1993-01-10,1992,4,662.9885740900984
1993-01-11,1992,4,677.3123876149776
1993-01-12,1992,4,685.0532582286428
1993-01-13,1992,4,698.5281936173551
1993-01-14,1992,4,726.9909462665613
1993-01-15,1992,4,743.5195990815716
1993-01-16,1992,4,760.0641297224652
1993-01-17,1992,4,779.5974075296881
1993-01-18,1992,4,793.2014675547056
1993-01-19,1992,4,821.6468156945161
1993-01-20,1992,4,867.8561660168989
1993-01-21,1992,4,911.4141844073422
1993-01-22,1992,4,942.282829922543
1993-01-23,1992,4,986.4751533279766
1993-01-24,1992,4,1036.7118576333082
1993-01-25,1992,4,1086.9777180301498
1993-01-26,1992,4,1130.2754915094458
1993-01-27,1992,4,1156.8000000000002
1993-01-28,1992,4,1156.8000000000002
1993-01-29,1992,4,1202.6101918587892
1993-01-30,1992,4,1242.0592810581097
1993-01-31,1992,4,1281.595567274212
1993-02-01,1992,5,1265.5144091345246
1993-02-02,1992,5,1313.70390212126
1993-02-03,1992,5,1369.0371777825665
1993-02-04,1992,5,1421.5326271855508
1993-02-05,1992,5,1482.4921775207604
1993-02-06,1992,5,1554.6913491140754
1993-02-07,1992,5,1636.68426584698
1993-02-08,1992,5,1721.4179234831904
1993-02-09,1992,5,1818.3258155597173
1993-02-10,1992,5,1915.6808253900622
1993-02-11,1992,5,2012.0002326511521
1993-02-12,1992,5,2113.6176687461084
1993-02-13,1992,5,2227.998130354091
1993-02-14,1992,5,2313.6000000000004
1993-02-15,1992,5,2313.6000000000004
1993-02-16,1992,5,2536.635406768943
1993-02-17,1992,5,2672.2126718845743
1993-02-18,1992,5,2813.9233587890076
1993-02-19,1992,5,2954.7045016642232
1993-02-20,1992,5,3082.6868084137272
1993-02-21,1992,5,3198.527741982936
1993-02-22,1992,5,3317.0346970567534
1993-02-23,1992,5,3391.8516716174927
1993-02-24,1992,5,3470.4000000000005
1993-02-25,1992,5,3470.4000000000005
1993-02-26,1992,5,3470.4000000000005
1993-02-27,1992,5,3805.343695245918
1993-02-28,1992,5,3941.92294135019
1993-03-01,1992,6,3866.289240794841
1993-03-02,1992,6,3987.718043697263
1993-03-03,1992,6,4107.916338013972
1993-03-04,1992,6,4228.924597259316
1993-03-05,1992,6,4331.347656235256
1993-03-06,1992,6,4433.297605329068
1993-03-07,1992,6,4526.381702158253
1993-03-08,1992,6,4595.984017013988
1993-03-09,1992,6,4627.200000000001
1993-03-10,1992,6,4627.200000000001
1993-03-11,1992,6,4611.9371801759235
1993-03-12,1992,6,4627.200000000001
1993-03-13,1992,6,4627.200000000001
1993-03-14,1992,6,4627.200000000001
1993-03-15,1992,6,4626.192145823642
1993-03-16,1992,6,4594.919149400905
1993-03-17,1992,6,4569.632064075469
1993-03-18,1992,6,4544.201520384916
1993-03-19,1992,6,4512.172917544483
1993-03-20,1992,6,4481.470598430334
1993-03-21,1992,6,4446.341542664393
1993-03-22,1992,6,4406.15625123422
1993-03-23,1992,6,4360.148245896508
1993-03-24,1992,6,4312.338719133148
1993-03-25,1992,6,4263.359430948045
1993-03-26,1992,6,4214.807422937307
1993-03-27,1992,6,4165.952842611894
1993-03-28,1992,6,4116.607649866755
1993-03-29,1992,6,4078.5253144865264
1993-03-30,1992,6,4049.993897341088
1993-03-31,1992,6,4021.2557760123
1993-04-01,1992,7,3996.7800012734015
1993-04-02,1992,7,3972.172041954178
1993-04-03,1992,7,3951.9264593432317
1993-04-04,1992,7,3931.0811937474336
1993-04-05,1992,7,3913.757580078988
1993-04-06,1992,7,3891.4136113983427
1993-04-07,1992,7,3869.000736261479
1993-04-08,1992,7,3846.5127161084615
1993-04-09,1992,7,3823.8953308918676
1993-04-10,1992,7,3795.7803033042746
1993-04-11,1992,7,3767.5718419024006
1993-04-12,1992,7,3734.1097065090657
1993-04-13,1992,7,3695.3370439840587
1993-04-14,1992,7,3656.4018521220314
1993-04-15,1992,7,3617.306065496301
1993-04-16,1992,7,3583.3093279808927
1993-04-17,1992,7,3554.4486706330886
1993-04-18,1992,7,3524.736259622599
1993-04-19,1992,7,3500.3117316916264
1993-04-20,1992,7,3481.281195373542
1993-04-21,1992,7,3467.673431495544
1993-04-22,1992,7,3454.8209863882817
1993-04-23,1992,7,3447.2594403790827
1993-04-24,1992,7,3444.739501060256
1993-04-25,1992,7,3442.219849750216
1993-04-26,1992,7,3444.739501060256
1993-04-27,1992,7,3452.3001830430962
1993-04-28,1992,7,3459.851005141265
1993-04-29,1992,7,3473.1228015085853
1993-04-30,1992,7,3486.723170558872
1993-05-01,1992,8,3500.3117316916264
1993-05-02,1992,8,3519.3111271308353
1993-05-03,1992,8,3538.2859134174614
1993-05-04,1992,8,3557.072972210225
1993-05-05,1992,8,3575.4433016103026
1993-05-06,1992,8,3599.0145942287822
1993-05-07,1992,8,3622.5317263297457
1993-05-08,1992,8,3645.994290747093
1993-05-09,1992,8,3669.3952352459787
1993-05-10,1992,8,3692.747435085199
1993-05-11,1992,8,3721.2051457493662
1993-05-12,1992,8,3749.564812208416
1993-05-13,1992,8,3777.839008580341
1993-05-14,1992,8,3806.0135811955233
1993-05-15,1992,8,3833.9872154345985
1993-05-16,1992,8,3861.5123226479545
1993-05-17,1992,8,3888.931357927224
1993-05-18,1992,8,3916.2303104837843
1993-05-19,1992,8,3942.901750814154
1993-05-20,1992,8,3976.656793149304
1993-05-21,1992,8,4010.151974719359
1993-05-22,1992,8,4038.961956155291
1993-05-23,1992,8,4067.577631287419
1993-05-24,1992,8,4096.144538800643
1993-05-25,1992,8,4134.07364500871
1993-05-26,1992,8,4171.726373165242
1993-05-27,1992,8,4209.085300376073
1993-05-28,1992,8,4240.464074104853
1993-05-29,1992,8,4271.619984287356
1993-05-30,1992,8,4302.968172195022
1993-05-31,1992,8,4334.419673718674
1993-06-01,1992,9,4364.198620875589
1993-06-02,1992,9,4393.989416060579
1993-06-03,1992,9,4418.171835207256
1993-06-04,1992,9,4442.180170455331
1993-06-05,1992,9,4465.997932244342
1993-06-06,1992,9,4489.633162786599
1993-06-07,1992,9,4516.960601272136
1993-06-08,1992,9,4543.380706068303
1993-06-09,1992,9,4568.811042016433
1993-06-10,1992,9,4594.077101051698
1993-06-11,1992,9,4625.349578763884
1993-06-12,1992,9,4627.200000000001
1993-06-13,1992,9,4608.138960183429
1993-06-14,1992,9,4508.817533147659
1993-06-15,1992,9,4403.566270696553
1993-06-16,1992,9,4283.084346943829
1993-06-17,1992,9,4177.234383013589
1993-06-18,1992,9,4071.038142504435
1993-06-19,1992,9,3962.973906831582
1993-06-20,1992,9,3869.147336503209
1993-06-21,1992,9,3773.7779754969274
1993-06-22,1992,9,3679.119162759379
1993-06-23,1992,9,3470.4000000000005
1993-06-24,1992,9,3470.4000000000005
1993-06-25,1992,9,3470.4000000000005
1993-06-26,1992,9,3430.851335435039
1993-06-27,1992,9,3370.1428294221378
1993-06-28,1992,9,3309.6414251012548
1993-06-29,1992,9,3249.8507420904166
1993-06-30,1992,9,3189.840072807359
1993-07-01,1992,10,3243.935950208436
1993-07-02,1992,10,3202.7922900640497
1993-07-03,1992,10,3162.53055800364
1993-07-04,1992,10,3123.12784612706
1993-07-05,1992,10,3084.7697116378786
1993-07-06,1992,10,3047.5309540321223
1993-07-07,1992,10,3011.7044865910984
1993-07-08,1992,10,2977.3988685553322
1993-07-09,1992,10,2944.342051745466
1993-07-10,1992,10,2911.1942084582734
1993-07-11,1992,10,2663.1367599504556
1993-07-12,1992,10,2633.7714520422355
1993-07-13,1992,10,2579.2826780345654
1993-07-14,1992,10,2526.7432091895334
1993-07-15,1992,10,2473.633040290091
1993-07-16,1992,10,2313.6000000000004
1993-07-17,1992,10,2313.6000000000004
1993-07-18,1992,10,2313.6000000000004
1993-07-19,1992,10,2313.6000000000004
1993-07-20,1992,10,2283.338012842384
1993-07-21,1992,10,2242.6446758194447
1993-07-22,1992,10,2198.2841666632644
1993-07-23,1992,10,2153.711514776305
1993-07-24,1992,10,2108.76567364062
1993-07-25,1992,10,2066.1965245958777
1993-07-26,1992,10,2028.5346210177427
1993-07-27,1992,10,1987.3378150714937
1993-07-28,1992,10,1944.0248520585137
1993-07-29,1992,10,1898.9575950482335
1993-07-30,1992,10,1857.1678651103798
1993-07-31,1992,10,1815.4166881626293
1993-08-01,1992,11,2014.5829245937066
1993-08-02,1992,11,1975.924611210562
1993-08-03,1992,11,1931.3735741970108
1993-08-04,1992,11,1886.2221030045891
1993-08-05,1992,11,1843.970207495708
1993-08-06,1992,11,1807.5448349399355
1993-08-07,1992,11,1768.0631334046416
1993-08-08,1992,11,1728.7625688280768
1993-08-09,1992,11,1692.1495761395424
1993-08-10,1992,11,1658.2608323090894
1993-08-11,1992,11,1624.2744237761824
1993-08-12,1992,11,1595.716769551555
1993-08-13,1992,11,1564.3843033179833
1993-08-14,1992,11,1532.9011157848536
1993-08-15,1992,11,1500.851045074522
1993-08-16,1992,11,1471.588610107206
1993-08-17,1992,11,1442.3124360057143
1993-08-18,1992,11,1412.9925815995687
1993-08-19,1992,11,1389.2112627530112
1993-08-20,1992,11,1362.613502426733
1993-08-21,1992,11,1336.0631516727208
1993-08-22,1992,11,1309.4579449667476
1993-08-23,1992,11,1282.8982853101127
1993-08-24,1992,11,1255.2900263678314
1993-08-25,1992,11,1227.7890727154581
