WaterYear,Days,Energy,Power_max,Power_min,Power_mean,Flow_mean,Flow_min,Flow_max,RiverVolume,EFlowVolume,CanalVolume,EFlowProportion_mean,EFlowProportion_min,EFlowProportion_max,LowFlowShutoffDays,HighHeadShutoffDays,LowHeadShutoffDays,LowFlowShutoffProportion,HighHeadShutoffProportion,LowHeadShutoffProportion,CapFactor,Proportion4Units,Proportion3Units,Proportion2Units,Proportion1Units,Proportion0Units,ShutoffDays,ShutoffDaysProportion,BypassVolume,EFlowProportion,GenerationProportion,BypassProportion,SpecificEnergy
1992,273,742.4,192.8,25.82,113.3,1104,189,2915,26,4.17,15.3,0.237,0.0744,0.49,0,0,0,0,0,0,0.471,0.31,0.099,0.17,0.16,0,0,0,10.7,0.16,0.59,0.41,28.6
1993,365,753.9,192.8,20.24,86.06,588.7,163.6,1736,18.6,3.53,13.9,0.262,0.0935,0.514,0,0,0,0,0,0,0.478,0.21,0.12,0.24,0.42,0,0,0,4.7,0.19,0.75,0.25,40.5
1994,365,283,104.1,0,32.31,252.5,92.19,607.1,7.96,2.87,4.95,0.417,0.176,0.781,48,46,0,0.13,0.13,0,0.179,0,0.027,0.18,0.66,0.13,94,0.25753424657534246,3.01,0.36,0.62,0.38,35.6
1995,366,391.8,144.6,0,44.6,317.4,79.89,902.3,10,2.87,7,0.382,0.121,0.651,50,41,0,0.14,0.11,0,0.248,0,0.15,0.2,0.52,0.14,91,0.2493150684931507,3,0.29,0.7,0.3,39.2
1996,365,714.7,192.8,0,81.58,556.1,106.1,1739,17.5,3.29,13.4,0.278,0.0851,0.49,0,34,0,0,0.093,0,0.453,0.24,0.13,0.17,0.47,0,34,0.09315068493150686,4.1,0.19,0.77,0.23,40.8
1997,365,711.1,192.8,20.38,81.18,538.7,165.2,1619,17,3.28,13,0.263,0.0914,0.467,0,0,0,0,0,0,0.451,0.17,0.17,0.17,0.49,0,0,0,4,0.19,0.76,0.24,41.8
1998,365,850.8,192.8,20.71,97.12,929,145.8,3126,29.3,4.65,17.4,0.247,0.0694,0.537,0,0,0,0,0,0,0.54,0.35,0.11,0.15,0.39,0,0,0,11.9,0.16,0.59,0.41,29
1999,366,750.1,192.8,0,85.39,744.8,197.5,2689,23.6,4.14,14.8,0.267,0.0553,0.495,0,14,0,0,0.038,0,0.476,0.23,0.15,0.19,0.43,0,14,0.038356164383561646,8.8,0.18,0.63,0.37,31.8
2000,365,854.5,192.8,0,97.54,1161,192.8,3668,36.6,5.48,18.5,0.248,0.0716,0.503,0,18,0,0,0.049,0,0.542,0.36,0.13,0.19,0.32,0,18,0.049315068493150684,18.1,0.15,0.51,0.49,23.3
2001,365,692.2,192.8,18.43,79.02,488.5,154.8,1247,15.4,3.2,12.2,0.265,0.1,0.465,0,0,0,0,0,0,0.439,0.12,0.18,0.27,0.42,0,0,0,3.2,0.21,0.79,0.21,44.9
2002,365,746.3,192.8,17.86,85.19,621,132.1,2154,19.6,3.63,14,0.267,0.0687,0.498,0,0,0,0,0,0,0.473,0.23,0.14,0.2,0.43,0,0,0,5.6,0.19,0.71,0.29,38.1
2003,366,781.4,192.8,0,88.95,1090,198.3,4399,34.5,5.06,16.8,0.261,0.0494,0.529,0,9,0,0,0.025,0,0.496,0.33,0.1,0.16,0.41,0,9,0.024657534246575342,17.7,0.15,0.49,0.51,22.6
2004,365,592.4,192.8,0,67.62,427.3,139.5,1294,13.5,3.05,10.4,0.286,0.0966,0.516,0,7,0,0,0.019,0,0.376,0.079,0.13,0.27,0.52,0,7,0.019178082191780823,3.1,0.23,0.77,0.23,43.9
2005,365,755.3,192.8,0,86.22,674.5,112.4,2042,21.3,3.77,14.6,0.273,0.0725,0.519,0,6,0,0,0.016,0,0.479,0.25,0.13,0.18,0.44,0,6,0.01643835616438356,6.7,0.18,0.69,0.31,35.5
2006,365,844.5,192.8,0,96.41,1132,188.4,3275,35.7,5.12,18.3,0.249,0.0663,0.515,0,14,0,0,0.038,0,0.536,0.38,0.1,0.16,0.36,0,14,0.038356164383561646,17.4,0.14,0.51,0.49,23.7
2007,366,829.7,192.8,25.23,94.46,812.3,204.6,2362,25.7,4.03,16.4,0.243,0.07,0.474,0,0,0,0,0,0,0.526,0.3,0.11,0.22,0.37,0,0,0,9.3,0.16,0.64,0.36,32.3
2008,365,799.1,192.8,22.4,91.22,790.6,174.5,2823,24.9,4.23,15.6,0.252,0.0563,0.485,0,0,0,0,0,0,0.507,0.25,0.14,0.25,0.36,0,0,0,9.3,0.17,0.63,0.37,32.1
2009,365,858.3,192.8,0,97.98,1276,197.7,3828,40.2,5.67,19,0.242,0.0668,0.491,0,7,0,0,0.019,0,0.544,0.39,0.1,0.24,0.27,0,7,0.019178082191780823,21.2,0.14,0.47,0.53,21.4
2010,365,909.6,192.8,25.95,103.8,1182,226.4,3510,37.3,5.47,19.5,0.25,0.0618,0.54,0,0,0,0,0,0,0.577,0.42,0.099,0.17,0.32,0,0,0,17.8,0.15,0.52,0.48,24.4
2011,366,770.9,192.8,21.63,87.77,571.4,170.4,1554,18.1,3.43,14,0.256,0.0952,0.469,0,0,0,0,0,0,0.489,0.18,0.18,0.24,0.4,0,0,0,4.1,0.19,0.77,0.23,42.6
2012,365,841.1,192.8,22.35,96.01,837.7,153.7,2875,26.4,4.29,16.8,0.247,0.069,0.528,0,0,0,0,0,0,0.533,0.34,0.11,0.16,0.4,0,0,0,9.6,0.16,0.64,0.36,31.9
