Exceedance,Flow,Power,Energy,GrossHead,CanalFlow,NetHead,TotalEfficiency,TotalHeadloss,EFlowProportion,GenerationProportion,BypassProportion,SpecificEnergy,ShutoffProportion
0,5260,191,141000,25.6,1100,25.4,0.937,1.87,0.53,0.88,0.79,50.3,0.903
0.01,4770,187,138000,25.6,1100,25.4,0.936,1.87,0.47,0.87,0.774,49.9,0.336
0.02,4350,185,135000,25.6,1100,25.4,0.936,1.87,0.45,0.87,0.75,49.6,0.132
0.03,3970,181,134000,25.5,1100,25.4,0.936,1.87,0.45,0.86,0.725,49.2,0.041
0.04,3630,180,130000,25.5,1100,25.4,0.935,1.87,0.44,0.86,0.7,49,0
0.05,3510,178,129000,25.5,1100,25.4,0.935,1.87,0.44,0.85,0.69,48.6,0
0.06,3410,176,128000,25.5,1100,25.3,0.935,1.87,0.44,0.84,0.68,48.4,0
0.07,3300,175,127000,25.5,1100,25.3,0.935,1.87,0.43,0.84,0.669,48.1,0
0.08,3120,174,127000,25.5,1100,25.3,0.934,1.87,0.43,0.833,0.65,47.9,0
0.09,2940,174,126000,25.5,1100,25.3,0.934,1.87,0.43,0.83,0.627,47.7,0
0.1,2770,174,124000,25.5,1100,25.3,0.934,1.87,0.42,0.83,0.601,47.5,0
0.11,2620,172,124000,25.5,1100,25.2,0.934,1.87,0.42,0.825,0.58,47.2,0
0.12,2530,172,123000,25.5,1100,25.2,0.934,1.87,0.42,0.82,0.569,47,0
0.13,2440,171,122000,25.4,1100,25.2,0.934,1.87,0.42,0.82,0.553,46.5,0
0.14,2310,171,121000,25.4,1100,25.2,0.934,1.87,0.41,0.81,0.527,46.3,0
0.15,2090,170,121000,25.4,1100,25.2,0.933,1.87,0.41,0.81,0.511,46.2,0
0.16,2050,168,119000,25.4,1100,25.1,0.933,1.87,0.4,0.806,0.47,45.9,0
0.17,2000,164,118000,25.3,1100,25.1,0.933,1.87,0.4,0.8,0.46,45.7,0
0.18,1940,163,117000,25.3,1100,25.1,0.933,1.86,0.4,0.79,0.454,45.3,0
0.19,1890,162,115000,25.3,1100,25.1,0.933,1.86,0.39,0.79,0.45,45.1,0
0.2,1780,158,114000,25.3,1100,25,0.933,1.83,0.39,0.782,0.45,45,0
0.21,1690,157,112000,25.3,1090,25,0.932,1.8,0.39,0.78,0.44,44.9,0
0.22,1650,155,112000,25.3,1080,25,0.932,1.73,0.39,0.78,0.44,44.7,0
0.23,1520,155,111000,25.3,1070,25,0.932,1.73,0.38,0.77,0.44,44.3,0
0.24,1450,154,110000,25.2,1060,25,0.932,1.7,0.38,0.77,0.438,43.9,0
0.25,1360,151,109000,25.2,1020,24.9,0.931,1.57,0.38,0.76,0.43,43.3,0
0.26,1330,150,107000,25.2,1010,24.9,0.931,1.56,0.37,0.76,0.43,43.2,0
0.27,1300,145,106000,25.1,996,24.9,0.931,1.48,0.37,0.75,0.43,42.6,0
0.28,1250,143,105000,25.1,965,24.8,0.93,1.44,0.365,0.74,0.425,42.3,0
0.29,1220,141,103000,25.1,953,24.8,0.929,1.42,0.36,0.74,0.42,42.2,0
0.3,1160,138,101000,25,939,24.7,0.929,1.39,0.353,0.73,0.42,41.9,0
0.31,1100,135,99200,25,910,24.7,0.929,1.29,0.35,0.73,0.42,41.5,0
0.32,1040,133,97200,25,865,24.7,0.928,1.15,0.34,0.72,0.42,41.3,0
0.33,1010,132,96600,24.9,825,24.6,0.928,1.14,0.32,0.72,0.41,40.8,0
0.34,986,131,94700,24.9,813,24.6,0.927,1.11,0.32,0.71,0.41,40.2,0
0.35,976,129,92400,24.9,810,24.5,0.926,1.08,0.32,0.71,0.41,40.1,0
0.36,920,126,91400,24.9,762,24.5,0.926,0.993,0.31,0.7,0.4,40,0
0.37,871,123,89500,24.8,708,24.5,0.925,0.898,0.31,0.7,0.4,39.8,0
0.38,838,121,88300,24.7,670,24.4,0.925,0.828,0.31,0.69,0.4,39.6,0
0.39,792,119,87000,24.7,645,24.3,0.925,0.811,0.3,0.69,0.39,39.5,0
0.4,775,117,85100,24.6,617,24.2,0.924,0.762,0.3,0.69,0.39,39.4,0
0.41,753,115,83700,24.5,598,24.2,0.924,0.74,0.29,0.68,0.39,39.3,0
0.42,745,112,81700,24.5,586,24.1,0.924,0.72,0.28,0.68,0.39,39.2,0
0.43,720,109,79900,24.4,575,24,0.923,0.702,0.28,0.68,0.38,39.1,0
0.44,701,105,77000,24.3,555,24,0.923,0.687,0.27,0.68,0.38,39,0
0.45,686,100,74600,24.3,521,23.9,0.922,0.636,0.265,0.665,0.38,38.7,0
0.46,663,98.4,71500,24.2,497,23.8,0.922,0.604,0.26,0.65,0.38,38.6,0
0.47,633,93.8,68800,24.1,470,23.8,0.921,0.552,0.243,0.65,0.37,38.3,0
0.48,621,91.1,66200,24.1,443,23.7,0.921,0.535,0.24,0.65,0.37,38.2,0
0.49,568,87.8,65100,24,427,23.5,0.921,0.518,0.23,0.65,0.361,38.1,0
0.5,551,86.4,63500,23.9,408,23.5,0.921,0.492,0.23,0.64,0.36,37.8,0
0.51,526,80.8,60000,23.9,378,23.3,0.921,0.453,0.22,0.639,0.35,37.7,0
0.52,519,78.6,57500,23.6,367,23.1,0.921,0.447,0.213,0.63,0.35,37.5,0
0.53,501,76.7,56400,23.6,356,23,0.921,0.432,0.21,0.63,0.35,37.4,0
0.54,485,71.6,53300,23.5,337,22.8,0.92,0.417,0.2,0.62,0.35,37.1,0
0.55,471,70.5,52400,23.4,328,22.7,0.92,0.405,0.2,0.62,0.335,36.9,0
0.56,459,70,52100,23.3,324,22.6,0.92,0.398,0.19,0.62,0.32,36.9,0
0.57,445,68.2,50700,23.3,319,22.6,0.92,0.389,0.19,0.62,0.32,36.8,0
0.58,429,65.2,48500,23.1,304,22.4,0.919,0.38,0.18,0.61,0.32,36.5,0
0.59,421,60.2,44800,23.1,275,22.3,0.919,0.361,0.18,0.61,0.32,36.3,0
0.6,409,59.3,44100,23,272,22.3,0.919,0.348,0.17,0.61,0.31,36.1,0
0.61,390,57.5,41600,22.9,261,22.1,0.919,0.345,0.17,0.61,0.31,36,0
0.62,372,53.4,39600,22.8,245,21.9,0.918,0.34,0.164,0.6,0.31,35.9,0
0.63,354,52.7,39200,22.6,239,21.7,0.918,0.337,0.16,0.6,0.3,35.8,0
0.64,349,51.8,38500,22.4,237,21.6,0.917,0.331,0.16,0.6,0.3,35.7,0
0.65,348,51.2,38100,22.3,235,21.2,0.917,0.327,0.15,0.59,0.29,35.5,0
0.66,338,50.1,37200,22.2,228,21.1,0.917,0.323,0.15,0.59,0.29,35.2,0
0.67,333,48.8,35800,22.1,221,21,0.916,0.32,0.15,0.59,0.28,34.8,0
0.68,325,47.4,34400,22,214,20.9,0.915,0.316,0.14,0.58,0.28,34.8,0
0.69,319,46.2,33700,21.9,209,20.6,0.914,0.314,0.14,0.58,0.27,34.5,0
0.7,310,44.9,33000,21.6,200,20.2,0.913,0.311,0.14,0.58,0.27,34.3,0
0.71,299,43.5,32300,21.4,196,20,0.913,0.309,0.13,0.58,0.26,34.1,0
0.72,295,43,31700,21.3,194,19.9,0.912,0.307,0.13,0.575,0.26,34,0
0.73,288,42.6,31100,21.2,189,19.7,0.911,0.303,0.13,0.57,0.25,33.7,0
0.74,274,40.1,29800,21,178,19.6,0.911,0.297,0.13,0.57,0.24,33.3,0
0.75,269,38.3,27600,21,171,19.3,0.91,0.295,0.13,0.57,0.24,32.6,0
0.76,265,38.1,27400,20.7,170,19.1,0.909,0.292,0.13,0.562,0.23,30.8,0
0.77,261,37,27200,20.4,166,18.8,0.909,0.283,0.12,0.56,0.23,29.6,0
0.78,256,35.9,26500,20.1,160,18.4,0.907,0.275,0.12,0.56,0.22,28.6,0
0.79,254,35.1,25900,19.9,156,18.1,0.906,0.269,0.114,0.56,0.22,26.8,0
0.8,251,34.7,25200,19.7,155,17.9,0.906,0.266,0.11,0.55,0.218,25.2,0
0.81,248,34,24900,19.3,152,17.5,0.905,0.261,0.11,0.55,0.21,24.1,0
0.82,246,33.7,24500,19.2,149,17.3,0.905,0.255,0.11,0.546,0.21,23.7,0
0.83,243,32.7,24300,19,146,17.1,0.904,0.251,0.1,0.54,0.2,23.1,0
0.84,238,32.6,23600,18.9,145,17,0.903,0.249,0.1,0.53,0.194,22.7,0
0.85,234,31.8,23300,18.8,142,16.9,0.903,0.245,0.098,0.489,0.19,19.8,0
0.86,230,31.4,22700,18.2,140,16.4,0.902,0.239,0.0953,0.473,0.19,18.3,0
0.87,227,30.7,22400,17.9,137,16,0.902,0.235,0.0924,0.447,0.18,17.3,0
0.88,222,30.2,22100,17.6,135,15.8,0.899,0.23,0.087,0.431,0.18,16.4,0
0.89,220,29.7,21900,17.4,134,15.5,0.895,0.229,0.0835,0.42,0.175,15.1,0
0.9,218,29.5,21700,17.1,133,15.2,0.893,0.227,0.0819,0.399,0.17,14.6,0
0.91,214,28.6,20900,16.7,132,14.8,0.891,0.223,0.0793,0.373,0.17,13.2,0
0.92,207,28,20300,16.3,129,14.4,0.89,0.22,0.0777,0.35,0.167,12.2,0
0.93,198,27.3,19800,15.9,124,14,0.89,0.209,0.077,0.331,0.16,11.1,0
0.94,193,25.2,18400,15.6,118,13.7,0.888,0.199,0.0755,0.32,0.16,10.6,0
0.95,182,24.2,17800,15.4,111,13.5,0.883,0.184,0.073,0.31,0.15,10.2,0
0.96,177,23.5,17100,15.1,108,13.2,0.871,0.181,0.072,0.3,0.14,9.72,0
0.97,162,21.1,15700,14.5,106,12.6,0.853,0.175,0.07,0.275,0.14,7.59,0
